archive_name,archive_sha256,at_csv_data_rows,at_csv_member,at_meta_member,cell,charge_discharge_disagreement_at_percent,charge_discharge_disagreement_et_percent,elapsed_seconds,endpoint_extractor_sha256,error,et_csv_data_rows,et_csv_member,et_meta_member,file_id,lab,mapping_method,metadata_conflict_flags,q_charge_at_Ah,q_charge_et_Ah,q_discharge_at_Ah,q_discharge_et_Ah,q_rel_charge_percent,q_rel_discharge_percent,q_rel_end_percent,q_rpt_at_Ah,q_rpt_et_Ah,sampling,serial,serial_internal,stage,status,tp,type
TP_k09_01.zip,2e4bb2cf860ccb759702ddd6835a1212b13a2e435630110ce396eed5e29fed46,612040,TP_k09_01/TP_k09_01_10_AT_T23.csv,TP_k09_01/TP_k09_01_10_AT_T23_meta.txt,1,0.26987542289939914,0.3736976268327961,43.945,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,607318,TP_k09_01/TP_k09_01_01_ET_T23.csv,TP_k09_01/TP_k09_01_01_ET_T23_meta.txt,47630716,HM,exact-archive-serial-plus-internal-serial,,4.663171613643427,4.8359701785560665,4.67577337228098,4.854075914700819,96.42680664825286,96.326745902761,96.37668279434911,4.669472492962203,4.845023046628443,manual,TP_k09_01,TP_k09_01,2,extracted-stage2,9,k
TP_k10_03.zip,007fff4c0ec65287e17bf87c4407d3f4842a4482823b5afda28a056647401f8b,611960,TP_k10_03/TP_k10_03_10_AT_T23.csv,TP_k10_03/TP_k10_03_10_AT_T23_meta.txt,3,0.29108727223613806,0.3355428098688171,42.041,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,603582,TP_k10_03/TP_k10_03_01_ET_T23.csv,TP_k10_03/TP_k10_03_01_ET_T23_meta.txt,47630719,HM,exact-archive-serial-plus-internal-serial,,4.574707849604597,4.851018440700613,4.588043651307488,4.867323038736989,94.3040704859471,94.26215631864102,94.28307824230038,4.581375750456043,4.859170739718801,manual,TP_k10_03,TP_k10_03,2,extracted-stage2,10,k
TP_k09_03.zip,e7dbb1ba90809c1a805342611254947078ef7aa071f43d12c35c80b71ef2306f,612477,TP_k09_03/TP_k09_03_10_AT_T23.csv,TP_k09_03/TP_k09_03_10_AT_T23_meta.txt,3,0.2767123038157647,0.3858584734430096,42.386,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,607168,TP_k09_03/TP_k09_03_01_ET_T23.csv,TP_k09_03/TP_k09_03_01_ET_T23_meta.txt,47630722,HM,exact-archive-serial-plus-internal-serial,,4.6716262060133,4.847052452518819,4.68457108054389,4.865791367965632,96.38076442902205,96.27562561323894,96.32809359937312,4.678098643278595,4.856421910242226,manual,TP_k09_03,TP_k09_03,2,extracted-stage2,9,k
TP_k09_02.zip,7c2eb78b0e76ae1e25c55bf4d28d326f7793e2365c27b31452eae3aa63fb9478,612569,TP_k09_02/TP_k09_02_10_AT_T23.csv,TP_k09_02/TP_k09_02_10_AT_T23_meta.txt,2,0.2770368972864726,0.3465008549214707,49.139,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,607623,TP_k09_02/TP_k09_02_01_ET_T23.csv,TP_k09_02/TP_k09_02_01_ET_T23_meta.txt,47630728,HM,exact-archive-serial-plus-internal-serial,,4.671247560086823,4.846447283406662,4.684206590039107,4.863269409081624,96.38498650506959,96.31805676428007,96.35146365664382,4.677727075062965,4.854858346244143,manual,TP_k09_02,TP_k09_02,2,extracted-stage2,9,k
TP_k11_02.zip,1621d903cf3981aeb5ab102d52a3f243acadd057547fa6a9f0387b428ba072de,605067,TP_k11_02/TP_k11_02_10_AT_T23.csv,TP_k11_02/TP_k11_02_10_AT_T23_meta.txt,2,0.2031528029646813,0.2961487950863725,48.927,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,604783,TP_k11_02/TP_k11_02_01_ET_T23.csv,TP_k11_02/TP_k11_02_01_ET_T23_meta.txt,47630755,HM,exact-archive-serial-plus-internal-serial,,4.493791699068403,4.84199069525379,4.502930245471038,4.856351456967368,92.80876362429407,92.72249517712974,92.7655655299702,4.498360972269721,4.849171076110579,manual,TP_k11_02,TP_k11_02,2,extracted-stage2,11,k
TP_k11_01.zip,da367d3947e509d46ff17f8c48bde4d6933c0ba94d8deb6b9217564bb7965790,605461,TP_k11_01/TP_k11_01_10_AT_T23.csv,TP_k11_01/TP_k11_01_10_AT_T23_meta.txt,1,0.24483936601324255,0.3620172796227205,48.26,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,606849,TP_k11_01/TP_k11_01_01_ET_T23.csv,TP_k11_01/TP_k11_01_01_ET_T23_meta.txt,47630773,HM,exact-archive-serial-plus-internal-serial,,4.503101758779242,4.854592915515018,4.514140638337731,4.872199249710571,92.75961624686533,92.65098586856624,92.70520274253069,4.508621198558487,4.863396082612795,manual,TP_k11_01,TP_k11_01,2,extracted-stage2,11,k
TP_k11_03.zip,ffae11a6359af25951b3a206c98fce3cf4861f0cbf85b2d4b215cb1f72619c84,605949,TP_k11_03/TP_k11_03_10_AT_T23.csv,TP_k11_03/TP_k11_03_10_AT_T23_meta.txt,3,0.2338520651515768,0.3525961912618916,47.018,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,604906,TP_k11_03/TP_k11_03_01_ET_T23.csv,TP_k11_03/TP_k11_03_01_ET_T23_meta.txt,47630776,HM,exact-archive-serial-plus-internal-serial,,4.477181933123353,4.83439535705533,4.487664172000599,4.85147135561512,92.61100101358778,92.50109591611938,92.55595158455667,4.482423052561976,4.842933356335225,manual,TP_k11_03,TP_k11_03,2,extracted-stage2,11,k
TP_z02_02.zip,fda47d92d3f5e071fb763dbade28dcbe3ce7d66a65830f34a18ba46dc757a279,602550,TP_z02_02/TP_z02_02_16_AT_T23.csv,TP_z02_02/TP_z02_02_16_AT_T23_meta.txt,2,0.4300814120945757,0.13521916515295287,40.45,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,618294,TP_z02_02/TP_z02_02_01_ET_T23.csv,TP_z02_02/TP_z02_02_01_ET_T23_meta.txt,47631133,SIE,exact-archive-serial-plus-internal-serial,,4.193423260491094,4.859952332386639,4.175426826176684,4.853385185436594,86.2852755272144,86.03122700225322,86.15833714530741,4.1844250433338885,4.856668758911617,pi,TP_z02_02,025,2,extracted-stage2,2,z
TP_z10_01.zip,3e598ec1507bb0b47e46c0c1cc514a2f2f55b7cf8fcd57aea58906670e9140fb,,,,1,,,7.511,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,CapacityExtractionError: expected exactly one *_AT_T23.csv; found 0,,,,47631232,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,,,,,,,,,cLH,TP_z10_01,INT149,2,missing-endpoint,10,z
TP_z02_01.zip,0f0d4337dcbfb25157e8bbb4f7e6eea71c42a12f4fd732fbd3f9081c5e7b1572,601126,TP_z02_01/TP_z02_01_16_AT_T23.csv,TP_z02_01/TP_z02_01_16_AT_T23_meta.txt,1,0.19435797400392504,0.11419630164706242,42.96,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,618610,TP_z02_01/TP_z02_01_01_ET_T23.csv,TP_z02_01/TP_z02_01_01_ET_T23_meta.txt,47631268,SIE,exact-archive-serial-plus-internal-serial,,4.253476508559169,4.8469159128859225,4.245217563751302,4.852454073789847,87.75635032683266,87.4859916074531,87.6210937822282,4.2493470361552355,4.849684993337885,pi,TP_z02_01,117,2,extracted-stage2,2,z
TP_z15_01.zip,91eaa706e4b18df3e7832401ff23479b4baff4e10bd181d5b5bc5e373e66cbdb,598392,TP_z15_01/TP_z15_01_22_AT_T23.csv,TP_z15_01/TP_z15_01_22_AT_T23_meta.txt,1,5.9683725072063805,0.33125271380604104,103.975,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609565,TP_z15_01/TP_z15_01_01_ET_T23.csv,TP_z15_01/TP_z15_01_01_ET_T23_meta.txt,47632252,HM,exact-archive-serial-plus-internal-serial,,4.593669826264851,4.869478070119643,4.327447081825742,4.885635108689471,94.33597934145712,88.57491371242708,91.45067560538202,4.460558454045296,4.877556589404557,pi,TP_z15_01,TP_z15_01,2,extracted-stage2,15,z
TP_z10_02.zip,a81ae6920b5edfd8ea49477291bd340b3eb790b9a714af387817a9c98c166235,,,,2,,,12.959,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,CapacityExtractionError: expected exactly one *_AT_T23.csv; found 0,,,,47632315,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,,,,,,,,,cLH,TP_z10_02,INT005,2,missing-endpoint,10,z
TP_z17_01.zip,62a3f57427affd81bf82cff5242724ce14ecee4ecfca6115aba740d104168c88,600927,TP_z17_01/TP_z17_01_24_AT_T23.csv,TP_z17_01/TP_z17_01_24_AT_T23_meta.txt,1,0.9252185846857727,0.3382475403277621,146.402,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609351,TP_z17_01/TP_z17_01_01_ET_T23.csv,TP_z17_01/TP_z17_01_01_ET_T23_meta.txt,47632321,HM,exact-archive-serial-plus-internal-serial,,4.2740859098772,4.869820391631035,4.234723367492355,4.886320344666756,87.76680793448507,86.66487394987116,87.21490912602837,4.254404638684777,4.8780703681488955,pi,TP_z17_01,TP_z17_01,2,extracted-stage2,17,z
TP_z10_03.zip,6c245b93d37102546354c075da0ce95905bfef2b22f738af975fa1080bc744dd,,,,3,,,9.772,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,CapacityExtractionError: expected exactly one *_AT_T23.csv; found 0,,,,47632330,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,,,,,,,,,cLH,TP_z10_03,INT054,2,missing-endpoint,10,z
TP_z15_03.zip,460c3ab75f7646b66946259a097d265ad907607c4d257f2cb8ccde0dcfa76a89,598134,TP_z15_03/TP_z15_03_24_AT_T23.csv,TP_z15_03/TP_z15_03_24_AT_T23_meta.txt,3,10.982685963815378,0.35686311865361575,167.633,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609299,TP_z15_03/TP_z15_03_01_ET_T23.csv,TP_z15_03/TP_z15_03_01_ET_T23_meta.txt,47632336,HM,exact-archive-serial-plus-internal-serial,,4.7460636446369495,4.872668492768062,4.25195175734902,4.890088332003787,97.40173483340766,86.95040802272624,92.16674719536765,4.499007700992985,4.881378412385924,pi,TP_z15_03,TP_z15_03,2,extracted-stage2,15,z
TP_z15_02.zip,51b8da2ebcd89d93fdebf6712661b0f9509791c573c5d40715de75fc5998e496,599981,TP_z15_02/TP_z15_02_24_AT_T23.csv,TP_z15_02/TP_z15_02_24_AT_T23_meta.txt,2,0.5451204357461806,0.37595299745519883,203.639,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608835,TP_z15_02/TP_z15_02_01_ET_T23.csv,TP_z15_02/TP_z15_02_01_ET_T23_meta.txt,47632339,HM,exact-archive-serial-plus-internal-serial,,4.193706649285059,4.8702767702590295,4.170908037271137,4.888621204987296,86.10817920850961,85.31869953466718,85.71269735346387,4.182307343278098,4.879448987623163,pi,TP_z15_02,TP_z15_02,2,extracted-stage2,15,z
TP_z17_02.zip,b11b362420112c2097d2caecd1a3e2553eb6ee9d49dc974d8c05b1e8262c2183,600123,TP_z17_02/TP_z17_02_24_AT_T23.csv,TP_z17_02/TP_z17_02_24_AT_T23_meta.txt,2,0.7040601840065521,0.31573426477286065,177.229,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608739,TP_z17_02/TP_z17_02_01_ET_T23.csv,TP_z17_02/TP_z17_02_01_ET_T23_meta.txt,47632342,HM,exact-archive-serial-plus-internal-serial,,4.282551876792364,4.856102840976894,4.25250590503048,4.871459464639875,88.18906882809858,87.29428902976305,87.74097264732642,4.2675288909114215,4.863781152808384,pi,TP_z17_02,TP_z17_02,2,extracted-stage2,17,z
TP_z17_03.zip,881ee2d0ed55624a2ba96f067b661617fe0faa176144e194ae6bd2d7738f37a8,598127,TP_z17_03/TP_z17_03_24_AT_T23.csv,TP_z17_03/TP_z17_03_24_AT_T23_meta.txt,3,3.539283470171696,0.32312647906692354,203.332,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609263,TP_z17_03/TP_z17_03_01_ET_T23.csv,TP_z17_03/TP_z17_03_01_ET_T23_meta.txt,47632351,HM,exact-archive-serial-plus-internal-serial,,4.430911408482293,4.866889810684143,4.276815833038895,4.882641469259348,91.0419504208877,87.59225636298149,89.31431667319762,4.353863620760594,4.874765639971746,pi,TP_z17_03,TP_z17_03,2,extracted-stage2,17,z
TP_z01_03.zip,9aae357a6b61be3702b19e5d7391be64c005150398961af22d11e20c6909daeb,604172,TP_z01_03/TP_z01_03_33_AT_T23.csv,TP_z01_03/TP_z01_03_33_AT_T23_meta.txt,3,0.05378228178993029,0.08994318044203618,170.333,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,617756,TP_z01_03/TP_z01_03_01_ET_T23.csv,TP_z01_03/TP_z01_03_01_ET_T23_meta.txt,47632447,SIE,exact-archive-serial-plus-internal-serial,,4.402377809360515,4.862927204847149,4.4000107466517955,4.867303044122277,90.52937919721317,90.39935888038077,90.46433980269492,4.401194278006155,4.8651151244847135,cLH,TP_z01_03,182,2,extracted-stage2,1,z
TP_z01_02.zip,f6be926f394471383442654bd8f863039deeaa1c228fae97b83516a95a7848eb,603856,TP_z01_02/TP_z01_02_33_AT_T23.csv,TP_z01_02/TP_z01_02_33_AT_T23_meta.txt,2,0.14745852111820767,0.005263276372625857,174.704,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,617670,TP_z01_02/TP_z01_02_01_ET_T23.csv,TP_z01_02/TP_z01_02_01_ET_T23_meta.txt,47632450,SIE,exact-archive-serial-plus-internal-serial,,4.380819169490994,4.871515959497761,4.374364037651773,4.871259564896654,89.92722606091274,89.79944466877484,89.86333704621576,4.377591603571384,4.871387762197207,cLH,TP_z01_02,047,2,extracted-stage2,1,z
TP_z01_01.zip,1b4945bce4d7a834d36723b15dcae74183879c9bc9723d5ee76bddecf67a86ad,604439,TP_z01_01/TP_z01_01_33_AT_T23.csv,TP_z01_01/TP_z01_01_33_AT_T23_meta.txt,1,0.08934192591340345,0.2620348289338127,134.275,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,617557,TP_z01_01/TP_z01_01_01_ET_T23.csv,TP_z01_01/TP_z01_01_01_ET_T23_meta.txt,47632462,SIE,exact-archive-serial-plus-internal-serial,,4.373788595876106,4.864519390037679,4.377697969197751,4.877282847451717,89.91203950863947,89.75690166267496,89.83436895685992,4.375743282536929,4.8709011187446976,cLH,TP_z01_01,021,2,extracted-stage2,1,z
TP_z03_01.zip,19e2cd11a879d94e9b83f9b00ac40a8de62cf837f790e946c0271915f5d05578,600528,TP_z03_01/TP_z03_01_33_AT_T23.csv,TP_z03_01/TP_z03_01_33_AT_T23_meta.txt,1,0.09660096678777969,0.2423325605371098,89.496,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,617863,TP_z03_01/TP_z03_01_01_ET_T23.csv,TP_z03_01/TP_z03_01_01_ET_T23_meta.txt,47632537,SIE,exact-archive-serial-plus-internal-serial,,4.208314056243386,4.850756296479566,4.212381292802101,4.862525518747078,86.75583350368618,86.62949482859479,86.69258762620392,4.210347674522744,4.856640907613322,pi,TP_z03_01,183,2,extracted-stage2,3,z
TP_z03_03.zip,b60a7792694fe7ad6986b22dfda8226c4d6ebc216694cc6a08f6c580d048c686,600786,TP_z03_03/TP_z03_03_33_AT_T23.csv,TP_z03_03/TP_z03_03_33_AT_T23_meta.txt,3,0.10363594274850609,0.059739954424555465,61.924,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,618530,TP_z03_03/TP_z03_03_01_ET_T23.csv,TP_z03_03/TP_z03_03_01_ET_T23_meta.txt,47632555,SIE,exact-archive-serial-plus-internal-serial,,4.229677835055095,4.842903580856561,4.225296638802531,4.845797593689563,87.33764289205598,87.19507072076061,87.26633551327075,4.227487236928813,4.844350587273063,pi,TP_z03_03,010,2,extracted-stage2,3,z
TP_z03_02.zip,d15f603b0b136289f944d71d08cb1603aa3d4dc91d60ee68ced045485b39de8c,600713,TP_z03_02/TP_z03_02_33_AT_T23.csv,TP_z03_02/TP_z03_02_33_AT_T23_meta.txt,2,0.0844386144121752,0.1489326950531907,49.658,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,618404,TP_z03_02/TP_z03_02_01_ET_T23.csv,TP_z03_02/TP_z03_02_01_ET_T23_meta.txt,47632561,SIE,exact-archive-serial-plus-internal-serial,,4.231851721922817,4.835221232787556,4.228279912957848,4.84242782456701,87.52136703128907,87.3173553874481,87.41928524935872,4.230065817440332,4.838824528677283,pi,TP_z03_02,075,2,extracted-stage2,3,z
TP_z13_03.zip,d5bb61223940f4f57435f4328a87825c57631f2f32f082c6cd83b06464b90463,605515,TP_z13_03/TP_z13_03_33_AT_T23.csv,TP_z13_03/TP_z13_03_33_AT_T23_meta.txt,3,0.27458102971460524,0.3579453110029475,61.928,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608025,TP_z13_03/TP_z13_03_01_ET_T23.csv,TP_z13_03/TP_z13_03_01_ET_T23_meta.txt,47632588,HM,exact-archive-serial-plus-internal-serial,,4.53253688948191,4.870892621854104,4.544999485908042,4.88835901366326,93.05351690870576,92.97597564345196,93.01467688724809,4.538768187694975,4.879625817758682,cLH,TP_z13_03,TP_z13_03,2,extracted-stage2,13,z
TP_z21_01.zip,ebe0777ee4a357f0fedbd79e6f41850a6660182696e58546dfa18afb5cd97ea7,602979,TP_z21_01/TP_z21_01_33_AT_T23.csv,TP_z21_01/TP_z21_01_33_AT_T23_meta.txt,1,0.20885846480495923,0.32700472183644325,54.609,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608939,TP_z21_01/TP_z21_01_01_ET_T23.csv,TP_z21_01/TP_z21_01_01_ET_T23_meta.txt,47632591,HM,exact-archive-serial-plus-internal-serial,,4.392207884823629,4.883160381295468,4.401390972611001,4.899154697401597,89.94600917978464,89.83980389403504,89.89281971283502,4.396799428717315,4.891157539348533,pi,TP_z21_01,TP_z21_01,2,extracted-stage2,21,z
TP_z13_01.zip,4e0c0c98a7822423892ce8fcd9149a8189657acc2d88913fdb814ae752d9dd41,604864,TP_z13_01/TP_z13_01_33_AT_T23.csv,TP_z13_01/TP_z13_01_33_AT_T23_meta.txt,1,0.2588083820160833,0.33924211969801654,58.17,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608222,TP_z13_01/TP_z13_01_01_ET_T23.csv,TP_z13_01/TP_z13_01_01_ET_T23_meta.txt,47632597,HM,exact-archive-serial-plus-internal-serial,,4.537339559330937,4.867913358883389,4.549097790074388,4.884455430183789,93.20912729580135,93.13418568553132,93.17159293228953,4.543218674702663,4.876184394533589,cLH,TP_z13_01,TP_z13_01,2,extracted-stage2,13,z
TP_z13_02.zip,38edf3c78086dd5d724ed13ff7fed6ab819ac428dfedd3a609f01c090e407289,605396,TP_z13_02/TP_z13_02_33_AT_T23.csv,TP_z13_02/TP_z13_02_33_AT_T23_meta.txt,2,0.27673936760242435,0.34516332388903065,60.859,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608816,TP_z13_02/TP_z13_02_01_ET_T23.csv,TP_z13_02/TP_z13_02_01_ET_T23_meta.txt,47632603,HM,exact-archive-serial-plus-internal-serial,,4.5393453171713745,4.868149806481831,4.551924878995324,4.884981923312749,93.2458017443781,93.18202094611719,93.21385630826683,4.545635098083349,4.87656586489729,cLH,TP_z13_02,TP_z13_02,2,extracted-stage2,13,z
TP_z08_01.zip,ce4105e57a1bd1c248ad3efd8825b54b2bc354f6eb46a0b9868bd9edbf490ed2,315759,TP_z08_01/TP_z08_01_25_AT_T23.csv,TP_z08_01/TP_z08_01_25_AT_T23_meta.txt,1,0.18639379602727046,0.3250545753562264,40.664,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318310,TP_z08_01/TP_z08_01_01_ET_T23.csv,TP_z08_01/TP_z08_01_01_ET_T23_meta.txt,47632615,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.544425912345993,4.8451158891091115,4.552904341945048,4.860890798520372,93.79395697347483,93.66399145051616,93.72886859727582,4.5486651271455205,4.853003343814741,cLH,TP_z08_01,INT191,2,extracted-stage2,8,z
TP_z08_02.zip,d52e46845963c4ca0d8e5d8198e2d544b73d632dfbda4b39e9d3b1bd91deaa5d,315853,TP_z08_02/TP_z08_02_25_AT_T23.csv,TP_z08_02/TP_z08_02_25_AT_T23_meta.txt,2,0.252539755860803,0.3247644627336456,58.158,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318374,TP_z08_02/TP_z08_02_01_ET_T23.csv,TP_z08_02/TP_z08_02_01_ET_T23_meta.txt,47632618,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.55503307201829,4.841973209507057,4.566550884946068,4.857723793937071,94.07390076166944,94.00598055092354,94.03988551111959,4.560791978482179,4.8498485017220645,cLH,TP_z08_02,INT061,2,extracted-stage2,8,z
TP_z18_02.zip,165c93b6ef1169189a47e210139235ebd64991648b3d87ef5996dbf31a64316c,602682,TP_z18_02/TP_z18_02_33_AT_T23.csv,TP_z18_02/TP_z18_02_33_AT_T23_meta.txt,2,0.20581078033579986,0.37829554634447277,47.14,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609213,TP_z18_02/TP_z18_02_01_ET_T23.csv,TP_z18_02/TP_z18_02_01_ET_T23_meta.txt,47632621,HM,exact-archive-serial-plus-internal-serial,,4.375764434424335,4.856110597626264,4.384779506347416,4.874515860888253,90.10841797061359,89.9531282999745,90.03062627181703,4.380271970385875,4.865313229257259,pi,TP_z18_02,TP_z18_02,2,extracted-stage2,18,z
TP_z18_03.zip,159375bdcf35cbf11a16ec3f4d83dc0dcf107f2529a81638497311365b5dfb49,602451,TP_z18_03/TP_z18_03_33_AT_T23.csv,TP_z18_03/TP_z18_03_33_AT_T23_meta.txt,3,0.20548158659564023,0.3475258024095948,45.994,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608669,TP_z18_03/TP_z18_03_01_ET_T23.csv,TP_z18_03/TP_z18_03_01_ET_T23_meta.txt,47632624,HM,exact-archive-serial-plus-internal-serial,,4.374093461282832,4.860271012721346,4.383090661721357,4.877191109408477,89.99690449018202,89.86915959200446,89.93292105447263,4.378592061502094,4.868731061064912,pi,TP_z18_03,TP_z18_03,2,extracted-stage2,18,z
TP_z14_02.zip,c27fad8c9461622fffe0079c564a184c435a8f46030a6ce988390673f1eba2f0,604157,TP_z14_02/TP_z14_02_33_AT_T23.csv,TP_z14_02/TP_z14_02_33_AT_T23_meta.txt,2,0.2699817451572588,0.3996359359024517,85.482,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,607946,TP_z14_02/TP_z14_02_01_ET_T23.csv,TP_z14_02/TP_z14_02_01_ET_T23_meta.txt,47632627,HM,exact-archive-serial-plus-internal-serial,,4.482051970001909,4.866733246981009,4.4941690490801545,4.886221402777361,92.09569833691359,91.97636944010844,92.03591466822265,4.488110509541032,4.876477324879184,cLH,TP_z14_02,TP_z14_02,2,extracted-stage2,14,z
TP_z18_01.zip,f8e3e5719fbe0a0499e00387d8b7ba073254b78da1cee08cd3b74648d2f4abb8,602559,TP_z18_01/TP_z18_01_33_AT_T23.csv,TP_z18_01/TP_z18_01_33_AT_T23_meta.txt,1,0.19352635663010773,0.32697142507090554,70.642,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609592,TP_z18_01/TP_z18_01_01_ET_T23.csv,TP_z18_01/TP_z18_01_01_ET_T23_meta.txt,47632630,HM,exact-archive-serial-plus-internal-serial,,4.371486385206446,4.852902327751822,4.379954557611081,4.868795915395178,90.07983449837123,89.95970736340836,90.01967273553853,4.375720471408764,4.8608491215735,pi,TP_z18_01,TP_z18_01,2,extracted-stage2,18,z
TP_z08_03.zip,26c5fd7ba48051e1f54b9bd235054faf18a095836a737ed59afd6aefb8dac0b6,315824,TP_z08_03/TP_z08_03_25_AT_T23.csv,TP_z08_03/TP_z08_03_25_AT_T23_meta.txt,3,0.21107007271416872,0.3014798814678046,84.88,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318444,TP_z08_03/TP_z08_03_01_ET_T23.csv,TP_z08_03/TP_z08_03_01_ET_T23_meta.txt,47632633,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.5601255620547665,4.843840642838857,4.569760790936757,4.8584658939622525,94.14276600524553,94.05769003371461,94.10016389774553,4.5649431764957615,4.851153268400555,cLH,TP_z08_03,INT060,2,extracted-stage2,8,z
TP_z21_03.zip,2b6fc4433a09c72a167081d7ce38293fde80c17b437908113d48b47eb47089c9,603240,TP_z21_03/TP_z21_03_33_AT_T23.csv,TP_z21_03/TP_z21_03_33_AT_T23_meta.txt,3,0.16695663502809144,0.3229117722668918,96.672,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609742,TP_z21_03/TP_z21_03_01_ET_T23.csv,TP_z21_03/TP_z21_03_01_ET_T23_meta.txt,47632636,HM,exact-archive-serial-plus-internal-serial,,4.382004462873845,4.857257001553709,4.389326622487491,4.872967020972047,90.21561884561919,90.07503238985433,90.14521212518278,4.385665542680668,4.8651120112628785,pi,TP_z21_03,TP_z21_03,2,extracted-stage2,21,z
TP_z21_02.zip,275cefd9bef2241a199f5c972b6717b44782303ac2508a3358c3a935d6a3b1df,603130,TP_z21_02/TP_z21_02_33_AT_T23.csv,TP_z21_02/TP_z21_02_33_AT_T23_meta.txt,2,0.21956266994122167,0.3547322851228151,95.427,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609419,TP_z21_02/TP_z21_02_01_ET_T23.csv,TP_z21_02/TP_z21_02_01_ET_T23_meta.txt,47632639,HM,exact-archive-serial-plus-internal-serial,,4.384291958800023,4.872853271372092,4.393928806743103,4.89016956838035,89.97381440885248,89.85227905294082,89.91293894961032,4.3891103827715625,4.881511419876221,pi,TP_z21_02,TP_z21_02,2,extracted-stage2,21,z
TP_z14_03.zip,fca81b180b093975e921e78bdcb6f8427b56ad83110a21d96a495268665fcd09,604522,TP_z14_03/TP_z14_03_33_AT_T23.csv,TP_z14_03/TP_z14_03_33_AT_T23_meta.txt,3,0.2792141318611871,0.3489199894119695,98.547,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,607971,TP_z14_03/TP_z14_03_01_ET_T23.csv,TP_z14_03/TP_z14_03_01_ET_T23_meta.txt,47632645,HM,exact-archive-serial-plus-internal-serial,,4.475334878528787,4.8509853562885255,4.48784811532049,4.867940994685914,92.25620260278114,92.19191687449884,92.22400366220091,4.481591496924638,4.859463175487219,cLH,TP_z14_03,TP_z14_03,2,extracted-stage2,14,z
