archive_name,archive_sha256,at_csv_data_rows,at_csv_member,at_meta_member,cell,charge_discharge_disagreement_at_percent,charge_discharge_disagreement_et_percent,elapsed_seconds,error,et_csv_data_rows,et_csv_member,et_meta_member,file_id,lab,mapping_method,metadata_conflict_flags,q_charge_at_Ah,q_charge_et_Ah,q_discharge_at_Ah,q_discharge_et_Ah,q_rel_charge_percent,q_rel_discharge_percent,q_rel_end_percent,q_rpt_at_Ah,q_rpt_et_Ah,sampling,serial,serial_internal,stage,status,tp,type,amb_temp_tp,soc_max_tp,dod_tp,c_ch_tp,c_dch_tp,m_0,scale,R_1khz_0,resistance_meter,U_0, volt_meter,condition_group
TP_z04_03.zip,b94dbfb15ed8cb735be9fcc8c5312b8d23f385543cb6166be204ec03ad2c35c7,,,,3,,,3.272,CapacityExtractionError: expected exactly one *_AT_T23.csv; found 0,,,,47629642,INT,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted,,,,,,,,,,cLH,TP_z04_03,INT021,1,missing-endpoint,4,z,23,0.8,0.5,0.8,0.3,68.45,KERN FCB 6k0.5,12.349,HIOKI BT3563,3.57596,HIOKI BT3563,z|23|0.8|0.5|0.8|0.3
TP_z04_02.zip,5f917b8d0c20bc8a853675540dd04553c08ba04e008e44d3d3329648922681ff,,,,2,,,7.788,CapacityExtractionError: expected exactly one *_AT_T23.csv; found 0,,,,47630293,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,,,,,,,,,,cLH,TP_z04_02,INT020,1,missing-endpoint,4,z,23,0.8,0.5,0.8,0.3,68.45,KERN FCB 6k0.5,12.617,HIOKI BT3563,3.57439,HIOKI BT3563,z|23|0.8|0.5|0.8|0.3
TP_z13_01.zip,08d8093a02a14c4848a19bdeef7918c2d08a7cd2fb28ea5a1c0495e54c659308,316192.0,TP_z13_01/TP_z13_01_25_AT_T23.csv,TP_z13_01/TP_z13_01_25_AT_T23_meta.txt,1,0.2399340900736575,0.2762521480831009,22.433,,318551.0,TP_z13_01/TP_z13_01_01_ET_T23.csv,TP_z13_01/TP_z13_01_01_ET_T23_meta.txt,47632228,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.580961235980847,4.818579047306029,4.591965725399802,4.831908887416114,95.06871612995477,95.03419522993896,95.0514318387649,4.586463480690324,4.825243967361072,cLH,TP_z13_01,INT046,1,extracted-stage1,13,z,35,0.7,0.05,0.3,1.2,68.2,KERN FCB 6k0.5,12.489,HIOKI BT3563,3.5778,HIOKI BT3563,z|35|0.7|0.05|0.3|1.2
TP_z25_03.zip,96f1d1fcfab49d518a59f73b1b84d7879d0a6dfda50aa7253b13cbde3e3efa3b,324009.0,TP_z25_03/TP_z25_03_31_AT_T23.csv,TP_z25_03/TP_z25_03_31_AT_T23_meta.txt,3,0.2596128308314325,0.2794519441406664,43.014,,321798.0,TP_z25_03/TP_z25_03_01_ET_T23.csv,TP_z25_03/TP_z25_03_01_ET_T23_meta.txt,47632234,HM,exact-archive-serial-plus-internal-serial,,4.182773387107493,4.889361939278361,4.193646517525866,4.903044474328851,85.5484506783076,85.53148027685207,85.53995362155064,4.188209952316679,4.896203206803606,cLH,TP_z25_03,HM060,1,extracted-stage1,25,z,45,0.6,0.15,0.9,1.9,68.67,KERN ABT 220-5DM,11.98,HIOKI 3554,3.574,HIOKI 3554,z|45|0.6|0.15|0.9|1.9
TP_z19_02.zip,0aaf5d8ca4a64df96dce14902c63738bf8519cd50bb1a9051a2392bc590f2992,326392.0,TP_z19_02/TP_z19_02_31_AT_T23.csv,TP_z19_02/TP_z19_02_31_AT_T23_meta.txt,2,0.2782891135395393,0.2829839701118236,53.971,,321499.0,TP_z19_02/TP_z19_02_01_ET_T23.csv,TP_z19_02/TP_z19_02_01_ET_T23_meta.txt,47632270,HM,exact-archive-serial-plus-internal-serial,,4.627969619576219,4.89774639198061,4.640866700791911,4.9116258675120905,94.49181826061648,94.48738210067845,94.48959704224208,4.634418160184065,4.90468612974635,cLH,TP_z19_02,HM041,1,extracted-stage1,19,z,45,0.3,0.1,0.8,0.9,68.71,KERN ABT 220-5DM,11.84,HIOKI 3554,3.577,HIOKI 3554,z|45|0.3|0.1|0.8|0.9
TP_z20_01.zip,d3a9ec6be0e1c79e15b6c482aaaffd04b46a04682e56a5d4044954271fc473bc,325956.0,TP_z20_01/TP_z20_01_31_AT_T23.csv,TP_z20_01/TP_z20_01_31_AT_T23_meta.txt,1,0.2705758393951149,0.2827127898431261,29.988,,321517.0,TP_z20_01/TP_z20_01_01_ET_T23.csv,TP_z20_01/TP_z20_01_01_ET_T23_meta.txt,47632273,HM,exact-archive-serial-plus-internal-serial,,4.459226333957082,4.888449139386331,4.471308268438533,4.9022889738193705,91.21965283486344,91.2085822014474,91.21410969363129,4.465267301197807,4.895369056602851,cLH,TP_z20_01,HM043,1,extracted-stage1,20,z,45,0.7,0.2,0.2,0.9,68.67,KERN ABT 220-5DM,12.26,HIOKI 3554,3.578,HIOKI 3554,z|45|0.7|0.2|0.2|0.9
TP_z21_01.zip,4fffef00ea97eba4f20b3c0da533c728d21d4c6c4b215ecd4ca9c0842cbb2af0,326064.0,TP_z21_01/TP_z21_01_31_AT_T23.csv,TP_z21_01/TP_z21_01_31_AT_T23_meta.txt,1,0.2566287145169558,0.2668117882872698,40.746,,321572.0,TP_z21_01/TP_z21_01_01_ET_T23.csv,TP_z21_01/TP_z21_01_01_ET_T23_meta.txt,47632279,HM,exact-archive-serial-plus-internal-serial,,4.448090335664173,4.863534986020298,4.459520078714473,4.876528805211151,91.45796932580366,91.4486565515402,91.45330672677704,4.453805207189323,4.870031895615725,cLH,TP_z21_01,HM046,1,extracted-stage1,21,z,45,0.6,0.15,0.4,1.3,68.63,KERN ABT 220-5DM,12.42,HIOKI 3554,3.577,HIOKI 3554,z|45|0.6|0.15|0.4|1.3
TP_z19_01.zip,2583bbc95b9f571fc529aa913e3fcf83ef50fd1c7649537de865d7528f359040,326482.0,TP_z19_01/TP_z19_01_31_AT_T23.csv,TP_z19_01/TP_z19_01_31_AT_T23_meta.txt,1,0.2692347706957194,0.2824127665644614,24.577,,321174.0,TP_z19_01/TP_z19_01_01_ET_T23.csv,TP_z19_01/TP_z19_01_01_ET_T23_meta.txt,47632282,HM,exact-archive-serial-plus-internal-serial,,4.610443562408731,4.879639696243944,4.622873212031368,4.893439908489081,94.48327846741586,94.4708282615602,94.47704457424533,4.616658387220049,4.886539802366513,cLH,TP_z19_01,HM040,1,extracted-stage1,19,z,45,0.3,0.1,0.8,0.9,68.69,KERN ABT 220-5DM,12.42,HIOKI 3554,3.575,HIOKI 3554,z|45|0.3|0.1|0.8|0.9
TP_z25_02.zip,823c52a887b9116c778dbf32eaf36f1d20f68c40fa7fac0448e014bce51dd25f,324417.0,TP_z25_02/TP_z25_02_31_AT_T23.csv,TP_z25_02/TP_z25_02_31_AT_T23_meta.txt,2,0.2682967719676801,0.2438387390093951,17.236,,321519.0,TP_z25_02/TP_z25_02_01_ET_T23.csv,TP_z25_02/TP_z25_02_01_ET_T23_meta.txt,47632285,HM,exact-archive-serial-plus-internal-serial,,4.190707364674582,4.880574356001562,4.201966000534906,4.892489613975048,85.86504495155039,85.88604845541806,85.87555950715397,4.196336682604744,4.886531984988305,cLH,TP_z25_02,HM059,1,extracted-stage1,25,z,45,0.6,0.15,0.9,1.9,68.77,KERN ABT 220-5DM,12.0,HIOKI 3554,3.574,HIOKI 3554,z|45|0.6|0.15|0.9|1.9
TP_z19_03.zip,94a280ccc532610250394e518b748ae70474b4f2b9f7748a9e231687a6730b4f,326476.0,TP_z19_03/TP_z19_03_31_AT_T23.csv,TP_z19_03/TP_z19_03_31_AT_T23_meta.txt,3,0.3135708294961957,0.3283643738447875,33.065,,321537.0,TP_z19_03/TP_z19_03_01_ET_T23.csv,TP_z19_03/TP_z19_03_01_ET_T23_meta.txt,47632288,HM,exact-archive-serial-plus-internal-serial,,4.621980640702329,4.889616658495228,4.636496582616267,4.905698821666506,94.52644171342332,94.51245890063043,94.51943882838296,4.629238611659298,4.8976577400808665,cLH,TP_z19_03,HM042,1,extracted-stage1,19,z,45,0.3,0.1,0.8,0.9,68.69,KERN ABT 220-5DM,11.97,HIOKI 3554,3.574,HIOKI 3554,z|45|0.3|0.1|0.8|0.9
TP_z22_02.zip,585ccb51e35889e195d09990af544421b76ee01406bd39f9295e98ea06ed911d,325425.0,TP_z22_02/TP_z22_02_31_AT_T23.csv,TP_z22_02/TP_z22_02_31_AT_T23_meta.txt,2,0.2598815831154149,0.3039777793754558,36.915,,321891.0,TP_z22_02/TP_z22_02_01_ET_T23.csv,TP_z22_02/TP_z22_02_01_ET_T23_meta.txt,47632291,HM,exact-archive-serial-plus-internal-serial,,4.291706411806776,4.849003883735032,4.302874277986159,4.863766215166273,88.50696998207006,88.4679503009184,88.48743048870415,4.297290344896467,4.856385049450653,cLH,TP_z22_02,HM050,1,extracted-stage1,22,z,45,0.65,0.45,0.5,1.4,68.22,KERN ABT 220-5DM,12.39,HIOKI 3554,3.574,HIOKI 3554,z|45|0.65|0.45|0.5|1.4
TP_z22_03.zip,32ab3c5f5cbc2e7bc1f0e80c8e6df2d46cbd8e2339316078732844adc7d1acc9,325447.0,TP_z22_03/TP_z22_03_31_AT_T23.csv,TP_z22_03/TP_z22_03_31_AT_T23_meta.txt,3,0.2748867858159488,0.2889910384561912,22.628,,321801.0,TP_z22_03/TP_z22_03_01_ET_T23.csv,TP_z22_03/TP_z22_03_01_ET_T23_meta.txt,47632294,HM,exact-archive-serial-plus-internal-serial,,4.276402408521207,4.829119574201498,4.288173852722852,4.84309549158166,88.55449410213282,88.54200500850374,88.54824053222795,4.28228813062203,4.836107532891579,cLH,TP_z22_03,HM051,1,extracted-stage1,22,z,45,0.65,0.45,0.5,1.4,68.31,KERN ABT 220-5DM,13.04,HIOKI 3554,3.576,HIOKI 3554,z|45|0.65|0.45|0.5|1.4
TP_z21_02.zip,9f26a7258aea810346581c8c98314979db0ac85bc7182dd6088585bb88559309,325979.0,TP_z21_02/TP_z21_02_31_AT_T23.csv,TP_z21_02/TP_z21_02_31_AT_T23_meta.txt,2,0.2837867084727998,0.2855572515206706,23.381,,321422.0,TP_z21_02/TP_z21_02_01_ET_T23.csv,TP_z21_02/TP_z21_02_01_ET_T23_meta.txt,47632297,HM,exact-archive-serial-plus-internal-serial,,4.44945724611553,4.875497161198351,4.462102156666908,4.889439403431698,91.26161084712632,91.25999503205092,91.26080178606936,4.455779701391219,4.882468282315024,cLH,TP_z21_02,HM047,1,extracted-stage1,21,z,45,0.6,0.15,0.4,1.3,68.78,KERN ABT 220-5DM,12.17,HIOKI 3554,3.575,HIOKI 3554,z|45|0.6|0.15|0.4|1.3
TP_z20_02.zip,452e50355287626fcfe6ce305f483d62da3d52e3f63a26884ba7ee0dedd10bd1,325915.0,TP_z20_02/TP_z20_02_31_AT_T23.csv,TP_z20_02/TP_z20_02_31_AT_T23_meta.txt,2,0.2674165499758138,0.3136603386836891,21.239,,321549.0,TP_z20_02/TP_z20_02_01_ET_T23.csv,TP_z20_02/TP_z20_02_01_ET_T23_meta.txt,47632300,HM,exact-archive-serial-plus-internal-serial,,4.433258984164048,4.8511282687505695,4.445130125088744,4.866368234973147,91.38614232737768,91.34389159338394,91.36498382943198,4.439194554626395,4.858748251861858,cLH,TP_z20_02,HM044,1,extracted-stage1,20,z,45,0.7,0.2,0.2,0.9,68.35,KERN ABT 220-5DM,12.25,HIOKI 3554,3.574,HIOKI 3554,z|45|0.7|0.2|0.2|0.9
TP_z23_01.zip,7300b4aaf7d1e468bf17388059fb709bbe3d87fea7c85b38405a94ea4ae6fa68,322630.0,TP_z23_01/TP_z23_01_31_AT_T23.csv,TP_z23_01/TP_z23_01_31_AT_T23_meta.txt,1,0.2430032549483173,0.3347122410255411,64.203,,321664.0,TP_z23_01/TP_z23_01_01_ET_T23.csv,TP_z23_01/TP_z23_01_01_ET_T23_meta.txt,47632303,HM,exact-archive-serial-plus-internal-serial,,4.258182173255601,4.835721604500347,4.268542282239264,4.851934489908569,88.05680974878162,87.97609059061516,88.01638262547259,4.263362227747432,4.8438280472044575,cLH,TP_z23_01,HM052,1,extracted-stage1,23,z,45,0.8,0.05,0.9,1.6,68.26,KERN ABT 220-5DM,12.71,HIOKI 3554,3.579,HIOKI 3554,z|45|0.8|0.05|0.9|1.6
TP_z24_01.zip,8f127bc26a4e024682ea9458f9814197daef95d6d0862506b8e0ad8d82a691e9,313227.0,TP_z24_01/TP_z24_01_31_AT_T23.csv,TP_z24_01/TP_z24_01_31_AT_T23_meta.txt,1,0.3046977573237728,0.2576552794659449,17.838,,316859.0,TP_z24_01/TP_z24_01_01_ET_T23.csv,TP_z24_01/TP_z24_01_01_ET_T23_meta.txt,47632309,HM,exact-archive-serial-plus-internal-serial,,4.330056384308523,4.851406461651325,4.343270099949975,4.863922490632847,89.2536302314825,89.29562731138157,89.27465582335545,4.336663242129249,4.8576644761420855,cLH,TP_z24_01,HM055,1,extracted-stage1,24,z,45,0.45,0.05,1.0,1.8,68.25,KERN ABT 220-5DM,12.49,HIOKI 3554,3.576,HIOKI 3554,z|45|0.45|0.05|1.0|1.8
TP_z07_01.zip,b40cb8843f3206da551a54948d243f4960fc37547b7cb826f0f0f597225fd8d8,317345.0,TP_z07_01/TP_z07_01_25_AT_T23.csv,TP_z07_01/TP_z07_01_25_AT_T23_meta.txt,1,0.2553006300421462,0.2805167981058789,23.063,,318930.0,TP_z07_01/TP_z07_01_01_ET_T23.csv,TP_z07_01/TP_z07_01_01_ET_T23_meta.txt,47632312,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.648396128828447,4.871525440564372,4.66027868154818,4.8852100816076,95.41972397643734,95.39566576867864,95.40767800072948,4.654337405188313,4.878367761085986,cLH,TP_z07_01,INT028,1,extracted-stage1,7,z,35,0.5,0.1,1.0,0.4,68.45,KERN FCB 6k0.5,12.369,HIOKI BT3563,3.57241,HIOKI BT3563,z|35|0.5|0.1|1.0|0.4
TP_z10_02.zip,c59a4ffad00be007fda16e16ae4058ad0631af0fdaf60ce0904eeee39e1010c0,315753.0,TP_z10_02/TP_z10_02_25_AT_T23.csv,TP_z10_02/TP_z10_02_25_AT_T23_meta.txt,2,0.2011989093964897,0.2951545679968467,42.066,,318870.0,TP_z10_02/TP_z10_02_01_ET_T23.csv,TP_z10_02/TP_z10_02_01_ET_T23_meta.txt,47632324,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.5461188582703,4.8748863865082805,4.555274810671196,4.889296101829219,93.25589352917277,93.16831535252986,93.21203981810407,4.550696834470748,4.88209124416875,cLH,TP_z10_02,INT038,1,extracted-stage1,10,z,35,0.8,0.15,0.5,0.8,68.45,KERN FCB 6k0.5,12.655,HIOKI BT3563,3.57368,HIOKI BT3563,z|35|0.8|0.15|0.5|0.8
TP_z09_03.zip,284f6ec633827935c9bbfbfe7e53c07f1c2aab99a58f7afdd9c5df39e31e2799,316913.0,TP_z09_03/TP_z09_03_25_AT_T23.csv,TP_z09_03/TP_z09_03_25_AT_T23_meta.txt,3,0.1969578064370312,0.3136042430656278,14.568,,318858.0,TP_z09_03/TP_z09_03_01_ET_T23.csv,TP_z09_03/TP_z09_03_01_ET_T23_meta.txt,47632327,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.684107222954493,4.878875600776274,4.693342032130774,4.894199990642624,96.0079249040334,95.8960001860186,95.95187479485982,4.6887246275426335,4.886537795709449,cLH,TP_z09_03,INT036,1,extracted-stage1,9,z,35,0.5,0.25,0.4,0.7,68.2,KERN FCB 6k0.5,12.71,HIOKI BT3563,3.57493,HIOKI BT3563,z|35|0.5|0.25|0.4|0.7
TP_z10_01.zip,dda9c386f0905a57a8711c4374b44a1ec1359a64ca1f3485178621dfb818faa3,315689.0,TP_z10_01/TP_z10_01_25_AT_T23.csv,TP_z10_01/TP_z10_01_25_AT_T23_meta.txt,1,0.179783789299692,0.2899179966809713,48.254,,318728.0,TP_z10_01/TP_z10_01_01_ET_T23.csv,TP_z10_01/TP_z10_01_01_ET_T23_meta.txt,47632333,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.542097096469583,4.882682154445445,4.550270397878779,4.896858478589393,93.02463180680772,92.92223611880952,92.9733597469268,4.546183747174181,4.889770316517419,cLH,TP_z10_01,INT037,1,extracted-stage1,10,z,35,0.8,0.15,0.5,0.8,68.45,KERN FCB 6k0.5,12.683,HIOKI BT3563,3.57459,HIOKI BT3563,z|35|0.8|0.15|0.5|0.8
TP_z14_03.zip,79daa55c345f6dee8747b31bc2c2e0e27669a9c9208717470fdb717181b3b05a,317034.0,TP_z14_03/TP_z14_03_25_AT_T23.csv,TP_z14_03/TP_z14_03_25_AT_T23_meta.txt,3,0.1710771446286585,0.2712871741125977,40.749,,318421.0,TP_z14_03/TP_z14_03_01_ET_T23.csv,TP_z14_03/TP_z14_03_01_ET_T23_meta.txt,47632345,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.610746669501553,4.84829362494683,4.618641356252132,4.861464288875622,95.10040080446072,95.00514828054716,95.05270994053384,4.614694012876843,4.854878956911226,cLH,TP_z14_03,INT051,1,extracted-stage1,14,z,35,0.55,0.25,0.4,1.4,68.2,KERN FCB 6k0.5,12.874,HIOKI BT3563,3.5766,HIOKI BT3563,z|35|0.55|0.25|0.4|1.4
TP_z11_01.zip,b18bb4840723d22188a96957c600fee1c066d6e27791dab75c50b3c9d9578073,317346.0,TP_z11_01/TP_z11_01_25_AT_T23.csv,TP_z11_01/TP_z11_01_25_AT_T23_meta.txt,1,0.1787539497040122,0.2754890257631771,10.147,,318560.0,TP_z11_01/TP_z11_01_01_ET_T23.csv,TP_z11_01/TP_z11_01_01_ET_T23_meta.txt,47632357,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.67329494832048,4.838712252132747,4.681656120584753,4.852060760213063,96.58137754028758,96.48799452336564,96.53462171683572,4.677475534452617,4.845386506172905,cLH,TP_z11_01,INT040,1,extracted-stage1,11,z,35,0.35,0.15,0.9,0.9,68.2,KERN FCB 6k0.5,12.194,HIOKI BT3563,3.57393,HIOKI BT3563,z|35|0.35|0.15|0.9|0.9
TP_z12_01.zip,aeee3490dde199701ddb2fdde757d4ba700931d66ba68befea77e690674da710,317152.0,TP_z12_01/TP_z12_01_25_AT_T23.csv,TP_z12_01/TP_z12_01_25_AT_T23_meta.txt,1,0.2561995669150456,0.3024416138166612,23.145,,318653.0,TP_z12_01/TP_z12_01_01_ET_T23.csv,TP_z12_01/TP_z12_01_01_ET_T23_meta.txt,47632360,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.685972646370174,4.830100978481844,4.697993486666321,4.844731337977822,97.01603894507043,96.97118702617784,96.9935790729073,4.691983066518247,4.837416158229833,cLH,TP_z12_01,INT043,1,extracted-stage1,12,z,35,0.35,0.05,0.2,1.0,68.2,KERN FCB 6k0.5,12.6,HIOKI BT3563,3.57408,HIOKI BT3563,z|35|0.35|0.05|0.2|1.0
TP_z13_02.zip,d99d7e20478f3a9f026ba9bd8de9e55264cc81c26549a53061966cfbce7fd4d4,316118.0,TP_z13_02/TP_z13_02_25_AT_T23.csv,TP_z13_02/TP_z13_02_25_AT_T23_meta.txt,2,0.3605775858915914,0.2808932025593084,28.655,,318784.0,TP_z13_02/TP_z13_02_01_ET_T23.csv,TP_z13_02/TP_z13_02_01_ET_T23_meta.txt,47632366,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.592860505466578,4.868688213865448,4.6094512422396265,4.882383262342131,94.3346606666382,94.40986081105856,94.37231354687188,4.601155873853102,4.875535738103789,cLH,TP_z13_02,INT047,1,extracted-stage1,13,z,35,0.7,0.05,0.3,1.2,68.2,KERN FCB 6k0.5,12.393,HIOKI BT3563,3.5771,HIOKI BT3563,z|35|0.7|0.05|0.3|1.2
TP_z11_03.zip,9001034d3a962c3e50bc19d7209726a20f7d5de2dedbb0f5598a04b6e0029b60,317107.0,TP_z11_03/TP_z11_03_25_AT_T23.csv,TP_z11_03/TP_z11_03_25_AT_T23_meta.txt,3,0.1659979132934251,0.2677993260576816,34.191,,318416.0,TP_z11_03/TP_z11_03_01_ET_T23.csv,TP_z11_03/TP_z11_03_01_ET_T23_meta.txt,47632369,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.631782706600768,4.795569693301666,4.639477756052769,4.808429415745974,96.58461877991948,96.48634418673286,96.5354156886516,4.635630231326768,4.80199955452382,cLH,TP_z11_03,INT042,1,extracted-stage1,11,z,35,0.35,0.15,0.9,0.9,68.2,KERN FCB 6k0.5,12.929,HIOKI BT3563,3.574,HIOKI BT3563,z|35|0.35|0.15|0.9|0.9
TP_z20_03.zip,830aaf23adeeac97eef67bb1ecbfd490f0c7cfb4a198a7a8e587a38391acc240,325728.0,TP_z20_03/TP_z20_03_31_AT_T23.csv,TP_z20_03/TP_z20_03_31_AT_T23_meta.txt,3,0.2771715780250341,0.2744665030608088,32.655,,321504.0,TP_z20_03/TP_z20_03_01_ET_T23.csv,TP_z20_03/TP_z20_03_01_ET_T23_meta.txt,47632372,HM,exact-archive-serial-plus-internal-serial,,4.39681450870987,4.889584128212394,4.409018141367101,4.903022841166065,89.92205458416608,89.92448708067865,89.92327250151939,4.402916325038485,4.896303484689229,cLH,TP_z20_03,HM045,1,extracted-stage1,20,z,45,0.7,0.2,0.2,0.9,68.7,KERN ABT 220-5DM,12.19,HIOKI 3554,3.575,HIOKI 3554,z|45|0.7|0.2|0.2|0.9
TP_z14_02.zip,731717387f2a87a85366f615d55cd0769e06bb168b05eea735a781d42485eab9,316962.0,TP_z14_02/TP_z14_02_25_AT_T23.csv,TP_z14_02/TP_z14_02_25_AT_T23_meta.txt,2,0.1988379505190291,0.2930837860335556,25.413,,318744.0,TP_z14_02/TP_z14_02_01_ET_T23.csv,TP_z14_02/TP_z14_02_01_ET_T23_meta.txt,47632375,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.634289221295586,4.874315735445121,4.643513117307228,4.888622529993354,95.07568801085029,94.98612520843456,95.03084098612938,4.638901169301407,4.881469132719237,cLH,TP_z14_02,INT050,1,extracted-stage1,14,z,35,0.55,0.25,0.4,1.4,68.2,KERN FCB 6k0.5,11.907,HIOKI BT3563,3.576,HIOKI BT3563,z|35|0.55|0.25|0.4|1.4
TP_z16_01.zip,59679f9e3c44ed09f34a203376e63d355a883222dd65a5cb45930535c4e0fac8,325445.0,TP_z16_01/TP_z16_01_31_AT_T23.csv,TP_z16_01/TP_z16_01_31_AT_T23_meta.txt,1,0.2583892182614136,0.3262510170873771,23.04,,321708.0,TP_z16_01/TP_z16_01_01_ET_T23.csv,TP_z16_01/TP_z16_01_01_ET_T23_meta.txt,47632378,HM,exact-archive-serial-plus-internal-serial,,4.357794315074528,4.840318728920642,4.369068951961747,4.856136120203986,90.03114379714178,89.97006763842981,90.00055590238854,4.363431633518138,4.848227424562314,cLH,TP_z16_01,HM031,1,extracted-stage1,16,z,45,0.75,0.4,0.7,0.2,68.28,KERN ABT 220-5DM,12.38,HIOKI 3554,3.575,HIOKI 3554,z|45|0.75|0.4|0.7|0.2
TP_z23_03.zip,953feb9ef89a0f1eba8ce1c991b0f9038f4e3f9d378107e15ab233a0f3fd2f9f,322500.0,TP_z23_03/TP_z23_03_31_AT_T23.csv,TP_z23_03/TP_z23_03_31_AT_T23_meta.txt,3,0.2322409661650429,0.2188936883529053,19.475,,321517.0,TP_z23_03/TP_z23_03_01_ET_T23.csv,TP_z23_03/TP_z23_03_01_ET_T23_meta.txt,47632381,HM,exact-archive-serial-plus-internal-serial,,4.282279343943636,4.884712272078733,4.292236112713892,4.895416314172785,87.66697208393144,87.6786740340629,87.67282946270474,4.287257728328765,4.890064293125759,cLH,TP_z23_03,HM054,1,extracted-stage1,23,z,45,0.8,0.05,0.9,1.6,68.58,KERN ABT 220-5DM,12.09,HIOKI 3554,3.576,HIOKI 3554,z|45|0.8|0.05|0.9|1.6
TP_z09_01.zip,7dbcae781db2c1c6bb126a13b44753e2607e150a3bdb347c8383e44481f688ab,317064.0,TP_z09_01/TP_z09_01_25_AT_T23.csv,TP_z09_01/TP_z09_01_25_AT_T23_meta.txt,1,0.2184920148308385,0.3024377864308366,39.565,,318895.0,TP_z09_01/TP_z09_01_01_ET_T23.csv,TP_z09_01/TP_z09_01_01_ET_T23_meta.txt,47632384,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.683087627339203,4.869432650653768,4.693330990317549,4.884181958714552,96.17316766277597,96.09246809373106,96.13275686175594,4.688209308828377,4.87680730468416,cLH,TP_z09_01,INT034,1,extracted-stage1,9,z,35,0.5,0.25,0.4,0.7,68.2,KERN FCB 6k0.5,12.398,HIOKI BT3563,3.57496,HIOKI BT3563,z|35|0.5|0.25|0.4|0.7
TP_z17_02.zip,bac89746f260b450b04b7a4387291ec16fea328c5b3ae3993bdbcd34d3112449,324081.0,TP_z17_02/TP_z17_02_31_AT_T23.csv,TP_z17_02/TP_z17_02_31_AT_T23_meta.txt,2,0.2526350832796075,0.2596368240914747,41.409,,321443.0,TP_z17_02/TP_z17_02_01_ET_T23.csv,TP_z17_02/TP_z17_02_01_ET_T23_meta.txt,47632387,HM,exact-archive-serial-plus-internal-serial,,4.2199185175270975,4.873506778651192,4.230592995926881,4.886176644692068,86.5889534823837,86.58289095058899,86.5859182813451,4.225255756726989,4.87984171167163,cLH,TP_z17_02,HM035,1,extracted-stage1,17,z,45,0.8,0.35,0.8,0.4,68.7,KERN ABT 220-5DM,12.09,HIOKI 3554,3.574,HIOKI 3554,z|45|0.8|0.35|0.8|0.4
TP_z22_01.zip,7d26684d1abcd2020103ff4f3e0431673805b33393bb18ead8c3a038245277d1,325358.0,TP_z22_01/TP_z22_01_31_AT_T23.csv,TP_z22_01/TP_z22_01_31_AT_T23_meta.txt,1,0.2441239451713638,0.3359783257332087,34.88,,321617.0,TP_z22_01/TP_z22_01_01_ET_T23.csv,TP_z22_01/TP_z22_01_01_ET_T23_meta.txt,47632390,HM,exact-archive-serial-plus-internal-serial,,4.253899069933639,4.823084235145753,4.264296547533026,4.839316020447946,88.1987305744223,88.11775320137713,88.15817387129417,4.259097808733332,4.8312001277968495,cLH,TP_z22_01,HM049,1,extracted-stage1,22,z,45,0.65,0.45,0.5,1.4,68.24,KERN ABT 220-5DM,12.5,HIOKI 3554,3.575,HIOKI 3554,z|45|0.65|0.45|0.5|1.4
