scope,outer_heldout_group,nested_heldout_group,candidate_group,file_id,serial_internal,serial,type,source_distance,target_distance,source_uncertainty_normalized,provenance_compatibility,applicability,borrow_allowed,centered_source_feature
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632624,TP_z18_03,TP_z18_03,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632630,TP_z18_01,TP_z18_01,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632636,TP_z21_03,TP_z21_03,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632639,TP_z21_02,TP_z21_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632666,TP_z24_02,TP_z24_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632669,TP_z22_03,TP_z22_03,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632747,TP_z24_01,TP_z24_01,z,0.7420472914420315,1.2997704113151656,1.124929313751542,0.5,0.028271035870821037,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632786,TP_z24_03,TP_z24_03,z,0.7420472914420315,1.2997704113151656,1.125425414363924,0.5,0.02825525934890279,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632795,TP_z22_02,TP_z22_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632798,TP_z22_01,TP_z22_01,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47629771,TP_z20_02,TP_z20_02,z,0.6693819531966643,1.3232955494186138,0.7372229268950524,0.5,0.042253025726858295,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47629825,TP_z23_01,TP_z23_01,z,0.6693819531966643,1.3232955494186138,0.7375268799550213,0.5,0.04224355672899485,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47629960,TP_z23_02,TP_z23_02,z,0.6693819531966643,1.3232955494186138,0.7375268799550213,0.5,0.04224355672899485,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630290,TP_z20_03,TP_z20_03,z,0.6693819531966643,1.3232955494186138,0.7372229268950524,0.5,0.042253025726858295,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630314,139,TP_z02_03,z,0.6693819531966643,1.3232955494186138,0.8628189652321777,0.5,0.038213792271028106,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630320,TP_z20_01,TP_z20_01,z,0.6693819531966643,1.3232955494186138,0.7375268799550213,0.5,0.04224355672899485,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630323,TP_z23_03,TP_z23_03,z,0.6693819531966643,1.3232955494186138,0.7346451283169946,0.5,0.042333259587684045,False,0.0
