file_id,serial_internal,serial,condition_group,lab,type,tp,cell,sampling,source_prediction,source_prediction_center,source_prediction_centered,source_uncertainty_normalized,source_distance,provenance_compatibility,wrong_property_mass_prediction
47630776,TP_k11_03,TP_k11_03,k|45|0.9,HM,k,11,3,manual,93.58321699090877,97.13499497149634,-3.5517779805875733,0.7707657335295923,0.10526315789473684,0.5,68.30160571428576
47629411,TP_k11_04,TP_k11_04,k|45|0.9,HM,k,11,4,manual,93.44528032957027,97.13499497149634,-3.6897146419260736,0.7601384437081647,0.10526315789473684,0.5,68.43633188095245
47629774,TP_k11_05,TP_k11_05,k|45|0.9,HM,k,11,5,manual,93.58321699090877,97.13499497149634,-3.5517779805875733,0.7707657335295923,0.10526315789473684,0.5,68.30160571428576
47629687,TP_k11_06,TP_k11_06,k|45|0.9,HM,k,11,6,manual,93.57122389187873,97.13499497149634,-3.5637710796176094,0.7842936703443569,0.10526315789473684,0.5,68.41295885714274
47632663,INT073,TP_z05_01,z|23|0.25|0.05|0.4|0.3,INT,z,5,1,cLH,97.05072418400674,91.5645794158821,5.486144768124646,0.1544962668535451,0.6064468466220085,1.0,68.23325383333352
47632648,INT161,TP_z05_02,z|23|0.25|0.05|0.4|0.3,INT,z,5,2,cLH,97.09807517127695,91.5645794158821,5.533495755394853,0.1075405724532581,0.6064468466220085,1.0,68.27185950000015
47632660,INT200,TP_z05_03,z|23|0.25|0.05|0.4|0.3,INT,z,5,3,cLH,97.0905428359618,91.5645794158821,5.525963420079705,0.12101758649749952,0.6064468466220085,1.0,68.26521983333349
47632657,INT018,TP_z06_01,z|23|0.36|0.05|0.8|1.7,INT,z,6,1,cLH,95.65819039373956,91.5645794158821,4.093610977857466,0.9379695916246679,0.6163252308022581,1.0,68.27619116666685
47632783,INT007,TP_z06_02,z|23|0.36|0.05|0.8|1.7,INT,z,6,2,cLH,95.65819039373956,91.5645794158821,4.093610977857466,0.9379695916246679,0.6163252308022581,1.0,68.28436116666686
47632807,INT153,TP_z06_03,z|23|0.36|0.05|0.8|1.7,INT,z,6,3,cLH,95.65819039373956,91.5645794158821,4.093610977857466,0.9379695916246679,0.6163252308022581,1.0,68.29224383333353
47632750,INT059,TP_z04_01,z|23|0.69|0.2|1|0.5,INT,z,4,1,cLH,92.3421391986167,91.5645794158821,0.7775597827346132,0.6673106758046793,0.6281472457559458,1.0,68.25660666666674
47632810,INT037,TP_z04_02,z|23|0.69|0.2|1|0.5,INT,z,4,2,cLH,92.3306364037751,91.5645794158821,0.766056987893009,0.6677168041909525,0.6281472457559458,1.0,68.28617266666674
47639014,INT027,TP_z04_03,z|23|0.69|0.2|1|0.5,INT,z,4,3,cLH,92.34089701654622,91.5645794158821,0.7763176006641288,0.6670338054970545,0.6281472457559458,1.0,68.2770500000001
47632753,INT065,TP_z07_01,z|23|0.8|0.25|0.2|1.4,INT,z,7,1,cLH,93.34593424231672,91.5645794158821,1.7813548264346224,0.4240347772004693,0.4343319824658965,1.0,68.24570183333338
47632675,INT163,TP_z07_02,z|23|0.8|0.25|0.2|1.4,INT,z,7,2,cLH,93.34309541449483,91.5645794158821,1.7785159986127326,0.42454370592424284,0.4343319824658965,1.0,68.27206016666672
47632744,INT078,TP_z07_03,z|23|0.8|0.25|0.2|1.4,INT,z,7,3,cLH,93.34680002452522,91.5645794158821,1.7822206086431294,0.42381107873367896,0.4343319824658965,1.0,68.24021050000005
47632804,TP_z12_01,TP_z12_01,z|23|0.8|0.25|0.2|1.4,HM,z,12,1,cLH,90.10521044856023,91.5645794158821,-1.4593689673218648,0.9442543873185116,0.4343319824658965,1.0,68.32445033333313
47632831,TP_z12_02,TP_z12_02,z|23|0.8|0.25|0.2|1.4,HM,z,12,2,cLH,90.13182053043029,91.5645794158821,-1.432758885451804,0.9337244472045942,0.4343319824658965,1.0,68.31235699999984
