file_id,archive_name,archive_bytes,archive_sha256,zip_entries,metadata_entries,numeric_csv_entries_present_but_not_opened,numeric_csv_entries_opened,mapping_evidence_entry,archive_internal_serial,archive_testpoint_raw,archive_lab_raw,measurement_start_date,serial_internal,serial,stage,lab,type,tp,cell,sampling,mapping_method,metadata_conflict_flags,candidate_stages,status,error,elapsed_seconds
47632279,TP_z21_01.zip,45765755,4fffef00ea97eba4f20b3c0da533c728d21d4c6c4b215ecd4ca9c0842cbb2af0,71,35,35,False,TP_z21_01/TP_z21_01_01_ET_T10_meta.txt,HM046,,HM,,HM046,TP_z21_01,1,HM,z,21,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,8.649
47632282,TP_z19_01.zip,47055026,2583bbc95b9f571fc529aa913e3fcf83ef50fd1c7649537de865d7528f359040,71,35,35,False,TP_z19_01/TP_z19_01_01_ET_T10_meta.txt,HM040,,HM,,HM040,TP_z19_01,1,HM,z,19,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,17.073
47632285,TP_z25_02.zip,46471784,823c52a887b9116c778dbf32eaf36f1d20f68c40fa7fac0448e014bce51dd25f,71,35,35,False,TP_z25_02/TP_z25_02_01_ET_T10_meta.txt,HM059,,HM,,HM059,TP_z25_02,1,HM,z,25,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,7.309
47632288,TP_z19_03.zip,47706773,94a280ccc532610250394e518b748ae70474b4f2b9f7748a9e231687a6730b4f,71,35,35,False,TP_z19_03/TP_z19_03_01_ET_T10_meta.txt,HM042,,HM,,HM042,TP_z19_03,1,HM,z,19,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,42.856
47632291,TP_z22_02.zip,47670194,585ccb51e35889e195d09990af544421b76ee01406bd39f9295e98ea06ed911d,71,35,35,False,TP_z22_02/TP_z22_02_01_ET_T10_meta.txt,HM050,,HM,,HM050,TP_z22_02,1,HM,z,22,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,17.349
47632294,TP_z22_03.zip,47677940,32ab3c5f5cbc2e7bc1f0e80c8e6df2d46cbd8e2339316078732844adc7d1acc9,71,35,35,False,TP_z22_03/TP_z22_03_01_ET_T10_meta.txt,HM051,,HM,,HM051,TP_z22_03,1,HM,z,22,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,33.523
47632297,TP_z21_02.zip,46267837,9f26a7258aea810346581c8c98314979db0ac85bc7182dd6088585bb88559309,71,35,35,False,TP_z21_02/TP_z21_02_01_ET_T10_meta.txt,HM047,,HM,,HM047,TP_z21_02,1,HM,z,21,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,46.311
47632300,TP_z20_02.zip,47190002,452e50355287626fcfe6ce305f483d62da3d52e3f63a26884ba7ee0dedd10bd1,71,35,35,False,TP_z20_02/TP_z20_02_01_ET_T10_meta.txt,HM044,,HM,,HM044,TP_z20_02,1,HM,z,20,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,42.214
47632303,TP_z23_01.zip,51570716,7300b4aaf7d1e468bf17388059fb709bbe3d87fea7c85b38405a94ea4ae6fa68,71,35,35,False,TP_z23_01/TP_z23_01_01_ET_T10_meta.txt,HM052,,HM,,HM052,TP_z23_01,1,HM,z,23,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,5.818
47632309,TP_z24_01.zip,49172968,8f127bc26a4e024682ea9458f9814197daef95d6d0862506b8e0ad8d82a691e9,71,35,35,False,TP_z24_01/TP_z24_01_01_ET_T10_meta.txt,HM055,,HM,,HM055,TP_z24_01,1,HM,z,24,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,9.489
47632312,TP_z07_01.zip,53798565,b40cb8843f3206da551a54948d243f4960fc37547b7cb826f0f0f597225fd8d8,59,29,29,False,TP_z07_01/TP_z07_01_01_ET_T10_meta.txt,INT019,z07,INT,12.10.2021,INT028,TP_z07_01,1,INT,z,7,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,10.999
47632315,TP_z10_02.zip,44036009,a81ae6920b5edfd8ea49477291bd340b3eb790b9a714af387817a9c98c166235,37,18,18,False,TP_z10_02/TP_z10_02_01_ET_T10_meta.txt,INT005,TP_z10_02_MKII,INT,17.02.2023,INT005,TP_z10_02,2,INT,z,10,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,8.004
47632321,TP_z17_01.zip,44047140,62a3f57427affd81bf82cff5242724ce14ecee4ecfca6115aba740d104168c88,55,27,27,False,TP_z17_01/TP_z17_01_01_ET_T10_meta.txt,TP_z17_01,,HM,,TP_z17_01,TP_z17_01,2,HM,z,17,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,68.078
47632324,TP_z10_02.zip,52289462,c59a4ffad00be007fda16e16ae4058ad0631af0fdaf60ce0904eeee39e1010c0,59,29,29,False,TP_z10_02/TP_z10_02_01_ET_T10_meta.txt,INT029,z10,INT,12.10.2021,INT038,TP_z10_02,1,INT,z,10,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,6.617
47632327,TP_z09_03.zip,53137289,284f6ec633827935c9bbfbfe7e53c07f1c2aab99a58f7afdd9c5df39e31e2799,59,29,29,False,TP_z09_03/TP_z09_03_01_ET_T10_meta.txt,INT027,z09,INT,12.10.2021,INT036,TP_z09_03,1,INT,z,9,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,17.73
47632330,TP_z10_03.zip,44825788,6c245b93d37102546354c075da0ce95905bfef2b22f738af975fa1080bc744dd,39,19,19,False,TP_z10_03/TP_z10_03_01_ET_T10_meta.txt,INT054,TP_z10_03_MKII,INT,17.02.2023,INT054,TP_z10_03,2,INT,z,10,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,8.22
47632333,TP_z10_01.zip,52824112,dda9c386f0905a57a8711c4374b44a1ec1359a64ca1f3485178621dfb818faa3,59,29,29,False,TP_z10_01/TP_z10_01_01_ET_T10_meta.txt,INT028,z10,INT,12.10.2021,INT037,TP_z10_01,1,INT,z,10,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,59.283
47632336,TP_z15_03.zip,45153695,460c3ab75f7646b66946259a097d265ad907607c4d257f2cb8ccde0dcfa76a89,55,27,27,False,TP_z15_03/TP_z15_03_01_ET_T10_meta.txt,TP_z15_03,,HM,,TP_z15_03,TP_z15_03,2,HM,z,15,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,11.95
47632339,TP_z15_02.zip,45290917,51b8da2ebcd89d93fdebf6712661b0f9509791c573c5d40715de75fc5998e496,55,27,27,False,TP_z15_02/TP_z15_02_01_ET_T10_meta.txt,TP_z15_02,,HM,,TP_z15_02,TP_z15_02,2,HM,z,15,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,9.648
47632342,TP_z17_02.zip,44567504,b11b362420112c2097d2caecd1a3e2553eb6ee9d49dc974d8c05b1e8262c2183,55,27,27,False,TP_z17_02/TP_z17_02_01_ET_T10_meta.txt,TP_z17_02,,HM,,TP_z17_02,TP_z17_02,2,HM,z,17,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,16.612
47632345,TP_z14_03.zip,53807672,79daa55c345f6dee8747b31bc2c2e0e27669a9c9208717470fdb717181b3b05a,59,29,29,False,TP_z14_03/TP_z14_03_01_ET_T10_meta.txt,INT042,z14,INT,12.10.2021,INT051,TP_z14_03,1,INT,z,14,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,9.346
47632351,TP_z17_03.zip,44577738,881ee2d0ed55624a2ba96f067b661617fe0faa176144e194ae6bd2d7738f37a8,55,27,27,False,TP_z17_03/TP_z17_03_01_ET_T10_meta.txt,TP_z17_03,,HM,,TP_z17_03,TP_z17_03,2,HM,z,17,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,29.229
47632357,TP_z11_01.zip,53126746,b18bb4840723d22188a96957c600fee1c066d6e27791dab75c50b3c9d9578073,59,29,29,False,TP_z11_01/TP_z11_01_01_ET_T10_meta.txt,INT031,z11,INT,12.10.2021,INT040,TP_z11_01,1,INT,z,11,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,22.24
47632360,TP_z12_01.zip,53305280,aeee3490dde199701ddb2fdde757d4ba700931d66ba68befea77e690674da710,59,29,29,False,TP_z12_01/TP_z12_01_01_ET_T10_meta.txt,INT034,z12,INT,12.10.2021,INT043,TP_z12_01,1,INT,z,12,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,9.143
47632366,TP_z13_02.zip,48755247,d99d7e20478f3a9f026ba9bd8de9e55264cc81c26549a53061966cfbce7fd4d4,59,29,29,False,TP_z13_02/TP_z13_02_01_ET_T10_meta.txt,INT038,z13,INT,12.10.2021,INT047,TP_z13_02,1,INT,z,13,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,48.938
47632369,TP_z11_03.zip,53987853,9001034d3a962c3e50bc19d7209726a20f7d5de2dedbb0f5598a04b6e0029b60,59,29,29,False,TP_z11_03/TP_z11_03_01_ET_T10_meta.txt,INT033,z11,INT,12.10.2021,INT042,TP_z11_03,1,INT,z,11,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,18.515
47632372,TP_z20_03.zip,48979067,830aaf23adeeac97eef67bb1ecbfd490f0c7cfb4a198a7a8e587a38391acc240,71,35,35,False,TP_z20_03/TP_z20_03_01_ET_T10_meta.txt,HM045,,HM,,HM045,TP_z20_03,1,HM,z,20,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,13.798
47632375,TP_z14_02.zip,52891343,731717387f2a87a85366f615d55cd0769e06bb168b05eea735a781d42485eab9,59,29,29,False,TP_z14_02/TP_z14_02_01_ET_T10_meta.txt,INT041,z14,INT,12.10.2021,INT050,TP_z14_02,1,INT,z,14,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,12.142
47632378,TP_z16_01.zip,50989100,59679f9e3c44ed09f34a203376e63d355a883222dd65a5cb45930535c4e0fac8,67,33,33,False,TP_z16_01/TP_z16_01_01_ET_T10_meta.txt,HM031,,HM,,HM031,TP_z16_01,1,HM,z,16,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,48.896
47632381,TP_z23_03.zip,49151526,953feb9ef89a0f1eba8ce1c991b0f9038f4e3f9d378107e15ab233a0f3fd2f9f,71,35,35,False,TP_z23_03/TP_z23_03_01_ET_T10_meta.txt,HM054,,HM,,HM054,TP_z23_03,1,HM,z,23,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,39.352
47632384,TP_z09_01.zip,52828188,7dbcae781db2c1c6bb126a13b44753e2607e150a3bdb347c8383e44481f688ab,59,29,29,False,TP_z09_01/TP_z09_01_01_ET_T10_meta.txt,INT025,z09,INT,12.10.2021,INT034,TP_z09_01,1,INT,z,9,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,18.937
47632387,TP_z17_02.zip,51370235,bac89746f260b450b04b7a4387291ec16fea328c5b3ae3993bdbcd34d3112449,71,35,35,False,TP_z17_02/TP_z17_02_01_ET_T10_meta.txt,HM035,,HM,,HM035,TP_z17_02,1,HM,z,17,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,13.249
47632390,TP_z22_01.zip,48783433,7d26684d1abcd2020103ff4f3e0431673805b33393bb18ead8c3a038245277d1,71,35,35,False,TP_z22_01/TP_z22_01_01_ET_T10_meta.txt,HM049,,HM,,HM049,TP_z22_01,1,HM,z,22,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,9.054
47632393,TP_z25_01.zip,49509570,3cc3e68788f28c1316dab2d8f431ae8d510fc71aaa051a402dce2a69863453af,71,35,35,False,TP_z25_01/TP_z25_01_01_ET_T10_meta.txt,HM058,,HM,,HM058,TP_z25_01,1,HM,z,25,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,6.647
47632399,TP_z24_03.zip,49566572,a4bd3edc18f2224cc5665ddccdd9e05fb42c47bb1aa172d408cd8641a3919c73,71,35,35,False,TP_z24_03/TP_z24_03_01_ET_T10_meta.txt,HM057,,HM,,HM057,TP_z24_03,1,HM,z,24,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,12.046
47632405,TP_z12_03.zip,52823468,40d5b2ee7e91d773007a3065bfe43e8552c4443e196b77825e7965c11fa58796,59,29,29,False,TP_z12_03/TP_z12_03_01_ET_T10_meta.txt,INT036,z12,INT,12.10.2021,INT045,TP_z12_03,1,INT,z,12,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,60.571
47632408,TP_z13_03.zip,51638982,3413ff9ad6fab322c233550b24c22a5a9314ea731085015dbab77d64a64fef30,59,29,29,False,TP_z13_03/TP_z13_03_01_ET_T10_meta.txt,INT039,z13,INT,12.10.2021,INT048,TP_z13_03,1,INT,z,13,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,9.691
47632411,TP_z12_02.zip,53531421,e03a8d1134a9946d086a73ac1f5de3294c994dabe95b25698ae2651533d557c3,59,29,29,False,TP_z12_02/TP_z12_02_01_ET_T10_meta.txt,INT035,z12,INT,12.10.2021,INT044,TP_z12_02,1,INT,z,12,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,9.949
47632414,TP_z08_01.zip,54474253,cac9dc7da73a692003059e1b01a5cb4855b583be15d6d8a141a7887e0c9dde06,59,29,29,False,TP_z08_01/TP_z08_01_01_ET_T10_meta.txt,INT022,z08,INT,12.10.2021,INT031,TP_z08_01,1,INT,z,8,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,48.652
47632417,TP_z03_02.zip,55983213,94bb5985e6df7bdb64535efaab4e85d6df4f1df296a93cb765c82a3043e119f1,75,37,37,False,TP_z03_02/TP_z03_02_01_ET_T10_meta.txt,S026,,SIE,,S026,TP_z03_02,1,SIE,z,3,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,6.087
47632420,TP_z08_02.zip,54694373,e6e89069d7dabf007e775767ad156f4339c659ebc854b38c4abf5d34cbd8f184,59,29,29,False,TP_z08_02/TP_z08_02_01_ET_T10_meta.txt,INT023,z08,INT,12.10.2021,INT032,TP_z08_02,1,INT,z,8,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,60.692
47632426,TP_z14_01.zip,50906400,45b3504515634b404a961ce61304c1257ad305251ea5a48ad23e13f70dc209d5,59,29,29,False,TP_z14_01/TP_z14_01_01_ET_T10_meta.txt,INT040,z14,INT,12.10.2021,INT049,TP_z14_01,1,INT,z,14,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,49.699
47632429,TP_z09_02.zip,53135411,c8fa47337a06ffc72bedfb10421a091558d8a6ab9e24f203384a01a681cc724a,59,29,29,False,TP_z09_02/TP_z09_02_01_ET_T10_meta.txt,INT026,z09,INT,12.10.2021,INT035,TP_z09_02,1,INT,z,9,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,36.065
47632432,TP_z03_03.zip,54749583,083f1c1fd23513e87ec9da6aafae09af775ab0bf44f4c7692f8060355e12ce88,75,37,37,False,TP_z03_03/TP_z03_03_01_ET_T10_meta.txt,S027,,SIE,,S027,TP_z03_03,1,SIE,z,3,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,8.047
47632441,TP_z15_03.zip,53619574,16a1635a58eb25253210acf75af47bde1bdbe2e85fa6f6d85769dbf8af1344c4,59,29,29,False,TP_z15_03/TP_z15_03_01_ET_T10_meta.txt,INT045,z15,INT,12.10.2021,INT054,TP_z15_03,1,INT,z,15,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,5.236
47632444,TP_z08_03.zip,54030313,6836f15e63ed8e4e02bffd38b1bced5e9773c77ca0a8d63815d031da26d1c237,59,29,29,False,TP_z08_03/TP_z08_03_01_ET_T10_meta.txt,INT024,z08,INT,12.10.2021,INT033,TP_z08_03,1,INT,z,8,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,11.42
47632447,TP_z01_03.zip,48477266,9aae357a6b61be3702b19e5d7391be64c005150398961af22d11e20c6909daeb,74,37,36,False,TP_z01_03/TP_z01_03_01_ET_T10_meta.txt,182,,SIE,,182,TP_z01_03,2,SIE,z,1,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,8.599
47632450,TP_z01_02.zip,49025344,f6be926f394471383442654bd8f863039deeaa1c228fae97b83516a95a7848eb,74,37,36,False,TP_z01_02/TP_z01_02_01_ET_T10_meta.txt,047,,SIE,,047,TP_z01_02,2,SIE,z,1,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,10.001
47632453,TP_z17_03.zip,53306100,ee70346a336bb39758c3d1e75eb83e1c2824306645492698546c1a741f95ae39,71,35,35,False,TP_z17_03/TP_z17_03_01_ET_T10_meta.txt,HM036,,HM,,HM036,TP_z17_03,1,HM,z,17,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,41.142
47632456,TP_z21_03.zip,52338628,9b6622c0edd4c7388ca3c7b11cfceb6315d43b296ad8c9e3cf3e4cbbbc65d943,71,35,35,False,TP_z21_03/TP_z21_03_01_ET_T10_meta.txt,HM048,,HM,,HM048,TP_z21_03,1,HM,z,21,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,8.858
47632462,TP_z01_01.zip,49099140,1b4945bce4d7a834d36723b15dcae74183879c9bc9723d5ee76bddecf67a86ad,74,37,36,False,TP_z01_01/TP_z01_01_01_ET_T10_meta.txt,021,,SIE,,021,TP_z01_01,2,SIE,z,1,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,31.105
47632465,TP_z01_02.zip,55469220,6bd62e4925c88ff4053ad2f7dd06589c61b73ab08413c07812b6243e4b8a65d0,76,38,37,False,TP_z01_02/TP_z01_02_01_ET_T10_meta.txt,S020,,SIE,,S020,TP_z01_02,1,SIE,z,1,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,26.976
47632471,TP_z07_03.zip,54690979,667bb31183a03b660663f66b64b988e70d9b3211c432db044bb1fb98698d9484,59,29,29,False,TP_z07_03/TP_z07_03_01_ET_T10_meta.txt,INT021,z07,INT,12.10.2021,INT030,TP_z07_03,1,INT,z,7,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,6.014
47632474,TP_z11_02.zip,54248166,54294d34f6e18ee39fd0798c7175205690b8353d8b02f1481fc36d85615e1dda,59,29,29,False,TP_z11_02/TP_z11_02_01_ET_T10_meta.txt,INT032,z11,INT,12.10.2021,INT041,TP_z11_02,1,INT,z,11,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,7.418
47632477,TP_z05_01.zip,56486870,4e94ec97a5ef8bf8be47ef61ec8e8084fe0a00be9a635981cd0964a89f7e1975,59,29,29,False,TP_z05_01/TP_z05_01_01_ET_T10_meta.txt,INT013,z05,INT,30.09.2021,INT022,TP_z05_01,1,INT,z,5,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,8.661
47632480,TP_z01_03.zip,56796719,157112bbbfeee25fde10cc0802796c615bae1a241216a07c8430411136f2cf95,75,37,37,False,TP_z01_03/TP_z01_03_01_ET_T10_meta.txt,S021,,SIE,,S021,TP_z01_03,1,SIE,z,1,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,15.4
47632483,TP_z06_02.zip,58926207,126fd8acc20fbbded350caa7d86a1643f970b85e860133eb67f76ff25c769e97,59,29,29,False,TP_z06_02/TP_z06_02_01_ET_T10_meta.txt,INT017,z06,INT,12.10.2021,INT026,TP_z06_02,1,INT,z,6,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,8.741
47632486,TP_z07_02.zip,54431134,5c6d10b50686b5a97655e5477bcb4956e37572e7e4fe2794764fe8adb27ef762,59,29,29,False,TP_z07_02/TP_z07_02_01_ET_T10_meta.txt,INT020,z07,INT,12.10.2021,INT029,TP_z07_02,1,INT,z,7,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,9.984
47632489,TP_z05_03.zip,56397001,f5a66b9bf7d8dab31d84828b576daf34305faf82af393d4148d5d0d691b689e2,59,29,29,False,TP_z05_03/TP_z05_03_01_ET_T10_meta.txt,INT015,z05,INT,30.09.2021,INT024,TP_z05_03,1,INT,z,5,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,29.642
47632507,TP_z03_01.zip,58358878,859d0a03221a200c6529362d876dd8e6d77c4887b2901259bdbff9e26dcb1848,75,37,37,False,TP_z03_01/TP_z03_01_01_ET_T10_meta.txt,S025,,SIE,,S025,TP_z03_01,1,SIE,z,3,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,15.896
47632510,TP_z02_02.zip,58018875,256965882d4b777d58f481594ed76807b2e2078b77ddb67fbca3e00dd9444fad,75,37,37,False,TP_z02_02/TP_z02_02_01_ET_T10_meta.txt,S023,,SIE,,S023,TP_z02_02,1,SIE,z,2,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,31.486
47632513,TP_z01_01.zip,59173489,ef32549ba2519f36a35cffe3086ef35f6280bc7295aac28f8e82386726d5c3c1,75,37,37,False,TP_z01_01/TP_z01_01_01_ET_T10_meta.txt,S019,,SIE,,S019,TP_z01_01,1,SIE,z,1,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,19.648
47632516,TP_z15_02.zip,54508003,e16689b1b066c81e672632884f6e6345e8d3252e2372fb9a6d79749d658c3630,59,29,29,False,TP_z15_02/TP_z15_02_01_ET_T10_meta.txt,INT044,z15,INT,12.10.2021,INT053,TP_z15_02,1,INT,z,15,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,30.179
47632522,TP_z17_01.zip,55338980,1bd28e85127d82f03ebb40a3af0419ea142bc82703be942b68dcc221c7e20a4c,71,35,35,False,TP_z17_01/TP_z17_01_01_ET_T10_meta.txt,HM034,,HM,,HM034,TP_z17_01,1,HM,z,17,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,48.237
47632525,TP_z02_03.zip,59359938,67572a2117c757ea992a19760fc15d3fd68efd169d956e8ed947894c9b1d88ba,75,37,37,False,TP_z02_03/TP_z02_03_01_ET_T10_meta.txt,S024,,SIE,,S024,TP_z02_03,1,SIE,z,2,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,34.43
47632528,TP_z16_02.zip,55583651,16399d7e1933da8fb65845649c304c6a03b21cc620e637515e1f0ec2941a4747,71,35,35,False,TP_z16_02/TP_z16_02_01_ET_T10_meta.txt,HM032,,HM,,HM032,TP_z16_02,1,HM,z,16,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,17.583
47632531,TP_z15_01.zip,56762564,6c4b794d798d21eed4f172ec7a9e98406733ef2a7a1745fea25ce00b2daf9458,59,29,29,False,TP_z15_01/TP_z15_01_01_ET_T10_meta.txt,INT043,z15,INT,12.10.2021,INT052,TP_z15_01,1,INT,z,15,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,16.412
47632534,TP_z06_03.zip,58755794,acc9603bfdc75b230a8f9c20ee140f623816d64a6aaa08c5b82c6a257daf7c82,59,29,29,False,TP_z06_03/TP_z06_03_01_ET_T10_meta.txt,INT018,z06,INT,12.10.2021,INT027,TP_z06_03,1,INT,z,6,3,cLH,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted,1;2,mapped-metadata-only,,8.76
47632537,TP_z03_01.zip,53067460,19e2cd11a879d94e9b83f9b00ac40a8de62cf837f790e946c0271915f5d05578,74,37,36,False,TP_z03_01/TP_z03_01_01_ET_T10_meta.txt,183,,SIE,,183,TP_z03_01,2,SIE,z,3,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,16.149
47632540,TP_z06_01.zip,58565287,460b47927c9e2b90cf490368c012a3a267b2d0bd8451758a27f9180b81748d73,59,29,29,False,TP_z06_01/TP_z06_01_01_ET_T10_meta.txt,INT016,z06,INT,12.10.2021,INT025,TP_z06_01,1,INT,z,6,1,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,58.262
47632543,TP_z18_02.zip,57086384,797ef139a2d2ac2af9f4b068a9224daadd70d09299b35925e06b639b35885ec0,71,35,35,False,TP_z18_02/TP_z18_02_01_ET_T10_meta.txt,HM038,,HM,,HM038,TP_z18_02,1,HM,z,18,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,14.84
47632549,TP_z18_01.zip,56341679,47186dbca6dad0aa91c61e1f8bf98d109f08059bf9c976556b3bd8125d81464d,71,35,35,False,TP_z18_01/TP_z18_01_01_ET_T10_meta.txt,HM037,,HM,,HM037,TP_z18_01,1,HM,z,18,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,19.383
47632552,TP_z02_01.zip,60798213,a60c349050e17e653be7855d47d86f7c639cfbf221016fbc4d1bb5efd5ae8cdb,75,37,37,False,TP_z02_01/TP_z02_01_01_ET_T10_meta.txt,S022,,SIE,,S022,TP_z02_01,1,SIE,z,2,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,19.273
