composition_key,experimental_prediction,experimental_ensemble_sd,experimental_distance,hse_prediction_calibrated,hse_ensemble_sd,hse_distance,hse_contract_eligible,contract_fusion_prediction,retrieval_routed_prediction,exact_lookup_available,exact_lookup_sources,exact_lookup_dois
Br:0.04824561|C:0.07894737|Cs:0.00877193|H:0.40701754|I:0.22368421|N:0.14561404|Pb:0.08771930,1.6084851111111131,0.021260763351284396,1.2823849115280932,2.6461756063526005,0.023227865584825223,2.6347412218166153,False,1.608485111111113,1.608485111111113,False,0,0
Br:0.04824561|C:0.07894737|Cs:0.00877193|H:0.40789474|I:0.22368421|N:0.14473684|Pb:0.08771930,1.6089653888888908,0.021509641004847226,1.2843555897259549,2.6462370828061546,0.02379699924501866,2.6317577173041373,False,1.6089653888888908,1.6089653888888908,False,0,0
Br:0.04824561|C:0.07894737|H:0.40789474|I:0.22368421|K:0.00877193|N:0.14473684|Pb:0.08771930,1.646647500000002,0.019720106915121962,1.52619909356718,2.6340162307114205,0.031101987011478868,2.551406894446471,False,1.646647500000002,1.646647500000002,False,0,0
Br:0.04892704|C:0.08154506|Cs:0.00429185|H:0.41974249|I:0.20858369|N:0.15107296|Pb:0.08583691,1.6169715277777796,0.03151464333605555,2.183402493878487,2.6362389253240046,0.03619284709582183,2.469505585070844,False,1.6169715277777796,1.6169715277777796,False,0,0
Br:0.04939341|C:0.08232236|Cs:0.00433276|H:0.42807626|I:0.20103986|N:0.14818024|Pb:0.08665511,1.609930194444446,0.03447487732964859,2.1259493913906766,2.6444856508953656,0.03262204706443452,2.495276263841289,False,1.609930194444446,1.609930194444446,False,0,0
Br:0.04945055|C:0.10439560|Cs:0.00549451|H:0.53736264|N:0.19340659|Pb:0.10989011,2.032831361111111,0.02028713539589502,2.012352577610017,2.990473924513151,0.028264599151850835,2.5479333342883614,False,2.032831361111111,2.032831361111111,False,0,0
Br:0.04975610|C:0.07317073|Cs:0.02439024|H:0.36585366|I:0.24292683|N:0.14634146|Pb:0.09756098,1.6653421277777796,0.029043474282748203,2.232516701221429,2.6797879397609004,0.03245257361212473,3.564254677890947,False,1.6653421277777796,1.6653421277777796,False,0,0
Br:0.04975610|C:0.07317073|Cs:0.02439024|H:0.38048780|I:0.24292683|N:0.13170732|Pb:0.09756098,1.6521185444444462,0.03111668723006125,2.1668106230825925,2.6836802986322046,0.03416269972024446,3.5114263167452564,False,1.6521185444444462,1.6521185444444462,False,0,0
Br:0.05000000|C:0.08333333|Cl:0.20000000|H:0.50000000|N:0.08333333|Pb:0.08333333,2.067294194444444,0.028111944227333943,3.81331896778838,2.932809896285909,0.030219426240703263,2.3832287626166555,False,2.067294194444444,2.067294194444444,False,0,0
Br:0.05000000|C:0.08333333|Ge:0.08333333|H:0.50000000|I:0.20000000|N:0.08333333,2.2560967555555558,0.032977623408284897,2.298244873666959,2.6651104778724974,0.01722491100718701,1.5709075019986716,False,2.2560967555555558,2.2560967555555558,False,0,0
Br:0.05000000|C:0.08333333|H:0.41666667|I:0.20000000|N:0.16666667|Pb:0.08333333,1.6158559166666684,0.03390405885216784,1.5055896991095965,2.659716090728896,0.03535069779359313,1.5333971310460908,False,1.6158559166666684,1.6158559166666684,False,0,0
Br:0.05000000|C:0.08333333|H:0.42916667|I:0.20000000|N:0.15416667|Pb:0.08333333,1.607563972222224,0.0379095260690316,1.451628392908013,2.6543329585485202,0.03694373723505716,1.478023965879467,False,1.607563972222224,1.607563972222224,False,0,0
Br:0.05000000|C:0.08333333|H:0.43083333|I:0.20000000|N:0.15250000|Pb:0.08333333,1.6071285833333353,0.03542461564641204,1.444719878007925,2.6547053840538295,0.033871702005773205,1.4709219662657322,False,1.607128583333335,1.607128583333335,False,0,0
Br:0.05000000|C:0.08333333|H:0.43333333|I:0.20000000|N:0.15000000|Pb:0.08333333,1.605974250000002,0.03629283696310175,1.4344897979942464,2.6528186929543387,0.03240550957275091,1.4603993012198626,False,1.605974250000002,1.605974250000002,False,0,0
Br:0.05000000|C:0.08333333|H:0.46666667|I:0.20000000|N:0.11666667|Pb:0.08333333,1.5944807777777796,0.041209378767868926,1.3150818006516212,2.622513974412,0.03417814188803861,1.3368169369374316,False,1.5944807777777796,1.5944807777777796,False,0,0
Br:0.05000000|C:0.08333333|H:0.47500000|I:0.20000000|N:0.10833333|Pb:0.08333333,1.5931979444444462,0.048855471061557174,1.2908116084258223,2.624894488148255,0.033506330726287,1.3114269830327878,False,1.5931979444444462,1.5931979444444462,False,0,0
Br:0.05000000|C:0.08333333|H:0.48333333|I:0.20000000|N:0.10000000|Pb:0.08333333,1.6014882222222238,0.03984589696181247,1.2690759618455685,2.620111585383891,0.03431318444131446,1.2885454507677498,False,1.6014882222222238,1.6014882222222238,False,0,0
Br:0.05000000|C:0.08333333|H:0.50000000|I:0.20000000|N:0.08333333|Pb:0.03333333|Sn:0.05000000,1.7121923194444453,0.031240019724963083,2.5603634469903045,2.626717267069048,0.01867799164632444,1.305764245569616,False,1.7121923194444455,1.7121923194444455,False,0,0
Br:0.05000000|C:0.08333333|H:0.50000000|I:0.20000000|N:0.08333333|Pb:0.04166667|Sn:0.04166667,1.6873854583333343,0.024652140823813593,2.520871937084116,2.627212600847166,0.026953738273824666,0.9420585890992758,False,1.6873854583333343,1.6873854583333343,False,0,0
Br:0.05000000|C:0.08333333|H:0.50000000|I:0.20000000|N:0.08333333|Pb:0.06250000|Sn:0.02083333,1.6186005138888906,0.025015235735225606,1.6115770705380104,2.622298405948266,0.03004321508726542,1.2421622145540347,False,1.6186005138888906,1.6186005138888906,False,0,0
Br:0.05000000|C:0.08333333|H:0.50000000|I:0.20000000|N:0.08333333|Pb:0.08333333,1.6693678333333348,0.04473693725279886,1.2338136009355898,2.617977610092231,0.030983165852948056,1.2509310415535322,False,1.6693678333333348,1.6693678333333348,False,0,0
Br:0.05000000|C:0.08333333|H:0.50000000|I:0.20000000|N:0.08333333|Sn:0.08333333,2.054371641666666,0.00648749296266453,1.0286764468143015,2.6083775437194676,0.018805409922180463,1.5099342058555272,False,2.054371641666666,2.054371641666666,False,0,0
Br:0.05019685|C:0.09350394|Cs:0.00492126|H:0.48326772|I:0.09842520|N:0.17125984|Pb:0.09842520,1.707828805555557,0.04814340458215267,2.5205609406560585,2.782304460137031,0.016678075276607158,2.443047271381667,False,1.7078288055555573,1.7078288055555573,False,0,0
Br:0.05060918|C:0.07591378|Cs:0.01780694|H:0.37956888|I:0.23055295|N:0.15182755|Pb:0.09372071,1.6257724055555574,0.03523884585424844,1.2493692688521427,2.657974344505481,0.030271054622282172,3.0332553808013643,False,1.6257724055555574,1.6257724055555574,False,0,0
Br:0.05140187|C:0.07476636|Cs:0.01869159|H:0.38785047|I:0.23831776|N:0.13551402|Pb:0.09345794,1.6293091555555574,0.028715943478119777,1.4846862537573513,2.669138130274974,0.03718358755934627,3.1405252067741007,False,1.6293091555555572,1.6293091555555572,False,0,0
Br:0.05140187|C:0.07476636|H:0.38785047|I:0.23831776|K:0.01869159|N:0.13551402|Pb:0.09345794,1.6591027666666682,0.03685617762692676,1.09850627475101,2.6410224694387177,0.0368766512370771,2.991886556050692,False,1.6591027666666682,1.6591027666666682,False,0,0
Br:0.05150215|C:0.08154506|Cs:0.00429185|H:0.42145923|I:0.20600858|N:0.14935622|Pb:0.08583691,1.6131980277777795,0.03018923452388523,2.2397151943808287,2.636660821399887,0.03217239930019354,2.4802063381623247,False,1.6131980277777795,1.6131980277777795,False,0,0
Br:0.05150215|C:0.08154506|Cs:0.00429185|H:0.42403433|I:0.20600858|N:0.14678112|Pb:0.08583691,1.6084596944444463,0.030523887415202962,2.249701689803379,2.6352616785168177,0.030136223788230828,2.476995462251421,False,1.6084596944444463,1.6084596944444463,False,0,0
Br:0.05150215|C:0.08154506|Cs:0.00429185|H:0.48927039|I:0.20600858|N:0.08154506|Pb:0.08583691,1.6169477777777796,0.03965641334472047,2.0846931513629348,2.59889074635419,0.024469790437544246,2.445464680701527,False,1.6169477777777796,1.6169477777777796,False,0,0
Br:0.05152036|C:0.10102031|Cs:0.01414284|H:0.52227498|I:0.02515406|N:0.18486716|Pb:0.10102031,1.9170823888888886,0.04300916514647997,1.3741387245990813,2.9651542324234663,0.022332667496753243,3.4116490007277394,False,1.9170823888888888,1.9170823888888888,False,0,0
Br:0.05172938|C:0.10143017|Cs:0.01014302|H:0.52439395|I:0.02525611|N:0.18561720|Pb:0.10143017,1.951209333333334,0.03747364058070524,1.495723935582695,2.965244148683875,0.022018216828115663,3.376135650938589,False,1.951209333333334,1.951209333333334,False,0,0
Br:0.05194012|C:0.10184336|Cs:0.00611060|H:0.52653020|I:0.02535900|N:0.18637336|Pb:0.10184336,1.9625361388888893,0.0336304348750964,1.6299312942154736,2.966270414999028,0.017762423225767415,3.3359116136631894,False,1.9625361388888891,1.9625361388888891,False,0,0
Br:0.05263158|C:0.10526316|H:0.57894737|I:0.05263158|N:0.15789474|Pb:0.05263158,1.9301204222222217,0.019923254752586547,4.775425661877984,3.061741240889081,0.02582327437003041,2.6132708170198766,False,1.9301204222222217,1.9301204222222217,False,0,0
Br:0.05302006|C:0.10188169|Cs:0.00207922|H:0.52604221|I:0.02588627|N:0.18712964|Pb:0.10396091,1.9804946944444446,0.03336813754649401,1.60254884689317,2.9638755248645268,0.019441711583402074,3.36996929930687,False,1.9804946944444446,1.9804946944444446,False,0,0
Br:0.05309735|C:0.07964602|Cs:0.00884956|H:0.39823009|I:0.21238938|N:0.15929204|Pb:0.08849558,1.6314236388888912,0.030658950402138774,1.487329620108021,2.639699568989805,0.029417755794153403,2.5622753164172796,False,1.631423638888891,1.631423638888891,False,0,0
Br:0.05362776|C:0.10515247|H:0.54363828|N:0.19242902|Pb:0.10515247,2.0756548333333336,0.02511935652050367,2.851891748302733,2.996085739826383,0.02081267267925507,1.825883804854762,False,2.0756548333333336,2.0756548333333336,False,0,0
Br:0.05479452|C:0.07762557|Cs:0.01369863|H:0.38812785|I:0.21917808|N:0.15525114|Pb:0.09132420,1.6087437388888908,0.030480051774960996,1.0458222768791874,2.652077122588955,0.026800201094594696,2.921991601928433,False,1.6087437388888908,1.6087437388888908,False,0,0
Br:0.05479452|C:0.07762557|Cs:0.01369863|H:0.39726027|I:0.21917808|N:0.14611872|Pb:0.09132420,1.5994319333333353,0.023771700847947427,1.0453292504557077,2.6539941851147058,0.030609061327775244,2.8845183984275247,False,1.5994319333333353,1.5994319333333353,False,0,0
Br:0.05479452|C:0.07762557|Cs:0.01369863|H:0.40091324|I:0.21917808|N:0.14246575|Pb:0.09132420,1.5950461000000018,0.021077765561496747,1.0463989031501406,2.657545679851883,0.03314153016775876,2.8698519199358072,False,1.5950461000000018,1.5950461000000018,False,0,0
Br:0.05479452|C:0.07762557|Cs:0.01369863|H:0.40365297|I:0.21917808|N:0.13972603|Pb:0.09132420,1.5915261000000018,0.02086567163607914,1.0476749705585766,2.6564062946898743,0.030422148708808328,2.8589757928349986,False,1.5915261000000018,1.5915261000000018,False,0,0
Br:0.05479452|C:0.07762557|Cs:0.01369863|H:0.40639269|I:0.21917808|N:0.13698630|Pb:0.09132420,1.5896055444444461,0.01992567677454001,1.0493557188006943,2.654252820351431,0.03178369521692478,2.8482070998798172,False,1.5896055444444461,1.5896055444444461,False,0,0
Br:0.05479452|C:0.07762557|Cs:0.01369863|H:0.41552511|I:0.21917808|N:0.12785388|Pb:0.09132420,1.5846566555555572,0.020508778480668354,1.0578548481840646,2.6587086096673263,0.029968630520586462,2.8131036104257405,False,1.5846566555555572,1.5846566555555572,False,0,0
Br:0.05504587|C:0.08340284|H:0.50041701|I:0.19432861|N:0.08340284|Pb:0.08340284,1.6569083888888905,0.03629570572380761,1.1586039784150288,2.6268212475623813,0.02537884729044056,1.200674106168862,False,1.6569083888888905,1.6569083888888905,False,0,0
Br:0.05506993|C:0.08041958|Cs:0.00699301|H:0.42220280|I:0.20716783|N:0.14073427|Pb:0.08741259,1.6079938333333352,0.022125162557295405,1.8710023665877145,2.6370055181074528,0.02957405352667317,2.457576890742415,False,1.6079938333333352,1.6079938333333352,False,0,0
Br:0.05513514|C:0.07027027|Cs:0.00540541|H:0.36864865|I:0.26918919|N:0.12324324|Pb:0.10810811,1.6698821000000017,0.0383497839782454,3.36474060954274,2.716933400730628,0.022390208876882447,3.338958883787314,False,1.6698821000000017,1.6698821000000017,False,0,0
Br:0.05550416|C:0.07678076|Cs:0.01572618|H:0.38390379|I:0.22201665|N:0.15356152|Pb:0.09250694,1.617895183333335,0.03311271724534534,1.054395857179749,2.648499215830513,0.02728908131709533,2.9611178741985946,False,1.617895183333335,1.617895183333335,False,0,0
Br:0.05579399|C:0.08154506|Cs:0.00429185|H:0.42145923|I:0.20171674|N:0.14935622|Pb:0.08583691,1.6130420277777797,0.035020941757329255,2.253318971107963,2.6386994783070756,0.03265137927130299,2.504992829279522,False,1.6130420277777797,1.6130420277777797,False,0,0
Br:0.05660377|C:0.07547170|Cs:0.01886792|H:0.37735849|I:0.22641509|N:0.15094340|Pb:0.09433962,1.6334053500000016,0.03459645633529111,1.3021403876789786,2.657449706220867,0.027362037659817585,3.063160255918289,False,1.6334053500000014,1.6334053500000014,False,0,0
Br:0.05665236|C:0.08154506|Cs:0.00429185|H:0.41630901|I:0.20085837|N:0.15450644|Pb:0.08583691,1.621024638888891,0.03406924985698879,2.2614852478110494,2.6383502020460616,0.03393574169794208,2.516632037355078,False,1.621024638888891,1.621024638888891,False,0,0
Br:0.05716799|C:0.08003518|Cs:0.00791557|H:0.42919965|I:0.20668426|N:0.13104661|Pb:0.08795075,1.6040537777777797,0.019529201179552303,1.7910731593729359,2.6336348400438543,0.03148295942556287,2.452413865162463,False,1.6040537777777797,1.6040537777777797,False,0,0
Br:0.05813953|C:0.09302326|Cs:0.02325581|H:0.46511628|I:0.05813953|N:0.18604651|Pb:0.11627907,1.738040527777779,0.054892372553818326,2.440520911554474,2.750025618319821,0.02874426533309132,2.2947496287128053,False,1.738040527777779,1.738040527777779,False,0,0
Br:0.05833333|C:0.08333333|H:0.50000000|I:0.19166667|N:0.08333333|Pb:0.08333333,1.6412872222222241,0.04102214450813533,1.1343455908521116,2.628241429177558,0.025340219114292514,1.1891248356376358,False,1.6412872222222241,1.6412872222222241,False,0,0
Br:0.05853659|C:0.07317073|Cs:0.02439024|H:0.36585366|I:0.23414634|N:0.14634146|Pb:0.09756098,1.660720683333335,0.023568310324328063,2.0814608630135933,2.6733167504483166,0.03256024024524792,3.478661138052786,False,1.6607206833333352,1.6607206833333352,False,0,0
Br:0.05853659|C:0.07317073|Cs:0.02439024|H:0.38048780|I:0.23414634|N:0.13170732|Pb:0.09756098,1.6443303777777796,0.02618074728068315,2.0142182443268375,2.6787932249251325,0.03225705498916712,3.4265410193159775,False,1.6443303777777796,1.6443303777777796,False,0,0
Br:0.05994787|C:0.08079930|Cs:0.00608167|H:0.42397915|I:0.20069505|N:0.14161599|Pb:0.08688097,1.6057726666666685,0.029465838633859154,2.1151650344830464,2.6383307721731493,0.035311782670303146,2.4744964371269162,False,1.6057726666666687,1.6057726666666687,False,0,0
Br:0.06000000|C:0.05882353|Cs:0.05882353|H:0.29411765|I:0.29294118|N:0.11764706|Pb:0.11764706,1.6891989722222238,0.042601842766987266,6.8018463637545015,2.627980734798901,0.03284182346632824,3.4377166058303317,False,1.6891989722222238,1.6891989722222238,False,0,0
Br:0.06000000|C:0.05882353|Cs:0.05882353|H:0.30588235|I:0.29294118|N:0.10588235|Pb:0.11764706,1.6948860277777793,0.035783172551805104,6.741824296651671,2.6391777731212915,0.030596098427072508,3.4914587703897846,False,1.6948860277777793,1.6948860277777793,False,0,0
Br:0.06000000|Cs:0.20000000|I:0.54000000|Pb:0.20000000,2.141126777777778,0.07190572394280448,7.7962942925190015,2.3395236329196214,0.027370632337396977,4.307319477035886,False,2.141126777777778,2.141126777777778,False,0,0
Br:0.06000000|Cs:0.20000000|I:0.54000000|Sn:0.20000000,1.4226282638888894,0.06878804261872727,7.129218622273802,2.6045089405072144,0.02404248518187349,3.277954111791268,False,1.4226282638888894,1.4226282638888894,False,0,0
Br:0.06060606|C:0.18181818|H:0.54545455|I:0.12121212|S:0.06060606|Sn:0.03030303,2.065261713888888,0.045932577456574815,4.750600952687419,2.8781941486365694,0.03950696081093336,0.9845152088861878,False,2.065261713888888,2.065261713888888,False,0,0
Br:0.06180258|C:0.08154506|Cs:0.00429185|H:0.42403433|I:0.19570815|N:0.14678112|Pb:0.08583691,1.6090803611111126,0.034736704332588596,2.150868549607666,2.6440618075340296,0.030616460993267796,2.543414869499752,False,1.6090803611111124,1.6090803611111124,False,0,0
Br:0.06200000|Cs:0.20000000|I:0.53800000|Pb:0.20000000,2.1404917222222224,0.07050038817754692,7.751616689835729,2.3394451970284775,0.028246296930814294,4.283940774370401,False,2.1404917222222224,2.1404917222222224,False,0,0
Br:0.06224066|C:0.08298755|Cs:0.00414938|H:0.42738589|I:0.18672199|N:0.15352697|Pb:0.08298755,1.6000701944444462,0.03405527888170465,1.7149725361370358,2.6612713736923803,0.032904855572891585,2.1173087139122235,False,1.6000701944444462,1.6000701944444462,False,0,0
Br:0.06250000|C:0.08333333|H:0.41666667|I:0.18750000|N:0.16666667|Sn:0.08333333,1.835505511111111,0.027294560829866445,1.2111544587308751,2.642178775820753,0.03456721836624861,1.6017894587731791,False,1.835505511111111,1.835505511111111,False,0,0
Br:0.06250000|C:0.08333333|H:0.43750000|I:0.18750000|N:0.14583333|Pb:0.08333333,1.600143944444446,0.031712366644610246,1.2683064470257717,2.658450894666526,0.033962282027849525,1.344604706430061,False,1.600143944444446,1.600143944444446,False,0,0
Br:0.06250000|C:0.08333333|H:0.50000000|I:0.18750000|N:0.08333333|Pb:0.08333333,1.628689444444446,0.0426816093282074,1.0945263767816085,2.6270469467998026,0.023210004925565707,1.1696023046325645,False,1.628689444444446,1.628689444444446,False,0,0
Br:0.06392694|C:0.07762557|Cs:0.01369863|H:0.39726027|I:0.21004566|N:0.14611872|Pb:0.09132420,1.5990918222222241,0.02713606042858725,1.1094303816812938,2.657405979522126,0.03599598743260022,2.810968365462659,False,1.5990918222222241,1.5990918222222241,False,0,0
Br:0.06437768|C:0.08154506|Cs:0.00429185|H:0.42145923|I:0.19313305|N:0.14935622|Pb:0.08583691,1.614192583333335,0.0354219660686124,2.1238076212774066,2.646223752772296,0.03164031420996292,2.5407670300271312,False,1.614192583333335,1.614192583333335,False,0,0
Br:0.06500000|C:0.08333333|H:0.50000000|I:0.18500000|N:0.08333333|Pb:0.08333333,1.6251463333333347,0.04248599506331588,1.07428839434023,2.627095410217578,0.025529241044957445,1.1618112519408126,False,1.6251463333333347,1.6251463333333347,False,0,0
Br:0.06575342|C:0.07762557|Cs:0.01369863|H:0.40365297|I:0.20821918|N:0.13972603|Pb:0.09132420,1.5912986555555573,0.024103340994738133,1.131672075976711,2.656957287228965,0.03494933619598541,2.772810315053171,False,1.5912986555555573,1.5912986555555573,False,0,0
Br:0.06666667|C:0.08333333|H:0.50000000|I:0.18333333|N:0.08333333|Pb:0.08333333,1.6191735555555575,0.043277193542537486,1.0624265539770115,2.6275550621586348,0.027052909853828102,1.158298959062297,False,1.6191735555555573,1.6191735555555573,False,0,0
Br:0.06750000|C:0.08333333|H:0.50000000|I:0.18250000|N:0.08333333|Pb:0.08333333,1.6142435555555572,0.043759620012629646,1.057003046328707,2.6293490230973,0.026251002195203092,1.1570537020361071,False,1.6142435555555572,1.6142435555555572,False,0,0
Br:0.06818182|C:0.09090909|H:0.47727273|I:0.20454545|N:0.15909091,2.452147338888889,0.026692073813552573,3.1274724570197368,2.7911043318584796,0.02791320173849261,1.5679165817823384,False,2.452147338888889,2.452147338888889,False,0,0
Br:0.06849315|C:0.07762557|Cs:0.01369863|H:0.40091324|I:0.20547945|N:0.14246575|Pb:0.09132420,1.594506100000002,0.023637840718059116,1.1570363715419936,2.6588418425412765,0.03627077668279188,2.7648667148848585,False,1.5945061000000018,1.5945061000000018,False,0,0
Br:0.06938020|C:0.07678076|Cs:0.01572618|H:0.38390379|I:0.20814061|N:0.15356152|Pb:0.09250694,1.609920572222224,0.03144232921553824,1.059760791901532,2.6540214248828073,0.03150077538965778,2.9788824568468337,False,1.609920572222224,1.609920572222224,False,0,0
Br:0.06976744|C:0.09302326|Cs:0.02325581|H:0.46511628|I:0.04651163|N:0.18604651|Pb:0.11627907,1.7531300833333348,0.05479518675722566,2.5786774501694394,2.7729999371769973,0.018904003399528437,2.298519210283324,False,1.7531300833333348,1.7531300833333348,False,0,0
Br:0.07000000|C:0.08333333|H:0.50000000|I:0.18000000|N:0.08333333|Pb:0.08333333,1.6105976666666684,0.03962045297478946,1.04283047650326,2.630484803795182,0.02409926660763759,1.1553792032447947,False,1.6105976666666684,1.6105976666666684,False,0,0
Br:0.07000000|C:0.13333333|Cs:0.03333333|H:0.46666667|I:0.16333333|N:0.06666667|Pb:0.06666667,1.5962308611111127,0.036004211537024274,1.63813691794022,2.657859644991853,0.02951505692117402,1.1526827427106587,False,1.5962308611111127,1.5962308611111127,False,0,0
Br:0.07024390|C:0.07317073|Cs:0.02439024|H:0.38048780|I:0.22243902|N:0.13170732|Pb:0.09756098,1.6421083777777798,0.025493139120338765,1.8208226927736937,2.6834665560208295,0.03401570304406374,3.3266047884738086,False,1.6421083777777798,1.6421083777777798,False,0,0
Br:0.07042254|C:0.08920188|Cs:0.00469484|H:0.46009390|I:0.11737089|N:0.16431925|Pb:0.09389671,1.673176805555557,0.050096174546618494,2.018178128764911,2.722865004658748,0.03002171856394841,1.9503192027799938,False,1.673176805555557,1.673176805555557,False,0,0
Br:0.07075472|C:0.07547170|Cs:0.01886792|H:0.37735849|I:0.21226415|N:0.15094340|Pb:0.09433962,1.630106183333335,0.035534781446640115,1.1706584593947154,2.650641560505838,0.02674288864804482,3.024592691896423,False,1.630106183333335,1.630106183333335,False,0,0
Br:0.07250000|C:0.08333333|H:0.50000000|I:0.17750000|N:0.08333333|Pb:0.08333333,1.6073352222222241,0.03922397281336924,1.031912610757697,2.6313874890985076,0.023117658909207348,1.1568133989969414,False,1.6073352222222241,1.6073352222222241,False,0,0
Br:0.07397260|C:0.07762557|Cs:0.01369863|H:0.38812785|I:0.20000000|N:0.15525114|Pb:0.09132420,1.6105751833333355,0.03082446556905549,1.2093642735621615,2.6470161865844744,0.031151796660569848,2.781623799403812,False,1.6105751833333357,1.6105751833333357,False,0,0
Br:0.07400555|C:0.07678076|Cs:0.01572618|H:0.38390379|I:0.20351526|N:0.15356152|Pb:0.09250694,1.6122980166666685,0.030515499278925728,1.081305557893972,2.6496741802749457,0.028982104668768053,2.962978069182521,False,1.6122980166666685,1.6122980166666685,False,0,0
Br:0.07401316|C:0.07565789|Cs:0.06578947|H:0.39720395|I:0.17269737|N:0.13240132|Pb:0.08223684,1.5908721555555576,0.028863717006711382,1.1658423774377547,2.6687092503172507,0.020018169239011382,3.0634483290946286,False,1.5908721555555576,1.5908721555555576,False,0,0
Br:0.07493062|C:0.07678076|Cs:0.01572618|H:0.38390379|I:0.20259019|N:0.15356152|Pb:0.09250694,1.610732461111113,0.028710570419205068,1.0867428639817844,2.6489484239031853,0.0288596359597763,2.9554270918838372,False,1.610732461111113,1.610732461111113,False,0,0
Br:0.07500000|C:0.08333333|H:0.44166667|I:0.17500000|N:0.14166667|Pb:0.08333333,1.5971569444444462,0.033127338815057784,1.1605880513631261,2.664025501302967,0.03128616039150718,1.2933735467089111,False,1.5971569444444462,1.5971569444444462,False,0,0
Br:0.07500000|C:0.08333333|H:0.47500000|I:0.17500000|N:0.10833333|Pb:0.08333333,1.5823219444444463,0.04502931682286578,1.0636189412731902,2.6366714131239335,0.032614062607804334,1.2004900816447983,False,1.5823219444444463,1.5823219444444463,False,0,0
Br:0.07500000|C:0.08333333|H:0.50000000|I:0.17500000|N:0.08333333|Pb:0.03333333|Sn:0.05000000,1.7463646805555562,0.020792865074940544,2.130649016214145,2.6424869032259446,0.018636513426582853,1.8644431632731666,False,1.7463646805555562,1.7463646805555562,False,0,0
Br:0.07500000|C:0.08333333|H:0.50000000|I:0.17500000|N:0.08333333|Pb:0.06250000|Sn:0.02083333,1.6303330138888907,0.03948863324257422,1.9130661159275082,2.634139672817883,0.0329850299242409,0.9848478599548531,False,1.6303330138888907,1.6303330138888907,False,0,0
Br:0.07500000|C:0.08333333|H:0.50000000|I:0.17500000|N:0.08333333|Pb:0.08333333,1.6033874444444465,0.03955759827619988,1.0243674932809907,2.632368539478556,0.026867181297149136,1.1613571694621014,False,1.6033874444444465,1.6033874444444465,False,0,0
Br:0.07500000|I:0.67500000|Pb:0.25000000,2.1597142222222243,0.027559546211263632,6.640590236016139,2.226985783317911,0.032567308502819234,3.986227435868515,False,2.1597142222222243,2.1597142222222243,False,0,0
Br:0.07530120|C:0.04969880|H:0.24849398|I:0.37650602|N:0.09939759|Pb:0.15060241,1.7174946666666684,0.047211497028524424,7.404789024367262,2.6133308208546233,0.03722943492384857,3.74613825665429,False,1.7174946666666684,1.7174946666666684,False,0,0
Br:0.07692308|C:0.07692308|Cl:0.07692308|Cs:0.07692308|H:0.38461538|I:0.07692308|N:0.15384615|Pb:0.07692308,1.6620074722222242,0.03399857704765654,2.6468499572806423,2.716995668869493,0.028509213999715694,1.3060686552358414,False,1.6620074722222242,1.6620074722222242,False,0,0
Br:0.07692308|C:0.07692308|H:0.46153846|I:0.23076923|N:0.07692308|Pb:0.03076923|Sn:0.04615385,1.5849551388888898,0.03206739926304844,2.8711621997360637,2.610890554844488,0.03251701674248086,1.4833812708975578,False,1.5849551388888898,1.5849551388888898,False,0,0
Br:0.07719027|C:0.07719027|H:0.46128908|I:0.22809726|N:0.07904284|Pb:0.07719027,1.5848551666666684,0.03029497981626525,1.4950861756066203,2.6054031077004276,0.0354795607811766,1.9609277627770714,False,1.5848551666666684,1.5848551666666684,False,0,0
Br:0.07725322|C:0.08154506|Cs:0.00429185|H:0.42403433|I:0.18025751|N:0.14678112|Pb:0.08583691,1.6062444166666683,0.03211302406060755,1.9406773178408583,2.6546776513365433,0.025344802306030995,2.3790646900832475,False,1.6062444166666683,1.6062444166666683,False,0,0
Br:0.07725322|C:0.08154506|Cs:0.00429185|H:0.48927039|I:0.18025751|N:0.08154506|Pb:0.08583691,1.5954566666666685,0.04093270546044773,1.7138238355144815,2.6198556892004783,0.03531966941927533,2.230149886069944,False,1.5954566666666685,1.5954566666666685,False,0,0
Br:0.07745933|C:0.07745933|H:0.46103796|I:0.22540666|N:0.08117738|Pb:0.07745933,1.585590722222224,0.02760858214902255,1.5849447745016594,2.6045536002490874,0.03285896207712809,1.9441260934386657,False,1.585590722222224,1.585590722222224,False,0,0
Br:0.07776050|C:0.07776050|H:0.46096423|I:0.22239502|N:0.08335925|Pb:0.07776050,1.587277722222224,0.028522907269372497,1.6872804397973642,2.604247451182636,0.03354300058486128,1.930414447476584,False,1.587277722222224,1.587277722222224,False,0,0
Br:0.07812500|C:0.07812500|H:0.46093750|I:0.21875000|N:0.08593750|Pb:0.07812500,1.5878494444444464,0.0354002453716999,1.8127372664684909,2.602807789075874,0.033760864953760204,1.9221769906299735,False,1.5878494444444464,1.5878494444444464,False,0,0
Br:0.07832168|C:0.16783217|H:0.50349650|I:0.11748252|N:0.06993007|Pb:0.06293706,1.7919498611111113,0.054048173384668,1.3509359217712602,2.816533570610839,0.021399753486319624,1.93212134365865,False,1.7919498611111113,1.7919498611111113,False,0,0
Br:0.07945205|C:0.07762557|Cs:0.01369863|H:0.38812785|I:0.19452055|N:0.15525114|Pb:0.09132420,1.616313750000002,0.033610083457946666,1.2792239651671062,2.6429228701979746,0.03464482149816977,2.7527279000821343,False,1.616313750000002,1.616313750000002,False,0,0
