repetition,comparator,relative_log_rmse_gain,spearman_gain,raw_r2_gain
569,chemistry_permuted,0.2713945009670631,0.15394606106658715,0.18373972019021867
569,without_LiPF6,0.13707791126939317,0.039597397590890426,0.2645568052010273
569,LiPF6_only,0.3214483559145449,0.054438834647201895,-0.04478957323536914
569,LiBOB_wrong_salt_control,0.2712932629199245,0.13833931010936262,0.3966571677442423
569,LiBF4_fluorinated_control,0.4152508795699199,0.13590945750654682,0.7360516951729104
570,state_only,0.23010402560146792,0.1259100481127986,0.1997333848260282
570,chemistry_permuted,0.21058225534499153,0.098238815501548,0.13888693619585113
570,without_LiPF6,0.18001191971849706,0.05477429778213483,0.28532452472312275
570,LiPF6_only,0.26570831979730714,0.041035043857045816,-0.023505536874836697
570,LiBOB_wrong_salt_control,0.3162039369378632,0.10794237821991792,0.3782457887991566
570,LiBF4_fluorinated_control,0.38809019084058893,0.10773824377128349,0.7327450398148977
571,state_only,0.28961946416605977,0.13769701448251515,0.19435093103628276
571,chemistry_permuted,0.2771394258558042,0.11289206566109622,0.14004815374102986
571,without_LiPF6,0.21132035504650704,0.051981175526845225,0.28539223875003694
571,LiPF6_only,0.24516786432521864,0.03684029067857186,-0.026323879525330995
571,LiBOB_wrong_salt_control,0.32375894309373143,0.11649493013604317,0.3802249091538886
571,LiBF4_fluorinated_control,0.39921077545623995,0.11910207027978403,0.7521279108830803
572,state_only,0.3218292727843164,0.1837020806151599,0.22094075256314893
572,chemistry_permuted,0.29920702965064727,0.15080742329912944,0.15974716289504642
572,without_LiPF6,0.16780132031683415,0.037333896743642514,0.227697784067032
572,LiPF6_only,0.30549371857294505,0.04930025013444339,-0.03800414357523674
572,LiBOB_wrong_salt_control,0.3582141909188845,0.13709941309196116,0.39562271648322345
572,LiBF4_fluorinated_control,0.41620657720923093,0.12924061312350432,0.7193024234566316
573,state_only,0.2526752984798647,0.14426133923392548,0.193200027686953
573,chemistry_permuted,0.23718350273904476,0.11552781621724406,0.14339758227456223
573,without_LiPF6,0.1512180147172344,0.035543587654152,0.28059444841141934
573,LiPF6_only,0.24343724518004317,0.046375626551753424,-0.02516862280494847
573,LiBOB_wrong_salt_control,0.31453359007547677,0.12204350869136293,0.4395555320403367
573,LiBF4_fluorinated_control,0.3607171306900543,0.12325618960992213,0.712608256072548
574,state_only,0.25886821668434656,0.13937096553672434,0.20716681674212856
574,chemistry_permuted,0.24573110545366927,0.1116462366109714,0.14192833791359538
574,without_LiPF6,0.1937520627259759,0.05169166471765696,0.2980352592054937
574,LiPF6_only,0.2689082573032523,0.042984507321460974,-0.03500679974398446
574,LiBOB_wrong_salt_control,0.33214720770857775,0.11693245829121912,0.5098099708077244
574,LiBF4_fluorinated_control,0.39067752290559776,0.1180642504024314,0.7343828521527329
575,state_only,0.27809454221974883,0.14496933131140222,0.20984363671025585
575,chemistry_permuted,0.256828429997797,0.11593205133768547,0.15502446152135452
575,without_LiPF6,0.15855884368822915,0.03282774230944219,0.25880508731892204
575,LiPF6_only,0.2654038919429432,0.03747908944445255,-0.021569971385537956
575,LiBOB_wrong_salt_control,0.2886499636021246,0.09654608351382465,0.3493761699710105
575,LiBF4_fluorinated_control,0.3911338511211674,0.1138887735219567,0.7292722413830997
576,state_only,0.23880880272939164,0.1473658243062882,0.2132120469089962
576,chemistry_permuted,0.2139537105200422,0.11540150900464397,0.16543644522744438
576,without_LiPF6,0.17271938417350707,0.04394208621806672,0.249601696405238
576,LiPF6_only,0.2084300579917906,0.04348587262210768,-0.03811832345568944
576,LiBOB_wrong_salt_control,0.30789595819200755,0.11292456588759592,0.28133009829510536
576,LiBF4_fluorinated_control,0.3609113622845277,0.10289671750249885,0.6914565611328434
577,state_only,0.2719388713714638,0.1492422889673084,0.1854220727863506
577,chemistry_permuted,0.25958540292099497,0.12569691682988404,0.15735814305922313
577,without_LiPF6,0.16744078668796236,0.04319340579714437,0.27195291549912814
577,LiPF6_only,0.30537352260861217,0.04633631125827409,-0.07043037033846322
577,LiBOB_wrong_salt_control,0.2778500485304476,0.12775797554495538,0.2458314998786406
577,LiBF4_fluorinated_control,0.4230747891490403,0.10768788576428945,0.7090878140292562
578,state_only,0.24219373161135982,0.14550028577896823,0.21261751731059209
578,chemistry_permuted,0.22376385825513412,0.11462526241987303,0.169951538224818
578,without_LiPF6,0.12957324989543972,0.03196047653377487,0.23217993289249195
578,LiPF6_only,0.26380052108985674,0.03617158651872232,-0.01124717825031385
578,LiBOB_wrong_salt_control,0.2776388232708866,0.12219040666562675,0.34368001144654603
578,LiBF4_fluorinated_control,0.37956045766463087,0.1040047767415182,0.7518616951375039
579,state_only,0.25804212479215083,0.16295626941371832,0.20731903410100028
579,chemistry_permuted,0.24048620913149132,0.13455747670784735,0.16831966984105484
579,without_LiPF6,0.14447604718284934,0.028532029594945052,0.23326239701574514
579,LiPF6_only,0.2712364206763719,0.05381723438206654,-0.004641582574251402
579,LiBOB_wrong_salt_control,0.287978722879931,0.1156074209726794,0.2612586130936456
579,LiBF4_fluorinated_control,0.37799889847564916,0.11969870850980713,0.7201505197639916
580,state_only,0.3212215505151944,0.1888503648179234,0.25414415604804697
580,chemistry_permuted,0.3042862296969351,0.1560080415465649,0.1888048913540744
580,without_LiPF6,0.16656829950830443,0.04683222978649981,0.29159799822869914
580,LiPF6_only,0.3238848935897475,0.05491240903176753,-0.04339448830769366
580,LiBOB_wrong_salt_control,0.3159486268429369,0.1529294394391323,0.42969750258703887
580,LiBF4_fluorinated_control,0.41538896940392933,0.13329511895115365,0.661138703476246
581,state_only,0.2726948220317904,0.16543831229593053,0.24075472160713973
581,chemistry_permuted,0.2573676389942051,0.13493307285159806,0.19014447533216206
581,without_LiPF6,0.17125490095785423,0.045377110113436814,0.2619259441418583
581,LiPF6_only,0.2667025064894806,0.04767868899038574,-0.030758226942875555
581,LiBOB_wrong_salt_control,0.2981508535652396,0.13019230561153183,0.37084479394041325
581,LiBF4_fluorinated_control,0.3834588254208512,0.12081944122276456,0.6514972692080598
582,state_only,0.263069601761836,0.15844963763679798,0.2087337168189145
582,chemistry_permuted,0.25055713651809886,0.134139812292554,0.1697679619108634
582,without_LiPF6,0.1613706690333132,0.037390514848753,0.26370954158964477
582,LiPF6_only,0.2792290229301121,0.05186440994077768,-0.03799638085068047
582,LiBOB_wrong_salt_control,0.3347181608014258,0.14422297504621362,0.4516518855822613
582,LiBF4_fluorinated_control,0.3899644103747264,0.14065273750581675,0.6949736063345722
583,state_only,0.3052305499106075,0.16855212616218118,0.22629981968865331
583,chemistry_permuted,0.28359937243152156,0.13111539274487283,0.1758007713634313
583,without_LiPF6,0.17517072508588072,0.048336721379206304,0.25964876444478935
583,LiPF6_only,0.2891842583185924,0.038934255367654935,-0.05701184899888345
583,LiBOB_wrong_salt_control,0.3091256587419272,0.11678342618068027,0.2619309532724011
583,LiBF4_fluorinated_control,0.4326824203177191,0.12483651448627264,0.748640409391794
584,state_only,0.31329355383764645,0.18505670439982025,0.22939666320632734
584,chemistry_permuted,0.2974146959519087,0.15176683904941668,0.17699984096260846
584,without_LiPF6,0.176806462459963,0.0584058322969514,0.3000156146554368
584,LiPF6_only,0.3417676102279733,0.05780642917494361,-0.03277261586794078
584,LiBOB_wrong_salt_control,0.26446924887311274,0.12715095678414667,0.33425686165018575
584,LiBF4_fluorinated_control,0.4413486218980086,0.1464627260107325,0.737867671302452
585,state_only,0.33449805763035434,0.1878953508927429,0.2767956047533321
585,chemistry_permuted,0.3173513460175539,0.15129934661152245,0.20272184705572094
585,without_LiPF6,0.19422855736566114,0.04802073083324887,0.26100071840834616
585,LiPF6_only,0.305190694938967,0.05350602055361686,-0.010275467161105722
585,LiBOB_wrong_salt_control,0.3890891796019229,0.15964455631722907,0.5481316378208868
585,LiBF4_fluorinated_control,0.44414500231552667,0.13688037130246022,0.785163410885994
586,state_only,0.27648301534326813,0.1676889316834137,0.21777546584620255
586,chemistry_permuted,0.2607925190240177,0.1370577930531296,0.17359037586465853
586,without_LiPF6,0.14823750692119964,0.04108789534170576,0.2720338628925425
586,LiPF6_only,0.26220798850310545,0.04415512913283903,-0.05561819722574701
586,LiBOB_wrong_salt_control,0.28470535234452077,0.12757530773308556,0.26039603731863814
586,LiBF4_fluorinated_control,0.37164912920275284,0.12612467577240494,0.6859030836515372
587,state_only,0.2787803066832769,0.15557030132541683,0.212587917818142
587,chemistry_permuted,0.264488681652571,0.12876374026705684,0.17610722881752305
587,without_LiPF6,0.14270037422482573,0.026249965698242006,0.24849727654166898
587,LiPF6_only,0.2721500507837272,0.0474911658808862,-0.03526319693717528
587,LiBOB_wrong_salt_control,0.30468680273714355,0.12072539022802053,0.30383538414827727
587,LiBF4_fluorinated_control,0.39880372944826403,0.12853721458301626,0.7205551716549671
588,state_only,0.31254356719813925,0.15989229556226825,0.15498875747457108
588,chemistry_permuted,0.3036607625146913,0.1333204655984105,0.12610339156903705
588,without_LiPF6,0.15718869335860286,0.041353778774594674,0.28533766019370854
588,LiPF6_only,0.3561467410989597,0.04652083570959509,-0.08363116560436579
588,LiBOB_wrong_salt_control,0.21037626198111603,0.08333674993337381,0.13747530488039905
588,LiBF4_fluorinated_control,0.4669869076092601,0.13935574028162578,0.8043913255435492
589,state_only,0.3343236249951024,0.16751593865140135,0.20537641154313901
589,chemistry_permuted,0.3165789043859627,0.13606866216857116,0.15010718782931298
589,without_LiPF6,0.19900510070571287,0.05163480635464701,0.26413696615904847
589,LiPF6_only,0.34244406474995137,0.043879468935447585,-0.06525725534301119
589,LiBOB_wrong_salt_control,0.36252551160402224,0.13133395782179047,0.426396274895554
589,LiBF4_fluorinated_control,0.46478636771254733,0.1308267147529809,0.716999454321534
590,state_only,0.3114762614093649,0.17140693703404186,0.20359275947674937
590,chemistry_permuted,0.29554338539455516,0.14144617473635335,0.16644369367466272
590,without_LiPF6,0.15544131264171202,0.04148546592521174,0.284013640155122
590,LiPF6_only,0.33371079373392687,0.05407518608163042,-0.05100351308279938
590,LiBOB_wrong_salt_control,0.2321406614484507,0.11944341078991894,0.24856510747803362
590,LiBF4_fluorinated_control,0.44853893449840254,0.13307849658209525,0.7534471664675458
591,state_only,0.2985011938998864,0.13188323475263286,0.18352823782380356
591,chemistry_permuted,0.2829820207462542,0.11201635120645304,0.1373936816843404
591,without_LiPF6,0.20864184436074185,0.04547746022478516,0.25696704057841513
591,LiPF6_only,0.29024721302382883,0.04863180780695642,0.01741615585345202
591,LiBOB_wrong_salt_control,0.3851096106244246,0.1531118222883825,0.559923592080425
591,LiBF4_fluorinated_control,0.4112943815096033,0.1280764244497128,0.6967199734425553
592,state_only,0.24449879928415263,0.15340509457722806,0.19354682754117492
592,chemistry_permuted,0.23427750254863877,0.12799874252743249,0.15070464215060575
592,without_LiPF6,0.15448917994519507,0.05163530832985286,0.27523498449307204
592,LiPF6_only,0.2582487752359741,0.03646975714836376,-0.07822374361602713
592,LiBOB_wrong_salt_control,0.29889076894218725,0.12483028330012313,0.36381545954670624
592,LiBF4_fluorinated_control,0.376905771575737,0.12724612165646687,0.7082179230029932
593,state_only,0.2563413763082909,0.15270235107774344,0.21556237426216074
593,chemistry_permuted,0.24498726814839045,0.13071202308463203,0.1690157262713018
593,without_LiPF6,0.1575297628002974,0.03669293511376126,0.27014831182279975
593,LiPF6_only,0.29535050064126156,0.04654085078317316,-0.049911538083571516
593,LiBOB_wrong_salt_control,0.270296860620846,0.10011530612446529,0.27312972446730577
593,LiBF4_fluorinated_control,0.40753583309429386,0.11177463252583941,0.7238433712644501
594,state_only,0.27638970343712843,0.1680335207128777,0.2122678085334445
594,chemistry_permuted,0.26523819588952346,0.1420333384838648,0.1807214908186413
594,without_LiPF6,0.12614352036210164,0.02455229528577263,0.24650130417354676
594,LiPF6_only,0.276439180471849,0.06334667784447012,-0.01154071986273153
594,LiBOB_wrong_salt_control,0.276829353955217,0.1169705168324161,0.2731245967312156
594,LiBF4_fluorinated_control,0.38804183952086924,0.143161481660534,0.7590097351922223
595,state_only,0.22525753865658826,0.13105743972064843,0.1670889004800965
595,chemistry_permuted,0.21673199293042078,0.10781987872327159,0.13230211609568554
595,without_LiPF6,0.17480679800838028,0.05283919995654618,0.2793089383061488
595,LiPF6_only,0.2664652260282734,0.039196984611359786,-0.04842533742363142
595,LiBOB_wrong_salt_control,0.2919187089313041,0.11260873895134282,0.34263200031349206
595,LiBF4_fluorinated_control,0.3861833635651949,0.1134900542585533,0.6777289481053841
596,state_only,0.2596677290680851,0.1425779978720516,0.1776634929694757
596,chemistry_permuted,0.2481924263669164,0.112842963296795,0.13206261326650404
596,without_LiPF6,0.14961085099471383,0.041206232401617804,0.2778980808818535
596,LiPF6_only,0.31190571054565286,0.029913898231309077,-0.08085908355320226
596,LiBOB_wrong_salt_control,0.2579498078820738,0.10399698267391977,0.26045619588554303
596,LiBF4_fluorinated_control,0.4290565977230172,0.1189071590029741,0.7391990480961169
597,state_only,0.2759049275436768,0.14298570442129466,0.1862004374593269
597,chemistry_permuted,0.26569615263261326,0.12140322880189403,0.14203482920942734
597,without_LiPF6,0.15558116514897902,0.041006487596726204,0.2669608292734982
597,LiPF6_only,0.3353710911569632,0.04816870493942493,-0.034446538337426724
597,LiBOB_wrong_salt_control,0.2445682355870541,0.09853861291639832,0.2919876327363693
597,LiBF4_fluorinated_control,0.43629059005975546,0.13356194628567075,0.7490323953791783
598,state_only,0.2747301284350111,0.16068959731115828,0.2133343947852716
598,chemistry_permuted,0.2573758257036185,0.13135368806628955,0.16741900925998265
598,without_LiPF6,0.16150408955095685,0.03665372555004209,0.2310161894942392
598,LiPF6_only,0.2986822253301442,0.05865165541368422,-0.022405186449322878
598,LiBOB_wrong_salt_control,0.2983336898852834,0.10161991365786771,0.29950321655064227
598,LiBF4_fluorinated_control,0.4057068166371346,0.13250835105451464,0.7206589550304063
599,state_only,0.239151878198964,0.17329887821130274,0.24038501755488684
599,chemistry_permuted,0.2241214070174129,0.13669316372022178,0.1745667925138229
599,without_LiPF6,0.17444292174574283,0.061376791121784735,0.2656946925973098
599,LiPF6_only,0.2790599313766494,0.06333394434269268,-0.029331877059946665
599,LiBOB_wrong_salt_control,0.295936998262218,0.13825298930288676,0.3518685255264362
599,LiBF4_fluorinated_control,0.389010460223692,0.13916158609072837,0.7429152087375261
600,state_only,0.2621979533692581,0.14992938912083886,0.23036672563054972
600,chemistry_permuted,0.24355718902435197,0.11804092316211312,0.16105854124475116
600,without_LiPF6,0.1450339557006507,0.04611836530580071,0.26572486777442517
600,LiPF6_only,0.30456224424344414,0.04882535220823092,-0.017641097465521005
600,LiBOB_wrong_salt_control,0.2879544752498483,0.11087142208988876,0.4716297997176969
600,LiBF4_fluorinated_control,0.4039361725148136,0.1270960471774648,0.7106820146878796
601,state_only,0.2909495719193913,0.16630835009165357,0.20356208769496487
601,chemistry_permuted,0.27740622458137254,0.14171725067348517,0.17410387141582662
601,without_LiPF6,0.14914422944816652,0.03430702289188503,0.27194954895875223
601,LiPF6_only,0.3168805035838588,0.051969124223510965,-0.04434292074635693
601,LiBOB_wrong_salt_control,0.29201332967505056,0.1330857717274816,0.33918501355371977
601,LiBF4_fluorinated_control,0.42104335785668834,0.12892547873759808,0.7104008802922128
602,state_only,0.2761539518585877,0.15694000935769659,0.2188411403092465
602,chemistry_permuted,0.2637050861509048,0.13352387481006178,0.18164162783920368
602,without_LiPF6,0.1628327068637837,0.04085696957810048,0.2673465669537225
602,LiPF6_only,0.31674497473079155,0.05281301252592485,-0.041004518755170194
602,LiBOB_wrong_salt_control,0.2978389203190127,0.11243564259876626,0.2705971198567393
602,LiBF4_fluorinated_control,0.42154792371718963,0.13918148313429757,0.7072729517957024
603,state_only,0.29488281499967184,0.1674739510572293,0.2007597845072886
603,chemistry_permuted,0.285448091236274,0.140808933698078,0.15031154192899077
603,without_LiPF6,0.17830468567441438,0.038401879066957245,0.2610811633001401
603,LiPF6_only,0.2827733469103648,0.05640097540149358,-0.046046743382264
603,LiBOB_wrong_salt_control,0.3129840213044359,0.10767056062388047,0.2884478114268201
603,LiBF4_fluorinated_control,0.4074691368532827,0.15304086595126132,0.7504170662111389
604,state_only,0.27000235493101854,0.16266168604467468,0.2460208538770572
604,chemistry_permuted,0.254272921460292,0.13195874574084732,0.18064201401911117
604,without_LiPF6,0.14831157682439744,0.034437564786917396,0.25608471276674816
604,LiPF6_only,0.2778039808883416,0.04545214007340781,-0.03003865399238803
604,LiBOB_wrong_salt_control,0.3390956913358769,0.12395974650734165,0.4286968580891155
604,LiBF4_fluorinated_control,0.3898299419731185,0.12001517723855537,0.7261037191451318
605,state_only,0.22050386103311448,0.12531779750725391,0.1669385527942321
605,chemistry_permuted,0.2216205127372609,0.10409074115102601,0.15110775960730716
605,without_LiPF6,0.16347825060387067,0.03701659627108822,0.25599375952333236
605,LiPF6_only,0.298305629224353,0.04179875071704631,-0.048223420710130194
605,LiBOB_wrong_salt_control,0.2840250186860267,0.12279561492242697,0.1924230774523228
605,LiBF4_fluorinated_control,0.4286844638398143,0.11083268302931126,0.8055685914693405
606,state_only,0.26671806842644563,0.1527024342507557,0.20147424466642205
606,chemistry_permuted,0.25349590481704454,0.12340595286553002,0.1484080990458404
606,without_LiPF6,0.14671545185888368,0.04029123719514527,0.2555964678628353
606,LiPF6_only,0.30975457539298556,0.04368332112690165,-0.05839483388340616
606,LiBOB_wrong_salt_control,0.3104067409444542,0.12765570091749312,0.37997002714987227
606,LiBF4_fluorinated_control,0.39613967761212576,0.12153814020009701,0.6599893417135274
607,state_only,0.2686022127909069,0.1666633688402116,0.21678013210031954
607,chemistry_permuted,0.24937667772750616,0.13508380186482227,0.15838954710737874
607,without_LiPF6,0.1492269621711093,0.04055631144562866,0.28023805006948366
607,LiPF6_only,0.30357381481370305,0.04880285282907337,-0.05274972502482189
607,LiBOB_wrong_salt_control,0.31662701768150026,0.1271233716459096,0.4975334682128624
607,LiBF4_fluorinated_control,0.41291143186537804,0.12141230235756972,0.7594561229445034
608,state_only,0.2992284495237201,0.15029641952850303,0.21129440881006123
608,chemistry_permuted,0.27893363894123513,0.12164622234434608,0.16846989893715403
608,without_LiPF6,0.1721617295990826,0.027142400149483437,0.2683575342757907
608,LiPF6_only,0.265252749684048,0.04000638077591134,-0.03299483706191486
608,LiBOB_wrong_salt_control,0.29580201064919,0.11968482854353668,0.332814108294161
608,LiBF4_fluorinated_control,0.4136725322492747,0.12198884689057377,0.7672781269085305
609,state_only,0.26240053105230166,0.15654671597294534,0.2131746930978533
609,chemistry_permuted,0.24767651003368896,0.1276809044988214,0.15508614254220332
609,without_LiPF6,0.15387959879025193,0.03611590353079008,0.25580662391153564
609,LiPF6_only,0.3103262463006402,0.06370571938151537,-0.016281316410525992
609,LiBOB_wrong_salt_control,0.3156379150971519,0.12216376084064273,0.38364911963609094
609,LiBF4_fluorinated_control,0.3923724614871339,0.14285649025100045,0.6912499653000654
610,state_only,0.34931759762780745,0.17833710728676766,0.21103013819324057
610,chemistry_permuted,0.34035124986128407,0.1536587229481503,0.18378522232171202
610,without_LiPF6,0.16982869994211858,0.04284885459672061,0.2698364814814287
610,LiPF6_only,0.3546005290574793,0.05571089560844078,-0.04359425974507214
610,LiBOB_wrong_salt_control,0.29112178806702427,0.1438200869858598,0.29385114318438055
610,LiBF4_fluorinated_control,0.47877396828221097,0.13827739773613112,0.8046846408830415
611,state_only,0.30184546517257826,0.17309763245178378,0.24106137908124503
611,chemistry_permuted,0.28572680965986785,0.14113857836234878,0.1763901236733615
611,without_LiPF6,0.1608755527819261,0.02924512800792123,0.28184205712852173
611,LiPF6_only,0.29134461555177205,0.0553823007399884,-0.040576506962397785
611,LiBOB_wrong_salt_control,0.2620341459699421,0.09677726839653611,0.25805577867320195
611,LiBF4_fluorinated_control,0.40416434859671313,0.13041593537371754,0.7293652912833237
612,state_only,0.3015208377024067,0.15038190421334396,0.21483550128529816
612,chemistry_permuted,0.27364528279865097,0.1165762929107802,0.1542331287410107
612,without_LiPF6,0.18687089063897933,0.034546642564021623,0.27102295545086175
612,LiPF6_only,0.2814949753145143,0.046677386600571746,-0.025383438574748007
612,LiBOB_wrong_salt_control,0.38028112751439125,0.15348149833559643,0.5507354533694115
612,LiBF4_fluorinated_control,0.4072176620996002,0.117535150819844,0.7044523620940266
613,state_only,0.262152920042099,0.16194282844732122,0.2375162054841825
613,chemistry_permuted,0.25132085806862037,0.13565475200122057,0.18007131304886748
613,without_LiPF6,0.15525936520682637,0.046970019572780686,0.25636191589266366
613,LiPF6_only,0.2307182891444528,0.06125167219113947,0.027532917756240338
613,LiBOB_wrong_salt_control,0.3187196328556511,0.14504338057052368,0.5178836846320709
613,LiBF4_fluorinated_control,0.3156680116026843,0.13996747384986508,0.6368340574458334
614,state_only,0.2553333908697224,0.15977982848382455,0.20898263956927732
614,chemistry_permuted,0.24028181432690487,0.1308315017727928,0.13395099164407798
614,without_LiPF6,0.15956597686722707,0.04447433093236608,0.2871108267311179
614,LiPF6_only,0.32494816806170534,0.05226769383405028,-0.047316438167884334
614,LiBOB_wrong_salt_control,0.3124650746686706,0.12144210333506544,0.4681779560451226
614,LiBF4_fluorinated_control,0.41896771739771865,0.13303129395534252,0.7598446664501675
615,state_only,0.2505837349643586,0.1387483797466914,0.19619432987499397
615,chemistry_permuted,0.23010744467313626,0.11112355209068248,0.15613795762202454
615,without_LiPF6,0.16353354087483163,0.0433109944465897,0.2591237490104501
615,LiPF6_only,0.2804574095888597,0.03867694832083446,-0.04064091481484611
615,LiBOB_wrong_salt_control,0.29859676383106004,0.11266038332576034,0.28666825862928136
615,LiBF4_fluorinated_control,0.40352577735186046,0.09890134803547257,0.7203161315873914
616,state_only,0.24590940418609875,0.175109692418975,0.253530561810438
616,chemistry_permuted,0.23231513627237954,0.1498982023562947,0.20390488227734993
616,without_LiPF6,0.16134293472237582,0.04528981674164667,0.2392952833395635
616,LiPF6_only,0.25528005827137634,0.06432366031353198,-0.0135776356850692
616,LiBOB_wrong_salt_control,0.339849075514821,0.11477929571890821,0.4067101821125342
616,LiBF4_fluorinated_control,0.36530344541417403,0.1380316585476421,0.7147796396828122
617,state_only,0.28554380631101595,0.15552669989199563,0.22309454373951665
617,chemistry_permuted,0.26823648780718745,0.12877152893383792,0.177824530366389
617,without_LiPF6,0.15713829516084832,0.03762518109885915,0.24701882724501278
617,LiPF6_only,0.29248490000360816,0.04570117523699513,-0.03452733989875334
617,LiBOB_wrong_salt_control,0.29351314540217943,0.12063756622340616,0.3772406975858481
617,LiBF4_fluorinated_control,0.4091543645185003,0.11773138235080483,0.6923589366092521
618,state_only,0.275347364413425,0.18116943347618808,0.2205217620982619
618,chemistry_permuted,0.25744407427963345,0.14392281783434113,0.16460629499222845
618,without_LiPF6,0.16976554492016782,0.0394815831389318,0.27161381623526537
618,LiPF6_only,0.27104486199019473,0.055702664748553454,-0.0581040357977487
618,LiBOB_wrong_salt_control,0.3001343183515187,0.11860668019829612,0.2620831469862436
618,LiBF4_fluorinated_control,0.3942894945232407,0.13916442842606058,0.7048152890436101
619,state_only,0.2288272613703447,0.13693525628043868,0.21577085834260734
619,chemistry_permuted,0.2144939767133638,0.11111425567682887,0.15901050021358643
619,without_LiPF6,0.13008656142341868,0.035077449275094374,0.23803868649439208
619,LiPF6_only,0.23773468729396152,0.044710815194462405,0.009189242072168202
619,LiBOB_wrong_salt_control,0.3293906717741466,0.10434407611964314,0.5243434396563221
619,LiBF4_fluorinated_control,0.34670898108264236,0.12403141878853019,0.7364241432669418
620,state_only,0.28221025286180046,0.14374040603911853,0.2343321591198141
620,chemistry_permuted,0.260871662810539,0.1154332337012377,0.1605335976973823
620,without_LiPF6,0.17463619930610286,0.043667652118247524,0.24232004902314297
620,LiPF6_only,0.26143822114154047,0.03679542996446017,-0.01672423611502538
620,LiBOB_wrong_salt_control,0.37127736150443114,0.1366526728149451,0.6175337282329448
620,LiBF4_fluorinated_control,0.3793830928032632,0.1101720776670514,0.6735505329534016
621,state_only,0.2880448719974641,0.1703479147266339,0.2264626627998556
621,chemistry_permuted,0.27928544713629044,0.14876619832295424,0.16371487306718646
621,without_LiPF6,0.160012407545984,0.031814475076396675,0.29663602371799813
621,LiPF6_only,0.29837411864058283,0.0676378477854962,-0.021375826160076716
621,LiBOB_wrong_salt_control,0.34064358592634103,0.12390171051721321,0.5578845666955529
621,LiBF4_fluorinated_control,0.38941512754082397,0.15834572466338082,0.7199861031968331
622,state_only,0.311906058589143,0.15209059528276514,0.18586774037096954
622,chemistry_permuted,0.29655715775288194,0.12226543258374967,0.15458165403569313
622,without_LiPF6,0.2134094101670151,0.050276968209552075,0.2960245814120863
622,LiPF6_only,0.31198432902315076,0.03548120756200879,-0.07160274616997042
622,LiBOB_wrong_salt_control,0.332407333924288,0.14307627018421454,0.25673367559442484
622,LiBF4_fluorinated_control,0.4646923690712579,0.12595162964900175,0.7686160728671305
623,state_only,0.2780076031558052,0.16234570412857752,0.24700142947939063
623,chemistry_permuted,0.25410644962201634,0.12237310615382191,0.16485916433201542
623,without_LiPF6,0.13119022228731092,0.025701222836568283,0.2440267602199937
623,LiPF6_only,0.23771711575959076,0.030717384568215933,-0.05503331293446556
623,LiBOB_wrong_salt_control,0.34272079275523715,0.11815717582668883,0.5129006581830053
623,LiBF4_fluorinated_control,0.35271070162885354,0.10071842981717904,0.6828549754376638
624,state_only,0.2289191841341035,0.14065003908671647,0.17161749405069637
624,chemistry_permuted,0.22299411279197368,0.11963567574536638,0.1372148578532012
624,without_LiPF6,0.16308868685082234,0.03956207150598057,0.25880970791607294
624,LiPF6_only,0.27213619549515644,0.05376002323095841,-0.0346657468173297
624,LiBOB_wrong_salt_control,0.3156926258831345,0.11678082700974712,0.38223732572646907
624,LiBF4_fluorinated_control,0.3904511464147312,0.1382079364900265,0.7525763294909797
625,state_only,0.319118801932721,0.16629900337468329,0.21282246252873016
625,chemistry_permuted,0.30481974786586286,0.13780797156271463,0.16340990639435216
625,without_LiPF6,0.1649589974511262,0.032658034618402776,0.25539366827918086
625,LiPF6_only,0.328192926326601,0.06265463321058451,-0.022334369271392318
625,LiBOB_wrong_salt_control,0.2581774409000961,0.09907369489409645,0.23225173785469688
625,LiBF4_fluorinated_control,0.4307972362176118,0.14073183609430717,0.7259771982441501
626,state_only,0.2608473988611829,0.12737475395790532,0.18779640496410144
626,chemistry_permuted,0.24284900563125733,0.09871781021072645,0.13472229252161483
626,without_LiPF6,0.14865525761028653,0.03298979770355481,0.24542310889227792
626,LiPF6_only,0.2705582606405129,0.029717692020047815,-0.033832602415385216
626,LiBOB_wrong_salt_control,0.2893426644374901,0.11472161495015354,0.4565908514621133
626,LiBF4_fluorinated_control,0.393521458409519,0.10548929634194837,0.7139324130225319
627,state_only,0.2637793467372803,0.15286927206638445,0.19163351207681534
627,chemistry_permuted,0.25298371403690745,0.12736631317305447,0.14907882596151012
627,without_LiPF6,0.15934983938887004,0.0346201922097914,0.28875012683441825
627,LiPF6_only,0.2860569094180865,0.03960653842214157,-0.06918445982397337
627,LiBOB_wrong_salt_control,0.3038304097958654,0.12845514727244434,0.3594684675425047
627,LiBF4_fluorinated_control,0.4076872403392906,0.12332673312531406,0.7381588243580222
628,state_only,0.31055822239679043,0.16077505157900973,0.20677485378054683
628,chemistry_permuted,0.2972674747757674,0.13382312293709941,0.1620825932644161
628,without_LiPF6,0.1689715638459689,0.0446165313954785,0.2814142302992918
628,LiPF6_only,0.3439014385313013,0.04835571963516261,-0.049403395237041625
628,LiBOB_wrong_salt_control,0.3000832189270197,0.11828590051632693,0.31759845542932497
628,LiBF4_fluorinated_control,0.45147472365133345,0.13415247966837152,0.7616353666362026
629,state_only,0.2740793319530731,0.18040838383480517,0.2525645606308625
629,chemistry_permuted,0.2504422825503513,0.14336484022939555,0.18759808199383377
