repeat,requested_budget,budget,learner,scope,source,baseline_rmse,rmse,relative_rmse_reduction,r2,mae,spearman,n
17,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.3558989766077745,3.335392080786068,0.006110701175645984,0.0528360647688918,2.511035593517894,0.5009199186351239,110
18,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.3511635171513263,3.2352916635112807,0.034576603930846994,0.10883474852526676,2.259062353045523,0.2325882394608819,110
19,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.3130065657625423,3.2119543819674474,0.0305016551549864,0.12164494753762567,2.2361653264582517,0.28240612800990766,110
20,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.6756064269537676,3.510106069423066,0.04502668085382129,-0.048991205757688894,2.6149835683228546,0.16636939476617746,110
21,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.7203911208557696,3.707918814758733,0.0033524179829156043,-0.17055493427045199,2.785156630558626,0.3231636437987645,110
22,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.6447931491807934,2.4039018386807607,0.09108134243868833,0.508000313579442,1.841737530084487,0.6825647799873927,110
23,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.048880769797193,2.940303100401001,0.03561230418446786,0.2639360119241648,2.265311689515542,0.47814040236727,110
24,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.7307766942806,3.3193692421138565,0.11027394183024795,0.06191433927151513,2.5188685740526524,0.4122844661414815,110
25,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.302641133486592,3.0772300360222307,0.06825176831319703,0.19378422369479886,2.4878477410142454,0.4688503377011936,110
26,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.8042714123167585,3.520448133564013,0.07460647466787867,-0.055181740345591423,2.6542961889743704,0.5020088556227579,110
27,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.736538690518015,2.719347036629492,0.0062822623148328215,0.3704059193472382,1.8176217790727744,0.5652072067812683,110
28,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.294398337192492,3.3783187042288696,-0.025473655109932828,0.028299106511503358,2.4704462125215927,0.4424398542442815,110
29,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.434016190717665,2.888033937905342,0.1589923350647394,0.28987312086595673,2.3177131756320746,0.5284475942550293,110
30,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.421668641176826,2.932934543315729,0.14283501680425872,0.26762062079013615,2.4401989010742997,0.5956067304962269,110
31,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.009005055802727,3.6235743053437557,0.09614124828829784,-0.11790708740586475,2.8918542866325088,0.26810934499477945,110
32,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.4526972593830774,3.232656469195898,0.06373011406928153,0.11028589262461086,2.4948800953773804,0.35937708262856666,110
33,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.7134398991794613,4.126923738342998,-0.11134792817163999,-0.4500542611791365,3.5846107158185903,0.2863665204483673,110
34,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.236104666744598,3.1451967692234093,0.028091766763724164,0.1577771722198591,2.5083688929234653,0.36604558469918397,110
35,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.3246334342981227,3.5978522176500767,-0.08218012263647775,-0.10209240124219332,2.740156056453233,0.22796788701748988,110
36,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.7548478499804667,3.57050673854747,-0.2960812839710137,-0.08540315786424801,2.522949228686829,0.36863263748770136,110
37,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.32804950919014,2.957088051141719,0.1114651260517732,0.25550826721580566,2.483972513664319,0.6009645293287138,110
38,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.528033293664289,3.282094058291188,0.06971000977081576,0.08286469366269633,2.372638865016076,0.4878409599579172,110
39,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.3272558856561782,2.9848820257692283,0.10289976835353297,0.24144738779946007,2.396469418213929,0.44350553940970283,110
40,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.1604058484992605,3.122741160199191,0.011917674534729479,0.1697605952823097,2.1952151026934357,0.408041797853334,110
41,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.26014635866217,3.179882969886186,0.024619566100989594,0.13909815150051585,2.2729472913232787,0.36839447675280884,110
42,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.337614275795161,3.1897788593547185,0.04429373924739151,0.1337315100785501,2.318494188550107,0.3095675645372147,110
43,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.706944089188088,2.757618818695865,-0.018720271951747608,0.352559541444317,2.188816290171294,0.46999475502707544,110
44,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.4951819183214425,3.2894584541440333,0.05885915783067674,0.07874432121840735,2.2090958357607406,0.4413800610408939,110
45,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.4952224201804247,3.5015780043429934,-0.001818363296674142,-0.04390019268274847,2.8424003226575247,0.43546194863478427,110
46,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.9225384426042162,3.425219546631977,0.12678496418815566,0.0011317838507367561,2.368975715004179,0.3159482495942828,110
47,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.1598701447045356,2.9823207888562573,0.05618881400738072,0.24274861135936,1.9421869011756017,0.5374403729594979,110
48,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.273866211595409,3.000285176282811,0.08356512381099339,0.23359833567335653,2.1577506409539793,0.5440763769969857,110
49,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.288146000340419,3.8067714203556418,0.11225704067598502,-0.2338005712484612,2.959661801053488,0.31254580164202217,110
50,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.0461186877847117,3.119631344654402,-0.024133221454726787,0.1714133776757676,2.324529073822004,0.4650108976564888,110
51,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.9775292988259525,3.066447893479047,-0.0298632140036893,0.19942403892870608,2.1598450535606784,0.5232969819428915,110
52,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.6221006591729568,3.336088153951739,0.07896315760769708,0.05244069044526145,2.728354588117093,0.49300497365837836,110
53,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.207786386712384,3.020532084118091,0.05837492900710491,0.22321957449626317,2.564111893801489,0.5129921021237571,110
54,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.83126829559899,2.971603830046155,-0.04956631438472536,0.24818119298087804,2.0574100010159238,0.5113190927661915,110
55,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.487275294672162,3.289762382644722,0.05663817603651738,0.07857407508447833,2.384682913117489,0.40429010401076604,110
56,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.3826903364500285,3.347748555771039,0.010329583025225735,0.04580523534981429,2.5350930566170042,0.32606451413758414,110
57,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.1021908631284005,3.0353720176398005,0.021539243855942726,0.21556814974654426,2.1724384018783685,0.44307890722782006,110
58,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.4138868708018437,3.3821923633565016,0.00928399465032588,0.026069479094980363,2.4698602857752623,0.39061179557004,110
59,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.470131277980208,4.084214529167161,0.08633230766936678,-0.4201965672439367,3.2790411138112843,0.19763052641686768,110
60,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.7838136128621955,2.7711049667611705,0.004565192885869465,0.34621143524815723,1.9414888611082817,0.5736033256462726,110
61,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.7626758803422997,2.5781564949622724,0.06679009531771968,0.4340866776021355,2.1999317374899334,0.4849381304980468,110
62,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.287861045308388,3.1855138956246893,0.031128794153190555,0.13604648793586305,2.710312335163779,0.32922985759265033,110
63,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.183839074854887,3.1153593048400046,0.021508552538260322,0.1736811657377031,1.904720188009332,0.506825759350171,110
64,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.800595654628619,3.7456780302875847,0.014449741390971634,-0.19451677782294796,2.7944249957818568,0.15389228932330612,110
65,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.5916156534824752,3.3723492713249397,0.061049511783069596,0.03173003123908891,2.4276506357858354,0.3444456270496596,110
66,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.861910502433455,2.615342624520554,0.08615499251400298,0.41764400508933963,1.9967045428934302,0.4958649801091701,110
67,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.755161676982058,2.7103399793450977,0.016268264041062408,0.37456971193515887,2.084076441581922,0.4961074715542356,110
68,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.368750383068612,3.293274298620853,0.02240477205645825,0.07660572765040807,2.710732819889101,0.631779381066814,110
69,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.2962914194107693,3.246919033800723,0.014978161614992063,0.10241768980669563,2.2796865086650713,0.36320349150290937,110
70,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.9955969173649533,2.8390597756877685,0.05225574267678214,0.313753030099333,2.2202022886879815,0.40860269053236953,110
71,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.0842847228304477,2.8616805106617873,0.07217369087908868,0.30277386453696986,2.221589560312491,0.6158346822359002,110
72,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.2634328038093185,2.8939465921729877,0.11322010712310038,0.28696246757389365,2.36221021559777,0.4796037389152603,110
73,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.547399108857621,3.08415194749039,0.130587832705526,0.19015314600291688,2.321368076543455,0.246832518226745,110
74,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.9896663473059513,3.167636230224025,-0.05952834271237192,0.1457165951525371,2.217789986665431,0.43428689340293714,110
75,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.014841064343679,4.0335554326380665,-0.004661297419863471,-0.3851838717163054,3.176403359946552,0.16295992306450652,110
76,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.7238737141826554,3.590104628952282,0.03592202515378106,-0.09735103629394004,2.8072707027931254,0.1925616122139959,110
77,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.6764990730127116,3.479970364177677,0.053455394638244474,-0.03105648369598346,2.8649887469173754,0.3383671279022069,110
78,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.438943934690236,3.087170204702143,0.10229120819318588,0.18856728240089993,1.9481160521946552,0.5063478441371594,110
79,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.6805380241870638,3.681352678094809,-0.00022134098395174535,-0.1538416656779198,2.725368100251322,0.19182693658644584,110
80,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.472172213366958,3.245814269842817,0.0651920266663968,0.10302839052112689,2.1966913133351973,0.29902304834326493,110
81,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.3033506625774907,3.3334005793932997,-0.009096798943035047,0.05396679550125805,2.1890107303528947,0.42657016528485586,110
82,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.4494182452700644,3.342265103429951,0.03106411986631211,0.0489285263110627,2.4810672770459385,0.3348431945236049,110
83,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.6149150115444675,3.5306893906612045,0.02329947470805897,-0.06132988137019302,2.8210606217994894,0.27987446598936294,110
84,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.6967561125856205,2.585318096012357,0.04132298655157874,0.43093832377079255,1.9801547996694848,0.6231348942443201,110
85,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.7482110209136166,3.577867414634563,0.04544664249920826,-0.08988293438459927,2.3428976062337123,0.3442702432403424,110
86,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.5869109150051512,2.6994578665815805,-0.04350631130110065,0.37958188000161097,1.9386781213095288,0.5800458670978702,110
87,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.441147473975198,4.560011939613303,-0.02676435906140078,-0.7703670840189614,3.908971293443757,-0.062363001714175595,110
88,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.2536339659339615,2.977072804928775,0.08500069888033616,0.24541133401054083,2.327856392035358,0.44433848592018654,110
89,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.753796610120526,3.686375045476857,0.017960899762628414,-0.15699212163427778,2.6035036651321195,0.26794370900487985,110
90,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.457883653196245,3.9832709563295463,-0.15193897650306054,-0.3508622518534925,3.242576689222203,0.3319419827118418,110
91,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.225389381332438,3.668683135510254,0.13175264942011858,-0.1459133349649142,3.236916622789146,0.4684505589022542,110
92,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.1933310037758593,3.100146464570264,0.02918098346065971,0.1817315784585014,1.989528410478068,0.599880517589308,110
93,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,5.756472380476207,5.68038424129918,0.013217841439679122,-1.7471779659700313,4.614144949284007,0.012991206980605357,110
94,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.329142803426824,3.2007856754488597,0.038555608923065955,0.12774281361077688,2.3975100811029546,0.3638056694570157,110
95,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.315464056347397,3.0366737493989735,0.08408786891074399,0.2148951918341908,2.1470571680000363,0.5394327810156289,110
96,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.217464735072157,4.333681780761037,-0.027556139289660633,-0.5989887312871061,3.486868421513325,0.0721489343602802,110
97,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.297167612905717,3.241149139220503,0.016989877452983304,0.105604928943835,2.285476587479334,0.536068025812684,110
98,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.2122518888544302,3.1424049160497796,0.021743927693528377,0.15927171710620114,2.474687988574193,0.6595788833678333,110
99,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,4.1051188332277215,3.419458179180771,0.16702577486845555,0.004489236883819525,2.897943623584493,0.21499303578054796,110
0,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.732193030294003,3.6366928676166035,0.02558821633882009,0.19987157164025093,2.9688807759751543,0.4436215441178741,44
1,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.8355822228818024,3.6647147461408025,0.04454798953902268,0.1874935769553231,3.019843707801601,0.43255859682906217,44
2,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.923628516930532,4.802481245336328,0.024605282705147873,-0.3953328103658842,3.678023679176118,-0.3302041136567137,44
3,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.7374238127900075,2.847498828209358,0.23811187308626786,0.5094609795402387,2.429305229814629,0.6594466131530075,44
4,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.898162757280308,3.697540391698748,0.05146587715119702,0.1728727953146898,2.6830960799956816,0.37995426823456485,44
5,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.887642434902519,3.3774701400222495,0.13122922270320928,0.30987225472722113,2.7697912984515125,0.47995792593754827,44
6,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.6962332986854065,3.4752551309157407,0.05978469158000887,0.2693324201525724,2.4865851520968456,0.39302618743920087,44
7,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.240912192328729,3.80998368739515,0.10161222052960059,0.12180151428443309,3.0006368625080286,0.1680898679188106,44
8,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.937790913957694,3.41675455627753,0.1323169180550763,0.2937247038634754,2.842250788170919,0.6153904605132547,44
9,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.034965120313323,3.8672651591678378,0.04156168793163283,0.09519633208916034,3.093285335091952,0.33278080630438134,44
10,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,2.9226164515608883,2.9615111719768072,-0.013308184998119173,0.4693927226802851,2.089909739733652,0.617154565720551,44
11,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.9642664287490827,3.8699624100064276,0.023788516851127137,0.09393376879585802,3.090112178973343,0.4479140912046048,44
12,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,2.8793123331436585,2.8873472221919445,-0.0027905583412388656,0.49563553711342734,2.3032668218663965,0.5887835914493195,44
13,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.247597419053653,3.474243957513959,-0.06978898835507476,0.26975755390985523,2.7842406400182838,0.4861886259272341,44
14,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.786096496729616,3.5502303970040003,0.06229796306812405,0.2374654472770077,2.7721472286299673,0.4805422584675227,44
15,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.443422299629173,3.9556253755529998,0.109779555302876,0.05337763714823118,2.999615633409466,0.3163727954680237,44
16,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.4591358824922045,2.752472373120736,0.20428902864097329,0.5416551154765515,1.9974577032105545,0.7170029204535238,44
17,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.563041944844701,4.00455100361793,0.12239443511093537,0.029815995214820812,3.2858434860803754,0.27571125864538765,44
18,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.300525973985605,4.189544886170417,0.02580639867926075,-0.061891506070216984,2.948478044346908,0.18600224954669184,44
19,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.384875155946743,4.143353430689054,0.05508063893909014,-0.03860500808061307,2.9671303734398933,0.18440377304437783,44
20,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.501977060185786,4.188734382478211,0.06957891466791445,-0.06148068162124343,3.013033375833287,0.29513298115928605,44
21,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.282061392508941,3.9556851147081784,0.07621942982221751,0.05334904452790834,3.132436579870101,0.25727710343209803,44
22,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.2924129712253727,2.9347347299632305,0.10863711338405439,0.4789442958602773,2.222645408863207,0.7134795811246306,44
23,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.758043096836952,3.4638823032301267,0.07827499207085009,0.2741068377210246,2.440139726013349,0.6819790399076272,44
24,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.258221486427031,4.127566859775825,0.030682910005424682,-0.030705717468652916,3.0701208923946037,0.23422737188453502,44
25,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.113710075950036,3.8766560510005865,0.05762536021566934,0.09079672173637832,3.1749789944954387,0.2064148583185932,44
26,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.816242992213685,4.528266063918817,0.05979285695518978,-0.24053872061085957,3.736782445522859,0.038032767978293955,44
27,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.6248102855074897,3.280400304617912,0.09501462249392144,0.348971293859789,2.2377171296981873,0.5997252062724633,44
28,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.059258751671281,4.091939693208111,-0.008050962881677682,-0.012989398870853153,3.126501616487735,0.2621460338042359,44
29,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.52367811553218,3.1198702667573084,0.11459839279726172,0.41112987517693544,2.512800477438634,0.56516866169679,44
30,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.215917077321519,3.580851470474139,0.15063522246762345,0.2242548551122352,3.1864282874912586,0.41632882892193596,44
31,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.8761079110639955,3.6321427315849464,0.06294076044236871,0.20187251906897918,3.1085514951808695,0.3566692188925701,44
32,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.093343503434596,3.8669295398149988,0.055312720134437915,0.09535337146041534,3.0957203957702975,0.28728746100530667,44
33,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.247734118998925,4.222122016916891,0.006029591628034902,-0.07846985777693094,3.627302410681675,0.11628571730654626,44
34,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.875856774249807,3.652731052755143,0.05756810287135835,0.19279871457519893,2.8449957666874757,0.3272394764669783,44
35,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.009057952960931,3.521934492514995,0.12150571684456843,0.24957205331273524,2.531291512798938,0.5597039127496979,44
36,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.512930138076915,3.296183863772826,0.061699568674810835,0.3426914076221663,2.322277992616705,0.5610222948575374,44
37,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.7443747062615373,3.546755499648348,0.05277762566943958,0.238957425122164,3.0316247790290713,0.5169010421936555,44
38,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.194258935328856,3.9534343861242043,0.057417663744160165,0.054425999920838186,2.9323113608776343,0.22178330666129564,44
39,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.5720626257544197,3.3856127838790875,0.05219668897488996,0.3065406259557649,2.8609793066630407,0.41265949009075953,44
40,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.8506257130539985,3.6697111734322574,0.04698315367510872,0.18527654399507887,2.7136483030515692,0.39491906389450376,44
41,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.9631716126073893,3.936735542487363,0.006670432851287436,0.06239711733248521,2.9629738942926593,0.2506088330070635,44
42,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.343306749720078,3.935932195270118,0.09379364109528184,0.06277974085688309,2.7671220007037545,0.3807575461308751,44
43,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.271225401414121,3.170211893034326,0.03087940939078289,0.39197276438809203,2.361958617388939,0.5705116240396358,44
44,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.530386274381869,4.2545844366224035,0.06087821679114911,-0.09511756708069141,3.191622898654664,0.24822681275196587,44
45,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.886514352443074,3.7505241303892745,0.03499027913490544,0.14899839443786356,2.7358630367951435,0.4494709646075938,44
46,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.4852318268241245,4.091419315116807,0.08780204165860614,-0.012731768499447904,3.1479197214843286,0.14295804809651866,44
47,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.045523827283428,3.8892992617065025,0.03861664700213374,0.08485655392110492,2.825802818160984,0.2696543500966581,44
48,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.325794439774395,3.8984896551224826,0.09878064956646383,0.08052648582827815,3.125141366867281,0.2462604086164117,44
49,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.9785057691548094,3.6412564495034414,0.08476783476501354,0.1978621951067291,2.8817416375359715,0.38418363727745547,44
50,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.018030326503183,4.001719797533924,0.004059334460885983,0.0311873448956419,2.9460809786363495,0.34869462021135506,44
51,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.7325454498365067,3.807318367323185,-0.020032687743950627,0.12302979320510032,2.798284473174961,0.3515174870011657,44
52,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.0714088579815177,3.020136056741033,0.01669357731623536,0.4481774191246799,2.3493975480799194,0.5742619189463464,44
53,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.1702946696134005,2.8921643852538166,0.08773010503578846,0.49395120030610784,2.2712645621195096,0.6806623531832193,44
54,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.655666116913422,3.4128588766714874,0.0664194246620486,0.2953343329299668,2.179310502979135,0.6807555022148745,44
55,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.280993071669744,4.10941125475028,0.04007990997578071,-0.021658290427153837,3.0575587743180406,0.31195337148801033,44
56,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.347829389789183,4.009046142256536,0.07792008774039635,0.02763669506715194,2.943698601050076,0.23520708470969953,44
57,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.9753485678151863,3.8873689669636367,0.02213129222525068,0.08576471660024299,3.1102036060738625,0.33489773255313693,44
58,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.388900797613097,4.229219687910222,0.03638293893307357,-0.08209886620682894,3.163384359177982,0.06809686084872048,44
59,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.5675345084741137,3.1285009552324707,0.12306357575484925,0.4078673136092106,2.3717423310967636,0.4210081743637894,44
60,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.699148814299268,3.746983575194543,-0.012931288600871301,0.15060435450198317,2.9871535839484156,0.2684640948349393,44
61,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,2.8680527514698215,2.6467811774528,0.07715045474795548,0.5761789467180862,2.164132861156832,0.7079001375838747,44
62,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.278059012955333,2.943489703402205,0.10206323566197707,0.47583080605568795,2.2060892590090244,0.691461220164108,44
63,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.319079991018161,4.230890960467003,0.02041847586396949,-0.08295426725182797,2.842169185591691,0.31173070157393395,44
64,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.568199422828728,4.551149464827421,0.0037323147312929702,-0.25310842063216676,3.3825194027923486,-0.03825119332295928,44
65,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.8869601240961567,3.6375961571109587,0.06415398126657733,0.1994740470823203,2.728166807542965,0.42738203197732577,44
66,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.0437459705932564,3.054054590233357,-0.0033868199710804106,0.4357130030731883,2.433945525651537,0.4947414776870257,44
67,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.333812779905827,2.966746547341542,0.11010403306890373,0.46751504366789565,2.301847649250133,0.4974071042492756,44
68,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.8331105144627395,3.639424124748492,0.050529821403126236,0.19866928308435383,2.9494149337670335,0.48886883504596135,44
69,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.9297809595096336,3.810549683351073,0.03034043815343807,0.12154057158620424,2.8411372378597677,0.32902930813132597,44
70,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.7589740133216236,3.2772247695809673,0.12815976966942577,0.35023111804966434,2.3196531827101783,0.5683746680244116,44
71,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.78225358946753,3.5306493281813083,0.06652231410047867,0.24585367211724207,2.9439947191648788,0.47988735426780305,44
