anchor_budget,draw,model,comparator,relative_log_rmse_gain,spearman_gain,top_quartile_precision_gain,normalized_regret_reduction
5,51,bamboo_all_adapted,target_only_ridge,0.5650395522092133,1.1821756285504055,0.75,0.11023842194502584
5,51,programme_balanced_portfolio_frozen,target_only_ridge,0.4793399552411106,1.182982161471129,0.875,0.11023842194502584
5,51,programme_balanced_portfolio_adapted,target_only_ridge,0.4999299574549746,1.1777396974864265,0.875,0.09096753187904444
5,51,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.1599628930231503,0.875,0.09096753187904444
5,52,bamboo_all_frozen,target_only_ridge,0.3647079719628429,0.8742816860642262,0.625,0.029333606020312285
5,52,bamboo_all_adapted,target_only_ridge,0.35820123644749735,0.9079544355044306,0.625,0.029333606020312285
5,52,programme_balanced_portfolio_frozen,target_only_ridge,0.22882525454482405,0.8896058115579719,0.75,0.029333606020312285
5,52,programme_balanced_portfolio_adapted,target_only_ridge,0.24070069970432773,0.8998891062971959,0.75,0.029333606020312285
5,52,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.8700140029957346,0.75,0.010062715954330882
5,53,bamboo_all_frozen,target_only_ridge,0.2364780881423597,0.5851396339848673,0.625,0.10653521274391603
5,53,bamboo_all_adapted,target_only_ridge,0.23500848702402755,0.5907853644299315,0.625,0.10653521274391603
5,53,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061045,0.6194172831156142,0.75,0.10653521274391603
5,53,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142233992,0.6113519539083796,0.625,0.08726432267793463
5,53,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,54,bamboo_all_frozen,target_only_ridge,0.27008624143974147,0.6125617532894647,0.75,0.10653521274391603
5,54,bamboo_all_adapted,target_only_ridge,0.26954397086443405,0.618207483734529,0.75,0.10653521274391603
5,54,programme_balanced_portfolio_frozen,target_only_ridge,0.12432344136489637,0.6488557347220203,0.875,0.10653521274391603
5,54,programme_balanced_portfolio_adapted,target_only_ridge,0.14607972776668854,0.6395806061337006,0.75,0.08726432267793463
5,54,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6173643322893807,0.875,0.08726432267793463
5,55,bamboo_all_frozen,target_only_ridge,0.3647079719628429,0.8742816860642262,0.625,0.029333606020312285
5,55,bamboo_all_adapted,target_only_ridge,0.35820123644749735,0.9079544355044306,0.625,0.029333606020312285
5,55,programme_balanced_portfolio_frozen,target_only_ridge,0.22882525454482405,0.8896058115579719,0.75,0.029333606020312285
5,55,programme_balanced_portfolio_adapted,target_only_ridge,0.24070069970432773,0.8998891062971959,0.75,0.029333606020312285
5,55,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.8700140029957346,0.75,0.010062715954330882
5,56,bamboo_all_frozen,target_only_ridge,0.2157910687635498,0.6639782269855852,0.75,0.2895043306298306
5,56,bamboo_all_adapted,target_only_ridge,0.21726888951708256,0.6704304903513728,0.75,0.2895043306298306
5,56,programme_balanced_portfolio_frozen,target_only_ridge,0.07144162875142479,0.6756729543360752,0.875,0.2895043306298306
5,56,programme_balanced_portfolio_adapted,target_only_ridge,0.08756815140642593,0.6635749605252235,0.75,0.2702334405638492
5,56,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6484167648192332,0.875,0.2702334405638492
5,57,bamboo_all_frozen,target_only_ridge,0.1833388445652936,0.4528225806451613,0.625,0.2895043306298306
5,57,bamboo_all_adapted,target_only_ridge,0.18127838609211644,0.45846774193548395,0.625,0.2895043306298306
5,57,programme_balanced_portfolio_frozen,target_only_ridge,0.03121017105180468,0.4850806451612902,0.75,0.2895043306298306
5,57,programme_balanced_portfolio_adapted,target_only_ridge,0.07807464828104804,0.46008064516129027,0.5,0.2702334405638492
5,57,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.4564262613581466,0.75,0.2702334405638492
5,58,bamboo_all_frozen,target_only_ridge,0.23647808814235982,0.5851396339848673,0.625,0.10653521274391603
5,58,bamboo_all_adapted,target_only_ridge,0.23500848702402766,0.5907853644299315,0.625,0.10653521274391603
5,58,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061056,0.6194172831156142,0.75,0.10653521274391603
5,58,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142234003,0.6113519539083796,0.625,0.08726432267793463
5,58,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,59,bamboo_all_frozen,target_only_ridge,0.2157910687635498,0.6639782269855852,0.75,0.2895043306298306
5,59,bamboo_all_adapted,target_only_ridge,0.21726888951708256,0.6704304903513728,0.75,0.2895043306298306
5,59,programme_balanced_portfolio_frozen,target_only_ridge,0.07144162875142479,0.6756729543360752,0.875,0.2895043306298306
5,59,programme_balanced_portfolio_adapted,target_only_ridge,0.08756815140642593,0.6635749605252235,0.75,0.2702334405638492
5,59,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6484167648192332,0.875,0.2702334405638492
5,60,bamboo_all_frozen,target_only_ridge,0.3432888158599058,0.973888501773573,0.75,0.11023842194502584
5,60,bamboo_all_adapted,target_only_ridge,0.3436434982332055,0.9803407651393606,0.75,0.11023842194502584
5,60,programme_balanced_portfolio_frozen,target_only_ridge,0.2349596405536758,1.0001008216970855,0.875,0.11023842194502584
5,60,programme_balanced_portfolio_adapted,target_only_ridge,0.24893466588515067,0.981550564520446,0.75,0.09096753187904444
5,60,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9784924368111729,0.875,0.09096753187904444
5,61,bamboo_all_frozen,target_only_ridge,0.2364780881423597,0.5851396339848673,0.625,0.10653521274391603
5,61,bamboo_all_adapted,target_only_ridge,0.23500848702402755,0.5907853644299315,0.625,0.10653521274391603
5,61,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061045,0.6194172831156142,0.75,0.10653521274391603
5,61,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142233992,0.6113519539083796,0.625,0.08726432267793463
5,61,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,62,bamboo_all_frozen,target_only_ridge,0.3135674483978871,0.7377759892317814,0.75,0.11023842194502584
5,62,bamboo_all_adapted,target_only_ridge,0.3130645051005533,0.7438249861372073,0.75,0.11023842194502584
5,62,programme_balanced_portfolio_frozen,target_only_ridge,0.2058407903580426,0.7793124346490393,0.875,0.11023842194502584
5,62,programme_balanced_portfolio_adapted,target_only_ridge,0.2288642244382587,0.7488658168917287,0.75,0.09096753187904444
5,62,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.7582190308323273,0.875,0.09096753187904444
5,63,bamboo_all_frozen,target_only_ridge,0.2364780881423597,0.5851396339848673,0.625,0.10653521274391603
5,63,bamboo_all_adapted,target_only_ridge,0.23500848702402755,0.5907853644299315,0.625,0.10653521274391603
5,63,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061045,0.6194172831156142,0.75,0.10653521274391603
5,63,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142233992,0.6113519539083796,0.625,0.08726432267793463
5,63,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,64,bamboo_all_frozen,target_only_ridge,0.28313513243436617,0.9948583577123828,0.75,0.11023842194502584
5,64,bamboo_all_adapted,target_only_ridge,0.279148180029287,0.9759048340753818,0.75,0.11023842194502584
5,64,programme_balanced_portfolio_frozen,target_only_ridge,0.16243364918736825,1.0113922825872137,0.875,0.11023842194502584
5,64,programme_balanced_portfolio_adapted,target_only_ridge,0.16481202212551038,0.9821554642109885,0.75,0.09096753187904444
5,64,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9918014501124427,0.875,0.09096753187904444
5,65,bamboo_all_frozen,target_only_ridge,0.22132779414463688,0.6472426688805735,0.625,0.1517419489540139
5,65,bamboo_all_adapted,target_only_ridge,0.22383527371574397,0.6605504620725103,0.625,0.1517419489540139
5,65,programme_balanced_portfolio_frozen,target_only_ridge,0.09122375432211494,0.6629700608346807,0.75,0.1517419489540139
5,65,programme_balanced_portfolio_adapted,target_only_ridge,0.10154958483256027,0.6456296030391263,0.625,0.1324710588880325
5,65,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.636523088479094,0.75,0.1324710588880325
5,66,bamboo_all_frozen,target_only_ridge,0.7611874661596009,0.5099304391274051,0.5,0.2530115275098279
5,66,bamboo_all_adapted,target_only_ridge,0.7559536851811914,0.38854723455852486,0.125,0.22218211817651493
5,66,programme_balanced_portfolio_frozen,target_only_ridge,0.6972083590054983,0.5391672575036304,0.625,0.2530115275098279
5,66,programme_balanced_portfolio_adapted,target_only_ridge,0.7459952952071891,0.3962092973053976,0.25,0.22218211817651493
5,66,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.512918502072093,0.625,0.22218211817651493
5,67,bamboo_all_frozen,target_only_ridge,0.15452683286621582,0.5222300661684376,0.75,0.2895043306298306
5,67,bamboo_all_adapted,target_only_ridge,0.15297570537497673,0.5069059406746921,0.75,0.2895043306298306
5,67,programme_balanced_portfolio_frozen,target_only_ridge,-0.003648099683397632,0.5367476587414599,0.875,0.2895043306298306
5,67,programme_balanced_portfolio_adapted,target_only_ridge,0.013357972141087693,0.5058977745237878,0.75,0.2702334405638492
5,67,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5147371054935852,0.875,0.2702334405638492
5,68,bamboo_all_frozen,target_only_ridge,0.5143706319593019,1.3495312096005225,0.75,1.0
5,68,bamboo_all_adapted,target_only_ridge,0.5121222834810362,1.3680814667771621,0.75,1.0
5,68,programme_balanced_portfolio_frozen,target_only_ridge,0.39958401807049637,1.3680814667771621,0.875,1.0
5,68,programme_balanced_portfolio_adapted,target_only_ridge,0.40484716866176107,1.3731222975316837,0.875,1.0
5,68,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.3490998653810644,0.875,0.9807291099340186
5,69,bamboo_all_frozen,target_only_ridge,0.4647770975708837,0.32906543165517,0.375,0.15815279752373917
5,69,bamboo_all_adapted,target_only_ridge,0.4580778351578302,0.3476156888318095,0.375,0.15815279752373917
5,69,programme_balanced_portfolio_frozen,target_only_ridge,0.3572321057468193,0.3494303879034373,0.5,0.15815279752373917
5,69,programme_balanced_portfolio_adapted,target_only_ridge,0.38403743579966365,0.3468091559110861,0.375,0.13888190745775778
5,69,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.3294467191396607,0.5,0.13888190745775778
5,70,bamboo_all_frozen,target_only_ridge,0.2157910687635498,0.6639782269855852,0.75,0.2895043306298306
5,70,bamboo_all_adapted,target_only_ridge,0.21726888951708256,0.6704304903513728,0.75,0.2895043306298306
5,70,programme_balanced_portfolio_frozen,target_only_ridge,0.07144162875142479,0.6756729543360752,0.875,0.2895043306298306
5,70,programme_balanced_portfolio_adapted,target_only_ridge,0.08756815140642593,0.6635749605252235,0.75,0.2702334405638492
5,70,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6484167648192332,0.875,0.2702334405638492
5,71,bamboo_all_frozen,target_only_ridge,0.546464162522966,0.44339147316771976,0.125,0.15815279752373917
5,71,bamboo_all_adapted,target_only_ridge,0.5801291620757947,0.3718116764535132,-0.125,0.13888190745775778
5,71,programme_balanced_portfolio_frozen,target_only_ridge,0.4171138081710217,0.46194173034435926,0.25,0.15815279752373917
5,71,programme_balanced_portfolio_adapted,target_only_ridge,0.5160208405471544,0.37604597428731135,0.0,0.13888190745775778
5,71,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.4377126625152955,0.25,0.13888190745775778
5,72,bamboo_all_frozen,target_only_ridge,0.2230169523355119,0.5738481730947389,0.875,0.10653521274391603
5,72,bamboo_all_adapted,target_only_ridge,0.22226398152970928,0.5798971700001649,0.875,0.10653521274391603
5,72,programme_balanced_portfolio_frozen,target_only_ridge,0.0798778856682445,0.6024800917804214,0.875,0.10653521274391603
5,72,programme_balanced_portfolio_adapted,target_only_ridge,0.11768509904981317,0.5788890038492605,0.75,0.08726432267793463
5,72,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.565047930717784,0.875,0.08726432267793463
5,73,bamboo_all_frozen,target_only_ridge,0.3647079719628429,0.8742816860642262,0.625,0.029333606020312285
5,73,bamboo_all_adapted,target_only_ridge,0.35820123644749735,0.9079544355044306,0.625,0.029333606020312285
5,73,programme_balanced_portfolio_frozen,target_only_ridge,0.22882525454482405,0.8896058115579719,0.75,0.029333606020312285
5,73,programme_balanced_portfolio_adapted,target_only_ridge,0.24070069970432773,0.8998891062971959,0.75,0.029333606020312285
5,73,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.8700140029957346,0.75,0.010062715954330882
5,74,bamboo_all_frozen,target_only_ridge,0.23647808814235982,0.5851396339848673,0.625,0.10653521274391603
5,74,bamboo_all_adapted,target_only_ridge,0.23500848702402766,0.5907853644299315,0.625,0.10653521274391603
5,74,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061056,0.6194172831156142,0.75,0.10653521274391603
5,74,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142234003,0.6113519539083796,0.625,0.08726432267793463
5,74,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,75,bamboo_all_frozen,target_only_ridge,0.2364780881423597,0.5851396339848673,0.625,0.10653521274391603
5,75,bamboo_all_adapted,target_only_ridge,0.23500848702402755,0.5907853644299315,0.625,0.10653521274391603
5,75,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061045,0.6194172831156142,0.75,0.10653521274391603
5,75,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142233992,0.6113519539083796,0.625,0.08726432267793463
5,75,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,76,bamboo_all_frozen,target_only_ridge,0.7611874661596009,0.5099304391274051,0.5,0.2530115275098279
5,76,bamboo_all_adapted,target_only_ridge,0.7559536851811914,0.38854723455852486,0.125,0.22218211817651493
5,76,programme_balanced_portfolio_frozen,target_only_ridge,0.6972083590054983,0.5391672575036304,0.625,0.2530115275098279
5,76,programme_balanced_portfolio_adapted,target_only_ridge,0.7459952952071891,0.3962092973053976,0.25,0.22218211817651493
5,76,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.512918502072093,0.625,0.22218211817651493
5,77,bamboo_all_frozen,target_only_ridge,0.3647079719628429,0.8742816860642262,0.625,0.029333606020312285
5,77,bamboo_all_adapted,target_only_ridge,0.35820123644749735,0.9079544355044306,0.625,0.029333606020312285
5,77,programme_balanced_portfolio_frozen,target_only_ridge,0.22882525454482405,0.8896058115579719,0.75,0.029333606020312285
5,77,programme_balanced_portfolio_adapted,target_only_ridge,0.24070069970432773,0.8998891062971959,0.75,0.029333606020312285
5,77,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.8700140029957346,0.75,0.010062715954330882
5,78,bamboo_all_frozen,target_only_ridge,0.21768513088372543,0.5936082296524635,0.875,0.10653521274391603
5,78,bamboo_all_adapted,target_only_ridge,0.21584195440468723,0.5996572265578894,0.875,0.10653521274391603
5,78,programme_balanced_portfolio_frozen,target_only_ridge,0.07218844971719096,0.6165944178930821,0.875,0.10653521274391603
5,78,programme_balanced_portfolio_adapted,target_only_ridge,0.10980830898442873,0.5946163958033679,0.75,0.08726432267793463
5,78,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.587634268287394,0.875,0.08726432267793463
5,79,bamboo_all_frozen,target_only_ridge,0.45613071239003766,0.9321504231261342,0.75,0.11023842194502584
5,79,bamboo_all_adapted,target_only_ridge,0.450531287754135,0.950297413842412,0.75,0.11023842194502584
5,79,programme_balanced_portfolio_frozen,target_only_ridge,0.34792992596394456,0.9507006803027737,0.875,0.11023842194502584
5,79,programme_balanced_portfolio_adapted,target_only_ridge,0.3722672752691697,0.9440467837068052,0.875,0.11023842194502584
5,79,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9228402621555221,0.875,0.09096753187904444
5,80,bamboo_all_frozen,target_only_ridge,0.2230169523355119,0.5738481730947389,0.875,0.10653521274391603
5,80,bamboo_all_adapted,target_only_ridge,0.22226398152970928,0.5798971700001649,0.875,0.10653521274391603
5,80,programme_balanced_portfolio_frozen,target_only_ridge,0.0798778856682445,0.6024800917804214,0.875,0.10653521274391603
5,80,programme_balanced_portfolio_adapted,target_only_ridge,0.11768509904981317,0.5788890038492605,0.75,0.08726432267793463
5,80,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.565047930717784,0.875,0.08726432267793463
5,81,bamboo_all_frozen,target_only_ridge,0.41365009441390954,1.1646335375246704,0.75,0.0871850959401146
5,81,bamboo_all_adapted,target_only_ridge,0.41316921965954967,1.169472735049011,0.75,0.0871850959401146
5,81,programme_balanced_portfolio_frozen,target_only_ridge,0.28481414930170346,1.1981046537346935,0.875,0.0871850959401146
5,81,programme_balanced_portfolio_adapted,target_only_ridge,0.28761987899456665,1.1981046537346935,0.875,0.0871850959401146
5,81,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.1742825126939893,0.875,0.0679142058741332
5,82,bamboo_all_frozen,target_only_ridge,0.2554119425090723,0.6899889136789166,0.625,0.1517419489540139
5,82,bamboo_all_adapted,target_only_ridge,0.25686600593451436,0.710152236697003,0.625,0.1517419489540139
5,82,programme_balanced_portfolio_frozen,target_only_ridge,0.12708592337283942,0.6968444435050659,0.75,0.1517419489540139
5,82,programme_balanced_portfolio_adapted,target_only_ridge,0.13994120329073745,0.6905938133694591,0.75,0.1517419489540139
5,82,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6717181310997827,0.75,0.1324710588880325
5,83,bamboo_all_frozen,target_only_ridge,0.546464162522966,0.44339147316771976,0.125,0.15815279752373917
5,83,bamboo_all_adapted,target_only_ridge,0.5801291620757947,0.3718116764535132,-0.125,0.13888190745775778
5,83,programme_balanced_portfolio_frozen,target_only_ridge,0.4171138081710217,0.46194173034435926,0.25,0.15815279752373917
5,83,programme_balanced_portfolio_adapted,target_only_ridge,0.5160208405471544,0.37604597428731135,0.0,0.13888190745775778
5,83,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.4377126625152955,0.25,0.13888190745775778
5,84,bamboo_all_frozen,target_only_ridge,0.28210506820375114,0.9948583577123828,0.75,0.11023842194502584
5,84,bamboo_all_adapted,target_only_ridge,0.2762855318584737,0.9702591036303175,0.75,0.11023842194502584
5,84,programme_balanced_portfolio_frozen,target_only_ridge,0.16093225493862273,1.0089726838250432,0.875,0.11023842194502584
5,84,programme_balanced_portfolio_adapted,target_only_ridge,0.16315234578730076,0.9765097337659243,0.75,0.09096753187904444
5,84,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9841369471469045,0.875,0.09096753187904444
5,85,bamboo_all_frozen,target_only_ridge,0.3135674483978871,0.7377759892317814,0.75,0.11023842194502584
5,85,bamboo_all_adapted,target_only_ridge,0.3130645051005533,0.7438249861372073,0.75,0.11023842194502584
5,85,programme_balanced_portfolio_frozen,target_only_ridge,0.2058407903580426,0.7793124346490393,0.875,0.11023842194502584
5,85,programme_balanced_portfolio_adapted,target_only_ridge,0.2288642244382587,0.7488658168917287,0.75,0.09096753187904444
5,85,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.7582190308323273,0.875,0.09096753187904444
5,86,bamboo_all_frozen,target_only_ridge,0.28210506820375114,0.9948583577123828,0.75,0.11023842194502584
5,86,bamboo_all_adapted,target_only_ridge,0.2762855318584737,0.9702591036303175,0.75,0.11023842194502584
5,86,programme_balanced_portfolio_frozen,target_only_ridge,0.16093225493862273,1.0089726838250432,0.875,0.11023842194502584
5,86,programme_balanced_portfolio_adapted,target_only_ridge,0.16315234578730076,0.9765097337659243,0.75,0.09096753187904444
5,86,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9841369471469045,0.875,0.09096753187904444
5,87,bamboo_all_frozen,target_only_ridge,0.7611874661596009,0.5099304391274051,0.5,0.2530115275098279
5,87,bamboo_all_adapted,target_only_ridge,0.7559536851811914,0.38854723455852486,0.125,0.22218211817651493
5,87,programme_balanced_portfolio_frozen,target_only_ridge,0.6972083590054983,0.5391672575036304,0.625,0.2530115275098279
5,87,programme_balanced_portfolio_adapted,target_only_ridge,0.7459952952071891,0.3962092973053976,0.25,0.22218211817651493
5,87,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.512918502072093,0.625,0.22218211817651493
5,88,bamboo_all_frozen,target_only_ridge,0.3135674483978871,0.7377759892317814,0.75,0.11023842194502584
5,88,bamboo_all_adapted,target_only_ridge,0.3130645051005533,0.7438249861372073,0.75,0.11023842194502584
5,88,programme_balanced_portfolio_frozen,target_only_ridge,0.2058407903580426,0.7793124346490393,0.875,0.11023842194502584
5,88,programme_balanced_portfolio_adapted,target_only_ridge,0.2288642244382587,0.7488658168917287,0.75,0.09096753187904444
5,88,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.7582190308323273,0.875,0.09096753187904444
5,89,bamboo_all_frozen,target_only_ridge,0.10277611164975298,0.542796655646886,0.875,0.10653521274391603
5,89,bamboo_all_adapted,target_only_ridge,0.1052863073255278,0.5492489190126735,0.875,0.10653521274391603
5,89,programme_balanced_portfolio_frozen,target_only_ridge,-0.045433398376462986,0.557314248219908,0.875,0.10653521274391603
5,89,programme_balanced_portfolio_adapted,target_only_ridge,-0.04081127644075133,0.5268676304625977,0.75,0.08726432267793463
5,89,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5292485975199444,0.875,0.08726432267793463
5,90,bamboo_all_frozen,target_only_ridge,0.23647808814235982,0.5851396339848673,0.625,0.10653521274391603
5,90,bamboo_all_adapted,target_only_ridge,0.23500848702402766,0.5907853644299315,0.625,0.10653521274391603
5,90,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061056,0.6194172831156142,0.75,0.10653521274391603
5,90,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142234003,0.6113519539083796,0.625,0.08726432267793463
5,90,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,91,bamboo_all_frozen,target_only_ridge,0.3432888158599058,0.973888501773573,0.75,0.11023842194502584
5,91,bamboo_all_adapted,target_only_ridge,0.3436434982332055,0.9803407651393606,0.75,0.11023842194502584
5,91,programme_balanced_portfolio_frozen,target_only_ridge,0.2349596405536758,1.0001008216970855,0.875,0.11023842194502584
5,91,programme_balanced_portfolio_adapted,target_only_ridge,0.24893466588515067,0.981550564520446,0.75,0.09096753187904444
5,91,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9784924368111729,0.875,0.09096753187904444
5,92,bamboo_all_frozen,target_only_ridge,0.546464162522966,0.44339147316771976,0.125,0.15815279752373917
5,92,bamboo_all_adapted,target_only_ridge,0.5801291620757947,0.3718116764535132,-0.125,0.13888190745775778
5,92,programme_balanced_portfolio_frozen,target_only_ridge,0.4171138081710217,0.46194173034435926,0.25,0.15815279752373917
5,92,programme_balanced_portfolio_adapted,target_only_ridge,0.5160208405471544,0.37604597428731135,0.0,0.13888190745775778
5,92,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.4377126625152955,0.25,0.13888190745775778
5,93,bamboo_all_frozen,target_only_ridge,0.45793695146073876,0.35931041618229964,0.375,0.08758882980983045
5,93,bamboo_all_adapted,target_only_ridge,0.4534370684614013,0.38390967026436507,0.375,0.08758882980983045
5,93,programme_balanced_portfolio_frozen,target_only_ridge,0.3600544741431191,0.37907047274002414,0.5,0.08758882980983045
5,93,programme_balanced_portfolio_adapted,target_only_ridge,0.37897473263328907,0.37241657614405577,0.375,0.08758882980983045
5,93,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.3562486281450288,0.5,0.08758882980983045
5,94,bamboo_all_frozen,target_only_ridge,0.23647808814235982,0.5851396339848673,0.625,0.10653521274391603
5,94,bamboo_all_adapted,target_only_ridge,0.23500848702402766,0.5907853644299315,0.625,0.10653521274391603
5,94,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061056,0.6194172831156142,0.75,0.10653521274391603
5,94,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142234003,0.6113519539083796,0.625,0.08726432267793463
5,94,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,95,bamboo_all_frozen,target_only_ridge,0.4647770975708837,0.32906543165517,0.375,0.15815279752373917
5,95,bamboo_all_adapted,target_only_ridge,0.4580778351578302,0.3476156888318095,0.375,0.15815279752373917
5,95,programme_balanced_portfolio_frozen,target_only_ridge,0.3572321057468193,0.3494303879034373,0.5,0.15815279752373917
5,95,programme_balanced_portfolio_adapted,target_only_ridge,0.38403743579966365,0.3468091559110861,0.375,0.13888190745775778
5,95,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.3294467191396607,0.5,0.13888190745775778
5,96,bamboo_all_frozen,target_only_ridge,0.23647808814235982,0.5851396339848673,0.625,0.10653521274391603
5,96,bamboo_all_adapted,target_only_ridge,0.23500848702402766,0.5907853644299315,0.625,0.10653521274391603
5,96,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061056,0.6194172831156142,0.75,0.10653521274391603
5,96,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142234003,0.6113519539083796,0.625,0.08726432267793463
5,96,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,97,bamboo_all_frozen,target_only_ridge,0.1833388445652936,0.4528225806451613,0.625,0.2895043306298306
5,97,bamboo_all_adapted,target_only_ridge,0.18127838609211644,0.45846774193548395,0.625,0.2895043306298306
5,97,programme_balanced_portfolio_frozen,target_only_ridge,0.03121017105180468,0.4850806451612902,0.75,0.2895043306298306
5,97,programme_balanced_portfolio_adapted,target_only_ridge,0.07807464828104804,0.46008064516129027,0.5,0.2702334405638492
5,97,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.4564262613581466,0.75,0.2702334405638492
5,98,bamboo_all_frozen,target_only_ridge,0.2230169523355119,0.5738481730947389,0.875,0.10653521274391603
5,98,bamboo_all_adapted,target_only_ridge,0.22226398152970928,0.5798971700001649,0.875,0.10653521274391603
5,98,programme_balanced_portfolio_frozen,target_only_ridge,0.0798778856682445,0.6024800917804214,0.875,0.10653521274391603
5,98,programme_balanced_portfolio_adapted,target_only_ridge,0.11768509904981317,0.5788890038492605,0.75,0.08726432267793463
5,98,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.565047930717784,0.875,0.08726432267793463
5,99,bamboo_all_frozen,target_only_ridge,0.15452683286621582,0.5222300661684376,0.75,0.2895043306298306
5,99,bamboo_all_adapted,target_only_ridge,0.15297570537497673,0.5069059406746921,0.75,0.2895043306298306
5,99,programme_balanced_portfolio_frozen,target_only_ridge,-0.003648099683397632,0.5367476587414599,0.875,0.2895043306298306
5,99,programme_balanced_portfolio_adapted,target_only_ridge,0.013357972141087693,0.5058977745237878,0.75,0.2702334405638492
5,99,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5147371054935852,0.875,0.2702334405638492
10,0,bamboo_all_frozen,target_only_ridge,0.1560636711310257,0.5613675213675213,0.5714285714285714,0.1517419489540139
10,0,bamboo_all_adapted,target_only_ridge,0.15579910192252044,0.5764102564102562,0.5714285714285714,0.1517419489540139
10,0,programme_balanced_portfolio_frozen,target_only_ridge,0.014600680916791564,0.5866666666666667,0.7142857142857142,0.1517419489540139
10,0,programme_balanced_portfolio_adapted,target_only_ridge,0.05648524662097276,0.5483760683760683,0.5714285714285714,0.1324710588880325
10,0,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5561894404257892,0.7142857142857142,0.1324710588880325
10,1,bamboo_all_frozen,target_only_ridge,0.49581322635593295,1.1947341600498356,0.8571428571428571,0.11023842194502584
