edge_id,source_evaluated,learner_evaluated,repeat,pool,candidate_n,baseline_fraction_to_first_hit,augmented_fraction_to_first_hit,baseline_first_hit_rank,augmented_first_hit_rank,baseline_top10_recall_top5,augmented_top10_recall_top5,baseline_top10_enrichment,augmented_top10_enrichment,baseline_top10_regret,augmented_top10_regret,baseline_spearman_rho,augmented_spearman_rho,effect_fraction_to_first_hit,effect_top10_recall_top5,effect_top10_enrichment,effect_top10_regret_reduction,effect_spearman_rho,edge_role
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,76,year1_to_year2,21,0.19047619047619047,0.19047619047619047,4.0,4.0,0.0,0.0,0.0,0.0,0.056692341279244385,0.056692341279244385,0.7233766233766233,0.7324675324675325,0.0,0.0,0.0,0.0,0.00909090909090915,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,76,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,0.14285714285714288,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,77,year1_to_year2,21,0.14285714285714285,0.19047619047619047,3.0,4.0,0.5,0.0,3.5,0.0,0.0237927537807896,0.056692341279244385,0.7688311688311688,0.5116883116883117,-0.047619047619047616,-0.5,-3.5,-0.032899587498454785,-0.257142857142857,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,77,years1_2_to_year3,8,0.375,0.25,3.0,2.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,0.28571428571428575,0.2142857142857143,0.125,0.0,0.0,0.0,-0.07142857142857145,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,78,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.7558441558441559,0.7454545454545455,0.0,0.0,0.0,0.0,-0.010389610389610393,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,78,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.020080171307968797,0.020080171307968797,0.2380952380952381,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,79,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.625974025974026,0.6194805194805195,0.0,0.0,0.0,0.0,-0.00649350649350644,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,79,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,80,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.5064935064935064,0.5051948051948052,0.0,0.0,0.0,0.0,-0.0012987012987012436,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,80,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.020080171307968797,0.020080171307968797,0.2380952380952381,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,81,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.7454545454545455,0.5662337662337662,0.0,0.0,0.0,0.0,-0.17922077922077928,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,81,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.023809523809523815,0.023809523809523815,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,82,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.7467532467532467,0.7623376623376623,0.0,0.0,0.0,0.0,0.01558441558441559,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,82,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,-0.261904761904762,-0.261904761904762,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,83,year1_to_year2,21,0.14285714285714285,0.09523809523809523,3.0,2.0,0.5,0.5,3.5,3.5,0.0,0.0237927537807896,0.8987012987012987,0.9324675324675323,0.047619047619047616,0.0,0.0,-0.0237927537807896,0.033766233766233666,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,83,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.09523809523809526,0.09523809523809526,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,84,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.7896103896103897,0.8090909090909091,0.0,0.0,0.0,0.0,0.01948051948051943,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,84,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,0.023809523809523815,0.0,0.0,0.0,0.0,0.0,-0.023809523809523815,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,85,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.5766233766233767,0.5597402597402598,0.0,0.0,0.0,0.0,-0.016883116883116944,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,85,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.020080171307968797,0.020080171307968797,0.1666666666666667,0.07142857142857144,0.0,0.0,0.0,0.0,-0.09523809523809527,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,86,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.7870129870129869,0.8051948051948051,0.0,0.0,0.0,0.0,0.018181818181818188,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,86,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,-0.1666666666666667,-0.1666666666666667,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,87,year1_to_year2,21,0.09523809523809523,0.047619047619047616,2.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.7766233766233767,0.6506493506493506,0.047619047619047616,0.0,0.0,0.0,-0.12597402597402607,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,87,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,-0.28571428571428575,-0.28571428571428575,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,88,year1_to_year2,21,0.14285714285714285,0.14285714285714285,3.0,3.0,0.5,0.5,3.5,3.5,0.0,0.0,0.7779220779220779,0.7103896103896103,0.0,0.0,0.0,0.0,-0.06753246753246755,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,88,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.020080171307968797,0.020080171307968797,0.04761904761904763,0.04761904761904763,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,89,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.774025974025974,0.7532467532467532,0.0,0.0,0.0,0.0,-0.020779220779220786,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,89,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.023809523809523815,0.023809523809523815,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,90,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.6428571428571428,0.6714285714285714,0.0,0.0,0.0,0.0,0.02857142857142858,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,90,years1_2_to_year3,8,0.625,0.625,5.0,5.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,-0.1666666666666667,-0.1666666666666667,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,91,year1_to_year2,21,0.14285714285714285,0.09523809523809523,3.0,2.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.8883116883116883,0.9038961038961039,0.047619047619047616,0.0,0.0,0.0,0.01558441558441559,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,91,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,-0.1666666666666667,-0.023809523809523815,0.0,0.0,0.0,0.0,0.1428571428571429,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,92,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.774025974025974,0.8155844155844156,0.0,0.0,0.0,0.0,0.04155844155844168,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,92,years1_2_to_year3,8,0.75,0.875,6.0,7.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,-0.19047619047619052,-0.1666666666666667,-0.125,0.0,0.0,0.0,0.023809523809523808,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,93,year1_to_year2,21,0.14285714285714285,0.09523809523809523,3.0,2.0,0.5,0.5,3.5,3.5,0.0,0.0237927537807896,0.7701298701298702,0.7168831168831169,0.047619047619047616,0.0,0.0,-0.0237927537807896,-0.05324675324675332,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,93,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.04761904761904763,0.04761904761904763,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,94,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.5766233766233767,0.5727272727272726,0.0,0.0,0.0,0.0,-0.003896103896104064,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,94,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.04761904761904763,0.04761904761904763,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,95,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.835064935064935,0.8090909090909091,0.0,0.0,0.0,0.0,-0.02597402597402587,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,95,years1_2_to_year3,8,0.75,0.75,6.0,6.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,96,year1_to_year2,21,0.09523809523809523,0.14285714285714285,2.0,3.0,0.5,0.5,3.5,3.5,0.0,0.0237927537807896,0.7909090909090909,0.5662337662337662,-0.047619047619047616,0.0,0.0,-0.0237927537807896,-0.2246753246753247,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,96,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.04761904761904763,0.04761904761904763,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,97,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.7662337662337663,0.7792207792207791,0.0,0.0,0.0,0.0,0.01298701298701288,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,97,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.14900612403626923,0.14900612403626923,-0.023809523809523815,-0.023809523809523815,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,98,year1_to_year2,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.7909090909090909,0.8,0.0,0.0,0.0,0.0,0.00909090909090915,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,98,years1_2_to_year3,8,0.875,0.875,7.0,7.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,-0.023809523809523815,-0.023809523809523815,0.0,0.0,0.0,0.0,0.0,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,99,year1_to_year2,21,0.14285714285714285,0.14285714285714285,3.0,3.0,0.5,0.5,3.5,3.5,0.0237927537807896,0.0237927537807896,0.8623376623376624,0.8675324675324675,0.0,0.0,0.0,0.0,0.0051948051948050855,control
hard_ood_birdshot_temporal_alloy_uts_to_ys__control__catalysis_h2,catalysis_h2,ridge-primary,99,years1_2_to_year3,8,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06650585155502009,0.06650585155502009,0.04761904761904763,0.04761904761904763,0.0,0.0,0.0,0.0,0.0,control
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,0,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.25816379245495874,0.23867328097160428,0.0,0.0,0.0,0.0,-0.019490511483354456,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,0,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.49307574664907355,0.53752779038304,0.0,0.0,0.0,0.0,0.04445204373396644,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,0,fold_2,25,0.52,0.52,13.0,13.0,0.0,0.0,0.0,0.0,0.02845385734739292,0.02845385734739292,0.39692307692307693,0.4330769230769231,0.0,0.0,0.0,0.0,0.03615384615384615,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,0,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.83,0.8507692307692307,0.0,0.0,0.0,0.0,0.020769230769230762,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,0,fold_4,25,0.08,0.04,2.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.5592307692307692,0.5830769230769232,0.04,0.0,0.0,0.0,0.02384615384615396,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,1,fold_0,26,0.038461538461538464,0.038461538461538464,1.0,1.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.13540776398962076,0.13506582519166718,0.0,0.0,0.0,0.0,-0.0003419387979535782,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,1,fold_1,26,0.038461538461538464,0.038461538461538464,1.0,1.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.25132501649588707,0.3289451236313515,0.0,0.0,0.0,0.0,0.07762010713546441,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,1,fold_2,25,0.36,0.36,9.0,9.0,0.0,0.0,0.0,0.0,0.04088495277978499,0.04088495277978499,0.18923076923076923,0.20230769230769227,0.0,0.0,0.0,0.0,0.013076923076923042,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,1,fold_3,25,0.48,0.48,12.0,12.0,0.0,0.0,0.0,0.0,0.1545431253129652,0.1545431253129652,0.3492307692307692,0.3476923076923077,0.0,0.0,0.0,0.0,-0.0015384615384614886,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,1,fold_4,25,0.12,0.12,3.0,3.0,0.5,0.5,4.166666666666666,4.166666666666666,0.12410510589180346,0.12410510589180346,0.5599999999999999,0.5853846153846154,0.0,0.0,0.0,0.0,0.02538461538461545,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,2,fold_0,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.1737049093604226,0.16823388859316518,0.0,0.0,0.0,0.0,-0.005471020767257417,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,2,fold_1,26,0.15384615384615385,0.15384615384615385,4.0,4.0,0.0,0.0,0.0,0.0,0.1901449112238902,0.1901449112238902,0.30979655094595054,0.30295777498687876,0.0,0.0,0.0,0.0,-0.006838775959071786,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,2,fold_2,25,0.24,0.28,6.0,7.0,0.0,0.0,0.0,0.0,0.018867051309942706,0.018867051309942706,0.586923076923077,0.5538461538461539,-0.040000000000000036,0.0,0.0,0.0,-0.033076923076923115,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,2,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.7284615384615384,0.76,0.0,0.0,0.0,0.0,0.031538461538461626,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,2,fold_4,25,0.16,0.16,4.0,4.0,0.0,0.0,0.0,0.0,0.1461280356782373,0.1461280356782373,0.3623076923076923,0.36,0.0,0.0,0.0,0.0,-0.0023076923076922884,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,3,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.30364165258278597,0.3091126733500434,0.0,0.0,0.0,0.0,0.005471020767257417,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,3,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.7341425992063529,0.7748333161628299,0.0,0.0,0.0,0.0,0.04069071695647697,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,3,fold_2,25,0.16,0.2,4.0,5.0,0.0,0.0,0.0,0.0,0.018867051309942706,0.018867051309942706,0.49615384615384617,0.4138461538461538,-0.04000000000000001,0.0,0.0,0.0,-0.08230769230769236,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,3,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.7446153846153846,0.7392307692307692,0.0,0.0,0.0,0.0,-0.005384615384615321,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,3,fold_4,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.5146153846153847,0.5146153846153847,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,4,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.27355103836287026,0.27355103836287026,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,4,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.47529492915548704,0.47529492915548704,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,4,fold_2,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.7123076923076922,0.6992307692307692,0.0,0.0,0.0,0.0,-0.013076923076922986,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,4,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.8038461538461538,0.8076923076923078,0.0,0.0,0.0,0.0,0.0038461538461540545,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,4,fold_4,25,0.12,0.16,3.0,4.0,0.5,0.0,4.166666666666666,0.0,0.12410510589180346,0.1461280356782373,0.4246153846153846,0.4338461538461538,-0.04000000000000001,-0.5,-4.166666666666666,-0.02202292978643383,0.009230769230769209,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,5,fold_0,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.3132159389254864,0.3125320613295792,0.0,0.0,0.0,0.0,-0.0006838775959071564,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,5,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.47187554117595115,0.4342622734010565,0.0,0.0,0.0,0.0,-0.037613267774894654,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,5,fold_2,25,0.32,0.28,8.0,7.0,0.0,0.0,0.0,0.0,0.018867051309942706,0.018867051309942706,0.29615384615384616,0.4115384615384615,0.03999999999999998,0.0,0.0,0.0,0.11538461538461536,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,5,fold_3,25,0.32,0.28,8.0,7.0,0.0,0.0,0.0,0.0,0.1421545843404326,0.1421545843404326,0.7461538461538462,0.76,0.03999999999999998,0.0,0.0,0.0,0.013846153846153841,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,5,fold_4,25,0.12,0.12,3.0,3.0,0.5,0.5,4.166666666666666,4.166666666666666,0.12410510589180346,0.12410510589180346,0.45230769230769236,0.4669230769230769,0.0,0.0,0.0,0.0,0.01461538461538453,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,6,fold_0,26,0.038461538461538464,0.038461538461538464,1.0,1.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.21371174872099236,0.21918276948824977,0.0,0.0,0.0,0.0,0.005471020767257417,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,6,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.5443665663421118,0.5197469728894535,0.0,0.0,0.0,0.0,-0.024619593452658295,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,6,fold_2,25,0.08,0.12,2.0,3.0,0.5,0.5,4.166666666666666,4.166666666666666,0.01600251154617016,0.01600251154617016,0.5438461538461539,0.5176923076923077,-0.039999999999999994,0.0,0.0,0.0,-0.026153846153846194,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,6,fold_3,25,0.24,0.16,6.0,4.0,0.0,0.0,0.0,0.0,0.005439325927491634,0.005439325927491634,0.3230769230769231,0.3538461538461538,0.07999999999999999,0.0,0.0,0.0,0.030769230769230715,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,6,fold_4,25,0.12,0.12,3.0,3.0,0.5,0.5,4.166666666666666,4.166666666666666,0.12410510589180346,0.12410510589180346,0.45384615384615384,0.44461538461538463,0.0,0.0,0.0,0.0,-0.009230769230769209,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,7,fold_0,26,0.15384615384615385,0.15384615384615385,4.0,4.0,0.0,0.0,0.0,0.0,0.11738686978335267,0.11738686978335267,0.2120020547312244,0.21268593232713157,0.0,0.0,0.0,0.0,0.0006838775959071564,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,7,fold_1,26,0.15384615384615385,0.19230769230769232,4.0,5.0,0.0,0.0,0.0,0.0,0.15939248391073768,0.15939248391073768,0.3822875761121111,0.1990083804089881,-0.038461538461538464,0.0,0.0,0.0,-0.183279195703123,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,7,fold_2,25,0.16,0.16,4.0,4.0,0.0,0.0,0.0,0.0,0.07593356495370696,0.07593356495370696,0.4884615384615385,0.48615384615384616,0.0,0.0,0.0,0.0,-0.002307692307692344,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,7,fold_3,25,0.04,0.04,1.0,1.0,0.5,1.0,4.166666666666666,8.333333333333332,0.0,0.0,0.6153846153846153,0.6130769230769231,0.0,0.5,4.166666666666666,0.0,-0.002307692307692233,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,7,fold_4,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.3915384615384615,0.31692307692307686,0.0,0.0,0.0,0.0,-0.07461538461538464,named-edge
