repeat,requested_budget,budget,learner,scope,source,baseline_rmse,rmse,relative_rmse_reduction,r2,mae,spearman,n
0,15,15,random-forest-sensitivity,ood_q4,shuffled_thermoelectric,3.8938319664988965,3.7053520061972933,0.048404749337725844,-0.5176516474915902,2.570621456371208,-0.402076023612905,27
1,15,15,random-forest-sensitivity,ood_q4,shuffled_thermoelectric,2.791431056064558,2.840982182163998,-0.017751155269189613,0.021838290678762418,1.9157942315183576,0.177988095494551,27
0,15,15,random-forest-sensitivity,all,thermoelectric_neighbor,3.8427397418074367,3.833881512174692,0.0023051859423033356,-0.25143627634670573,2.530938424986512,0.08912543132006452,110
1,15,15,random-forest-sensitivity,all,thermoelectric_neighbor,3.398073320136344,3.3556012972504514,0.012498854169570613,0.04132351707288062,2.300790886272102,0.2679891842352538,110
0,15,15,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,5.057010751048945,5.0276877816074625,0.00579847876245863,-0.5292660666975477,3.70365823906924,-0.42702917362859943,44
1,15,15,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.463253070708259,4.374316472112446,0.01992640730580382,-0.15762221294595058,2.9875310486556983,0.11483225031204108,44
0,15,15,random-forest-sensitivity,ood_q1,thermoelectric_neighbor,1.6831238051711361,1.748579883563583,-0.03888963972308116,-3.4097299607875557,1.221847101580963,0.14663198797250104,28
1,15,15,random-forest-sensitivity,ood_q1,thermoelectric_neighbor,1.7604994981776851,1.8210430809338278,-0.03439000284794861,0.09445155236513503,1.554005434606106,0.35228847808111974,28
0,15,15,random-forest-sensitivity,ood_q2,thermoelectric_neighbor,3.3536079690664553,3.4055564344287195,-0.015490321421416788,-0.2072395189526548,2.5267511605681343,-0.0024442412140478573,27
1,15,15,random-forest-sensitivity,ood_q2,thermoelectric_neighbor,2.9285584658353363,2.850112485703841,0.026786550805336106,0.025363010866064628,1.9769355738359673,0.019880754994436242,27
0,15,15,random-forest-sensitivity,ood_q3,thermoelectric_neighbor,5.451007201542303,5.374087929750937,0.014111020027565205,-0.43411252451436577,3.3571639534036666,-0.29026561632812886,28
1,15,15,random-forest-sensitivity,ood_q3,thermoelectric_neighbor,5.145825560221907,5.073112717911631,0.014130452239259563,-0.17337461727402048,3.801942639137255,-0.033805178102496634,28
0,15,15,random-forest-sensitivity,ood_q4,thermoelectric_neighbor,3.8938319664988965,3.894137803446154,-7.854395102012244e-05,-0.6762384011496192,3.035875402726188,-0.452824427480916,27
1,15,15,random-forest-sensitivity,ood_q4,thermoelectric_neighbor,2.791431056064558,2.7608843185111707,0.010943038513175078,0.07621680348234872,1.8423404048720717,0.20721280103331,27
0,30,30,extra-trees-primary,all,alloy_control,3.8432708947217207,4.006047950080816,-0.04235378140600258,-0.36635532339843424,2.7013430934097666,0.36845368994862254,110
1,30,30,extra-trees-primary,all,alloy_control,3.048978632089888,2.9950124373465066,0.017699761544865553,0.2362897365072395,2.083508766332216,0.5401381265911538,110
0,30,30,extra-trees-primary,hard_ood_fixed,alloy_control,4.3072815901038926,4.439164749686859,-0.03061865281479903,-0.1921996166349671,3.4197364243015205,0.18623052751030578,44
1,30,30,extra-trees-primary,hard_ood_fixed,alloy_control,4.066406117948012,3.950240541418712,0.028567135981961228,0.05595317671692579,3.1378044303073804,0.2741003652906098,44
0,30,30,extra-trees-primary,ood_q1,alloy_control,0.9109561622574779,0.8948456663447963,0.01768525926951025,-0.14960970117201033,0.6786430674422534,-0.24116210707577274,28
1,30,30,extra-trees-primary,ood_q1,alloy_control,0.9446469564934781,0.93430422843949,0.010948776135774769,-0.2498358693814513,0.6130734676958998,0.11470024637284426,28
0,30,30,extra-trees-primary,ood_q2,alloy_control,3.8245820405322326,3.9087964164734803,-0.02201923636328333,-0.9530696112286974,2.6698026655375067,0.050679286195704054,27
1,30,30,extra-trees-primary,ood_q2,alloy_control,2.7864365180331343,2.850588225504265,-0.023022849096312345,-0.32383220888031494,1.8496039501236268,0.44749694749694746,27
0,30,30,extra-trees-primary,ood_q3,alloy_control,5.5440185279603025,5.799672810623784,-0.04611353323841424,-0.6529776938320053,4.571523414643849,0.1958084178243472,28
1,30,30,extra-trees-primary,ood_q3,alloy_control,3.9284002795400044,3.807202415983846,0.03085170932997445,0.3071615521777864,3.0227091500440193,0.5494389387188994,28
0,30,30,extra-trees-primary,ood_q4,alloy_control,3.57973911026053,3.7935955180782575,-0.05974078032802875,-0.5907986025090224,2.8910521039685473,-0.03175572519083969,27
