donor,raw_row_id,material_key,elemental_system,doi,value_raw,log_value,temperature_c,process_cast_or_melt,process_wrought,process_powder,process_heat_treated,process_additive,phase_fcc,phase_bcc,phase_hcp,phase_amorphous,phase_multiphase
borg_elongation,1448,Nb:0.3333333333|Ta:0.3333333333|Ti:0.3333333333,Nb|Ta|Ti,10.3390/e21020114,18.5,1.2671717284030137,25.0,1,0,0,0,0,0,1,0,0,0
borg_elongation,1122,Nb:0.3333333333|Ti:0.3333333333|Zr:0.3333333333,Nb|Ti|Zr,10.1007/s12598-019-01310-6,48.0,1.6812412373755872,25.0,1,0,0,0,0,0,1,0,0,0
borg_elongation,1126,Nb:0.3333333333|Ti:0.3333333333|Zr:0.3333333333,Nb|Ti|Zr,10.1007/s12598-019-01310-6,51.0,1.7075701760979363,800.0,1,0,0,0,0,0,1,0,0,0
borg_elongation,1128,Nb:0.3333333333|Ti:0.3333333333|Zr:0.3333333333,Nb|Ti|Zr,10.1007/s12598-019-01310-6,51.0,1.7075701760979363,1000.0,1,0,0,0,0,0,1,0,0,0
borg_elongation,1450,Nb:0.3333333333|Ti:0.3333333333|Zr:0.3333333333,Nb|Ti|Zr,10.3390/e21020114,14.2,1.1522883443830565,25.0,1,0,0,0,0,0,1,0,0,0
borg_elongation,1451,Nb:0.3749531309|Ta:0.2500937383|Ti:0.2500937383|Zr:0.1248593926,Nb|Ta|Ti|Zr,10.3390/e21020114,0.33,-0.4814860601221125,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,399,Al:0.0173599738|Cu:0.3275466754|Mn:0.3275466754|Ni:0.3275466754,Al|Cu|Mn|Ni,10.1016/j.jallcom.2015.07.285,166.0,2.220108088040055,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,125,Al:0.01960784314|Co:0.1960784314|Cr:0.1960784314|Fe:0.1960784314|Mn:0.1960784314|Ni:0.1960784314,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.actamat.2013.09.037,180.0,2.255272505103306,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,779,Al:0.01960784314|Co:0.1960784314|Cr:0.1960784314|Fe:0.1960784314|Mn:0.1960784314|Ni:0.1960784314,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.jallcom.2018.10.168,432.0,2.635483746814912,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,53,Al:0.03217223029|Co:0.2418964683|Cr:0.1613449444|Fe:0.1613449444|Ni:0.2418964683|Ti:0.1613449444,Al|Co|Cr|Fe|Ni|Ti,10.1016/j.actamat.2011.06.041,717.0,2.8555191556678,25.0,0,0,0,1,0,0,0,0,0,0
borg_hardness,397,Al:0.03567984571|Cu:0.3214400514|Mn:0.3214400514|Ni:0.3214400514,Al|Cu|Mn|Ni,10.1016/j.jallcom.2015.07.285,241.0,2.3820170425748683,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,54,Al:0.035|Co:0.2631578947|Cr:0.1755263158|Fe:0.1755263158|Ni:0.2631578947|Ti:0.08763157895,Al|Co|Cr|Fe|Ni|Ti,10.1016/j.actamat.2011.06.041,487.0,2.6875289612146345,25.0,0,0,0,1,0,1,0,0,0,0
borg_hardness,126,Al:0.03846153846|Co:0.1923076923|Cr:0.1923076923|Fe:0.1923076923|Mn:0.1923076923|Ni:0.1923076923,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.actamat.2013.09.037,171.0,2.2329961103921536,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,780,Al:0.05660377358|Co:0.1886792453|Cr:0.1886792453|Fe:0.1886792453|Mn:0.1886792453|Ni:0.1886792453,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.jallcom.2018.10.168,511.0,2.708420900134713,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,270,Al:0.05660377358|Hf:0.1886792453|Nb:0.1886792453|Ta:0.1886792453|Ti:0.1886792453|Zr:0.1886792453,Al|Hf|Nb|Ta|Ti|Zr,10.1016/j.jallcom.2014.11.064,353.0,2.5477747053878224,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,23,Al:0.05882352941|Co:0.2352941176|Cr:0.2352941176|Fe:0.2352941176|Ni:0.2352941176,Al|Co|Cr|Fe|Ni,10.1016/j.jallcom.2009.08.090,110.0,2.041392685158225,25.0,0,0,0,1,0,1,0,0,0,0
borg_hardness,24,Al:0.05882352941|Co:0.2352941176|Cr:0.2352941176|Fe:0.2352941176|Ni:0.2352941176,Al|Co|Cr|Fe|Ni,10.1016/j.jallcom.2009.08.090,113.0,2.0530784434834195,25.0,0,0,0,1,0,1,0,0,0,0
borg_hardness,275,Al:0.05882352941|Mo:0.2352941176|Nb:0.2352941176|Ti:0.2352941176|V:0.2352941176,Al|Mo|Nb|Ti|V,10.3390/e16020870,460.0,2.662757831681574,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,251,Al:0.05992719126|Nb:0.1999439933|Ta:0.1598991879|Ti:0.280033604|V:0.04004480538|Zr:0.2601512181,Al|Nb|Ta|Ti|V|Zr,10.1007/s11837-014-1066-0,500.0,2.6989700043360187,25.0,0,0,0,0,0,0,1,0,0,0
borg_hardness,254,Al:0.05992719126|Nb:0.1999439933|Ta:0.1999439933|Ti:0.280033604|Zr:0.2601512181,Al|Nb|Ta|Ti|Zr,10.1007/s11837-014-1066-0,490.0,2.690196080028514,25.0,0,0,0,0,0,0,1,0,0,0
borg_hardness,1136,Al:0.0625|Cr:0.2083333333|Cu:0.1041666667|Fe:0.2083333333|Ni:0.4166666667,Al|Cr|Cu|Fe|Ni,10.1016/j.matchar.2019.109792,107.0,2.0293837776852097,25.0,0,1,0,0,0,1,0,0,0,0
borg_hardness,1137,Al:0.0625|Cr:0.2083333333|Cu:0.1041666667|Fe:0.2083333333|Ni:0.4166666667,Al|Cr|Cu|Fe|Ni,10.1016/j.matchar.2019.109792,209.0,2.3201462861110542,25.0,0,1,0,0,0,0,0,0,0,0
borg_hardness,1138,Al:0.0625|Cr:0.2083333333|Cu:0.1041666667|Fe:0.2083333333|Ni:0.4166666667,Al|Cr|Cu|Fe|Ni,10.1016/j.matchar.2019.109792,321.0,2.506505032404872,25.0,0,1,0,0,0,0,0,0,0,0
borg_hardness,1139,Al:0.0625|Cr:0.2083333333|Cu:0.1041666667|Fe:0.2083333333|Ni:0.4166666667,Al|Cr|Cu|Fe|Ni,10.1016/j.matchar.2019.109792,159.0,2.2013971243204513,25.0,0,1,0,0,0,0,0,0,0,0
borg_hardness,187,Al:0.06666666667|Co:0.1333333333|Cr:0.1333333333|Cu:0.1333333333|Fe:0.1333333333|Ni:0.1333333333|Ti:0.2666666667,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,696.0,2.842609239610562,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,198,Al:0.06666666667|Co:0.1333333333|Cr:0.1333333333|Cu:0.1333333333|Fe:0.1333333333|Ni:0.1333333333|V:0.2666666667,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,587.0,2.7686381012476144,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,1340,Al:0.06818181818|Co:0.2272727273|Cr:0.2272727273|Fe:0.2272727273|Mo:0.02272727273|Ni:0.2272727273,Al|Co|Cr|Fe|Mo|Ni,10.1016/j.jallcom.2010.02.032,200.0,2.3010299956639813,,0,0,0,0,0,1,0,0,0,0
borg_hardness,186,Al:0.06850665352|Co:0.137013307|Cr:0.137013307|Cu:0.137013307|Fe:0.137013307|Ni:0.137013307|Ti:0.2464268112,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,667.0,2.824125833916549,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,197,Al:0.06850665352|Co:0.137013307|Cr:0.137013307|Cu:0.137013307|Fe:0.137013307|Ni:0.137013307|V:0.2464268112,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,597.0,2.775974331129369,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,149,Al:0.06975933031|Cr:0.2326473666|Fe:0.3487966516|Mn:0.2326473666|Ni:0.116149285,Al|Cr|Fe|Mn|Ni,10.1016/j.msea.2010.05.052,297.0,2.4727564493172123,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,156,Al:0.06976744186|Co:0.2325581395|Cr:0.2325581395|Cu:0.2325581395|Fe:0.2325581395,Al|Co|Cr|Cu|Fe,10.3166/acsm.31.633-648,180.0,2.255272505103306,25.0,0,0,0,0,0,1,0,0,0,0
borg_hardness,791,Al:0.06976744186|Co:0.2325581395|Cr:0.2325581395|Fe:0.2325581395|Ni:0.2325581395,Al|Co|Cr|Fe|Ni,10.1016/j.matdes.2019.107698,117.0,2.0681858617461617,,1,0,0,0,0,1,0,0,0,0
borg_hardness,1044,Al:0.06976744186|Co:0.2325581395|Cr:0.2325581395|Fe:0.2325581395|Ni:0.2325581395,Al|Co|Cr|Fe|Ni,10.1088/2053-1591/ab0597,132.0,2.12057393120585,300.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,1045,Al:0.06976744186|Co:0.2325581395|Cr:0.2325581395|Fe:0.2325581395|Ni:0.2325581395,Al|Co|Cr|Fe|Ni,10.1088/2053-1591/ab0597,147.0,2.167317334748176,340.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,1046,Al:0.06976744186|Co:0.2325581395|Cr:0.2325581395|Fe:0.2325581395|Ni:0.2325581395,Al|Co|Cr|Fe|Ni,10.1088/2053-1591/ab0597,165.0,2.2174839442139063,430.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,1339,Al:0.06976744186|Co:0.2325581395|Cr:0.2325581395|Fe:0.2325581395|Ni:0.2325581395,Al|Co|Cr|Fe|Ni,10.1016/j.jallcom.2010.02.032,160.0,2.2041199826559246,,0,0,0,0,0,1,0,0,0,0
borg_hardness,185,Al:0.07031778229|Co:0.1408609421|Cr:0.1408609421|Cu:0.1408609421|Fe:0.1408609421|Ni:0.1408609421|Ti:0.2253775073,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,657.0,2.8175653695597807,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,196,Al:0.07031778229|Co:0.1408609421|Cr:0.1408609421|Cu:0.1408609421|Fe:0.1408609421|Ni:0.1408609421|V:0.2253775073,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,594.0,2.7737864449811935,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,127,Al:0.07063197026|Co:0.1858736059|Cr:0.1858736059|Fe:0.1858736059|Mn:0.1858736059|Ni:0.1858736059,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.actamat.2013.09.037,182.0,2.2600713879850747,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,184,Al:0.07245788512|Co:0.1449157702|Cr:0.1449157702|Cu:0.1449157702|Fe:0.1449157702|Ni:0.1449157702|Ti:0.2029632636,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,664.0,2.8221680793680175,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,195,Al:0.07245788512|Co:0.1449157702|Cr:0.1449157702|Cu:0.1449157702|Fe:0.1449157702|Ni:0.1449157702|V:0.2029632636,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,577.0,2.7611758131557314,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,183,Al:0.07470440702|Co:0.1492296668|Cr:0.1492296668|Cu:0.1492296668|Fe:0.1492296668|Ni:0.1492296668|Ti:0.179147259,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,646.0,2.8102325179950842,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,194,Al:0.07470440702|Co:0.1492296668|Cr:0.1492296668|Cu:0.1492296668|Fe:0.1492296668|Ni:0.1492296668|V:0.179147259,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,579.0,2.762678563727436,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,175,Al:0.07692307692|B:0.1538461538|Co:0.1538461538|Cr:0.1538461538|Cu:0.1538461538|Fe:0.1538461538|Ni:0.1538461538,Al|B|Co|Cr|Cu|Fe|Ni,10.1149/1.2744133,736.0,2.866877814337499,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,178,Al:0.07692307692|Co:0.1538461538|Cr:0.1538461538|Cu:0.1538461538|Fe:0.1538461538|Ni:0.1538461538|Ti:0.1538461538,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,636.0,2.803457115648414,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,193,Al:0.07692307692|Co:0.1538461538|Cr:0.1538461538|Cu:0.1538461538|Fe:0.1538461538|Ni:0.1538461538|V:0.1538461538,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,639.0,2.8055008581584002,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,1,Al:0.07692307692|Co:0.3076923077|Fe:0.3076923077|Ni:0.3076923077,Al|Co|Fe|Ni,10.1016/j.jmmm.2014.07.023,138.0,2.1398790864012365,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,1500,Al:0.07698961938|Co:0.2883506344|Cr:0.1923298731|Fe:0.1923298731|Ni:0.1923298731|Ti:0.05767012687,Al|Co|Cr|Fe|Ni|Ti,10.5755/j01.ms.25.3.19452,515.0,2.711807229041191,25.0,0,0,1,0,0,0,0,0,0,0
borg_hardness,128,Al:0.07918968692|Co:0.1841620626|Cr:0.1841620626|Fe:0.1841620626|Mn:0.1841620626|Ni:0.1841620626,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.actamat.2013.09.037,183.0,2.2624510897304293,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,182,Al:0.07936507937|Co:0.1587301587|Cr:0.1587301587|Cu:0.1587301587|Fe:0.1587301587|Ni:0.1587301587|Ti:0.126984127,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,590.0,2.7708520116421442,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,192,Al:0.07936507937|Co:0.1587301587|Cr:0.1587301587|Cu:0.1587301587|Fe:0.1587301587|Ni:0.1587301587|V:0.126984127,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,447.0,2.6503075231319366,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,701,Al:0.07989435457|Co:0.1700231099|Cr:0.1700231099|Cu:0.07989435457|Fe:0.1700231099|Ni:0.330141961,Al|Co|Cr|Cu|Fe|Ni,10.1016/j.ultramic.2015.06.009,168.0,2.225309281725863,,0,0,0,1,0,0,0,0,0,0
borg_hardness,702,Al:0.07989435457|Co:0.1700231099|Cr:0.1700231099|Cu:0.07989435457|Fe:0.1700231099|Ni:0.330141961,Al|Co|Cr|Cu|Fe|Ni,10.1016/j.ultramic.2015.06.009,328.0,2.515873843711679,,0,0,0,1,0,0,0,0,0,0
borg_hardness,703,Al:0.07989435457|Co:0.1700231099|Cr:0.1700231099|Cu:0.07989435457|Fe:0.1700231099|Ni:0.330141961,Al|Co|Cr|Cu|Fe|Ni,10.1016/j.matchar.2018.06.036,206.0,2.3138672203691533,,0,0,0,1,0,0,0,0,0,0
borg_hardness,704,Al:0.07993019197|Co:0.1696335079|Cr:0.1396160558|Cu:0.07993019197|Fe:0.1696335079|Mo:0.001047120419|Ni:0.3490401396|Ti:0.01012216405|W:0.001047120419,Al|Co|Cr|Cu|Fe|Mo|Ni|Ti|W,10.1016/j.ultramic.2015.06.009,231.0,2.3636119798921444,,1,0,0,0,0,0,0,0,0,0
borg_hardness,705,Al:0.07993019197|Co:0.1696335079|Cr:0.1396160558|Cu:0.07993019197|Fe:0.1696335079|Mo:0.001047120419|Ni:0.3490401396|Ti:0.01012216405|W:0.001047120419,Al|Co|Cr|Cu|Fe|Mo|Ni|Ti|W,10.1016/j.ultramic.2015.06.009,178.0,2.250420002308894,,0,0,0,1,0,0,0,0,0,0
borg_hardness,706,Al:0.07993019197|Co:0.1696335079|Cr:0.1396160558|Cu:0.07993019197|Fe:0.1696335079|Mo:0.001047120419|Ni:0.3490401396|Ti:0.01012216405|W:0.001047120419,Al|Co|Cr|Cu|Fe|Mo|Ni|Ti|W,10.1016/j.ultramic.2015.06.009,343.0,2.5352941200427703,,0,0,0,1,0,0,0,0,0,0
borg_hardness,707,Al:0.07993019197|Co:0.1696335079|Cr:0.1396160558|Cu:0.07993019197|Fe:0.1696335079|Mo:0.001047120419|Ni:0.3490401396|Ti:0.01012216405|W:0.001047120419,Al|Co|Cr|Cu|Fe|Mo|Ni|Ti|W,10.1016/j.matchar.2018.06.036,171.0,2.2329961103921536,,0,0,0,1,0,0,0,0,0,0
borg_hardness,174,Al:0.08196721311|B:0.09836065574|Co:0.1639344262|Cr:0.1639344262|Cu:0.1639344262|Fe:0.1639344262|Ni:0.1639344262,Al|B|Co|Cr|Cu|Fe|Ni,10.1149/1.2744133,505.0,2.7032913781186614,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,181,Al:0.08196721311|Co:0.1639344262|Cr:0.1639344262|Cu:0.1639344262|Fe:0.1639344262|Ni:0.1639344262|Ti:0.09836065574,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,458.0,2.660865478003869,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,191,Al:0.08196721311|Co:0.1639344262|Cr:0.1639344262|Cu:0.1639344262|Fe:0.1639344262|Ni:0.1639344262|V:0.09836065574,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,328.0,2.515873843711679,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,180,Al:0.08474576271|Co:0.1694915254|Cr:0.1694915254|Cu:0.1694915254|Fe:0.1694915254|Ni:0.1694915254|Ti:0.06779661017,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,321.0,2.506505032404872,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,190,Al:0.08474576271|Co:0.1694915254|Cr:0.1694915254|Cu:0.1694915254|Fe:0.1694915254|Ni:0.1694915254|V:0.06779661017,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,231.0,2.3636119798921444,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,1333,Al:0.08474576271|Co:0.1694915254|Cr:0.1694915254|Fe:0.1694915254|Mn:0.1694915254|Ni:0.1694915254|Ta:0.06779661017,Al|Co|Cr|Fe|Mn|Ni|Ta,10.4028/www.scientific.net/msf.846.13,486.0,2.6866362692622934,,0,0,0,0,0,0,0,0,0,0
borg_hardness,25,Al:0.08571428571|Co:0.2285714286|Cr:0.2285714286|Fe:0.2285714286|Ni:0.2285714286,Al|Co|Cr|Fe|Ni,10.1016/j.jallcom.2009.08.090,131.0,2.1172712956557644,25.0,0,0,0,1,0,1,0,0,0,0
borg_hardness,26,Al:0.08571428571|Co:0.2285714286|Cr:0.2285714286|Fe:0.2285714286|Ni:0.2285714286,Al|Co|Cr|Fe|Ni,10.1016/j.jallcom.2009.08.090,196.0,2.292256071356476,25.0,0,0,0,1,0,1,0,0,0,0
borg_hardness,173,Al:0.08771929825|B:0.0350877193|Co:0.1754385965|Cr:0.1754385965|Cu:0.1754385965|Fe:0.1754385965|Ni:0.1754385965,Al|B|Co|Cr|Cu|Fe|Ni,10.1149/1.2744133,415.0,2.6180480967120925,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,179,Al:0.08771929825|Co:0.1754385965|Cr:0.1754385965|Cu:0.1754385965|Fe:0.1754385965|Ni:0.1754385965|Ti:0.0350877193,Al|Co|Cr|Cu|Fe|Ni|Ti,10.2320/matertrans.47.1395,272.0,2.4345689040341987,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,189,Al:0.08771929825|Co:0.1754385965|Cr:0.1754385965|Cu:0.1754385965|Fe:0.1754385965|Ni:0.1754385965|V:0.0350877193,Al|Co|Cr|Cu|Fe|Ni|V,10.1007/s11661-006-0081-3,204.0,2.3096301674258988,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,1332,Al:0.08771929825|Co:0.1754385965|Cr:0.1754385965|Fe:0.1754385965|Mn:0.1754385965|Ni:0.1754385965|Ta:0.0350877193,Al|Co|Cr|Fe|Mn|Ni|Ta,10.4028/www.scientific.net/msf.846.13,385.0,2.5854607295085006,,0,0,0,0,0,0,0,0,0,0
borg_hardness,129,Al:0.08925318761|Co:0.1821493625|Cr:0.1821493625|Fe:0.1821493625|Mn:0.1821493625|Ni:0.1821493625,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.actamat.2013.09.037,220.0,2.342422680822206,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,1334,Al:0.08943089431|Co:0.162601626|Cr:0.162601626|Fe:0.162601626|Mn:0.162601626|Ni:0.162601626|Ta:0.09756097561,Al|Co|Cr|Fe|Mn|Ni|Ta,10.4028/www.scientific.net/msf.846.13,570.0,2.7558748556724915,,0,0,0,0,0,0,0,0,0,0
borg_hardness,257,Al:0.08|Hf:0.12|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,Al|Hf|Nb|Ta|Ti|Zr,10.1007/s11837-014-1066-0,500.0,2.6989700043360187,25.0,0,0,0,0,0,0,1,0,0,0
borg_hardness,176,Al:0.09090909091|Co:0.1818181818|Cr:0.1818181818|Cu:0.1818181818|Fe:0.1818181818|Ni:0.1818181818,Al|Co|Cr|Cu|Fe|Ni,10.1149/1.2744133,300.0,2.4771212547196626,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,177,Al:0.09090909091|Co:0.1818181818|Cr:0.1818181818|Cu:0.1818181818|Fe:0.1818181818|Ni:0.1818181818,Al|Co|Cr|Cu|Fe|Ni,10.2320/matertrans.47.1395,225.0,2.3521825181113627,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,188,Al:0.09090909091|Co:0.1818181818|Cr:0.1818181818|Cu:0.1818181818|Fe:0.1818181818|Ni:0.1818181818,Al|Co|Cr|Cu|Fe|Ni,10.1007/s11661-006-0081-3,215.0,2.3324384599156054,25.0,1,0,0,0,0,1,0,0,0,0
borg_hardness,829,Al:0.09090909091|Co:0.1818181818|Cr:0.1818181818|Cu:0.1818181818|Fe:0.1818181818|Ni:0.1818181818,Al|Co|Cr|Cu|Fe|Ni,10.1016/j.vacuum.2018.12.009,160.0,2.2041199826559246,,1,0,0,0,0,1,0,0,0,0
borg_hardness,781,Al:0.09090909091|Co:0.1818181818|Cr:0.1818181818|Fe:0.1818181818|Mn:0.1818181818|Ni:0.1818181818,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.jallcom.2018.10.168,553.0,2.7427251313046983,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,271,Al:0.09090909091|Hf:0.1818181818|Nb:0.1818181818|Ta:0.1818181818|Ti:0.1818181818|Zr:0.1818181818,Al|Hf|Nb|Ta|Ti|Zr,10.1016/j.jallcom.2014.11.064,396.0,2.597695185925512,25.0,1,0,0,0,0,0,1,0,0,0
borg_hardness,260,Al:0.099909991|Nb:0.200120012|Ta:0.1599159916|Ti:0.300030003|V:0.0399039904|Zr:0.200120012,Al|Nb|Ta|Ti|V|Zr,10.1007/s11837-014-1066-0,530.0,2.724275869600789,25.0,0,0,0,0,0,0,1,0,0,0
borg_hardness,708,Al:0.1000719942|Co:0.2498200144|Cr:0.07991360691|Fe:0.1501079914|Ni:0.3599712023|Ti:0.06011519078,Al|Co|Cr|Fe|Ni|Ti,10.1007/s11837-015-1484-7,343.0,2.5352941200427703,,1,0,0,0,0,0,0,0,0,0
borg_hardness,709,Al:0.1000719942|Co:0.2498200144|Cr:0.07991360691|Fe:0.1501079914|Ni:0.3599712023|Ti:0.06011519078,Al|Co|Cr|Fe|Ni|Ti,10.1007/s11837-015-1484-7,341.0,2.5327543789924976,,0,0,0,1,0,0,0,0,0,0
borg_hardness,710,Al:0.1000719942|Co:0.2498200144|Cr:0.07991360691|Fe:0.1501079914|Ni:0.3599712023|Ti:0.06011519078,Al|Co|Cr|Fe|Ni|Ti,10.1007/s11837-015-1484-7,345.0,2.537819095073274,25.0,0,0,0,1,0,0,0,0,0,0
borg_hardness,711,Al:0.1000719942|Co:0.2498200144|Cr:0.07991360691|Fe:0.1501079914|Ni:0.3599712023|Ti:0.06011519078,Al|Co|Cr|Fe|Ni|Ti,10.1007/s11837-015-1484-7,345.0,2.537819095073274,25.0,0,0,0,1,0,0,0,0,0,0
borg_hardness,712,Al:0.1000719942|Co:0.2498200144|Cr:0.07991360691|Fe:0.1501079914|Ni:0.3599712023|Ti:0.06011519078,Al|Co|Cr|Fe|Ni|Ti,10.1007/s11837-015-1484-7,345.0,2.537819095073274,700.0,0,0,0,1,0,0,0,0,0,0
borg_hardness,713,Al:0.1000719942|Co:0.2498200144|Cr:0.07991360691|Fe:0.1501079914|Ni:0.3599712023|Ti:0.06011519078,Al|Co|Cr|Fe|Ni|Ti,10.1007/s11837-015-1484-7,345.0,2.537819095073274,700.0,0,0,0,1,0,0,0,0,0,0
borg_hardness,130,Al:0.1007194245|Co:0.1798561151|Cr:0.1798561151|Fe:0.1798561151|Mn:0.1798561151|Ni:0.1798561151,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.actamat.2013.09.037,278.0,2.444044795918076,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,131,Al:0.1103202847|Co:0.1779359431|Cr:0.1779359431|Fe:0.1779359431|Mn:0.1779359431|Ni:0.1779359431,Al|Co|Cr|Fe|Mn|Ni,10.1016/j.actamat.2013.09.037,405.0,2.6074550232146687,25.0,1,0,0,0,0,0,0,0,0,0
borg_hardness,157,Al:0.1111111111|Co:0.2222222222|Cr:0.2222222222|Cu:0.2222222222|Fe:0.2222222222,Al|Co|Cr|Cu|Fe,10.3166/acsm.31.633-648,207.0,2.315970345456918,25.0,0,0,0,0,0,1,0,0,0,0
borg_hardness,27,Al:0.1111111111|Co:0.2222222222|Cr:0.2222222222|Fe:0.2222222222|Ni:0.2222222222,Al|Co|Cr|Fe|Ni,10.1016/j.jallcom.2009.08.090,159.0,2.2013971243204513,25.0,0,0,0,1,0,0,0,0,0,0
borg_hardness,28,Al:0.1111111111|Co:0.2222222222|Cr:0.2222222222|Fe:0.2222222222|Ni:0.2222222222,Al|Co|Cr|Fe|Ni,10.1016/j.jallcom.2009.08.090,209.0,2.3201462861110542,25.0,0,0,0,1,0,0,0,0,0,0
borg_hardness,1326,Al:0.1111111111|Co:0.2222222222|Cr:0.2222222222|Fe:0.2222222222|Ni:0.2222222222,Al|Co|Cr|Fe|Ni,10.1016/j.intermet.2012.03.005,250.0,2.3979400086720375,,0,0,0,0,0,0,0,0,0,0
borg_hardness,1473,Al:0.1111111111|Cr:0.2222222222|Cu:0.2222222222|Fe:0.2222222222|Ni:0.2222222222,Al|Cr|Cu|Fe|Ni,10.1007/s11665-018-3822-8,226.0,2.3541084391474008,,1,0,0,0,0,1,0,0,0,0
borg_hardness,1474,Al:0.1111111111|Cr:0.2222222222|Cu:0.2222222222|Fe:0.2222222222|Ni:0.2222222222,Al|Cr|Cu|Fe|Ni,10.1007/s11665-018-3822-8,287.0,2.4578818967339924,,0,1,0,0,0,1,0,0,0,0
borg_hardness,1371,Al:0.1111111111|Cr:0.2222222222|Fe:0.2222222222|Mn:0.2222222222|Ni:0.2222222222,Al|Cr|Fe|Mn|Ni,10.1016/j.msea.2019.04.104,353.0,2.5477747053878224,25.0,1,0,0,0,0,0,0,0,0,0
