repeat,requested_budget,budget,learner,error_distance_spearman,distance_mean,distance_q25,distance_q75
44,15,15,extra-trees-primary,0.07728512499154701,10.905881216695716,4.829288292160401,11.841600038487123
45,15,15,extra-trees-primary,-0.1576133264206659,11.497720231953878,5.693780222748994,11.29984562314896
46,15,15,extra-trees-primary,0.14459346752924734,10.079209046457262,2.153257540471146,11.207306840591214
47,15,15,extra-trees-primary,0.14128440366972478,9.42282749077231,2.37666992596631,10.39828787854363
48,15,15,extra-trees-primary,0.03949687802898812,10.413126668444528,4.066132645658151,11.354188755549842
49,15,15,extra-trees-primary,-0.06643824808962423,10.59158246049426,4.537799247075053,11.216017284525671
50,15,15,extra-trees-primary,0.1288866848499876,10.61088324592557,4.8123790424282396,11.126411746568575
51,15,15,extra-trees-primary,0.3284456155940441,10.744712076790881,2.416367411066333,11.283018614976674
52,15,15,extra-trees-primary,-0.1909834772220093,11.723430733202367,5.929903838746592,11.410777269802974
53,15,15,extra-trees-primary,0.08521966503617878,10.182508890649643,3.804165400640044,11.218833473574083
54,15,15,extra-trees-primary,-0.19011789103532223,11.30449110592799,6.465615399980537,11.562516114529858
55,15,15,extra-trees-primary,0.2526655095462435,10.15899944486884,3.9500038009944203,11.235075832887613
56,15,15,extra-trees-primary,-0.14719957441953954,10.653310732329802,5.659659631264681,8.190136998425782
57,15,15,extra-trees-primary,0.504325676802741,10.435512097049935,4.3881381872714975,11.277802533810583
58,15,15,extra-trees-primary,0.23597592588418276,10.160710267343942,4.20788610694243,9.79928121919173
59,15,15,extra-trees-primary,-0.21715844284651623,9.930448639320336,2.7317208506019846,10.815436092381542
60,15,15,extra-trees-primary,-0.24393751549714854,10.73443777311375,5.124526675554437,10.654245886191857
61,15,15,extra-trees-primary,-0.07879990081824945,10.023517443847927,2.8288053152235717,10.9510452066009
62,15,15,extra-trees-primary,-0.2298717399634831,11.628021683325136,6.138228134319699,11.767547003898532
63,15,15,extra-trees-primary,0.32585262493519374,10.656362625615346,4.924691052486475,11.20156636386653
64,15,15,extra-trees-primary,-0.027027027027027025,10.538599585381537,4.282453326348191,10.984917080201466
65,15,15,extra-trees-primary,0.236715280751978,11.05020995629207,5.455015624308684,11.453399079973744
66,15,15,extra-trees-primary,-0.2263783476739689,11.078160994284127,5.720943278595448,10.369795089631946
67,15,15,extra-trees-primary,-0.25811148930414984,10.80928944567413,5.111579013578492,11.450784082167896
68,15,15,extra-trees-primary,-0.6254592832955667,10.497780863734853,4.348243899998146,10.815436092381542
69,15,15,extra-trees-primary,0.15936253183959606,11.017319426399137,5.164163000892735,10.813563843707625
70,15,15,extra-trees-primary,-0.013754705497824765,9.62598136127307,1.9487531008044636,11.128697182988404
71,15,15,extra-trees-primary,0.06155593976063192,10.59511876804635,4.125052822771322,11.756866838700084
72,15,15,extra-trees-primary,-0.2920548476324343,11.140440215718018,5.661923516303098,11.175629124428312
73,15,15,extra-trees-primary,-0.08736559745734057,10.433896046041458,2.8288053152235717,11.320351922512799
74,15,15,extra-trees-primary,-0.25068356976140505,9.76751784724689,2.6410922354023008,10.79813584114844
75,15,15,extra-trees-primary,0.038279647453959384,11.031989709220145,5.505131384112843,9.915080649425057
76,15,15,extra-trees-primary,-0.0474901325207629,9.983293298851093,3.9500112932749203,8.535657148078501
77,15,15,extra-trees-primary,0.502369091359917,10.511784495628525,4.154049568374095,11.170394497148349
78,15,15,extra-trees-primary,0.4207875932646575,10.192391810303132,1.954127229482515,11.199122624921308
79,15,15,extra-trees-primary,0.015152266528413318,9.828174963338773,3.8695880496951176,10.61335827370885
80,15,15,extra-trees-primary,0.20438699904701985,10.302437665793368,4.077926613368352,11.088195497218907
81,15,15,extra-trees-primary,0.15259597546637393,9.623317567653721,2.2118724355405575,10.79813584114844
82,15,15,extra-trees-primary,0.06871942835245587,10.510955812746108,4.868147978868139,11.069445995625625
83,15,15,extra-trees-primary,-0.04128214953903027,10.07920953425806,2.3799682772567587,9.782882211272941
