contract,budget,repeat,learner,method,scope,n,base_rmse,aug_rmse,relative_rmse_gain,base_r2,aug_r2,delta_r2,delta_mae
planned_state,60,1,extra_trees,shuffled_uts_residual_anchor,q1,133,0.3595618308686822,0.37763730347733143,-0.05027083259916617,-0.18867913843231232,-0.31119489673892753,-0.12251575830661521,-0.017759440617529265
planned_state,60,1,extra_trees,shuffled_uts_residual_anchor,q2,59,0.4576825203554935,0.46071054395873373,-0.006615991366435153,-0.7677791053597627,-0.7912477060207901,-0.023468600661027406,0.003303074881532364
planned_state,60,1,extra_trees,shuffled_uts_residual_anchor,q3,166,0.3885135097983688,0.32762084166412464,0.15673243426167163,-0.33175459810466057,0.052989055682010955,0.3847436537866715,0.05718235684372178
planned_state,60,1,extra_trees,shuffled_uts_residual_anchor,q4,70,0.4753102783676689,0.37294489928119384,0.21536538077405498,-0.6246243855319218,-0.00020241663742792682,0.6244219688944939,0.1023592134129859
planned_state,60,1,random_forest,measured_uts_residual_ceiling,all,195,0.23019401807283837,0.11456270316658526,0.5023211110102125,0.42838370065629106,0.8584196304350893,0.43003592977879823,0.06897130069094205
planned_state,60,1,random_forest,measured_uts_residual_ceiling,q1,51,0.24720222789753843,0.1348674833388381,0.4544244827973855,0.2275130460254814,0.7700672149439703,0.542554168918489,0.09991044861736575
planned_state,60,1,random_forest,measured_uts_residual_ceiling,q2,75,0.21043050832330115,0.10650246148914487,0.4938829814281651,0.5874729258255407,0.8943293597787803,0.3068564339532396,0.04516384358271787
planned_state,60,1,random_forest,measured_uts_residual_ceiling,q3,32,0.23486889186264015,0.09293227290170646,0.6043227684828665,0.5194752050646891,0.924768811517755,0.4052936064530659,0.08698550383692229
planned_state,60,1,random_forest,measured_uts_residual_ceiling,q4,37,0.23993530378027392,0.11677829277829968,0.5132925795478518,-0.011129892187532686,0.7604793922368155,0.7716092844243482,0.05900395577737007
planned_state,60,1,extra_trees,measured_uts_residual_ceiling,all,195,0.2270483217252307,0.12595507506465797,0.4452499181337871,0.4438997007373814,0.8288614378855015,0.3849617371481201,0.049230264848734245
planned_state,60,1,extra_trees,measured_uts_residual_ceiling,q1,51,0.2374400791846296,0.12494744891563796,0.47377271206820637,0.28732019986953183,0.8026481601414753,0.5153279602719435,0.08542867007920538
planned_state,60,1,extra_trees,measured_uts_residual_ceiling,q2,75,0.2006529592090501,0.11952370004300863,0.4043262530781668,0.6249180319159433,0.8669107107037368,0.2419926787877935,0.0246773214803873
planned_state,60,1,extra_trees,measured_uts_residual_ceiling,q3,32,0.26127864916258337,0.10778107984320522,0.5874860797518234,0.4053346295515511,0.8988071411855314,0.4934725116339803,0.06947266305563611
planned_state,60,1,extra_trees,measured_uts_residual_ceiling,q4,37,0.23092155173610907,0.15194484194904004,0.34200666500509874,0.06341418560126733,0.5945002743446464,0.531086088743379,0.03159770655822437
planned_state,60,2,random_forest,state_only,all,428,0.35004425923154237,0.29095688997365626,0.16879970946417328,0.012766247242618323,0.31792619965242974,0.3051599524098114,0.04647175421299471
planned_state,60,2,random_forest,state_only,q1,147,0.2931729458935164,0.2133517000039796,0.27226675246674614,0.2013775731013483,0.5770530131105225,0.3756754400091742,0.05146376030279262
planned_state,60,2,random_forest,state_only,q2,108,0.37954768094363267,0.3345905852887848,0.11844913804525263,-0.23176984651049293,0.042752331457093895,0.2745221779675868,0.04032597646995084
planned_state,60,2,random_forest,state_only,q3,106,0.40854774488335377,0.336249002638284,0.17696522169204995,-0.02492971022384527,0.30572671086559644,0.3306564210894417,0.06034651452965406
