edge_id,pool,identity,nearest_target_l1,hard_ood_rank,hard_ood_selected,candidate_pool_n,hard_ood_n,target_reference_n
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006179091674|C:0.00924864045|Co:0.1429789821|Cr:0.1339803049|Fe:0.6818997607|Mn:0.0001009851552|Mo:0.01149830975|Nb:0.0004789295973|Ni:0.008988678664|Si:0.01009851552|V:0.0001089839794,0.003621916752500012,52,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.002489570798|Co:0.04089295006|Cr:0.153973455|Fe:0.7018789961|Mn:0.0001019824182|Mo:0.01459748339|Nb:6.038958883e-05|Ni:0.0801861759|Si:0.0001999655259|Ti:0.00550905024|V:0.0001099810393,0.0025414129327299257,53,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0002078903378|C:0.010794306|Co:0.1279325156|Cr:0.03368223262|Fe:0.7136235636|Mn:0.0001019462234|Mo:0.00702629363|Nb:6.046810308e-05|Ni:0.1059441145|Si:0.0003997891112|Ti:0.000116938315|V:0.0001099420056,0.002205788124770052,54,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0002079859609|C:0.01079927105|Co:0.1289912931|Cr:0.0334977389|Fe:0.7129518757|Mn:0.0001019931155|Mo:0.006969529557|Nb:6.049591653e-05|Ni:0.1059928455|Si:0.0001999865009|Ti:0.000116992103|V:0.0001099925755,0.0019939964116900523,55,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006154811494|C:0.008762613117|Co:0.1298905023|Cr:0.1328879754|Fe:0.6924162931|Mn:0.0001009149287|Mo:0.01139039789|Nb:0.0004765982277|Ni:0.008962444659|Si:0.01438787102|V:0.0001089081904,0.0019322144470000347,56,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.000208069183|C:0.01120372524|Co:0.1280425742|Cr:0.03371120898|Fe:0.7132371514|Mn:0.0001020339263|Mo:0.006972318296|Nb:6.052012294e-05|Ni:0.1060352567|Si:0.0002000665221|Ti:0.0001170389154|V:0.0001100365872,0.0019064841298900622,57,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0212965819|C:0.001839704727|Co:9.388493147e-05|Cr:0.1329786569|Fe:0.7508794838|Mn:0.0001009837921|Mo:0.01269796198|Nb:5.959043574e-05|Ni:0.07858738672|Si:0.0001969683866|Ti:0.00115981385|V:0.0001089825083,0.0017716107425099876,58,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.02170506813|C:0.001380322305|Co:9.392193077e-05|Cr:0.1330310628|Fe:0.7511753995|Mn:0.000101023589|Mo:0.0128029895|N:0.000395092254|Nb:5.961391985e-05|Ni:0.07871838074|Si:0.0001970460102|Ti:0.0002310539511|V:0.0001090254574,0.0015736660827599513,59,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.02149541073|C:0.001379705433|Co:9.387995663e-05|Cr:0.1329716106|Fe:0.7518394823|Mn:0.0001009784411|Mo:0.01269728913|N:0.0003949156855|Nb:5.958727812e-05|Ni:0.07808332921|Si:0.0001969579495|Ti:0.0005778766233|V:0.0001089767335,0.0014836637603100134,60,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0002078591754|C:0.01029302647|Co:0.1289126617|Cr:0.03357725141|Fe:0.7115179466|Mn:0.0001019309418|Mo:0.006975274252|Nb:6.0459039e-05|Ni:0.1079268795|Si:0.0001998645917|Ti:0.0001169207862|V:0.0001099255255,0.0012869213725500432,61,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.02170046656|C:0.001840039561|Co:9.390201889e-05|Cr:0.1330028596|Fe:0.7510161468|Mn:0.0001010021715|Mo:0.01280027521|Nb:5.960128143e-05|Ni:0.07850168779|Si:0.0001970042356|Ti:0.0005780124273|V:0.0001090023436,0.0012829259947700325,62,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.02200619474|C:0.001380388579|Co:9.392644029e-05|Cr:0.13303745|Fe:0.751211466|Mn:0.0001010284395|Mo:0.01280360421|Nb:5.961678212e-05|Ni:0.07842207581|Si:0.0001970554711|Ti:0.0005781627528|V:0.0001090306921,0.0011240027681799925,63,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.008055883444|C:0.0004637630171|Co:0.09914933469|Cr:0.08725541248|Fe:0.6776537189|Mn:0.0001019479046|Mo:0.0001159407543|Nb:5.996935566e-05|Ni:0.1139417758|Si:0.0001988983629|Ti:0.01289341147|V:0.0001099438187,0.09895927688015993,1,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006397985274|C:0.004788492104|Co:0.04878463772|Cr:0.1329581315|Fe:0.7627598069|Mn:0.005238350443|Mo:0.0001199622239|Nb:6.188051383e-05|Ni:0.0195938299|Si:0.006148063975|V:0.0001129644275|W:0.01879408174,0.08718357562576999,2,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.000626846548|C:0.01689586389|Co:0.09047785102|Cr:0.07318208503|Fe:0.7718110607|Mn:0.002259446887|Mo:0.03379172779|Nb:6.068514428e-05|Ni:9.607648048e-05|Si:0.0002009508072|V:0.01059740576,0.0865906431968899,3,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.005621071376|C:0.0004670890272|Co:0.09471805326|Cr:0.08351591813|Fe:0.6871309672|Mn:0.0001020194449|Mo:0.005731092346|Nb:6.041151443e-05|Ni:0.1140217325|Si:0.0002000381273|Ti:0.008321586094|V:0.00011002097,0.08407727509172996,4,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006399660178|C:0.004799745134|Co:0.09529493984|Cr:0.1359927788|Fe:0.7319611329|Mn:0.00555970478|Mo:0.0001199936283|N:0.00122993469|Nb:6.199670797e-05|Ni:9.809479117e-05|Si:0.005329716992|V:0.000112994|W:0.01879900177,0.07998102132843002,5,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.03761387952|C:0.0004691731249|Co:0.07672831275|Cr:0.1070394976|Fe:0.6862532274|Mn:0.0004101513458|Mo:0.01610594309|Ni:0.06712476904|Si:0.0008022960472|W:0.007452750065,0.07897583810419004,6,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006221075002|C:0.01120193569|Co:0.1230212581|Cr:0.09571653982|Fe:0.6741164873|Mn:0.0001020176286|Mo:0.008741510533|Nb:6.021040436e-05|Ni:0.0829143276|Si:0.0001990343931|Ti:0.0002340404422|V:0.003070530588,0.06898078166839007,7,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.008923148087|C:0.0004661644628|Co:0.08773095148|Cr:0.09513356312|Fe:0.6862421062|Mn:0.0001020359983|Mo:0.006942449296|Nb:6.022124606e-05|Ni:0.1030363512|Si:0.000199070232|Ti:0.006662350477|V:0.00450158816,0.06697309939025009,8,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006161819585|C:0.004151225857|Co:0.01900561236|Cr:0.1820537605|Fe:0.7322162235|Mn:0.005041488752|Mo:0.01170345603|Nb:5.971763462e-05|Ni:0.0395116678|Si:0.005531633491|V:0.0001090321972,0.05752137371714001,9,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006138863696|C:0.004139233828|Co:9.368265934e-05|Cr:0.1859655778|Fe:0.729864902|Mn:0.01009813084|Mo:0.01579707596|N:0.003939270841|Nb:5.938900709e-05|Ni:0.0394926899|Si:0.009828180804|V:0.0001079800129,0.05184925208577005,10,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006304741845|C:0.008962525254|Co:0.1368858372|Cr:0.07413816877|Fe:0.730390854|Mn:0.0001029141696|Mo:0.01418816707|Nb:6.094916839e-05|Ni:0.02707741743|Si:0.0002018316724|Ti:0.0002368025067|V:0.003117400088|W:0.004006658447,0.05159268703162001,11,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0004051818051|C:0.0009104085003|Co:0.08253703437|Cr:0.1460655396|Fe:0.6863079464|Mn:9.954466569e-05|Mo:0.0001140511748|Nb:5.88263954e-05|Ni:0.04752132282|Si:0.03541589111|Ti:0.0004572051479|V:0.0001070480325,0.048205793569480085,12,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.01809039762|C:0.00406784079|Co:9.225103315e-05|Cr:0.1829029151|Fe:0.7196180268|Mn:0.02768530464|Mo:0.0001129400514|Nb:5.846896467e-05|Ni:0.04107819569|Si:0.006186716091|V:0.0001069432345,0.04684793378838008,13,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.000623961252|C:0.005139680826|Co:0.09719396425|Cr:0.1279920517|Fe:0.7349543593|Mn:0.00592963177|Mo:0.02269859042|N:0.0008019501989|Nb:6.039624939e-05|Ni:9.56940574e-05|Si:0.004399726777|V:0.0001099931694,0.04500482449012003,14,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.00425950249|C:0.0009558883522|Co:0.08668987462|Cr:0.0001099871535|Fe:0.7369139285|Mn:0.0001049877374|Mo:0.02989650809|Nb:6.17927826e-05|Ni:0.1269851681|Si:0.0002039761756|Ti:0.00851900498|V:0.005299381032,0.04456050526077006,15,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006221778184|C:0.01120320188|Co:0.1230351634|Cr:0.09572735888|Fe:0.685195829|Mn:0.0001020291599|Mo:0.009912833088|Nb:6.021721008e-05|Ni:0.07052015466|Si:0.0001990568905|Ti:0.0003511003445|V:0.003070877657,0.04423619138231006,16,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.008219788751|C:0.001419963507|Co:9.649752001e-05|Cr:0.122996839|Fe:0.7579805199|Mn:0.0001039973273|Mo:0.0001189969418|Nb:6.11984272e-05|Ni:0.09319760482|Si:0.000202994783|Ti:0.003089920589|V:0.0001119971217|W:0.01239968133,0.03762805274773001,17,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0008063341449|C:0.000906375602|Co:0.05542296728|Cr:0.1620671606|Fe:0.7062926877|Mn:9.904104261e-05|Mo:0.0001130468466|Nb:5.862429391e-05|Ni:0.03611496604|Si:0.03721542207|Ti:0.0007963299992|V:0.0001070443592,0.036158824424579954,18,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.02449385694|C:0.001379653983|Co:9.347655608e-05|Cr:0.1539613865|Fe:0.7138209737|Mn:0.006018490563|Mo:0.01439638939|Nb:5.928513129e-05|Ni:0.07977999118|Si:0.005888523158|V:0.0001079729204,0.03161553000176008,19,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.01860925252|C:0.000465231313|Co:9.474710826e-05|Cr:0.09664805341|Fe:0.778387014|Mn:0.0008134044247|Mo:0.01890940175|Nb:6.012989658e-05|Ni:0.08084019374|Si:0.002381183925|Ti:0.002681333159|V:0.0001100547192,0.029932166674110056,20,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.01059791115|C:0.0004689075783|Co:9.548118066e-05|Cr:0.05758864928|Fe:0.7858451099|Mn:0.0005118991047|Mo:0.01719661055|Nb:6.058805809e-05|Ni:0.1239755644|Si:0.001199763527|Ti:0.002349536906|V:0.0001099783233,0.029789150991759956,21,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0002091274423|C:0.00797485988|Co:0.1310798801|Cr:0.03221963465|Fe:0.7224402551|Mn:0.001641000025|Mo:0.007104329378|Nb:6.063695216e-05|Ni:0.09615859905|Si:0.001000609772|V:0.0001110676846,0.025268160448119997,22,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006141750399|C:0.0009192619897|Co:9.36266836e-05|Cr:0.0001060302186|Fe:0.7842235037|Mn:0.001000285081|Mo:0.0001150327843|Nb:5.941693383e-05|Ni:0.1730493191|Si:0.03971131773|V:0.0001080307888,0.02381827520347002,23,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.01180505138|Co:0.07123047952|Cr:0.1190509419|Fe:0.6872940931|Mn:0.0001020436645|Mo:0.007163065076|Nb:6.01257278e-05|Ni:0.09524075352|Si:0.0001990851886|Ti:0.006892949493|V:0.0001100470891|W:0.0008513642988,0.023419292568890054,24,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006199696215|C:0.01159943163|Co:0.1149943653|Cr:0.09649527173|Fe:0.7059654077|Mn:0.0001009950512|Mo:0.007549630068|Nb:5.999706014e-05|Ni:0.05889711404|Si:0.0001989902495|Ti:0.0003489828998|V:0.003169844678,0.02329418726092998,25,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.01310264018|C:0.0004750957318|Co:0.111022371|Cr:0.0001100221695|Fe:0.6611332183|Mn:0.0005201048011|Mo:0.02470497805|Nb:6.151239475e-05|Ni:0.1700342619|Si:0.001020205571|Ti:0.01770356727|V:0.0001120225725,0.021830087285979932,26,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006286604605|C:0.00328822403|Co:0.1289303647|Cr:0.1689087724|Fe:0.662642107|Mn:0.0001029443997|Mo:0.02938412963|N:0.001209346832|Nb:6.076717965e-05|Ni:9.624801645e-05|Si:0.0002008914985|V:0.004547543872,0.021726549017789955,27,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006462252095|C:0.0004841687328|Co:0.1460508987|Cr:0.0001120390456|Fe:0.6602300902|Mn:0.0001060369539|Mo:0.03641268982|Nb:6.252178884e-05|Ni:0.148051596|Si:0.0002070721646|Ti:0.007522621634|V:0.0001140397429,0.021442337281340002,28,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.005626775295|C:0.0004677319428|Co:9.54453003e-05|Cr:0.1019415773|Fe:0.7655612568|Mn:0.0008185308999|Mo:0.01878923189|Nb:6.056529003e-05|Ni:0.1029410045|Si:0.0009994272283|Ti:0.002588516521|V:0.0001099369951,0.02139267516748997,29,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.02070229796|C:0.001430158748|Co:0.08520945825|Cr:0.0001100122114|Fe:0.7120790408|Mn:0.0001040115453|Mo:0.02970329707|Nb:0.001230136545|Ni:0.1460162078|Si:0.0002030225355|Ti:0.003100344138|V:0.0001120124334,0.020665023241500113,30,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.003399905823|C:0.0009539735749|Co:0.1199966761|Cr:0.0001099969531|Fe:0.6569818016|Mn:0.000521985541|Mo:0.02429932691|Nb:6.169829096e-05|Ni:0.1659954019|Si:0.001019971747|Ti:0.01889947648|V:0.007759785054,0.019956740773930032,31,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.002697614499|Co:9.491606572e-05|Cr:0.1208930942|Fe:0.7653232247|Mn:0.0005095494055|Mo:0.01198939778|Nb:6.024672382e-05|Ni:0.09441650748|Si:0.000398647476|Ti:0.003506898849|V:0.0001099028129,0.017365803112090038,32,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.001900548308|C:0.0009512744427|Co:0.06011734385|Cr:0.05491584322|Fe:0.7352121087|Mn:0.0001040300127|Mo:0.02860825348|Nb:6.151774787e-05|Ni:0.108031167|Si:0.0002030585824|Ti:0.009782822344|V:0.0001120323213,0.01724899533458001,33,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006277263113|C:0.01739241691|Co:0.04677960409|Cr:0.0804649173|Fe:0.8016504804|Mn:0.001849193752|Mo:0.04028243686|Nb:6.077350275e-05|Ni:9.615807508e-05|Si:0.0002009124022|V:0.01059538041,0.014900191191210088,34,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.005232075041|C:0.000470186476|Co:9.573796968e-05|Cr:0.05122031398|Fe:0.8223261345|Mn:0.0006162444025|Mo:0.01840730034|Nb:6.072408317e-05|Ni:0.09713852514|Si:0.001610638779|Ti:0.002711075212|V:0.0001110440401,0.01464995483777997,35,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.001040794855|C:0.007445686271|Co:0.1260962997|Cr:0.1541176997|Fe:0.6815204772|Mn:0.0001020779569|Mo:0.01751337496|N:0.00120091714|Nb:6.014593345e-05|Ni:9.527275981e-05|Si:0.0001991520925|V:0.01060810141,0.01398024366231004,36,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006311705423|C:0.001890510816|Co:0.09632602729|Cr:0.1310354058|Fe:0.7211948669|Mn:0.004551229742|Mo:0.03640983794|N:0.001220329733|Nb:6.111651368e-05|Ni:9.67261354e-05|Si:0.006471748666|V:0.0001110300003,0.013878499420470062,37,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.005219696736|C:0.001409918084|Co:9.549445177e-05|Cr:0.08119528255|Fe:0.7729550913|Mn:0.0005119702545|Mo:0.01789896007|Nb:6.059647934e-05|Ni:0.1159932608|Si:0.002199872187|Ti:0.002349863473|V:0.0001099936094,0.013502609845849908,38,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.007459753082|C:0.0004659845759|Co:9.489685891e-05|Cr:0.1139962267|Fe:0.7629747455|Mn:0.0005089831527|Mo:0.01199960281|Nb:6.019800745e-05|Ni:0.100996657|Si:0.0003979868266|Ti:0.0009349690525|V:0.0001099963591,0.013003552568339958,39,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006271793733|C:0.01740497782|Co:0.0477136461|Cr:0.07792228577|Fe:0.8032297237|Mn:0.002360675153|Mo:0.03350958374|Nb:0.004731353167|Ni:9.602746385e-05|Si:0.0002010575024|V:0.0122034902,0.012512398879430058,40,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006070708452|C:0.0009091060927|Co:9.261080768e-05|Cr:0.0001050122549|Fe:0.7650892859|Mn:0.001090127218|Mo:0.0001140133054|Nb:5.870685109e-05|Ni:0.1700198413|Si:0.0618072129|V:0.0001070124884,0.011564467432740009,41,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0008360110353|C:0.007040092929|Co:0.1170015444|Cr:0.1560020592|Fe:0.6830090157|Mn:0.0001030013596|Mo:0.02990039469|N:0.001210015972|Nb:6.070080125e-05|Ni:9.610126854e-05|Si:0.0002010026532|V:0.004540059929,0.010881303889680078,42,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006323255212|C:0.0009464872516|Co:0.1480762296|Cr:0.0001090561421|Fe:0.6993600305|Mn:0.0001030530517|Mo:0.005452807105|Nb:6.123152199e-05|Ni:0.1400721091|Si:0.0002021040432|Ti:0.004872508367|V:0.0001120576873,0.010688109654250046,43,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006248534719|C:0.01029758522|Co:0.1329688188|Cr:0.0327923102|Fe:0.7088337785|Mn:0.0001019760866|Mo:0.00691837764|Nb:6.048581608e-05|Ni:0.1069749144|Si:0.000199953111|Ti:0.0001169725699|V:0.000109974211,0.008955942078880074,44,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.005190164528|Co:9.50030116e-05|Cr:0.1120035505|Fe:0.7650242513|Mn:0.0007130226028|Mo:0.01280040577|Nb:6.030191157e-05|Ni:0.09920314474|Si:0.001990063085|Ti:0.00281008908|V:0.0001100034871,0.00843328009877,45,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0107974097|C:0.0009367752676|Co:9.537711903e-05|Cr:0.05218748022|Fe:0.8138047682|Mn:0.000716828033|Mo:0.01879549096|Nb:6.048548953e-05|Ni:0.09767656739|Si:0.001999520315|Ti:0.002819323644|V:0.0001099736173,0.008019908877340037,46,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.002709869655|C:0.007949617623|Co:0.1089947574|Cr:0.1559924968|Fe:0.6839671012|Mn:0.000101995094|Mo:0.03059852821|N:0.00480976865|Nb:6.03970949e-05|Ni:9.569539705e-05|Si:0.0001999903805|V:0.004519782598,0.007322682167760044,47,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.002560217618|C:0.0009590815219|Co:0.06750573799|Cr:0.0001110094358|Fe:0.7070601001|Mn:0.0001050089258|Mo:0.03060260122|Nb:6.200527045e-05|Ni:0.1830155563|Si:0.0002050174265|Ti:0.007700654556|V:0.0001130096058,0.0060005100439999804,48,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.009817885228|C:0.0004698987838|Co:9.567939066e-05|Cr:0.05058910311|Fe:0.7998277171|Mn:0.0006158673422|Mo:0.01859599442|Nb:6.068692804e-05|Ni:0.1169748036|Si:0.0006018703571|Ti:0.002239517608|V:0.0001109760957,0.0056025190879800384,49,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.001050734463|C:0.005643945118|Co:0.1290902341|Cr:0.1561091203|Fe:0.6724700566|Mn:0.0001030720474|Mo:0.02942056497|N:0.001210846382|Nb:6.084252893e-05|Ni:9.626729084e-05|Si:0.0002011405973|V:0.00454317568,0.005506585921040063,50,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006176622623|C:0.009244944864|Co:0.1449207573|Cr:0.1349262223|Fe:0.6736316582|Mn:0.005157180054|Mo:0.01149371524|Nb:5.976731923e-05|Ni:0.009744671614|Si:0.01009448034|V:0.0001089404314,0.004971678614990016,51,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0006168846426|C:0.008778358447|Co:0.1289758815|Cr:0.1349747597|Fe:0.6958698723|Mn:0.0001009811165|Mo:0.0112978873|Nb:0.0001199775642|Ni:0.009268266834|Si:0.009888150916|V:0.0001089796208,0.004945352849299936,52,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.01580720809|C:0.001850843985|Co:9.42429748e-05|Cr:0.1340611319|Fe:0.7553444371|Mn:0.000101046077|Mo:0.01270579384|Nb:5.982728124e-05|Ni:0.07943622292|Si:0.0001980903292|Ti:0.0002321058403|V:0.0001090497267,0.004744176947749956,53,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.001901401904|C:0.0004743497381|Co:9.657120195e-05|Cr:0.000109080425|Fe:0.7875806832|Mn:0.0002071527337|Mo:0.01811335498|Nb:6.124515605e-05|Ni:0.1761298605|Si:0.0002031497823|Ti:0.01501106766|V:0.0001120826385,0.0036996991220599185,54,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0166973301|C:0.001849704232|Co:9.418493983e-05|Cr:0.1319788966|Fe:0.7578788152|Mn:0.0001009838527|Mo:0.01269796959|Nb:5.96904555e-05|Ni:0.07798752979|Si:0.0001979683449|Ti:0.0003479443637|V:0.0001089825737,0.0035319751185600395,55,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0019015903|C:0.000473395901|Co:9.65807705e-05|Cr:0.000109091233|Fe:0.786657882|Mn:0.00031025947|Mo:0.0182152334|Nb:6.12512244e-05|Ni:0.175146475|Si:0.000202169074|Ti:0.0167139779|V:0.000112093744,0.00331735677906009,56,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.006217978535|Co:9.486915804e-05|Cr:0.1099642506|Fe:0.7657510543|Mn:0.003658810521|Mo:0.01179616507|Nb:6.018043534e-05|Ni:0.09806811805|Si:0.001589483259|Ti:0.002689125765|V:0.0001099642506,0.0023406157064800328,57,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.02089672757|C:0.001379783926|Co:9.39852819e-05|Cr:0.1339790189|Fe:0.7518822552|Mn:0.0001009841859|Mo:0.01279799583|Nb:5.95906681e-05|Ni:0.07838772448|Si:0.0001969691546|Ti:0.0001159818372|V:0.0001089829333,0.001999686839999921,58,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0215010428|C:0.001380066933|Co:9.390455437e-05|Cr:0.1340064993|Fe:0.7510364253|Mn:0.0001010048987|Mo:0.01280062083|N:0.0003950191584|Nb:5.960289074e-05|Ni:0.07820379288|Si:0.000197009555|Ti:0.0001160056263|V:0.0001090052868,0.001950873074009984,59,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.00104028868|C:0.009842731358|Co:0.1280355299|Cr:0.1580438572|Fe:0.6671851439|Mn:0.0001020283129|Mo:0.02950818852|N:0.0008042231719|Nb:6.061682117e-05|Ni:9.592661964e-05|Si:0.0002000555154|V:0.005081410091,0.001884442969710003,60,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.02179625976|C:0.001379763233|Co:9.398387237e-05|Cr:0.1329771811|Fe:0.7518709789|Mn:0.0001009826714|Mo:0.0127978039|Nb:5.958977439e-05|Ni:0.07838654887|Si:0.0001969662006|Ti:0.0002309603672|V:0.0001089812988,0.0013191406333099877,61,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_2,Al:0.0002079651658|C:0.0107981913|Co:0.1289783961|Cr:0.03359437294|Fe:0.7108809274|Mn:0.0001019829179|Mo:0.006968832721|Nb:6.048986795e-05|Ni:0.107981913|Si:0.0001999665056|Ti:0.0001169804058|V:0.0001099815781,0.0012869213725500432,62,False,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_3,Al:0.0006155625812|C:0.005066399816|Co:9.393325103e-05|Cr:0.1269098179|Fe:0.8184184319|Mn:0.006855128746|Mo:0.01019275703|N:0.0007904383145|Nb:5.955767831e-05|Ni:0.02248402285|Si:0.00492649923|V:0.003587450757,0.14519058921411002,1,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_3,Al:0.0006302117511|C:0.01370460475|Co:0.06892315818|Cr:0.01110373085|Fe:0.7872645209|Mn:0.0001030346196|Mo:0.01180396613|Nb:6.102050289e-05|Ni:0.1010339474|Si:0.0002020678948|Ti:0.0001180396613|V:0.001110373085|W:0.003941324285,0.12063835231386996,2,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_3,Al:0.0006150153754|C:0.005520138003|Co:0.03750093752|Cr:0.1280032001|Fe:0.7550188755|Mn:0.005430135753|Mo:0.01730043251|N:0.001970049251|Nb:0.002440061002|Ni:0.01880047001|Si:0.02360059001|V:0.003800095002,0.08718357562576999,3,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_3,Al:0.0008451517047|C:0.008541533205|Co:0.1880337521|Cr:0.1470263912|Fe:0.6231118486|Mn:0.0001040186714|Mo:0.01790321363|N:0.001630292638|Nb:6.141102328e-05|Ni:9.711743258e-05|Si:0.000203036445|V:0.005150924591|W:0.00729130879,0.06568704488489993,4,True,62,25,250
hard_ood_matbench_alloy_uts_to_ys,fold_3,Al:0.01590501485|C:0.0004701482377|Co:0.1470463637|Cr:0.0001090343785|Fe:0.671211633|Mn:0.0005141621153|Mo:0.008822781823|Nb:6.071914475e-05|Ni:0.1410444713|Si:0.001000315399|Ti:0.01370432097|V:0.0001110350093,0.05931231850193997,5,True,62,25,250
