target,source,learner,repeat,train_n,gain_all,gain_id,gain_ood,gain_specific,base_ood_r2,aug_ood_r2
catalysis_h2,catalysis_voltage,ridge_alpha_10,2,30,-0.023750967044965567,-0.033643513530764994,-0.06567104088773335,-0.03202752735696835,-3.4967251760390266,-4.106727383796721
catalysis_h2,te_zt,ridge_alpha_10,2,30,0.03401603464704235,0.03870080852665754,0.05108929196992149,0.012388483443263952,-3.4967251760390266,-3.0489931384080506
catalysis_h2,alloy_ys,ridge_alpha_10,2,30,0.0026125918949371214,0.003599028674173646,0.0006503086296902545,-0.0029487200444833915,-3.4967251760390266,-3.490878559335364
catalysis_h2,electrolyte_conductivity,ridge_alpha_10,2,30,-0.04758526794036112,-0.07601823617903156,0.00756510178921323,0.08358333796824478,-3.4967251760390266,-3.4289461597115043
catalysis_h2,shuffled::catalysis_voltage,ridge_alpha_10,2,30,-1.8977053926345497e-05,0.0014203039692793323,0.013103797755389841,0.01168349378611051,-3.4967251760390266,-3.379648952004084
catalysis_h2,catalysis_co,random_forest,0,30,0.0610183624768227,0.08504994278027357,0.08919665246293644,0.004146709682662869,-1.5493966434843611,-1.114884459523005
catalysis_h2,catalysis_voltage,random_forest,0,30,-0.10875067464056412,-0.1791062257712035,-0.11269369861503009,0.0664125271561734,-1.5493966434843611,-2.156375522671432
catalysis_h2,te_zt,random_forest,0,30,-0.011747140993936662,0.03167170021734501,0.20549061909260427,0.17381891887525927,-1.5493966434843611,-0.6092942828140766
catalysis_h2,alloy_ys,random_forest,0,30,-0.013976436330198714,0.0013911929249488255,-0.04942845105533498,-0.0508196439802838,-1.5493966434843611,-1.807650711829968
catalysis_h2,electrolyte_conductivity,random_forest,0,30,-0.026127665248017712,-0.0350021709380192,-0.026124029644353265,0.008878141293665938,-1.5493966434843611,-1.6843375442522932
catalysis_h2,shuffled::catalysis_voltage,random_forest,0,30,-0.03272829298864408,-0.039874120608451545,-0.033450975456857344,0.006423145151594201,-1.5493966434843611,-1.7228089452353417
catalysis_h2,catalysis_co,random_forest,1,30,0.09632864072774666,0.1349808357036468,0.058431751567472275,-0.07654908413617453,-1.0449711170097062,-0.8129707111659472
catalysis_h2,catalysis_voltage,random_forest,1,30,-0.028453096638277782,-0.07091484505539508,-0.07482190250669393,-0.003907057451298851,-1.0449711170097062,-1.3624367728640832
catalysis_h2,te_zt,random_forest,1,30,-0.00030324897098448785,-0.003168047218431309,0.029972936357462232,0.03314098357589354,-1.0449711170097062,-0.9242206935648354
catalysis_h2,alloy_ys,random_forest,1,30,-0.01945042944758177,-0.03359720669870301,-0.029604734378910775,0.003992472319792235,-1.0449711170097062,-1.167845065567409
catalysis_h2,electrolyte_conductivity,random_forest,1,30,-0.056674497004497365,-0.08208917861387453,-0.15883458325975594,-0.07674540464588141,-1.0449711170097062,-1.7461867874306738
catalysis_h2,shuffled::catalysis_voltage,random_forest,1,30,-0.00914735748156841,-0.008486471708546476,0.009354281297302616,0.017840753005849093,-1.0449711170097062,-1.006891587108849
catalysis_h2,catalysis_co,random_forest,2,30,0.19833755698285302,0.2425114457128235,0.15558725134968096,-0.08692419436314253,-5.269440084015509,-3.4703169823089572
catalysis_h2,catalysis_voltage,random_forest,2,30,-0.03225535850390201,-0.04477592811961683,-0.024043582495491635,0.020732345624125195,-5.269440084015509,-5.5745440085499505
catalysis_h2,te_zt,random_forest,2,30,0.12772624425462412,0.12693920945654885,0.3225707053853213,0.19563149592877244,-5.269440084015509,-1.8771115652014667
catalysis_h2,alloy_ys,random_forest,2,30,-0.011328952519251914,-0.04062898588587086,0.05453183325683546,0.09516081914270633,-5.269440084015509,-4.604315526087633
catalysis_h2,electrolyte_conductivity,random_forest,2,30,-0.004773488181485927,-0.00600017347227515,-0.005516667634659925,0.00048350583761522497,-5.269440084015509,-5.338803720181724
