dataset_id,life_cycles,stress_amplitude_mpa,runout,measured_yield_strength_mpa,measured_ultimate_tensile_strength_mpa,title,publication_year,doi,fatigue_type,material_type,atomic_structure,material_name,composition_raw,composition_key,processing_raw,fatigue_test_type,fatigue_temperature_c,fatigue_environment,load_ratio,frequency_hz,load_control,has_yield_strength_mpa,has_ultimate_tensile_strength_mpa,process_cast_or_melt,process_wrought,process_powder,process_heat_treated,process_additive,phase_fcc,phase_bcc,phase_hcp,phase_amorphous,phase_multiphase,provenance_chemistry_component,nearest_borg_l1
159,76104.57967826958,659.4995639534884,0,900.0,1074.0,Fatigue behavior of ultrafine grained triplex Al0.3CoCrFeNi high entropy alloy,2019,10.1016/j.scriptamat.2018.08.048,sn,multi-principal elements alloy,FCC + B2,Al0.3CoCrFeNi,Co23.3-Cr23.3-Fe23.3-Ni23.3-Al7.0,Al:0.06986027944|Co:0.2325349301|Cr:0.2325349301|Fe:0.2325349301|Ni:0.2325349301,vacuum arc melt; remelt for 5 times; heat treat at 1200 C for 48 hour; cool furnace; cold roll with thick reduction 85 % to 1.5 mm; heat treat at 700 C for 36 hour,rotating bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,0,0,0,1,component_013,0.00018567518
159,117131.96947453146,599.0697674418606,0,900.0,1074.0,Fatigue behavior of ultrafine grained triplex Al0.3CoCrFeNi high entropy alloy,2019,10.1016/j.scriptamat.2018.08.048,sn,multi-principal elements alloy,FCC + B2,Al0.3CoCrFeNi,Co23.3-Cr23.3-Fe23.3-Ni23.3-Al7.0,Al:0.06986027944|Co:0.2325349301|Cr:0.2325349301|Fe:0.2325349301|Ni:0.2325349301,vacuum arc melt; remelt for 5 times; heat treat at 1200 C for 48 hour; cool furnace; cold roll with thick reduction 85 % to 1.5 mm; heat treat at 700 C for 36 hour,rotating bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,0,0,0,1,component_013,0.00018567518
159,435254.60596886725,513.4883720930234,0,900.0,1074.0,Fatigue behavior of ultrafine grained triplex Al0.3CoCrFeNi high entropy alloy,2019,10.1016/j.scriptamat.2018.08.048,sn,multi-principal elements alloy,FCC + B2,Al0.3CoCrFeNi,Co23.3-Cr23.3-Fe23.3-Ni23.3-Al7.0,Al:0.06986027944|Co:0.2325349301|Cr:0.2325349301|Fe:0.2325349301|Ni:0.2325349301,vacuum arc melt; remelt for 5 times; heat treat at 1200 C for 48 hour; cool furnace; cold roll with thick reduction 85 % to 1.5 mm; heat treat at 700 C for 36 hour,rotating bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,0,0,0,1,component_013,0.00018567518
159,1414421.7645365528,544.1507267441862,0,900.0,1074.0,Fatigue behavior of ultrafine grained triplex Al0.3CoCrFeNi high entropy alloy,2019,10.1016/j.scriptamat.2018.08.048,sn,multi-principal elements alloy,FCC + B2,Al0.3CoCrFeNi,Co23.3-Cr23.3-Fe23.3-Ni23.3-Al7.0,Al:0.06986027944|Co:0.2325349301|Cr:0.2325349301|Fe:0.2325349301|Ni:0.2325349301,vacuum arc melt; remelt for 5 times; heat treat at 1200 C for 48 hour; cool furnace; cold roll with thick reduction 85 % to 1.5 mm; heat treat at 700 C for 36 hour,rotating bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,0,0,0,1,component_013,0.00018567518
159,3616455.4696715353,571.3040697674419,0,900.0,1074.0,Fatigue behavior of ultrafine grained triplex Al0.3CoCrFeNi high entropy alloy,2019,10.1016/j.scriptamat.2018.08.048,sn,multi-principal elements alloy,FCC + B2,Al0.3CoCrFeNi,Co23.3-Cr23.3-Fe23.3-Ni23.3-Al7.0,Al:0.06986027944|Co:0.2325349301|Cr:0.2325349301|Fe:0.2325349301|Ni:0.2325349301,vacuum arc melt; remelt for 5 times; heat treat at 1200 C for 48 hour; cool furnace; cold roll with thick reduction 85 % to 1.5 mm; heat treat at 700 C for 36 hour,rotating bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,0,0,0,1,component_013,0.00018567518
159,10478927.749870082,456.5675872093023,1,900.0,1074.0,Fatigue behavior of ultrafine grained triplex Al0.3CoCrFeNi high entropy alloy,2019,10.1016/j.scriptamat.2018.08.048,sn,multi-principal elements alloy,FCC + B2,Al0.3CoCrFeNi,Co23.3-Cr23.3-Fe23.3-Ni23.3-Al7.0,Al:0.06986027944|Co:0.2325349301|Cr:0.2325349301|Fe:0.2325349301|Ni:0.2325349301,vacuum arc melt; remelt for 5 times; heat treat at 1200 C for 48 hour; cool furnace; cold roll with thick reduction 85 % to 1.5 mm; heat treat at 700 C for 36 hour,rotating bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,0,0,0,1,component_013,0.00018567518
160,4815.655725129707,554.9578454167461,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
160,7820.710094810913,520.2246858390283,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
160,11279.803845967854,522.9786809714857,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
160,13927.02995143009,484.7878996857551,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
160,18474.113616802162,485.35589128700667,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
160,25043.372333959378,476.312495610558,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
160,88656.87483454897,450.1742261820449,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
160,100680.89151179457,481.9367341003078,0,,,Superior low-cycle fatigue properties of CoCrNi compared to CoCrFeMnNi,2021,10.1016/j.scriptamat.2020.113667,sn,multi-principal elements alloy,FCC,CoCrNi,Co33.3-Cr33.3-Ni33.3,Co:0.3333333333|Cr:0.3333333333|Ni:0.3333333333,vacuum induction melt; heat treat at 1200 C for 48 hour; water quench; rotary swaging to 6 mm; heat treat at 825 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_014,0.0
161,19934.35361916644,800.1951400501673,0,957.0,1158.0,Metastability-assisted fatigue behavior in a friction stir processed dual-phase high entropy alloy,2018,10.1080/21663831.2018.1523240,sn,multi-principal elements alloy,FCC + HCP,Fe42Mn28Cr15Co10Si5,Fe42.0-Mn28.0-Cr15.0-Co10.0-Si5.0,Co:0.1|Cr:0.15|Fe:0.42|Mn:0.28|Si:0.05,vacuum induction melt; friction stir process,bending fatigue,25,air,-1.0,20.0,force,True,True,1,0,0,0,0,1,0,1,0,1,component_015,0.1999999999999999
161,50179.59471386107,709.553720735786,0,957.0,1158.0,Metastability-assisted fatigue behavior in a friction stir processed dual-phase high entropy alloy,2018,10.1080/21663831.2018.1523240,sn,multi-principal elements alloy,FCC + HCP,Fe42Mn28Cr15Co10Si5,Fe42.0-Mn28.0-Cr15.0-Co10.0-Si5.0,Co:0.1|Cr:0.15|Fe:0.42|Mn:0.28|Si:0.05,vacuum induction melt; friction stir process,bending fatigue,25,air,-1.0,20.0,force,True,True,1,0,0,0,0,1,0,1,0,1,component_015,0.1999999999999999
161,168371.63750638432,680.4347826086956,0,957.0,1158.0,Metastability-assisted fatigue behavior in a friction stir processed dual-phase high entropy alloy,2018,10.1080/21663831.2018.1523240,sn,multi-principal elements alloy,FCC + HCP,Fe42Mn28Cr15Co10Si5,Fe42.0-Mn28.0-Cr15.0-Co10.0-Si5.0,Co:0.1|Cr:0.15|Fe:0.42|Mn:0.28|Si:0.05,vacuum induction melt; friction stir process,bending fatigue,25,air,-1.0,20.0,force,True,True,1,0,0,0,0,1,0,1,0,1,component_015,0.1999999999999999
161,542449.3665757923,640.358789715719,0,957.0,1158.0,Metastability-assisted fatigue behavior in a friction stir processed dual-phase high entropy alloy,2018,10.1080/21663831.2018.1523240,sn,multi-principal elements alloy,FCC + HCP,Fe42Mn28Cr15Co10Si5,Fe42.0-Mn28.0-Cr15.0-Co10.0-Si5.0,Co:0.1|Cr:0.15|Fe:0.42|Mn:0.28|Si:0.05,vacuum induction melt; friction stir process,bending fatigue,25,air,-1.0,20.0,force,True,True,1,0,0,0,0,1,0,1,0,1,component_015,0.1999999999999999
161,3275872.9073697063,580.0092803765529,0,957.0,1158.0,Metastability-assisted fatigue behavior in a friction stir processed dual-phase high entropy alloy,2018,10.1080/21663831.2018.1523240,sn,multi-principal elements alloy,FCC + HCP,Fe42Mn28Cr15Co10Si5,Fe42.0-Mn28.0-Cr15.0-Co10.0-Si5.0,Co:0.1|Cr:0.15|Fe:0.42|Mn:0.28|Si:0.05,vacuum induction melt; friction stir process,bending fatigue,25,air,-1.0,20.0,force,True,True,1,0,0,0,0,1,0,1,0,1,component_015,0.1999999999999999
161,11132720.04164375,535.3310096153846,1,957.0,1158.0,Metastability-assisted fatigue behavior in a friction stir processed dual-phase high entropy alloy,2018,10.1080/21663831.2018.1523240,sn,multi-principal elements alloy,FCC + HCP,Fe42Mn28Cr15Co10Si5,Fe42.0-Mn28.0-Cr15.0-Co10.0-Si5.0,Co:0.1|Cr:0.15|Fe:0.42|Mn:0.28|Si:0.05,vacuum induction melt; friction stir process,bending fatigue,25,air,-1.0,20.0,force,True,True,1,0,0,0,0,1,0,1,0,1,component_015,0.1999999999999999
102,615423.2349137533,699.5940026954178,0,851.2,903.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at 25 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
102,872237.9000929133,659.8516246388701,0,851.2,903.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at 25 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
102,4002016.8775687506,579.7539091800819,0,851.2,903.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at 25 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
102,4841396.432083568,605.7094339622641,0,851.2,903.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at 25 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
102,7907594.135406624,559.9222174575948,0,851.2,903.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at 25 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
102,9946998.480855267,549.7166731681277,1,851.2,903.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at 25 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,157172.09872533192,659.5283018867924,0,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,369450.03908045986,579.2246657503435,0,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,413488.97773684206,599.4358120606734,0,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,554980.7739633409,605.6958285736795,0,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,1236226.7443444398,519.7428312546637,0,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,1260166.5944272594,549.9056603773585,0,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,3698148.792889954,499.2761163959987,0,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,9947125.275338063,470.16195300969326,1,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
103,9960514.841947323,450.09609025481427,1,770.1,848.9,Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures,2021,10.1007/s12540-020-00786-7,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; heat treat at 1200 C for 24 hour; cool furnace; cool air; hot roll at 700 C with thick reduction 70 %; heat treat at 1000 C for 1 hour; prestrain at -196 C,rotating bending fatigue,25,air,-1.0,50.0,force,True,True,1,1,0,1,0,1,0,0,0,0,component_016,0.0
108,1103.9571203430014,950.9103015663715,0,925.0,1025.0,On the low-cycle fatigue response of CoCrNiFeMn high entropy alloy with ultra-fine grain structure,2021,10.1016/j.actamat.2020.116540,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; hot extruction at 900 C with diameter reduction 31.75 %; equal channel angular pressing,uniaxial,25,air,-1.0,,strain,True,True,1,0,0,0,0,1,0,0,0,0,component_016,0.0
108,3836.209986640241,765.7990859518804,0,925.0,1025.0,On the low-cycle fatigue response of CoCrNiFeMn high entropy alloy with ultra-fine grain structure,2021,10.1016/j.actamat.2020.116540,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; hot extruction at 900 C with diameter reduction 31.75 %; equal channel angular pressing,uniaxial,25,air,-1.0,,strain,True,True,1,0,0,0,0,1,0,0,0,0,component_016,0.0
108,86914.73738651769,399.3567877588873,0,925.0,1025.0,On the low-cycle fatigue response of CoCrNiFeMn high entropy alloy with ultra-fine grain structure,2021,10.1016/j.actamat.2020.116540,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; hot extruction at 900 C with diameter reduction 31.75 %; equal channel angular pressing,uniaxial,25,air,-1.0,,strain,True,True,1,0,0,0,0,1,0,0,0,0,component_016,0.0
109,3120.551664831586,368.8794453761084,0,255.0,800.0,On the low-cycle fatigue response of CoCrNiFeMn high entropy alloy with ultra-fine grain structure,2021,10.1016/j.actamat.2020.116540,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; hot extruction at 900 C with diameter reduction 31.75 %,uniaxial,25,air,-1.0,,strain,True,True,1,0,0,0,0,1,0,0,0,0,component_016,0.0
109,8910.150630126926,346.6794996953531,0,255.0,800.0,On the low-cycle fatigue response of CoCrNiFeMn high entropy alloy with ultra-fine grain structure,2021,10.1016/j.actamat.2020.116540,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; hot extruction at 900 C with diameter reduction 31.75 %,uniaxial,25,air,-1.0,,strain,True,True,1,0,0,0,0,1,0,0,0,0,component_016,0.0
109,27583.5701932053,327.0655278517558,0,255.0,800.0,On the low-cycle fatigue response of CoCrNiFeMn high entropy alloy with ultra-fine grain structure,2021,10.1016/j.actamat.2020.116540,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,vacuum induction melt; hot extruction at 900 C with diameter reduction 31.75 %,uniaxial,25,air,-1.0,,strain,True,True,1,0,0,0,0,1,0,0,0,0,component_016,0.0
110,2493.532423254792,434.12587412587413,0,,,Deformation mechanisms of CoCrFeMnNi high-entropy alloy under low-cycle-fatigue loading,2021,10.1016/j.actamat.2021.117089,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,arc melt; remelt for 4 times; drop cast in water-cooled copper mold; heat treat at 1200 C for 72 hour; water quench; rotary swaging to 6 mm; heat treat at 800 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_016,0.0
110,4258.614149031903,427.97202797202794,0,,,Deformation mechanisms of CoCrFeMnNi high-entropy alloy under low-cycle-fatigue loading,2021,10.1016/j.actamat.2021.117089,sn,multi-principal elements alloy,FCC,CoCrFeMnNi,Co20.0-Cr20.0-Fe20.0-Mn20.0-Ni20.0,Co:0.2|Cr:0.2|Fe:0.2|Mn:0.2|Ni:0.2,arc melt; remelt for 4 times; drop cast in water-cooled copper mold; heat treat at 1200 C for 72 hour; water quench; rotary swaging to 6 mm; heat treat at 800 C for 1 hour,uniaxial,25,air,-1.0,,strain,False,False,1,1,0,1,0,1,0,0,0,0,component_016,0.0
