edge_id,source_evaluated,learner_evaluated,repeat,pool,candidate_n,baseline_fraction_to_first_hit,augmented_fraction_to_first_hit,baseline_first_hit_rank,augmented_first_hit_rank,baseline_top10_recall_top5,augmented_top10_recall_top5,baseline_top10_enrichment,augmented_top10_enrichment,baseline_top10_regret,augmented_top10_regret,baseline_spearman_rho,augmented_spearman_rho,effect_fraction_to_first_hit,effect_top10_recall_top5,effect_top10_enrichment,effect_top10_regret_reduction,effect_spearman_rho,analysis_family,edge_role
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,57,fold_4,21,0.09523809523809523,0.047619047619047616,2.0,1.0,0.5,1.0,3.5,7.0,0.0,0.0,0.8844155844155844,0.9363636363636364,0.047619047619047616,0.5,3.5,0.0,0.051948051948051965,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,58,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.8441558441558443,0.9062676453980804,0.0,0.0,0.0,0.0,0.06211180124223603,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,58,fold_1,22,0.22727272727272727,0.09090909090909091,5.0,2.0,0.0,0.5,0.0,3.6666666666666665,0.010150458889990777,0.004826776020049106,0.9084747212606202,0.9483197215209376,0.13636363636363635,0.5,3.6666666666666665,0.0053236828699416705,0.03984500026031734,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,58,fold_2,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.9308105426244819,0.935629587803501,0.0,0.0,0.0,0.0,0.004819045179019099,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,58,fold_3,21,0.5238095238095238,0.42857142857142855,11.0,9.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7311688311688312,0.8363636363636363,0.09523809523809529,0.0,0.0,0.0,0.10519480519480506,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,58,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.9233766233766234,0.9545454545454546,0.0,0.0,0.0,0.0,0.03116883116883118,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,59,fold_0,22,0.09090909090909091,0.09090909090909091,2.0,2.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.9232072275550537,0.9141727837380011,0.0,0.0,0.0,0.0,-0.00903444381705254,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,59,fold_1,22,0.09090909090909091,0.045454545454545456,2.0,1.0,1.0,0.5,7.333333333333333,3.6666666666666665,0.0,0.0,0.9277244494635801,0.9627329192546585,0.045454545454545456,-0.5,-3.6666666666666665,0.0,0.03500846979107841,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,59,fold_2,22,0.09090909090909091,0.13636363636363635,2.0,3.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.8531902879728968,0.9153020892151329,-0.04545454545454544,0.0,0.0,0.0,0.06211180124223614,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,59,fold_3,21,0.38095238095238093,0.38095238095238093,8.0,8.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7974025974025974,0.8441558441558441,0.0,0.0,0.0,0.0,0.04675324675324666,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,59,fold_4,21,0.09523809523809523,0.047619047619047616,2.0,1.0,0.5,1.0,3.5,7.0,0.0,0.0,0.9204287591649191,0.9519480519480519,0.047619047619047616,0.5,3.5,0.0,0.03151929278313281,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,60,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9695087521174479,0.9548277809147376,0.0,0.0,0.0,0.0,-0.01468097120271028,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,60,fold_1,22,0.09090909090909091,0.09090909090909091,2.0,2.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.945732656432389,0.9412103245426944,0.0,0.0,0.0,0.0,-0.004522331889694642,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,60,fold_2,22,0.09090909090909091,0.045454545454545456,2.0,1.0,0.5,1.0,3.6666666666666665,7.333333333333333,0.0027359262235240323,0.0,0.9308105426244819,0.935629587803501,0.045454545454545456,0.5,3.6666666666666665,0.0027359262235240323,0.004819045179019099,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,60,fold_3,21,0.14285714285714285,0.09523809523809523,3.0,2.0,0.5,0.5,3.5,3.5,0.0,0.0,0.7831168831168831,0.8220779220779221,0.047619047619047616,0.0,0.0,0.0,0.038961038961038974,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,60,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,1.0,3.5,7.0,0.0,0.0,0.7788243346780085,0.9285714285714285,0.0,0.5,3.5,0.0,0.14974709389342,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,61,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9412761151891589,0.9695087521174479,0.0,0.0,0.0,0.0,0.028232636928289034,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,61,fold_1,22,0.09090909090909091,0.09090909090909091,2.0,2.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9395481725475195,0.9471900970760049,0.0,0.0,0.0,0.0,0.007641924528485333,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,61,fold_2,22,0.045454545454545456,0.13636363636363635,1.0,3.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0027359262235240323,0.0027359262235240323,0.9028797289666857,0.9164313946922643,-0.0909090909090909,0.0,0.0,0.0,0.013551665725578643,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,61,fold_3,21,0.14285714285714285,0.14285714285714285,3.0,3.0,0.5,0.5,3.5,3.5,0.0,0.0,0.8129870129870129,0.8207792207792207,0.0,0.0,0.0,0.0,0.007792207792207795,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,61,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.8220779220779221,0.9259740259740258,0.0,0.0,0.0,0.0,0.10389610389610371,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,62,fold_0,22,0.09090909090909091,0.09090909090909091,2.0,2.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.8260869565217391,0.8080180688876343,0.0,0.0,0.0,0.0,-0.018068887634104858,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,62,fold_1,22,0.09090909090909091,0.09090909090909091,2.0,2.0,1.0,0.5,7.333333333333333,3.6666666666666665,0.0,0.004826776020049106,0.9378881987577641,0.9322416713721063,0.0,-0.5,-3.6666666666666665,-0.004826776020049106,-0.00564652738565774,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,62,fold_2,22,0.18181818181818182,0.18181818181818182,4.0,4.0,0.0,0.0,0.0,0.0,0.009817241613661487,0.009817241613661487,0.8938452851496332,0.8938452851496332,0.0,0.0,0.0,0.0,0.0,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,62,fold_3,21,0.47619047619047616,0.38095238095238093,10.0,8.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.764935064935065,0.8220779220779221,0.09523809523809523,0.0,0.0,0.0,0.05714285714285705,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,62,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.751948051948052,0.9649350649350649,0.0,0.0,0.0,0.0,0.21298701298701284,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,63,fold_0,22,0.36363636363636365,0.36363636363636365,8.0,8.0,0.0,0.0,0.0,0.0,0.01593220424896291,0.01593220424896291,0.7662337662337665,0.6837944664031621,0.0,0.0,0.0,0.0,-0.08243929983060438,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,63,fold_1,22,0.09090909090909091,0.09090909090909091,2.0,2.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.004826776020049106,0.004826776020049106,0.8163843110830822,0.9347642281817462,0.0,0.0,0.0,0.0,0.11837991709866402,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,63,fold_2,22,0.13636363636363635,0.045454545454545456,3.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.941541974851342,0.9480519480519483,0.0909090909090909,0.0,0.0,0.0,0.006509973200606312,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,63,fold_3,21,0.42857142857142855,0.23809523809523808,9.0,5.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.8363636363636363,0.8584415584415584,0.19047619047619047,0.0,0.0,0.0,0.02207792207792214,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,63,fold_4,21,0.09523809523809523,0.09523809523809523,2.0,2.0,0.5,0.5,3.5,3.5,0.0,0.0,0.9363636363636364,0.9584415584415583,0.0,0.0,0.0,0.0,0.02207792207792192,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,64,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.8859401468097121,0.8712591756070017,0.0,0.0,0.0,0.0,-0.014680971202710391,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,64,fold_1,22,0.3181818181818182,0.22727272727272727,7.0,5.0,0.0,0.0,0.0,0.0,0.029868081274793123,0.029868081274793123,0.8333334663304819,0.8819210447063607,0.09090909090909091,0.0,0.0,0.0,0.04858757837587879,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,64,fold_2,22,0.18181818181818182,0.13636363636363635,4.0,3.0,0.0,0.5,0.0,3.6666666666666665,0.007427835435713792,0.0,0.8690005646527387,0.8927159796725015,0.04545454545454547,0.5,3.6666666666666665,0.007427835435713792,0.02371541501976282,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,64,fold_3,21,0.47619047619047616,0.38095238095238093,10.0,8.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7935064935064934,0.803896103896104,0.09523809523809523,0.0,0.0,0.0,0.010389610389610615,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,64,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,1.0,3.5,7.0,0.0,0.0,0.8883116883116883,0.9571428571428571,0.0,0.5,3.5,0.0,0.0688311688311688,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,65,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.8983625070581593,0.837380011293055,0.0,0.0,0.0,0.0,-0.060982495765104394,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,65,fold_1,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.8870694522868439,0.9186900056465275,0.0,0.0,0.0,0.0,0.03162055335968361,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,65,fold_2,22,0.13636363636363635,0.09090909090909091,3.0,2.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.8890144381619749,0.9435347261434219,0.04545454545454544,0.0,0.0,0.0,0.054520287981447035,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,65,fold_3,21,0.42857142857142855,0.2857142857142857,9.0,6.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.8064935064935065,0.8181818181818182,0.14285714285714285,0.0,0.0,0.0,0.011688311688311748,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,65,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.9376623376623376,0.9649350649350649,0.0,0.0,0.0,0.0,0.027272727272727226,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,66,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,0.5,7.333333333333333,3.6666666666666665,0.0,0.0,0.9243365330321853,0.909655561829475,0.0,-0.5,-3.6666666666666665,0.0,-0.01468097120271028,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,66,fold_1,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.9695087521174479,0.9596159659702638,0.0,0.0,0.0,0.0,-0.00989278614718414,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,66,fold_2,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,1.0,3.6666666666666665,7.333333333333333,0.0027359262235240323,0.0,0.8712591756070017,0.9220779220779223,0.0,0.5,3.6666666666666665,0.0027359262235240323,0.05081874647092055,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,66,fold_3,21,0.38095238095238093,0.38095238095238093,8.0,8.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7701298701298702,0.8207792207792207,0.0,0.0,0.0,0.0,0.0506493506493505,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,66,fold_4,21,0.09523809523809523,0.09523809523809523,2.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.9415584415584415,0.9454545454545454,0.0,0.0,0.0,0.0,0.003896103896103953,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,67,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,0.5,7.333333333333333,3.6666666666666665,0.0,0.0,0.9819311123658953,0.9390175042348957,0.0,-0.5,-3.6666666666666665,0.0,-0.042913608130999537,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,67,fold_1,22,0.13636363636363635,0.09090909090909091,3.0,2.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.004826776020049106,0.004826776020049106,0.8480227342115615,0.869491664191601,0.04545454545454544,0.0,0.0,0.0,0.021468929980039464,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,67,fold_2,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9237289609832797,0.9424054206662904,0.0,0.0,0.0,0.0,0.018676459683010682,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,67,fold_3,21,0.09523809523809523,0.047619047619047616,2.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.7935064935064934,0.8402597402597403,0.047619047619047616,0.0,0.0,0.0,0.04675324675324688,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,67,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.7931146894427427,0.9428571428571428,0.0,0.0,0.0,0.0,0.14974245341440018,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,68,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9728966685488425,0.9920948616600791,0.0,0.0,0.0,0.0,0.019198193111236606,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,68,fold_1,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,1.0,3.6666666666666665,7.333333333333333,0.0,0.0,0.9333709768492378,0.9638622247317901,0.0,0.5,3.6666666666666665,0.0,0.030491247882552308,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,68,fold_2,22,0.09090909090909091,0.045454545454545456,2.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.9048291803910316,0.9243365330321853,0.045454545454545456,0.0,0.0,0.0,0.019507352641153775,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,68,fold_3,21,0.5238095238095238,0.23809523809523808,11.0,5.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7818181818181819,0.8220779220779221,0.28571428571428575,0.0,0.0,0.0,0.04025974025974022,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,68,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.9441558441558441,0.9441558441558441,0.0,0.0,0.0,0.0,0.0,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,69,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9491812535290796,0.9119141727837381,0.0,0.0,0.0,0.0,-0.03726708074534146,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,69,fold_1,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,1.0,3.6666666666666665,7.333333333333333,0.004826776020049106,0.0,0.9550974681905333,0.9649915302089217,0.0,0.5,3.6666666666666665,0.004826776020049106,0.009894062018388383,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,69,fold_2,22,0.045454545454545456,0.13636363636363635,1.0,3.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0027359262235240323,0.0,0.9229031715099536,0.9322416713721063,-0.0909090909090909,0.0,0.0,0.0027359262235240323,0.009338499862152738,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,69,fold_3,21,0.42857142857142855,0.2857142857142857,9.0,6.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7805194805194805,0.8116883116883117,0.14285714285714285,0.0,0.0,0.0,0.03116883116883118,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,69,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,0.5,3.5,3.5,0.0,0.0,0.8870129870129868,0.9194805194805193,0.0,0.0,0.0,0.0,0.032467532467532534,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,70,fold_0,22,0.13636363636363635,0.045454545454545456,3.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.008118840218199974,0.0,0.9604743083003954,0.9277244494635801,0.0909090909090909,0.0,0.0,0.008118840218199974,-0.03274985883681525,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,70,fold_1,22,0.13636363636363635,0.18181818181818182,3.0,4.0,0.5,0.0,3.6666666666666665,0.0,0.0,0.010150458889990777,0.91920918625064,0.91807924256748,-0.04545454545454547,-0.5,-3.6666666666666665,-0.010150458889990777,-0.0011299436831599952,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,70,fold_2,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0027359262235240323,0.0027359262235240323,0.8677224313351568,0.9062676453980804,0.0,0.0,0.0,0.0,0.03854521406292355,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,70,fold_3,21,0.38095238095238093,0.19047619047619047,8.0,4.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.8363636363636363,0.8831168831168831,0.19047619047619047,0.0,0.0,0.0,0.04675324675324677,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,70,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,0.5,1.0,3.5,7.0,0.0,0.0,0.696103896103896,0.9519480519480519,0.0,0.5,3.5,0.0,0.2558441558441559,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,71,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9390175042348957,0.9469226425748165,0.0,0.0,0.0,0.0,0.007905138339920792,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,71,fold_1,22,0.09090909090909091,0.09090909090909091,2.0,2.0,0.5,1.0,3.6666666666666665,7.333333333333333,0.004826776020049106,0.0,0.9443660359636735,0.9469226425748165,0.0,0.5,3.6666666666666665,0.004826776020049106,0.0025566066111429864,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,71,fold_2,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,1.0,3.6666666666666665,7.333333333333333,0.0,0.0,0.8743293203778507,0.9503105590062113,0.0,0.5,3.6666666666666665,0.0,0.07598123862836059,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,71,fold_3,21,0.3333333333333333,0.2857142857142857,7.0,6.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7801234578384388,0.8467532467532467,0.047619047619047616,0.0,0.0,0.0,0.06662978891480786,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,71,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.9402597402597404,0.8974025974025974,0.0,0.0,0.0,0.0,-0.04285714285714293,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,72,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.8023715415019763,0.8181818181818183,0.0,0.0,0.0,0.0,0.015810276679842028,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,72,fold_1,22,0.22727272727272727,0.22727272727272727,5.0,5.0,0.0,0.0,0.0,0.0,0.029868081274793123,0.04442074198513213,0.8884496259395085,0.8836815358554491,0.0,0.0,0.0,-0.014552660710339005,-0.004768090084059429,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,72,fold_2,22,0.18181818181818182,0.22727272727272727,4.0,5.0,0.0,0.0,0.0,0.0,0.009817241613661487,0.009179554049682181,0.831403591470411,0.8802936194240545,-0.04545454545454544,0.0,0.0,0.0006376875639793056,0.0488900279536435,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,72,fold_3,21,0.3333333333333333,0.2857142857142857,7.0,6.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.8051948051948051,0.8311688311688311,0.047619047619047616,0.0,0.0,0.0,0.025974025974025983,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,72,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.9324675324675323,0.9584415584415583,0.0,0.0,0.0,0.0,0.025974025974025983,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,73,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.8543195934500282,0.8802936194240545,0.0,0.0,0.0,0.0,0.025974025974026316,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,73,fold_1,22,0.13636363636363635,0.09090909090909091,3.0,2.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.8489127703668667,0.9178198615077567,0.04545454545454544,0.0,0.0,0.0,0.06890709114089,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,73,fold_2,22,0.13636363636363635,0.045454545454545456,3.0,1.0,0.5,0.5,3.6666666666666665,3.6666666666666665,0.0,0.0,0.9085262563523435,0.9345002823263695,0.0909090909090909,0.0,0.0,0.0,0.025974025974025983,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,73,fold_3,21,0.47619047619047616,0.14285714285714285,10.0,3.0,0.0,0.5,0.0,3.5,0.009676035237594416,0.0,0.7181818181818181,0.8142857142857143,0.3333333333333333,0.5,3.5,0.009676035237594416,0.09610389610389614,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,73,fold_4,21,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.9571428571428571,0.9454545454545454,0.0,0.0,0.0,0.0,-0.011688311688311637,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,74,fold_0,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9119141727837381,0.9514398644833428,0.0,0.0,0.0,0.0,0.03952569169960474,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,74,fold_1,22,0.045454545454545456,0.045454545454545456,1.0,1.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.0,0.9313753548469482,0.9576272714780791,0.0,0.0,0.0,0.0,0.02625191663113091,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,74,fold_2,22,0.22727272727272727,0.09090909090909091,5.0,2.0,0.0,0.5,0.0,3.6666666666666665,0.014218493828771717,0.0027359262235240323,0.8076814781268259,0.8870694522868439,0.13636363636363635,0.5,3.6666666666666665,0.011482567605247684,0.07938797416001797,secondary,named-edge
kit_formulation_holdout_minus20_to_minus30,temperature_-20_C,random-forest-primary,74,fold_3,21,0.42857142857142855,0.2857142857142857,9.0,6.0,0.0,0.0,0.0,0.0,0.009676035237594416,0.009676035237594416,0.7090909090909091,0.8116883116883117,0.14285714285714285,0.0,0.0,0.0,0.10259740259740258,secondary,named-edge
