composition_key,band_gap,band_gap_q25,band_gap_q75,n_dois,n_extractions,element_system,formula_name,band_gap_iqr
Mo:0.12500000|O:0.75000000|W:0.12500000,3.52,3.52,3.52,1,1,Mo-O-W,MoO3–WO3,0.0
Mo:0.14285714|O:0.64285714|Zn:0.21428571,2.86,2.86,2.86,1,3,Mo-O-Zn,Zn3Mo2O9,0.0
Mo:0.14285714|S:0.85714286,1.8,1.29,1.82,36,36,Mo-S,molybdenum disulfide,0.53
Mo:0.16357688|Na:0.14558342|Ni:0.03653217|O:0.65430752,3.59,3.59,3.59,1,1,Mo-Na-Ni-O,Na2.67Ni0.67(MoO4)3,0.0
Mo:0.16666667|Ni:0.16666667|O:0.66666667,2.8,2.575,2.8075,6,8,Mo-Ni-O,NiMoO4,0.23249999999999993
Mo:0.16666667|O:0.33333333|S:0.33333333|Ti:0.16666667,2.205,1.7875,2.6225,2,2,Mo-O-S-Ti,MoS2 / TiO2,0.835
Mo:0.16666667|O:0.66666667|Pb:0.16666667,3.3,3.1925,3.3,8,8,Mo-O-Pb,PbMoO4,0.10749999999999993
Mo:0.16666667|O:0.66666667|Zn:0.16666667,3.019,2.76,3.69,5,8,Mo-O-Zn,ZnMoO4,0.9300000000000002
Mo:0.16666667|S:0.33333333|Se:0.33333333|Sn:0.16666667,0.45,0.45,0.45,1,3,Mo-S-Se-Sn,SnSe2 / MoS2,0.0
Mo:0.16666667|S:0.33333333|Se:0.33333333|W:0.16666667,0.6,0.4,1.095,3,3,Mo-S-Se-W,MoS2–WSe2,0.695
Mo:0.16666667|S:0.66666667|Zn:0.16666667,3.35,3.35,3.35,1,2,Mo-S-Zn,ZnMoS4,0.0
Mo:0.16666667|Se:0.66666667|Sn:0.16666667,0.61,0.61,0.61,1,1,Mo-Se-Sn,MoSe2 / SnSe2,0.0
Mo:0.16666667|Se:0.66666667|W:0.16666667,1.455,1.4475,1.4625,2,2,Mo-Se-W,Mo0.5W0.5Se2,0.014999999999999902
Mo:0.17647059|O:0.70588235|Tb:0.11764706,3.76,3.76,3.76,1,1,Mo-O-Tb,β′-Tb2(MoO4)3,0.0
Mo:0.18181818|O:0.72727273|Pb:0.09090909,3.0,3.0,3.0,1,1,Mo-O-Pb,Lead molybdate,0.0
Mo:0.18181818|O:0.72727273|Sn:0.09090909,3.33,3.33,3.33,1,1,Mo-O-Sn,Sn(MoO4)2,0.0
Mo:0.18181818|O:0.72727273|Zr:0.09090909,2.79,2.79,2.79,1,1,Mo-O-Zr,ZrMo2O8,0.0
Mo:0.20000000|Ne:0.20000000|O:0.60000000,1.7850000000000001,1.7850000000000001,1.7850000000000001,1,2,Mo-Ne-O,a-Ne MoO3,0.0
Mo:0.20000000|O:0.20000000|S:0.40000000|Zn:0.20000000,2.165,1.8825,2.4475,2,2,Mo-O-S-Zn,MoS2·ZnO,0.5649999999999997
Mo:0.20000000|O:0.80000000,3.0,3.0,3.0,1,1,Mo-O,(MoO4)2(x,0.0
Mo:0.20000000|P:0.80000000,0.47,0.47,0.47,1,2,Mo-P,MoP4,0.0
Mo:0.20000000|S:0.60000000|Zn:0.20000000,2.25,2.25,2.25,1,1,Mo-S-Zn,MoS2–ZnS,0.0
Mo:0.20242915|O:0.59514170|S:0.20242915,2.0,2.0,2.0,1,1,Mo-O-S,MoO2.94(StSa)0.06,0.0
Mo:0.25000000|O:0.75000000,3.0,2.9,3.1525000000000003,96,133,Mo-O,MoO3,0.2525000000000004
Mo:0.25000000|S:0.50000000|W:0.25000000,1.92,1.9125,1.9275,2,2,Mo-S-W,Mo1−xWxS2,0.014999999999999902
Mo:0.25000000|S:0.75000000,1.9,1.9,1.9,1,1,Mo-S,molybdenum sulfide,0.0
Mo:0.28571429|O:0.42857143|S:0.28571429,0.345,0.2825,0.4075,2,2,Mo-O-S,MoS2 / MoO3,0.125
Mo:0.28571429|O:0.71428571,2.955,2.5425,3.3674999999999997,2,2,Mo-O,MoO2 / MoO3,0.8249999999999997
Mo:0.33333333|O:0.33333333|S:0.33333333,1.71,1.71,1.71,1,1,Mo-O-S,MoSO,0.0
Mo:0.33333333|O:0.66666667,2.25,1.66,2.6574999999999998,4,4,Mo-O,MoO2,0.9974999999999998
Mo:0.33333333|S:0.33333333|Se:0.33333333,1.74,1.4,1.795,6,8,Mo-S-Se,MoS2(1−x)Se2x,0.395
Mo:0.33333333|S:0.44444444|Se:0.22222222,0.69,0.69,0.69,1,1,Mo-S-Se,MoS2 / MoSe2 / MoS2,0.0
Mo:0.33333333|S:0.66666667,1.8,1.3,1.87375,614,779,Mo-S,MoS2,0.57375
Mo:0.33333333|Se:0.33333333|Te:0.33333333,1.125,0.7464999999999999,1.3275000000000001,3,4,Mo-Se-Te,MoTeSe,0.5810000000000002
Mo:0.33333333|Se:0.66666667,1.48,1.22,1.585,63,91,Mo-Se,MoSe2,0.365
Mo:0.33333333|Si:0.66666667,0.86,0.86,0.86,1,1,Mo-Si,MoSi2,0.0
Mo:0.33333333|Te:0.66666667,1.0,0.881875,1.0750000000000002,18,23,Mo-Te,MoTe2,0.1931250000000002
Mo:0.33333333|Ti:0.33333333|V:0.33333333,1.16,1.16,1.16,1,1,Mo-Ti-V,Mo / VTi,0.0
Mo:0.40000000|S:0.60000000,0.89,0.89,0.89,1,1,Mo-S,Mo2S3,0.0
Mo:0.50000000|O:0.50000000,3.1,2.9625,3.2025,4,4,Mo-O,MoOx,0.2400000000000002
Mo:0.50000000|S:0.50000000,2.07,2.07,2.07,1,1,Mo-S,MoSx,0.0
Mo:0.50000000|Se:0.50000000,1.045,1.045,1.045,1,2,Mo-Se,MoSex,0.0
Mo:0.50000000|Zn:0.50000000,3.515,3.515,3.515,1,1,Mo-Zn,Zn / Mo,0.0
Mo:0.55555556|S:0.44444444,0.77,0.77,0.77,1,1,Mo-S,Mo5S4,0.0
Mo:0.98529412|Na:0.00490196|S:0.00980392,1.76,1.76,1.76,1,1,Mo-Na-S,MoS2(NaMo200),0.0
Mo:1.00000000,2.6399999999999997,2.0199999999999996,2.82,3,3,Mo,molybdenum,0.8000000000000003
N:0.04000000|Na:0.04000000|O:0.56000000|Sr:0.20000000|Ta:0.16000000,2.16,2.16,2.16,1,1,N-Na-O-Sr-Ta,SrNa0.2Ta0.8O2.8N0.2,0.0
N:0.09090909|O:0.09090909|Sr:0.45454545|Ta:0.36363636,2.2,2.2,2.2,1,1,N-O-Sr-Ta,Sr5Ta4O15−xNx,0.0
N:0.14285714|O:0.57142857|Ti:0.28571429,3.09,3.09,3.09,1,2,N-O-Ti,TiO2 / Ti(NO2),0.0
N:0.14285714|U:0.85714286,2.67,2.67,2.67,1,1,N-U,U6N,0.0
N:0.15384615|Nb:0.30769231|O:0.53846154,1.52,1.52,1.52,1,1,N-Nb-O,Nb4O7N2,0.0
N:0.18181818|Nb:0.18181818|O:0.45454545|Sr:0.18181818,0.2,0.2,0.2,1,1,N-Nb-O-Sr,Sr2Nb2O5N2,0.0
N:0.20000000|Na:0.20000000|O:0.60000000,3.065,3.065,3.065,1,2,N-Na-O,NaNO3,0.0
N:0.20000000|Nb:0.20000000|O:0.40000000|Sr:0.20000000,1.8,1.625,1.82,4,5,N-Nb-O-Sr,SrNbO2N,0.19500000000000006
N:0.20000000|O:0.40000000|P:0.20000000|Sn:0.20000000,5.225,5.225,5.225,1,1,N-O-P-Sn,SnO2NPs,0.0
N:0.20000000|O:0.40000000|P:0.20000000|Ti:0.20000000,3.2,3.1125000000000003,3.25,4,4,N-O-P-Ti,TiO2NP,0.13749999999999973
N:0.20000000|O:0.40000000|S:0.20000000|Ti:0.20000000,2.9000000000000004,2.75,3.0500000000000003,2,2,N-O-S-Ti,TiO2-NS,0.30000000000000027
N:0.20000000|O:0.40000000|Sr:0.20000000|Ta:0.20000000,2.03,2.03,2.03,1,1,N-O-Sr-Ta,SrTaO2N,0.0
N:0.20000000|O:0.40000000|Ti:0.20000000|Ts:0.20000000,3.2,3.145,3.23,3,3,N-O-Ti-Ts,TiO2NTs,0.08499999999999996
N:0.20000000|O:0.40000000|Ti:0.20000000|W:0.20000000,3.005,2.9925,3.0175,2,2,N-O-Ti-W,TiO2NWs,0.02499999999999991
N:0.20000000|O:0.40000000|Ti:0.20000000|Y:0.20000000,2.7,2.7,2.7,1,1,N-O-Ti-Y,YTiO2N,0.0
N:0.20000000|O:0.40000000|Ti:0.40000000,3.1050000000000004,3.1050000000000004,3.1050000000000004,1,2,N-O-Ti,TiN / TiO2,0.0
N:0.23529412|O:0.70588235|Zr:0.05882353,3.5,3.5,3.5,1,1,N-O-Zr,zirconium nitrate,0.0
N:0.25000000|Na:0.75000000,1.175,0.9625,1.3875000000000002,2,2,N-Na,Na3N,0.42500000000000016
N:0.25000000|Ni:0.25000000|O:0.25000000|P:0.25000000,3.54,3.4375,3.6574999999999998,4,4,N-Ni-O-P,NiO-NPs,0.21999999999999975
N:0.25000000|O:0.25000000|P:0.25000000|Zn:0.25000000,3.33,3.3049999999999997,3.355,2,2,N-O-P-Zn,ZnONPs,0.050000000000000266
N:0.25000000|O:0.25000000|Rh:0.25000000|Sr:0.25000000,2.69,2.69,2.69,1,1,N-O-Rh-Sr,RhSrNO,0.0
N:0.25000000|O:0.25000000|S:0.25000000|Zn:0.25000000,3.23,3.165,3.295,2,2,N-O-S-Zn,ZnONS,0.1299999999999999
N:0.25000000|O:0.25000000|S:0.50000000,4.029,4.029,4.029,1,2,N-O-S,NSSO,0.0
N:0.25000000|O:0.25000000|Ti:0.25000000|Ts:0.25000000,3.2,3.2,3.2,1,1,N-O-Ti-Ts,TiONTs,0.0
N:0.25000000|O:0.50000000|Si:0.25000000,2.93,2.93,2.93,1,1,N-O-Si,SiO2 / N,0.0
N:0.25000000|O:0.50000000|Ti:0.25000000,2.75,2.75,2.75,1,1,N-O-Ti,N / TiO2−x,0.0
N:0.25000000|O:0.50000000|Zr:0.25000000,2.32,2.32,2.32,1,2,N-O-Zr,m-ZrO2(N),0.0
N:0.25000000|O:0.75000000,2.767,2.338,3.196,2,3,N-O,nitrate,0.8580000000000001
N:0.28571429|O:0.28571429|Si:0.28571429|Sr:0.14285714,5.2,5.2,5.2,1,1,N-O-Si-Sr,SrSi2O2N2,0.0
N:0.31632653|O:0.40816327|Ta:0.27551020,2.5,2.5,2.5,1,2,N-O-Ta,Ta27O40N31,0.0
N:0.33333333|Nb:0.33333333|O:0.33333333,2.2,2.2,2.2,1,1,N-Nb-O,NbON,0.0
N:0.33333333|O:0.33333333|S:0.33333333,2.28,2.28,2.28,1,1,N-O-S,SNO,0.0
N:0.33333333|O:0.33333333|Si:0.33333333,4.0,3.25,4.75,2,2,N-O-Si,SiOxNy,1.5
N:0.33333333|O:0.33333333|Sn:0.33333333,1.6,1.6,1.6,1,1,N-O-Sn,SnOxNy,0.0
N:0.33333333|O:0.33333333|Ta:0.33333333,2.4,2.32125,2.5,18,27,N-O-Ta,TaON,0.17874999999999996
N:0.33333333|O:0.33333333|Ti:0.33333333,2.665,2.1750000000000003,2.97375,8,11,N-O-Ti,TiON,0.7987499999999996
N:0.33333333|O:0.33333333|V:0.33333333,1.5,1.5,1.5,1,1,N-O-V,VONc,0.0
N:0.33333333|O:0.33333333|Zn:0.33333333,2.21,1.7550000000000001,2.665,2,2,N-O-Zn,ZnO-N,0.9099999999999999
N:0.33333333|O:0.33333333|Zr:0.33333333,5.75,5.75,5.75,1,1,N-O-Zr,ZrON,0.0
N:0.33333333|O:0.50000000|Zn:0.16666667,3.48,3.48,3.48,1,1,N-O-Zn,ZnN2O3,0.0
N:0.33333333|O:0.66666667,1.4,0.9770000000000001,1.775,7,7,N-O,NO2,0.7979999999999998
N:0.33333333|P:0.33333333|S:0.33333333,4.026,4.026,4.026,1,1,N-P-S,NSP,0.0
N:0.33333333|P:0.33333333|U:0.33333333,2.42,2.42,2.42,1,1,N-P-U,UPN,0.0
N:0.33333333|P:0.33333333|V:0.33333333,3.32,3.32,3.32,1,1,N-P-V,NVP,0.0
N:0.33333333|P:0.66666667,0.44,0.3775,2.194,3,3,N-P,PPN,1.8165
N:0.33333333|Si:0.33333333|Ti:0.33333333,2.38,2.38,2.38,1,1,N-Si-Ti,TiSi-6N,0.0
N:0.33333333|U:0.33333333|V:0.33333333,1.2,1.2,1.2,1,1,N-U-V,VNU-15,0.0
N:0.38225256|O:0.27645051|Ta:0.34129693,2.5,2.5,2.5,1,1,N-O-Ta,TaO0.81N1.12,0.0
N:0.40000000|O:0.20000000|Si:0.40000000,5.325,5.2625,5.3875,2,2,N-O-Si,orthorhombic-Si2N2O,0.125
N:0.40000000|O:0.20000000|Ta:0.20000000|Y:0.20000000,2.7,2.7,2.7,1,1,N-O-Ta-Y,YTaON2,0.0
N:0.40000000|O:0.20000000|Ti:0.40000000,1.4,1.4,1.4,1,1,N-O-Ti,TiOxNy / TiN,0.0
N:0.40000000|O:0.20000000|Zr:0.40000000,1.805,1.6524999999999999,1.9575,2,4,N-O-Zr,Zr2ON2,0.30500000000000016
N:0.40000000|S:0.20000000|Zr:0.40000000,2.5,2.5,2.5,1,1,N-S-Zr,Zr2N2S,0.0
N:0.40000000|Se:0.20000000|Zr:0.40000000,0.36,0.36,0.36,1,1,N-Se-Zr,α-Zr2N2Se,0.0
N:0.40000000|Zn:0.60000000,1.67,1.23,2.35,13,19,N-Zn,Zn3N2,1.12
N:0.45945946|Si:0.54054054,4.3,4.3,4.3,1,1,N-Si,SiN0.85,0.0
N:0.50000000|Nd:0.50000000,0.8,0.8,0.8,1,2,N-Nd,NdN,0.0
N:0.50000000|O:0.16666667|Ta:0.16666667|Y:0.16666667,2.0,2.0,2.0,1,2,N-O-Ta-Y,"YTa(O,N)3",0.0
N:0.50000000|O:0.25000000|S:0.25000000,2.15,2.15,2.15,1,1,N-O-S,SNON-1023,0.0
N:0.50000000|O:0.50000000,3.37,3.37,3.37,1,1,N-O,O2 / N2,0.0
N:0.50000000|P:0.50000000,2.6950000000000003,2.4825,2.9075,2,4,N-P,γ-PN,0.42500000000000027
N:0.50000000|S:0.50000000,1.5,1.5,1.5,1,1,N-S,S / N,0.0
N:0.50000000|Sb:0.16666667|Zn:0.33333333,1.65,1.65,1.65,1,1,N-Sb-Zn,Zn2SbN3,0.0
N:0.50000000|Sc:0.50000000,1.5,1.2000000000000002,1.8,2,2,N-Sc,ScN,0.5999999999999999
N:0.50000000|Si:0.25000000|Zn:0.25000000,5.25,5.025,5.475,2,2,N-Si-Zn,ZnSiN2,0.4499999999999993
N:0.50000000|Si:0.50000000,2.4,2.375,2.505,3,6,N-Si,p-SiN,0.1299999999999999
N:0.50000000|Sn:0.25000000|Zn:0.25000000,1.77,1.4125,1.9625,8,12,N-Sn-Zn,ZnSnN2,0.5499999999999998
N:0.50000000|Ti:0.50000000,2.5,2.2,2.95,9,9,N-Ti,TiN,0.75
N:0.50000000|Y:0.50000000,0.55,0.55,0.55,1,3,N-Y,t-YN,0.0
N:0.50000000|Zn:0.50000000,1.81,1.3050000000000002,2.3049999999999997,3,4,N-Zn,ZnN,0.9999999999999996
N:0.55000000|Si:0.30000000|Y:0.15000000,3.97,3.97,3.97,1,1,N-Si-Y,Y3Si6N11,0.0
N:0.56521739|Si:0.43478261,5.13,5.0649999999999995,5.195,2,2,N-Si,SiN1.3,0.13000000000000078
N:0.57142857|Si:0.42857143,5.0,4.075,5.1525,38,53,N-Si,silicon nitride ( Si3N4 ),1.0774999999999997
N:0.57142857|Sn:0.42857143,1.52,1.51,1.53,2,3,N-Sn,Sn3N4,0.020000000000000018
N:0.57142857|Zr:0.42857143,2.2,1.0,2.61,5,5,N-Zr,Zr3N4,1.6099999999999999
N:0.62500000|Ta:0.37500000,2.1,2.1,2.1,53,83,N-Ta,Ta3N5,0.0
N:0.62500000|V:0.37500000,0.85,0.85,0.85,1,1,N-V,– V nitrides,0.0
N:0.66666667|O:0.16666667|P:0.16666667,2.51,2.51,2.51,1,1,N-O-P,4N4OPz,0.0
N:0.66666667|Pt:0.33333333,1.175,1.0075,1.3425,2,4,N-Pt,PtN2,0.33499999999999996
N:0.66666667|Si:0.16666667|Sn:0.16666667,3.8,3.8,3.8,1,2,N-Si-Sn,( SixSn1 − x)3N4,0.0
N:0.66666667|Si:0.33333333,5.13,5.13,5.13,1,1,N-Si,pyrite SiN2,0.0
N:0.66666667|W:0.33333333,2.0,2.0,2.0,1,1,N-W,tungsten nitride,0.0
N:0.75000000|Sn:0.25000000,1.965,1.965,1.965,1,2,N-Sn,SnN3,0.0
N:0.80000000|Rh:0.20000000,0.48,0.48,0.48,1,1,N-Rh,RhN4,0.0
N:0.80000000|V:0.20000000,1.48,1.48,1.48,1,1,N-V,VN4,0.0
N:0.90909091|Zr:0.09090909,0.85,0.85,0.85,1,1,N-Zr,ZrN10,0.0
N:0.93333333|W:0.06666667,1.1,1.1,1.1,1,1,N-W,"(NWs)14,15",0.0
N:0.99303944|Si:0.00696056,5.1,5.1,5.1,1,1,N-Si,α-Si3N428,0.0
N:1.00000000,2.33,1.85,3.385,15,15,N,2p-N,1.5349999999999997
Na:0.10526316|O:0.68421053|W:0.21052632,3.1,3.1,3.1,1,1,Na-O-W,Na2W4O13,0.0
Na:0.11764706|O:0.64705882|Ta:0.23529412,3.3,3.3,3.3,1,1,Na-O-Ta,Na2Ta4O11,0.0
Na:0.14285714|Ni:0.14285714|O:0.57142857|P:0.14285714,4.94,4.94,4.94,1,1,Na-Ni-O-P,t-NaNiPO4,0.0
Na:0.14285714|O:0.57142857|P:0.14285714|V:0.14285714,2.508,2.508,2.508,1,1,Na-O-P-V,Na3V3(PO4)3,0.0
Na:0.15384615|O:0.61538462|P:0.07692308|W:0.07692308|Y:0.07692308,5.2,5.2,5.2,1,1,Na-O-P-W-Y,Na2Y(PO4)(WO4),0.0
Na:0.16666667|O:0.58333333|Ti:0.25000000,3.51,3.3200000000000003,3.7,5,5,Na-O-Ti,Na2Ti3O7,0.3799999999999999
Na:0.20000000|Nb:0.20000000|O:0.40000000|S:0.20000000,1.8,1.8,1.8,1,1,Na-Nb-O-S,NaNbO2S,0.0
Na:0.20000000|Nb:0.20000000|O:0.60000000,3.3499999999999996,3.2,3.36,13,14,Na-Nb-O,NaNbO3,0.1599999999999997
Na:0.20000000|O:0.60000000|Ru:0.20000000,0.45,0.45,0.45,1,1,Na-O-Ru,Na1RuO3,0.0
Na:0.20000000|O:0.60000000|Ta:0.20000000,4.0,3.4225,4.0,26,32,Na-O-Ta,Cu-doped NaTaO3,0.5775000000000001
Na:0.20000000|O:0.60000000|V:0.20000000,3.1,3.1,3.1,1,1,Na-O-V,NaVO3,0.0
Na:0.22222222|O:0.55555556|Si:0.22222222,4.22,4.22,4.22,1,1,Na-O-Si,Na2Si2O5,0.0
Na:0.25000000|Nb:0.25000000|O:0.50000000,1.5,1.5,1.5,1,1,Na-Nb-O,NaNbO2,0.0
Na:0.25000000|O:0.50000000|Rh:0.25000000,1.33,1.33,1.33,1,1,Na-O-Rh,NaRhO2,0.0
Na:0.25000000|S:0.50000000|Sb:0.25000000,1.5899999999999999,1.53,1.65,2,3,Na-S-Sb,NaSbS2,0.11999999999999988
Na:0.25000000|Sb:0.25000000|Se:0.50000000,1.48,1.48,1.48,1,6,Na-Sb-Se,NaSbSe2,0.0
Na:0.28000000|S:0.48000000|Sb:0.20000000|Zn:0.04000000,1.81,1.81,1.81,1,1,Na-S-Sb-Zn,Na7ZnSb5S12,0.0
Na:0.28571429|O:0.57142857|S:0.14285714,1.6,1.4100000000000001,1.9000000000000001,3,3,Na-O-S,Na2SO4,0.49
Na:0.33333333|O:0.33333333|Ta:0.33333333,2.26,2.26,2.26,1,1,Na-O-Ta,NaTaO,0.0
Na:0.33333333|O:0.50000000|Ru:0.16666667,0.88,0.88,0.88,1,1,Na-O-Ru,Na2RuO3,0.0
Na:0.33333333|O:0.50000000|Si:0.16666667,4.0,4.0,4.0,1,1,Na-O-Si,Na2SiO3,0.0
Na:0.33333333|O:0.50000000|Ti:0.16666667,3.7,3.7,3.7,1,1,Na-O-Ti,sodium titanate,0.0
Na:0.33333333|O:0.66666667,2.0,2.0,2.0,1,1,Na-O,NaO2,0.0
Na:0.33333333|P:0.33333333|Sn:0.33333333,1.0,0.9500000000000001,1.05,2,2,Na-P-Sn,NaSnP,0.09999999999999998
Na:0.33333333|Sc:0.33333333|Si:0.33333333,0.619,0.619,0.619,1,1,Na-Sc-Si,NaScSi,0.0
Na:0.33333333|Ti:0.33333333|Zr:0.33333333,4.05,4.05,4.05,1,1,Na-Ti-Zr,NaTiZr,0.0
Na:0.37500000|O:0.50000000|P:0.12500000,2.2,2.2,2.2,1,1,Na-O-P,Na3PO4,0.0
Na:0.40000000|S:0.40000000|Sn:0.20000000,1.19,1.19,1.19,1,1,Na-S-Sn,Na2SnS2,0.0
Na:0.42307692|P:0.03846154|S:0.46153846|Sn:0.07692308,1.95,1.95,1.95,1,1,Na-P-S-Sn,Na11Sn2PS12,0.0
Na:0.42307692|S:0.46153846|Sb:0.03846154|Sn:0.07692308,1.9875,1.9875,1.9875,1,2,Na-S-Sb-Sn,Na11Sn2SbS12,0.0
Na:0.44444444|O:0.33333333|S:0.22222222,3.66,3.66,3.66,1,1,Na-O-S,Na2S / Na2SO3,0.0
Na:0.44444444|S:0.44444444|Sn:0.11111111,3.32,3.32,3.32,1,1,Na-S-Sn,Na4SnS4,0.0
Na:0.50000000|O:0.50000000,3.045,2.1475,3.9425,2,3,Na-O,NaO,1.795
Na:0.50000000|S:0.50000000,0.96,0.96,0.96,1,1,Na-S,Na2S2,0.0
Na:0.50000000|Sn:0.50000000,0.34,0.34,0.34,1,1,Na-Sn,NaSn,0.0
Na:0.66666667|S:0.33333333,1.37,1.305,1.435,2,2,Na-S,Na2S,0.13000000000000012
Na:0.75000000|P:0.25000000,0.76,0.76,0.76,1,1,Na-P,Na3P,0.0
Na:0.75000000|Sb:0.25000000,0.89,0.89,0.89,1,2,Na-Sb,Na3Sb,0.0
Na:0.75000000|Ta:0.25000000,4.2,4.2,4.2,1,1,Na-Ta,TaNa3,0.0
Na:0.90000000|Ta:0.10000000,4.3,4.3,4.3,1,1,Na-Ta,TaNa9,0.0
Na:0.95454545|Ta:0.04545455,4.1,4.1,4.1,1,1,Na-Ta,TaNa21,0.0
Na:1.00000000,2.1,1.75,2.6500000000000004,3,3,Na,sodium,0.9000000000000004
Nb:0.06060606|O:0.87878788|Ti:0.06060606,1.6,1.6,1.6,1,1,Nb-O-Ti,Ti2Nb2O29,0.0
Nb:0.11111111|O:0.66666667|Sn:0.11111111|Ta:0.11111111,2.5,2.5,2.5,1,1,Nb-O-Sn-Ta,SnNb2−xTaxO6,0.0
Nb:0.14285714|O:0.85714286,3.44,3.44,3.44,1,1,Nb-O,NbO6,0.0
Nb:0.15384615|O:0.61538462|Zn:0.23076923,3.9,3.9,3.9,1,1,Nb-O-Zn,Zn3Nb2O8,0.0
Nb:0.16666667|O:0.66666667|Ti:0.16666667,3.78,3.78,3.78,1,1,Nb-O-Ti,TiNbO4,0.0
Nb:0.16666667|O:0.66666667|Y:0.16666667,4.33,4.3149999999999995,4.345000000000001,2,2,Nb-O-Y,YNbO4,0.030000000000001137
Nb:0.16666667|O:0.83333333,3.42,3.42,3.42,1,1,Nb-O,NbO5,0.0
Nb:0.18181818|O:0.63636364|Sr:0.18181818,2.3049999999999997,2.2275,2.3825,2,5,Nb-O-Sr,Sr2Nb2O7,0.1549999999999998
Nb:0.20000000|O:0.60000000|Sr:0.20000000,1.7,1.6,1.7999999999999998,2,2,Nb-O-Sr,Sr1−xNbO3,0.19999999999999973
Nb:0.20000000|O:0.70000000|Ti:0.10000000,2.91,2.6825,2.99,4,4,Nb-O-Ti,TiNb2O7,0.3075000000000001
Nb:0.22222222|Ni:0.11111111|O:0.66666667,2.2,2.2,2.2,1,1,Nb-Ni-O,NiNb2O6,0.0
Nb:0.22222222|O:0.66666667|Pb:0.11111111,3.3049999999999997,3.3049999999999997,3.3049999999999997,1,1,Nb-O-Pb,PbNb2O6,0.0
Nb:0.22222222|O:0.66666667|Sn:0.11111111,2.3,2.2,2.415,7,8,Nb-O-Sn,SnNb2O6,0.21499999999999986
Nb:0.22222222|O:0.66666667|Sr:0.11111111,3.5700000000000003,3.5700000000000003,3.5700000000000003,1,2,Nb-O-Sr,SrNb2O6,0.0
Nb:0.22222222|O:0.66666667|Zn:0.11111111,3.7350000000000003,3.573,3.9025,4,4,Nb-O-Zn,ZnNb2O6,0.3294999999999999
Nb:0.28571429|O:0.71428571,3.4,3.238125,3.4,54,74,Nb-O,Nb2O5,0.16187499999999977
Nb:0.28571429|Si:0.14285714|Te:0.57142857,0.8,0.8,0.8,1,1,Nb-Si-Te,Nb2SiTe4,0.0
Nb:0.33333333|O:0.66666667,0.7,0.7,0.7,1,1,Nb-O,NbO2,0.0
Nb:0.33333333|Ru:0.33333333|Sb:0.33333333,0.358,0.358,0.358,1,1,Nb-Ru-Sb,RuNbSb,0.0
Nb:0.50000000|O:0.50000000,3.4,3.4,3.4,1,1,Nb-O,NbOx,0.0
Nd:0.14285714|O:0.64285714|Sn:0.21428571,3.36,3.36,3.36,1,1,Nd-O-Sn,Nd2Sn2O7–SnO2,0.0
Nd:0.50000000|P:0.50000000,4.54,4.54,4.54,1,1,Nd-P,NdP,0.0
Ni:0.00900000|O:0.50000000|Zn:0.49100000,3.21,3.21,3.21,1,1,Ni-O-Zn,Zn0.982Ni0.018O,0.0
Ni:0.01000000|O:0.66666667|Sn:0.32333333,3.55,3.55,3.55,1,1,Ni-O-Sn,Sn0.97Ni0.03O2,0.0
Ni:0.01333333|O:0.66666667|Sn:0.32000000,3.55,3.55,3.55,1,1,Ni-O-Sn,Sn0.96Ni0.04O2,0.0
Ni:0.11111111|O:0.11111111|P:0.77777778,1.02,1.02,1.02,1,1,Ni-O-P,NiO-P7,0.0
Ni:0.11111111|O:0.66666667|V:0.22222222,2.38,2.38,2.38,1,1,Ni-O-V,NiV2O6,0.0
Ni:0.12500000|O:0.62500000|Ti:0.25000000,3.09,3.09,3.09,1,1,Ni-O-Ti,NiTiO3 / TiO2,0.0
Ni:0.12500000|Se:0.62500000|Ta:0.25000000,1.1,1.1,1.1,1,1,Ni-Se-Ta,Ta2NiSe5,0.0
Ni:0.14285714|O:0.57142857|Si:0.14285714|Zn:0.14285714,2.5,2.5,2.5,1,1,Ni-O-Si-Zn,NiO / ZnO / SiO2,0.0
Ni:0.14285714|O:0.64285714|Ti:0.21428571,2.18,2.18,2.18,3,3,Ni-O-Ti,Nickel titanate,0.0
Ni:0.16666667|O:0.50000000|Sr:0.16666667|Y:0.16666667,3.53,3.53,3.53,1,1,Ni-O-Sr-Y,Y1−xSrxNiO3,0.0
Ni:0.16666667|O:0.66666667|W:0.16666667,2.7,2.23,2.98125,12,18,Ni-O-W,NiWO4,0.7512500000000002
Ni:0.20000000|O:0.60000000|Pb:0.20000000,1.33,1.33,1.33,1,2,Ni-O-Pb,PbNiO3,0.0
Ni:0.20000000|O:0.60000000|Si:0.20000000,3.6,3.6,3.6,1,1,Ni-O-Si,NiO @ SiO2,0.0
Ni:0.20000000|O:0.60000000|Sm:0.20000000,2.35,2.025,2.675,2,3,Ni-O-Sm,SmNiO3,0.6499999999999999
Ni:0.20000000|O:0.60000000|Sn:0.20000000,3.56,3.465,3.6550000000000002,2,2,Ni-O-Sn,NiSnO3,0.1900000000000004
Ni:0.20000000|O:0.60000000|Ti:0.20000000,2.18,2.18,2.385,15,20,Ni-O-Ti,NiTiO3,0.20499999999999963
Ni:0.20000000|P:0.20000000|S:0.60000000,1.6,1.6,1.6,1,1,Ni-P-S,NiPS3,0.0
