scope,source,candidate_index,material_key,material_raw,is_true_top5_hit,target_value,selection_frequency_top20,median_selected_step,gate_frequency,mean_source_rank,mean_qualification,mean_target_ood,mean_source_support,mean_local_concordance,mean_source_score
external_candidate,obelix_same_property,180,Co:0.08333333333|Li:0.3333333333|O:0.5|Te:0.08333333333,Li8Co2Te2O12,False,-5.779891911959945,0.57,8.0,0.0,0.1527777777777778,0.2971125202187191,0.7761111111111112,0.20138888888888887,0.30705651711101933,0.0
external_candidate,obelix_same_property,181,Co:0.09090909091|Li:0.2727272727|O:0.5454545455|Te:0.09090909091,Li3CoTeO6,False,-15.234331445240986,0.19,30.0,0.0,0.16666666666666663,0.2971125202187191,0.800625,0.19444444444444442,0.30205097979643203,0.0
external_candidate,obelix_same_property,182,Cr:0.04166666667|Li:0.375|O:0.5|Te:0.08333333333,Li3(Li1.5Cr0.5Te)O6,False,-9.671620396561263,0.52,19.0,0.0,0.1111111111111111,0.2971125202187191,0.7707638888888888,0.16666666666666663,0.3047003303560259,0.0
external_candidate,obelix_same_property,185,Cs:0.04|Li:0.2|Mn:0.04|O:0.56|P:0.16,CsLi5Mn(P2O7)2,False,-12.47237009912866,0.01,32.0,0.06,0.3680555555555556,0.2971125202187191,0.38263888888888886,0.5833333333333333,0.29405473362243634,0.00036305936792437147
external_candidate,obelix_same_property,196,F:0.125|Fe:0.125|Li:0.125|O:0.5|P:0.125,LiFe(PO4)F,False,-7.221848749616356,0.03,30.0,0.0,0.5347222222222222,0.2971125202187191,0.8663194444444444,0.02777777777777779,0.29449139818456205,0.0
external_candidate,obelix_same_property,204,Fe:0.02283105023|Ge:0.08588823657|Li:0.07588606219|O:0.6523157208|P:0.1630789302,Li1.396Fe0.42Ge1.58(PO4)3,False,-4.786500520621731,0.28,19.0,0.49,0.5138888888888888,0.2971125202187191,0.4610416666666666,0.5,0.29540177615114244,0.006348147417323297
external_candidate,obelix_same_property,208,Fe:0.05657894737|Li:0.1052631579|O:0.6315789474|P:0.1578947368|Ti:0.04868421053,Li2Fe1.075Ti0.925P3O12,False,-6.476253533188435,0.01,35.0,0.0,0.9097222222222221,0.2971125202187191,0.6661111111111111,0.27083333333333337,0.29254247287032065,0.0
external_candidate,obelix_same_property,210,Ga:0.02040816327|Li:0.2517006803|O:0.5442176871|P:0.1360544218|Zn:0.04761904762,Li3.7Zn0.7Ga0.3(PO4)2,False,-10.991399828238082,0.0,,0.0,0.3194444444444444,0.2971125202187191,0.34354166666666663,0.3194444444444444,0.29760377660406523,0.0
external_candidate,obelix_same_property,211,Ga:0.03448275862|Li:0.2413793103|O:0.5517241379|P:0.1379310345|Zn:0.03448275862,Li3.5Zn0.5Ga0.5(PO4)2,False,-11.51999305704285,0.0,,0.0,0.3472222222222222,0.2971125202187191,0.34138888888888885,0.25,0.29833804233833094,0.0
external_candidate,obelix_same_property,216,Ga:0.1|Li:0.5|S:0.4,Li5GaS4,False,-6.7447274948966935,0.0,32.0,0.0,0.7222222222222221,0.2971125202187191,0.5967361111111111,0.04166666666666662,0.28033822008020814,0.0
external_candidate,obelix_same_property,217,Ga:0.25|Li:0.25|O:0.5,LiGaO2,False,-11.843066389815423,0.06,29.0,0.0,0.22916666666666663,0.2971125202187191,0.8092361111111112,0.00694444444444442,0.292757411310069,0.0
external_candidate,obelix_same_property,218,Ga:0.25|Li:0.25|S:0.5,LiGaS2,False,-6.508638306165727,0.54,11.0,0.0,0.7847222222222221,0.2971125202187191,0.8017361111111111,0.0,0.2867107892222895,0.0
external_candidate,obelix_same_property,229,Ge:0.01697530864|I:0.07638888889|Li:0.4598765432|S:0.3865740741|Sb:0.06018518519,Li5.96Ge0.22Sb0.78S5.01I0.99,False,-3.0604807473813813,0.0,,0.0,0.2916666666666667,0.2971125202187191,0.35270833333333335,0.3402777777777778,0.2911422608574997,0.0
external_candidate,obelix_same_property,230,Ge:0.02533333333|Li:0.4444444444|S:0.4444444444|Sn:0.08577777778,Li4Ge0.228Sn0.772S4,False,-6.552841968657781,0.65,9.0,0.74,0.45138888888888895,0.2971125202187191,0.5131944444444444,0.5902777777777778,0.2881024190729062,0.011502528168059953
external_candidate,obelix_same_property,232,Ge:0.02|Li:0.4444444444|Se:0.4444444444|Sn:0.09111111111,Li4Ge0.18Sn0.82Se4,False,-6.159266765388193,0.39,17.5,0.0,0.375,0.2971125202187191,0.8983333333333333,0.3819444444444444,0.28384353377825283,0.0
external_candidate,obelix_same_property,234,Ge:0.03252647504|I:0.0756429652|Li:0.4704992436|S:0.378214826|Sb:0.04311649017,Li6.22Ge0.43Sb0.57S5I,True,-2.2006594505464183,0.0,,0.0,0.7916666666666665,0.2971125202187191,0.3065972222222222,0.375,0.29194731470002183,0.0
external_candidate,obelix_same_property,240,Ge:0.05511111111|Li:0.4444444444|S:0.4444444444|Sn:0.056,Li4Ge0.496Sn0.504S4,False,-6.696803942579511,0.24,10.0,0.26,0.5069444444444444,0.2971125202187191,0.3890277777777778,0.6041666666666667,0.2895359855064726,0.004197891226989001
external_candidate,obelix_same_property,241,Ge:0.05555555556|Li:0.4444444444|Se:0.4444444444|Sn:0.05555555556,Li4Ge0.5Sn0.5Se4,False,-5.749579997691106,0.29,20.5,0.0,0.4444444444444444,0.2971125202187191,0.8873611111111112,0.4375,0.2890427364213973,0.0
external_candidate,obelix_same_property,245,Ge:0.08011111111|Li:0.4444444444|S:0.4444444444|Sn:0.031,Li4Ge0.721Sn0.279S4,False,-7.055517327849832,0.02,16.0,0.03,0.3125,0.2971125202187191,0.2779166666666667,0.6666666666666667,0.2924551675511158,0.0002621255903042793
external_candidate,obelix_same_property,246,Ge:0.08333333333|Li:0.4444444444|Se:0.4444444444|Sn:0.02777777778,Li4Ge0.75Sn0.25Se4,False,-5.261219441515631,0.87,10.0,0.96,0.3402777777777778,0.2971125202187191,0.87875,0.5208333333333333,0.2918933980305037,0.014367890987185026
external_candidate,obelix_same_property,247,Ge:0.08571428571|Li:0.4285714286|O:0.4571428571|V:0.02857142857,Li3.75Ge0.75V0.25O4,False,-5.247183568811729,0.03,17.0,0.04,0.08333333333333331,0.2971125202187191,0.2497916666666667,0.9166666666666665,0.3005277391479552,0.0001521746790759299
external_candidate,obelix_same_property,248,Ge:0.09770114943|Li:0.4252873563|O:0.4597701149|W:0.01724137931,Li3.70Ge0.85W0.15O4,False,-4.42021640338319,0.0,30.5,0.0,0.1597222222222222,0.2971125202187191,0.35659722222222223,0.22916666666666663,0.3110192721563778,0.0
external_candidate,obelix_same_property,250,Ge:0.1111111111|Li:0.4444444444|O:0.4444444444,Li4GeO4,False,-7.568934310343481,0.08,13.5,0.1,0.19444444444444448,0.2971125202187191,0.2890277777777778,0.7222222222222221,0.2885864748901991,0.0008061530185740442
external_candidate,obelix_same_property,251,Ge:0.1111111111|Li:0.4444444444|S:0.1111111111|Se:0.3333333333,Li4GeSSe3,False,-4.82102305270683,0.96,4.0,0.96,0.41666666666666674,0.2971125202187191,0.8278472222222223,0.5486111111111112,0.2923829085200142,0.017616758306109134
external_candidate,obelix_same_property,252,Ge:0.1111111111|Li:0.4444444444|S:0.2222222222|Se:0.2222222222,Li4GeS2Se2,False,-4.585026652029182,0.93,7.0,0.97,0.42361111111111105,0.2971125202187191,0.7358333333333333,0.5138888888888888,0.2994454165637881,0.015167523655894412
external_candidate,obelix_same_property,253,Ge:0.1111111111|Li:0.4444444444|S:0.3333333333|Se:0.1111111111,Li4GeS3Se,False,-5.068542129310995,0.49,6.0,0.51,0.48611111111111105,0.2971125202187191,0.49326388888888884,0.6111111111111112,0.29965490033131886,0.008870081950209281
external_candidate,obelix_same_property,254,Ge:0.1111111111|Li:0.4444444444|S:0.4444444444,Li4GeS4,False,-6.698970004336019,0.07,14.0,0.09,0.2847222222222222,0.2971125202187191,0.2695138888888889,0.7291666666666667,0.2893265017389418,0.0008967141288596952
external_candidate,obelix_same_property,255,Ge:0.1111111111|Li:0.4444444444|Se:0.4444444444,Li4GeSe4,False,-5.3124710387853655,0.93,3.0,0.97,0.47916666666666674,0.2971125202187191,0.8783333333333333,0.5416666666666667,0.2818447810062988,0.020550934211037077
external_candidate,obelix_same_property,257,Ge:0.125|Li:0.25|O:0.5|Zn:0.125,Li2ZnGeO4,False,-14.1444808443322,0.41,21.0,0.82,0.2222222222222222,0.2971125202187191,0.62125,0.5763888888888888,0.3066490105164597,0.00736181229577496
external_candidate,obelix_same_property,262,Ge:0.2916666667|Li:0.08333333333|O:0.625,Li2Ge7O15,False,-15.301029995663981,0.07,36.0,0.0,0.2777777777777778,0.2971125202187191,0.6859722222222223,0.2222222222222222,0.2841207872380356,0.0
external_candidate,obelix_same_property,267,I:0.07066869301|Li:0.4680851064|S:0.3852583587|Sb:0.02887537994|Si:0.04711246201,Li6.16Si0.62Sb0.38S5.07I0.93,True,-1.7212463990471711,0.0,,0.0,0.6388888888888888,0.2971125202187191,0.27805555555555556,0.39583333333333337,0.2915170565868924,0.0
external_candidate,obelix_same_property,268,I:0.07228915663|Li:0.4728915663|S:0.3795180723|Sb:0.04141566265|Si:0.03388554217,Li6.28Si0.45Sb0.55S5.04I0.96,True,-2.000869458712629,0.0,,0.0,0.7430555555555556,0.2971125202187191,0.30041666666666667,0.33333333333333337,0.29033806505330395,0.0
external_candidate,obelix_same_property,278,I:0.07574598317|Li:0.4644223412|S:0.3833205815|Sb:0.05049732211|Si:0.026013772,Li6.07Si0.34Sb0.66S5.01I0.99,False,-2.382999658879101,0.0,,0.0,0.3819444444444444,0.2971125202187191,0.32645833333333335,0.36111111111111116,0.2905128902281291,0.0
external_candidate,obelix_same_property,283,I:0.07646622123|Li:0.4803266518|S:0.3689680772|Sb:0.05939123979|Sn:0.01484780995,Li6.47Sn0.2Sb0.8S4.97I1.03,False,-3.9208187539523753,0.0,,0.0,0.5833333333333334,0.2971125202187191,0.37,0.3472222222222222,0.29044296015819904,0.0
external_candidate,obelix_same_property,286,I:0.07927786499|Li:0.4505494505|S:0.3916797488|Sb:0.07221350078|Si:0.006279434851,Li5.74Si0.08Sb0.92S4.99I1.01,False,-5.173925197299174,0.0,,0.0,0.2638888888888889,0.2971125202187191,0.38930555555555557,0.29861111111111116,0.2872262382298677,0.0
external_candidate,obelix_same_property,293,In:0.05660377358|Li:0.1090146751|O:0.6289308176|P:0.1572327044|Ti:0.04821802935,Li2.08Ti0.92In1.08P3O12,False,-5.080921907623926,0.09,30.0,0.0,0.5763888888888888,0.2971125202187191,0.9163888888888888,0.1597222222222222,0.28674140277717086,0.0
external_candidate,obelix_same_property,294,In:0.2|Li:0.1|O:0.6|Sb:0.1,LiIn2SbO6,False,-14.498940737782249,0.41,22.0,0.0,0.04861111111111112,0.2971125202187191,1.0,0.02083333333333337,0.2910429601161965,0.0
external_candidate,obelix_same_property,295,K:0.02|Li:0.18|O:0.6|Sb:0.2,(K0.1Li0.9)(SbO3),False,-7.866461091629782,0.33,24.0,0.0,0.05555555555555555,0.2971125202187191,0.9209027777777777,0.09027777777777779,0.2972519198701471,0.0
external_candidate,obelix_same_property,310,La:0.09090909091|Li:0.09090909091|Nb:0.1818181818|O:0.6363636364,LiLaNb2O7,False,-11.30539480106643,0.02,36.0,0.0,0.4375,0.2971125202187191,0.4849305555555556,0.2777777777777778,0.29904722581391463,0.0
external_candidate,obelix_same_property,315,La:0.1160164271|Li:0.06262833676|O:0.6160164271|Ti:0.205338809,La0.565Li0.305TiO3,False,-3.0190880622231564,0.32,2.0,0.32,0.8333333333333335,0.2971125202187191,0.2770138888888889,0.9652777777777779,0.3026211671888699,0.013665527247894483
external_candidate,obelix_same_property,317,La:0.1195876289|Li:0.05567010309|O:0.618556701|Ti:0.206185567,La0.58Li0.27TiO3,False,-3.2225731776106885,0.35,5.0,0.35,0.7708333333333335,0.2971125202187191,0.28791666666666665,0.9861111111111112,0.3035302580979608,0.014995718610194452
external_candidate,obelix_same_property,319,La:0.1237006237|Li:0.0446985447|O:0.6237006237|Ti:0.2079002079,La0.595Li0.215TiO3,False,-3.0690509688324767,0.37,7.0,0.37,0.7152777777777779,0.2971125202187191,0.3030555555555556,0.9375,0.30206166534097745,0.014356549594113335
external_candidate,obelix_same_property,322,La:0.1260504202|Li:0.2857142857|O:0.5042016807|Ta:0.008403361345|Zr:0.0756302521,Li6.8La3Zr1.8Ta0.2O12,False,-3.1771783546968955,0.03,5.0,0.03,0.8541666666666665,0.2971125202187191,0.09777777777777777,0.8472222222222221,0.3028188989091692,0.0011363603185392266
external_candidate,obelix_same_property,325,La:0.1265822785|Li:0.2827004219|O:0.5063291139|Ta:0.01265822785|Zr:0.07172995781,Li6.7La3Zr1.7Ta0.3O12,False,-3.2975694635544746,0.03,2.0,0.03,0.9166666666666665,0.2971125202187191,0.10173611111111111,0.8055555555555556,0.30159512268539296,0.001972854583043712
external_candidate,obelix_same_property,327,La:0.1271186441|Li:0.2796610169|O:0.5084745763|Ta:0.01694915254|Zr:0.06779661017,Li6.6La3Zr1.6Ta0.4O12,False,-2.958607314841775,0.03,16.0,0.03,0.9305555555555556,0.2971125202187191,0.10555555555555556,0.7916666666666665,0.30159512268539296,0.0019356992838142526
external_candidate,obelix_same_property,329,La:0.1276595745|Li:0.2765957447|Mo:0.01063829787|O:0.5106382979|Zr:0.07446808511,Li6.5La3Zr1.75Mo0.25O12,False,-3.4775557664936803,0.02,13.0,0.02,0.9652777777777779,0.2971125202187191,0.098125,0.6875,0.30530153896859047,0.0009175769753219812
external_candidate,obelix_same_property,330,La:0.1276595745|Li:0.2765957447|Nb:0.02127659574|O:0.5106382979|Zr:0.06382978723,Li6.5La3Zr1.5Nb0.5O12,False,-2.856985199745905,0.01,3.0,0.01,0.9375,0.2971125202187191,0.108125,0.8819444444444444,0.30425264920809125,0.0005003016240866399
external_candidate,obelix_same_property,333,La:0.1276595745|Li:0.2765957447|O:0.5106382979|Ta:0.02127659574|Zr:0.06382978723,Li6.5La3Zr1.5Ta0.5O12,False,-2.958607314841775,0.02,9.0,0.02,0.9444444444444444,0.2971125202187191,0.11083333333333334,0.8333333333333335,0.3019447730350433,0.0015334145990573138
external_candidate,obelix_same_property,334,La:0.1282051282|Li:0.2735042735|O:0.5128205128|Ta:0.02564102564|Zr:0.05982905983,Li6.4La3Zr1.4Ta0.6O12,False,-3.0109953843014634,0.04,11.0,0.04,0.9236111111111112,0.2971125202187191,0.1259722222222222,0.8611111111111112,0.30173498282525313,0.002327354760058195
external_candidate,obelix_same_property,335,La:0.1293103448|Li:0.2672413793|O:0.5172413793|Ta:0.03448275862|Zr:0.05172413793,Li6.2La3Zr1.2Ta0.8O12,False,-3.2358238676096693,0.04,4.5,0.04,0.875,0.2971125202187191,0.1459027777777778,0.9305555555555556,0.30026939320241197,0.002347884221615801
external_candidate,obelix_same_property,340,La:0.1315789474|Li:0.02631578947|O:0.6315789474|Ti:0.2105263158,La0.625Li0.125TiO3,False,-3.355581106873665,0.4,12.0,0.41,0.4930555555555556,0.2971125202187191,0.33090277777777777,0.8680555555555556,0.3020966303759425,0.010465321800006982
external_candidate,obelix_same_property,341,La:0.1319261214|Li:0.2524186456|O:0.5277044855|Ta:0.0219876869|Zr:0.06596306069,Li5.74La3Zr1.5Ta0.5O12,False,-3.0443122496864943,0.03,16.5,0.04,0.7777777777777779,0.2971125202187191,0.12111111111111111,0.8125,0.3055118194859957,0.001854037383204011
external_candidate,obelix_same_property,349,La:0.1355932203|Li:0.01694915254|O:0.6355932203|Ti:0.2118644068,La0.64Li0.08TiO3,False,-3.474955192963155,0.26,17.5,0.43,0.38888888888888895,0.2971125202187191,0.34888888888888886,0.7986111111111112,0.3011875394668516,0.007794349072600337
external_candidate,obelix_same_property,353,La:0.1364877161|Li:0.2311191993|O:0.5459508644|Ta:0.06869881711|Zr:0.01774340309,La3Li5.08Ta1.51Zr0.39O12,False,-3.987162775294828,0.0,28.0,0.03,0.32638888888888895,0.2971125202187191,0.21659722222222222,0.7847222222222221,0.2999209073333474,0.0006674447888650847
external_candidate,obelix_same_property,355,La:0.1428571429|Li:0.1428571429|O:0.5714285714|Ti:0.1428571429,Li(LaTiO4),False,-14.302770657240282,0.0,,0.0,0.5277777777777778,0.2971125202187191,0.2650694444444444,0.6944444444444444,0.30468863959724624,0.0
external_candidate,obelix_same_property,356,La:0.1|Li:0.06|Na:0.04|O:0.6|Ti:0.2,La0.5Li0.3Na0.2O3Ti1,False,-4.438898616350944,0.51,12.0,0.54,0.6736111111111112,0.2971125202187191,0.5179166666666667,0.7083333333333333,0.30795662928874334,0.01556131824165509
external_candidate,obelix_same_property,357,La:0.1|Li:0.1|O:0.6|Ti:0.2,La0.5Li0.5O3Ti1,False,-3.118641967025269,0.19,11.0,0.19,0.7291666666666665,0.2971125202187191,0.2665972222222222,0.8888888888888888,0.3059773815263501,0.005995881889925614
external_candidate,obelix_same_property,359,La:0.225|Li:0.25|O:0.5|Sr:0.025,(La0.9Sr0.1)LiO2,False,-9.201349354554731,0.01,34.0,0.06,0.3055555555555556,0.2971125202187191,0.3234722222222222,0.5625,0.30349236655283535,0.000778012825855236
external_candidate,obelix_same_property,360,La:0.25|Li:0.25|O:0.5,LaLiO2,False,-12.17979854051436,0.08,32.0,0.31,0.36111111111111105,0.2971125202187191,0.42701388888888886,0.5277777777777778,0.30077433304626694,0.0034209778303488964
external_candidate,obelix_same_property,361,La:0.2604166667|Li:0.1979166667|Mg:0.02083333333|O:0.5208333333,La(Li0.76Mg0.08)O2,False,-9.138465589140962,0.06,23.0,0.2,0.2708333333333333,0.2971125202187191,0.39916666666666667,0.5555555555555556,0.30761744392883494,0.0017958046332121726
external_candidate,obelix_same_property,366,Li:0.05027932961|Nb:0.01117318436|O:0.6703910615|P:0.1675977654|Ti:0.1005586592,	Li0.9Nb0.2O12P3Ti1.8,False,-7.494850021680094,0.01,24.0,0.07,0.10416666666666669,0.2971125202187191,0.28229166666666666,0.875,0.282524040381834,0.0002403535306198319
external_candidate,obelix_same_property,367,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.03333333333|Ti:0.07777777778,Li(Ti1.4Sn0.6)(PO4)3,False,-4.642065152999546,0.06,24.5,0.25,0.18055555555555552,0.2971125202187191,0.38958333333333334,0.6805555555555556,0.29408099569723406,0.0014333002219823602
external_candidate,obelix_same_property,368,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.07777777778|Ti:0.03333333333,Li(Ti0.6Sn1.4)(PO4)3,False,-5.025949097207123,0.01,35.0,0.0,0.14583333333333334,0.2971125202187191,0.5675694444444445,0.41666666666666663,0.29401161722337094,0.0
external_candidate,obelix_same_property,369,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.08888888889|Ti:0.02222222222,Li(Ti0.4Sn1.6)(PO4)3,False,-5.501689446210399,0.02,35.0,0.0,0.125,0.2971125202187191,0.5984722222222222,0.32638888888888884,0.2927528759646297,0.0
external_candidate,obelix_same_property,371,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Ti:0.1111111111,LiTi2(PO4)3,False,-5.3115355028414895,0.0,30.5,0.03,0.1875,0.2971125202187191,0.265,0.7708333333333335,0.27462194247973604,0.0001844675614192498
external_candidate,obelix_same_property,374,Li:0.07346938776|Nd:0.1102040816|O:0.612244898|Ti:0.2040816327,Nd0.54Li0.36TiO3,False,-7.465973893943865,0.42,21.0,0.91,0.02083333333333333,0.2971125202187191,0.5915972222222222,0.9513888888888888,0.3003481947623351,0.0010754797848436786
external_candidate,obelix_same_property,375,Li:0.08024691358|O:0.6090534979|Pr:0.1049382716|Ti:0.2057613169,Pr0.51Li0.39TiO2.96,False,-6.272458742971444,0.59,17.5,0.97,0.1736111111111111,0.2971125202187191,0.9902083333333332,0.8194444444444444,0.30122250450181665,0.013582443599818125
external_candidate,obelix_same_property,380,Li:0.1282051282|O:0.6153846154|P:0.1538461538|V:0.1025641026,Li2.5V2(PO4)3,False,-6.721246399047171,0.14,22.5,0.69,0.006944444444444444,0.2971125202187191,0.5650694444444444,0.5972222222222222,0.28843313129092485,0.000164040503633477
external_candidate,obelix_same_property,383,Li:0.1428571429|Mg:0.1428571429|O:0.5714285714|P:0.1428571429,LiMgPO4,False,-11.281498311132726,0.2,32.0,0.69,0.13194444444444445,0.2971125202187191,0.5486111111111112,0.625,0.28278289197052214,0.0034896704172525795
external_candidate,obelix_same_property,385,Li:0.1428571429|Nd:0.1428571429|O:0.5714285714|Ti:0.1428571429,Li(NdTiO4),False,-15.114638779968487,0.22,24.0,0.75,0.013888888888888888,0.2971125202187191,0.6146527777777778,0.6319444444444444,0.31013203055354915,0.0004507599121760584
external_candidate,obelix_same_property,393,Li:0.1666666667|N:0.5|Si:0.3333333333,LiSi2N3,False,-9.401209493236886,0.01,33.0,0.0,0.2986111111111111,0.2971125202187191,0.8095138888888889,0.1527777777777778,0.2689115332887825,0.0
external_candidate,obelix_same_property,394,Li:0.1666666667|Na:0.2777777778|S:0.4444444444|Ti:0.1111111111,Li3Na5(TiS4)2,False,-5.055517327849832,0.03,26.5,0.0,0.5208333333333334,0.2971125202187191,0.9511111111111111,0.47916666666666663,0.29656291563076265,0.0
external_candidate,obelix_same_property,403,Li:0.1|Mn:0.2|O:0.6|Te:0.1,LiMn2TeO6,False,-6.698970004336019,0.01,31.0,0.0,0.2013888888888889,0.2971125202187191,0.8492361111111112,0.20833333333333337,0.29739133177544663,0.0
external_candidate,obelix_same_property,416,Li:0.2666666667|O:0.5333333333|P:0.1333333333|Zn:0.06666666667,Li4Zn(PO4)2,False,-15.594427069454646,0.1,28.0,0.27,0.1388888888888889,0.2971125202187191,0.37770833333333337,0.6736111111111112,0.2850381673699928,0.0013257738570793035
external_candidate,obelix_same_property,421,Li:0.2|O:0.6|V:0.2,LiVO3,False,-8.688246138944246,0.01,38.0,0.0,0.027777777777777776,0.2971125202187191,0.7984722222222222,0.26388888888888884,0.2854507609060587,0.0
external_candidate,obelix_same_property,423,Li:0.3023457863|P:0.03475238923|S:0.5212858384|Si:0.07428323197|Sn:0.06733275413,Li6.96Sn1.55Si1.71P0.8S12,False,-4.070581074285707,0.14,21.5,0.0,0.9722222222222221,0.2971125202187191,0.4904861111111111,0.4305555555555556,0.2905222844757377,0.0
external_candidate,obelix_same_property,428,Li:0.3333333333|P:0.1666666667|S:0.5,Li4P2S6,False,-6.623423042943488,0.01,7.0,0.01,0.8194444444444444,0.2971125202187191,0.1725,0.8541666666666665,0.2832416663282475,0.0006317179729889695
external_candidate,obelix_same_property,434,Li:0.375|Mn:0.04166666667|O:0.5|Te:0.08333333333,Li3(Li1.5Mn0.5Te)O6,False,-12.00480370840282,0.1,29.0,0.0,0.11805555555555555,0.2971125202187191,0.6309722222222223,0.1875,0.30277731472140085,0.0
external_candidate,obelix_same_property,435,Li:0.375|N:0.125|O:0.375|S:0.125,Li3(SO3)N,False,-14.0,0.05,18.0,0.1,0.09722222222222224,0.2971125202187191,0.3115277777777778,0.5069444444444444,0.2934569571631772,0.00024389425433530006
external_candidate,obelix_same_property,439,Li:0.375|S:0.5|Sb:0.125,Li3SbS4,False,-8.318758762624412,0.1,26.0,0.0,0.5555555555555556,0.2971125202187191,0.43423611111111116,0.18055555555555558,0.2849906489830575,0.0
external_candidate,obelix_same_property,444,Li:0.3954050786|P:0.08827085852|S:0.4836759371|Sn:0.03264812576,Li9.81Sn0.81P2.19S12,False,-2.2596373105057563,0.0,,0.0,0.9930555555555556,0.2971125202187191,0.2329166666666667,0.9791666666666665,0.29290959042875747,0.0
external_candidate,obelix_same_property,447,Li:0.4047619048|O:0.4761904762|S:0.03571428571|Si:0.08333333333,Li3.4Si0.7S0.3O4,False,-6.375717904164332,0.01,16.0,0.01,0.0625,0.2971125202187191,0.2033333333333333,0.6597222222222221,0.29072870382067434,2.0096750290455753e-05
external_candidate,obelix_same_property,450,Li:0.4082840237|P:0.0650887574|S:0.4733727811|Si:0.05325443787,Li10.35Si1.35P1.65S12,True,-2.1870866433571443,0.01,12.0,0.01,1.0,0.2971125202187191,0.166875,0.9444444444444444,0.29228028108783877,0.0004718499993805889
external_candidate,obelix_same_property,456,Li:0.4266055046|S:0.4587155963|Sb:0.02293577982|Sn:0.09174311927,Li3.72Sn0.8Sb0.2S4,False,-3.1023729087095586,0.1,25.5,0.0,0.5416666666666666,0.2971125202187191,0.5285416666666667,0.4722222222222222,0.28729680907945276,0.0
external_candidate,obelix_same_property,460,Li:0.4324631101|S:0.4540295119|Sb:0.0170261067|Sn:0.09648127128,Li3.81Sn0.85Sb0.15S4,False,-3.070581074285707,0.03,28.0,0.0,0.4305555555555556,0.2971125202187191,0.5359722222222222,0.4930555555555556,0.2879755321944509,0.0
external_candidate,obelix_same_property,461,Li:0.4337485844|S:0.4530011325|Sb:0.01132502831|Sn:0.1019252548,Li3.83Sn0.9Sb0.1S4,False,-3.207608310501746,0.03,30.0,0.0,0.4097222222222222,0.2971125202187191,0.5413194444444445,0.48611111111111116,0.288386552121162,0.0
external_candidate,obelix_same_property,463,Li:0.4444444444|S:0.1|Se:0.3444444444|Sn:0.1111111111,Li4SnS0.9Se3.1,False,-4.129011186239425,0.52,8.5,0.0,0.5,0.2971125202187191,0.8552083333333332,0.3125,0.2884593474128006,0.0
external_candidate,obelix_same_property,464,Li:0.4444444444|S:0.2222222222|Se:0.2222222222|Sn:0.1111111111,Li4SnS2Se2,False,-4.471083299722345,0.46,15.0,0.0,0.5486111111111112,0.2971125202187191,0.77875,0.3055555555555556,0.2941290764609019,0.0
external_candidate,obelix_same_property,465,Li:0.4444444444|S:0.3333333333|Se:0.1111111111|Sn:0.1111111111,Li4SnS3Se,False,-6.0301183562535,0.29,21.0,0.0,0.6597222222222221,0.2971125202187191,0.6772222222222223,0.35416666666666663,0.29080592721637843,0.0
external_candidate,obelix_same_property,467,Li:0.4444444444|S:0.4444444444|Sn:0.1111111111,Li4SnS4,False,-5.568636235841013,0.03,36.0,0.0,0.5694444444444444,0.2971125202187191,0.5576388888888889,0.4097222222222222,0.28210429143242777,0.0
external_candidate,obelix_same_property,468,Li:0.4444444444|Se:0.4444444444|Sn:0.1111111111,Li4SnSe4,False,-6.009317245460728,0.16,23.0,0.0,0.5972222222222222,0.2971125202187191,0.9047916666666667,0.29166666666666663,0.27447676558009204,0.0
external_candidate,obelix_same_property,470,Li:0.4|N:0.4|Si:0.2,Li2SiN2,False,-5.1555228242543185,0.0,,0.0,0.25,0.2971125202187191,0.7147222222222223,0.2569444444444444,0.26580586592792654,0.0
external_candidate,obelix_same_property,474,Li:0.5714285714|N:0.2857142857|Sr:0.1428571429,Li4SrN2,False,-12.638272163982407,0.0,37.5,0.0,0.8125,0.2971125202187191,0.7260416666666667,0.23611111111111113,0.26017539210642204,0.0
external_candidate,obelix_same_property,479,Li:0.6657142857|P:0.2857142857|Si:0.04857142857,Li2.33PSi0.17,False,-2.962573502059376,0.0,,0.0,0.4722222222222222,0.2971125202187191,0.4784027777777778,0.2847222222222222,0.26270376863280975,0.0
external_candidate,obelix_same_property,481,Li:0.75|N:0.25,Li3N,False,-3.3809643969347203,0.0,36.0,0.0,0.6666666666666665,0.2971125202187191,0.5722916666666666,0.24305555555555558,0.2624947138844421,0.0
hard_ood_40pct,estm_transport_neighbor,35,Al:0.04166666667|Li:0.375|O:0.5|Te:0.08333333333,Li3(Li1.5Al0.5Te)O6,False,-12.337242168318426,0.0,,0.0,0.39655172413793105,0.14874486711822557,0.17051724137931035,0.8620689655172413,0.17197393100260938,0.0
hard_ood_40pct,estm_transport_neighbor,48,Al:0.1428571429|Li:0.1428571429|O:0.5714285714|Si:0.1428571429,LiAlSiO4,False,-13.235077015350111,0.0,35.0,0.0,0.05172413793103448,0.14874486711822557,0.18155172413793103,0.4482758620689655,0.20090545960856765,0.0
