contract,budget,repeat,learner,method,scope,n,base_rmse,aug_rmse,relative_rmse_gain,base_r2,aug_r2,delta_r2,delta_mae
planned_state,60,0,random_forest,state_plus_crossfitted_shuffled_uts,all,428,0.2872676439171923,0.2873177644261936,-0.00017447321361321029,0.33511352161276264,0.33488149161187397,-0.0002320300008886722,-0.0038077290908717087
planned_state,60,0,random_forest,state_plus_crossfitted_shuffled_uts,q1,152,0.24744077542494491,0.24386357682296023,0.01445678706689045,0.26458657013875564,0.28569630041688776,0.02110973027813212,0.003745640078085394
planned_state,60,0,random_forest,state_plus_crossfitted_shuffled_uts,q2,92,0.26988782246012694,0.29362320912663464,-0.08794537838036157,0.5116549225037239,0.421982486184448,-0.0896724363192759,-0.02872935593992562
planned_state,60,0,random_forest,state_plus_crossfitted_shuffled_uts,q3,95,0.3460365438395981,0.3388675829535368,0.020717352007146347,0.2854289005613897,0.314730242449593,0.029301341888203325,0.0015075816332982828
planned_state,60,0,random_forest,state_plus_crossfitted_shuffled_uts,q4,89,0.29862174230411065,0.2893614758467467,0.031010020857535094,0.15974050581993116,0.21104542319469655,0.05130491737476539,0.003380170208401617
planned_state,60,0,random_forest,shuffled_uts_residual_anchor,all,428,0.2872676439171923,0.30951630880147324,-0.07744925457283436,0.33511352161276264,0.22813535092850057,-0.10697817068426207,-0.031512673880650655
planned_state,60,0,random_forest,shuffled_uts_residual_anchor,q1,152,0.24744077542494491,0.24564179660194108,0.007270341033786141,0.26458657013875564,0.2752411106313941,0.010654540492638476,-0.01609813468904328
planned_state,60,0,random_forest,shuffled_uts_residual_anchor,q2,92,0.26988782246012694,0.2903065277128202,-0.07565626735793121,0.5116549225037239,0.43496696688696557,-0.07668795561675834,-0.03157794400642919
planned_state,60,0,random_forest,shuffled_uts_residual_anchor,q3,95,0.3460365438395981,0.35968655675871913,-0.03944673810361595,0.2854289005613897,0.2279419976379753,-0.05748690292341441,-0.020312323015779787
planned_state,60,0,random_forest,shuffled_uts_residual_anchor,q4,89,0.29862174230411065,0.36391673078836195,-0.21865450244997947,0.15974050581993116,-0.2478851686113115,-0.40762567443124265,-0.06972658891116129
planned_state,60,0,extra_trees,state_only,all,428,0.4090602287946716,0.27415168674567475,0.32980116998055653,-0.3481822030763253,0.3944417565553505,0.7426239596316758,0.11185481769807773
