scope,seed,policy,budget,candidate_n,true_top_n,auc20,first_hit,recall_at_10,best_y_at_10,regret_at_10,recall_at_20,best_y_at_20,regret_at_20,recall_at_40,best_y_at_40,regret_at_40
external_candidate,19,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,19,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,19,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,19,shuffled_obelix_static_control,40,144,8,0.0,22,0.0,-3.987162775294828,2.4343208066370474,0.0,-3.022733787572707,1.4698918189149264,0.25,-1.619788758288394,0.06694678963061329
external_candidate,19,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,19,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,19,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,19,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,19,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.2596373105057563,0.7067953418479755
external_candidate,19,safe_multisource_residual,40,144,8,0.0,41,0.0,-3.0296531237699065,1.4768111551121257,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,19,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-3.1023729087095586,1.5495309400517778,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,20,uniform_random,40,144,8,35.0,1,0.125,-2.000869458712629,0.4480274900548482,0.375,-1.7212463990471711,0.16840443038939035,0.5,-1.5528419686577808,0.0
external_candidate,20,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,20,safe_target_novelty,40,144,8,0.0,33,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,20,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,20,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,20,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,20,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,20,shuffled_obelix_static_control,40,144,8,26.0,6,0.25,-1.9065783148377649,0.35373634617998406,0.25,-1.9065783148377649,0.35373634617998406,0.25,-1.9065783148377649,0.35373634617998406
external_candidate,20,safe_obelix_residual,40,144,8,0.0,32,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,20,safe_estm_residual,40,144,8,0.0,31,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,20,safe_borg_residual_control,40,144,8,0.0,31,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,20,safe_ocx_residual_control,40,144,8,0.0,31,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,20,safe_shuffled_obelix_control,40,144,8,0.0,31,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,20,safe_multisource_residual,40,144,8,0.0,30,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,20,safe_multisource_novelty_band,40,144,8,0.0,28,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,21,uniform_random,40,144,8,25.0,1,0.125,-2.000869458712629,0.4480274900548482,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,21,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,21,safe_target_novelty,40,144,8,0.0,32,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-2.2006594505464183,0.6478174818886375
external_candidate,21,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,21,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,21,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,21,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,21,shuffled_obelix_static_control,40,144,8,19.0,2,0.125,-1.7212463990471711,0.16840443038939035,0.125,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035
external_candidate,21,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,21,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,21,safe_borg_residual_control,40,144,8,0.0,32,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-2.2006594505464183,0.6478174818886375
external_candidate,21,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,21,safe_shuffled_obelix_control,40,144,8,0.0,35,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-2.2006594505464183,0.6478174818886375
external_candidate,21,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,21,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.903089986991944,1.3502480183341634,0.0,-2.690369832574101,1.13752786391632,0.0,-2.2992962828549808,0.7464543141972
external_candidate,22,uniform_random,40,144,8,51.0,2,0.375,-1.769551078621726,0.2167091099639451,0.375,-1.769551078621726,0.2167091099639451,0.75,-1.5528419686577808,0.0
external_candidate,22,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_target_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,22,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,22,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,22,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,22,shuffled_obelix_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,22,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,uniform_random,40,144,8,2.0,19,0.0,-2.2494916051486538,0.696649636490873,0.125,-1.769551078621726,0.2167091099639451,0.375,-1.619788758288394,0.06694678963061329
external_candidate,23,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,safe_target_novelty,40,144,8,0.0,39,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,23,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,23,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,23,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,23,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,23,shuffled_obelix_static_control,40,144,8,15.0,6,0.125,-1.5528419686577808,0.0,0.125,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0
external_candidate,23,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,23,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-3.0296531237699065,1.4768111551121257,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264
external_candidate,24,uniform_random,40,144,8,0.0,22,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.375,-1.5528419686577808,0.0
external_candidate,24,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,24,safe_target_novelty,40,144,8,0.0,41,0.0,-3.05453141486818,1.5016894462103993,0.0,-3.0296531237699065,1.4768111551121257,0.0,-2.903089986991944,1.3502480183341634
external_candidate,24,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,24,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,24,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,24,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,24,shuffled_obelix_static_control,40,144,8,21.0,2,0.125,-2.1870866433571443,0.6342446746993635,0.25,-1.619788758288394,0.06694678963061329,0.5,-1.619788758288394,0.06694678963061329
external_candidate,24,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,24,safe_estm_residual,40,144,8,0.0,41,0.0,-3.05453141486818,1.5016894462103993,0.0,-3.0296531237699065,1.4768111551121257,0.0,-3.022733787572707,1.4698918189149264
external_candidate,24,safe_borg_residual_control,40,144,8,0.0,41,0.0,-3.05453141486818,1.5016894462103993,0.0,-3.0296531237699065,1.4768111551121257,0.0,-2.962573502059376,1.4097315334015954
external_candidate,24,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-3.05453141486818,1.5016894462103993,0.0,-3.0296531237699065,1.4768111551121257,0.0,-2.903089986991944,1.3502480183341634
external_candidate,24,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-3.05453141486818,1.5016894462103993,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,24,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,24,safe_multisource_novelty_band,40,144,8,0.0,39,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.125,-1.5528419686577808,0.0
external_candidate,25,uniform_random,40,144,8,0.0,23,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873,0.25,-1.5528419686577808,0.0
external_candidate,25,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,25,safe_target_novelty,40,144,8,0.0,36,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634,0.25,-1.5528419686577808,0.0
external_candidate,25,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,25,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,25,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,25,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,25,shuffled_obelix_static_control,40,144,8,17.0,4,0.125,-1.9065783148377649,0.35373634617998406,0.125,-1.9065783148377649,0.35373634617998406,0.125,-1.9065783148377649,0.35373634617998406
external_candidate,25,safe_obelix_residual,40,144,8,0.0,31,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634,0.25,-1.5528419686577808,0.0
external_candidate,25,safe_estm_residual,40,144,8,0.0,39,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634,0.125,-1.5528419686577808,0.0
external_candidate,25,safe_borg_residual_control,40,144,8,0.0,33,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634,0.25,-1.5528419686577808,0.0
external_candidate,25,safe_ocx_residual_control,40,144,8,0.0,36,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634,0.25,-1.5528419686577808,0.0
external_candidate,25,safe_shuffled_obelix_control,40,144,8,0.0,40,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.125,-1.5528419686577808,0.0
external_candidate,25,safe_multisource_residual,40,144,8,0.0,38,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.25,-1.5528419686577808,0.0
external_candidate,25,safe_multisource_novelty_band,40,144,8,0.0,38,0.0,-4.4388986163509445,2.886056647693164,0.0,-3.5850266520291822,2.0321846833714012,0.125,-1.5528419686577808,0.0
external_candidate,26,uniform_random,40,144,8,8.0,13,0.0,-2.6989700043360187,1.146128035678238,0.125,-1.9065783148377649,0.35373634617998406,0.25,-1.9065783148377649,0.35373634617998406
external_candidate,26,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,26,safe_target_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.2992962828549808,0.7464543141972
external_candidate,26,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,26,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,26,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,26,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,26,shuffled_obelix_static_control,40,144,8,0.0,23,0.0,-3.0,1.4471580313422192,0.0,-2.2494916051486538,0.696649636490873,0.25,-1.619788758288394,0.06694678963061329
external_candidate,26,safe_obelix_residual,40,144,8,0.0,41,0.0,-3.0296531237699065,1.4768111551121257,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,26,safe_estm_residual,40,144,8,0.0,40,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,26,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.2992962828549808,0.7464543141972
external_candidate,26,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.2992962828549808,0.7464543141972
external_candidate,26,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,26,safe_multisource_residual,40,144,8,0.0,41,0.0,-3.0296531237699065,1.4768111551121257,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.2992962828549808,0.7464543141972
external_candidate,26,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,27,uniform_random,40,144,8,0.0,41,0.0,-5.501689446210399,3.9488474775526186,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2596373105057563,0.7067953418479755
external_candidate,27,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,27,safe_target_novelty,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,27,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,27,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,27,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,27,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,27,shuffled_obelix_static_control,40,144,8,10.0,11,0.0,-2.958607314841775,1.4057653461839943,0.125,-2.2006594505464183,0.6478174818886375,0.375,-1.7212463990471711,0.16840443038939035
external_candidate,27,safe_obelix_residual,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,27,safe_estm_residual,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.962573502059376,1.4097315334015954
external_candidate,27,safe_borg_residual_control,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.962573502059376,1.4097315334015954
external_candidate,27,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,27,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,27,safe_multisource_residual,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,27,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.903089986991944,1.3502480183341634,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,28,uniform_random,40,144,8,1.0,20,0.0,-2.6989700043360187,1.146128035678238,0.125,-2.2006594505464183,0.6478174818886375,0.5,-1.5528419686577808,0.0
external_candidate,28,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,28,safe_target_novelty,40,144,8,0.0,34,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,28,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,28,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,28,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,28,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,28,shuffled_obelix_static_control,40,144,8,0.0,23,0.0,-2.4989407377822483,0.9460987691244676,0.0,-2.2596373105057563,0.7067953418479755,0.25,-1.769551078621726,0.2167091099639451
external_candidate,28,safe_obelix_residual,40,144,8,0.0,34,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.25,-1.5528419686577808,0.0
external_candidate,28,safe_estm_residual,40,144,8,0.0,38,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,28,safe_borg_residual_control,40,144,8,0.0,40,0.0,-3.3809643969347203,1.8281224282769395,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,28,safe_ocx_residual_control,40,144,8,0.0,37,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.25,-1.5528419686577808,0.0
external_candidate,28,safe_shuffled_obelix_control,40,144,8,0.0,33,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.25,-1.5528419686577808,0.0
external_candidate,28,safe_multisource_residual,40,144,8,0.0,36,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,28,safe_multisource_novelty_band,40,144,8,0.0,40,0.0,-2.690369832574101,1.13752786391632,0.0,-2.382999658879101,0.8301576902213201,0.125,-1.5528419686577808,0.0
