scope,seed,policy,cumulative_hit_auc_to_40,top5_hits_at_5,top5_recall_at_5,best_y_at_5,regret_to_pool_max_at_5,top5_hits_at_10,top5_recall_at_10,best_y_at_10,regret_to_pool_max_at_10,top5_hits_at_20,top5_recall_at_20,best_y_at_20,regret_to_pool_max_at_20,top5_hits_at_40,top5_recall_at_40,best_y_at_40,regret_to_pool_max_at_40
official_test,31,uniform_random,29.0,0,0.0,-6.022276394711152,4.42021640338319,0,0.0,-2.8210230527068307,1.2189630613788685,1,0.16666666666666666,-2.280175785218263,0.6781157938903009,1,0.16666666666666666,-2.280175785218263,0.6781157938903009
official_test,31,target_ucb_beta1,0.0,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127
official_test,31,target_mean_greedy,45.0,0,0.0,-3.211831628858832,1.60977163753087,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-2.8601209135987635,1.2580609222708012,3,0.5,-2.065501548756432,0.4634415574284698
official_test,31,composition_novelty,96.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-1.6020599913279625,2.220446049250313e-16
official_test,31,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,31,target_source_rank_fusion,102.0,0,0.0,-4.443697499232712,2.84163750790475,0,0.0,-4.1249387366083,2.5228787452803374,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,31,target_source_novelty_rank_fusion,125.0,0,0.0,-4.552841968657781,2.950781977329818,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,3,0.5,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,31,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,31,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,31,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,32,uniform_random,28.0,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127,3,0.5,-2.280175785218263,0.6781157938903009
official_test,32,target_ucb_beta1,91.0,0,0.0,-3.0757207139381184,1.4736607226101561,1,0.16666666666666666,-2.065501548756432,0.4634415574284698,3,0.5,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-2.065501548756432,0.4634415574284698
official_test,32,target_mean_greedy,89.0,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,32,composition_novelty,76.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-1.6020599913279625,2.220446049250313e-16
official_test,32,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,32,target_source_rank_fusion,113.0,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,32,target_source_novelty_rank_fusion,133.0,1,0.16666666666666666,-2.065501548756432,0.4634415574284698,1,0.16666666666666666,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,32,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,32,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,32,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,33,uniform_random,84.0,0,0.0,-3.255707016877324,1.6536470255493618,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,33,target_ucb_beta1,0.0,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.795880017344075,1.1938200260161127
official_test,33,target_mean_greedy,0.0,0,0.0,-3.1804560644581312,1.578396073130169,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.8210230527068307,1.2189630613788685
official_test,33,composition_novelty,89.0,1,0.16666666666666666,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-1.6020599913279625,2.220446049250313e-16
official_test,33,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,33,target_source_rank_fusion,102.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,3,0.5,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,33,target_source_novelty_rank_fusion,134.0,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-2.065501548756432,0.4634415574284698
official_test,33,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,33,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,33,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,34,uniform_random,37.0,0,0.0,-2.8210230527068307,1.2189630613788685,1,0.16666666666666666,-2.657577319177794,1.0555173278498315,1,0.16666666666666666,-2.657577319177794,1.0555173278498315,3,0.5,-1.6020599913279625,2.220446049250313e-16
official_test,34,target_ucb_beta1,0.0,0,0.0,-3.2026463086937507,1.6005863173657884,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127
official_test,34,target_mean_greedy,15.0,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127,2,0.3333333333333333,-2.065501548756432,0.4634415574284698
official_test,34,composition_novelty,59.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-1.6020599913279625,2.220446049250313e-16
official_test,34,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,34,target_source_rank_fusion,50.0,0,0.0,-4.1249387366083,2.5228787452803374,0,0.0,-3.044754499211876,1.4426945078839137,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698
official_test,34,target_source_novelty_rank_fusion,93.0,0,0.0,-4.552841968657781,2.950781977329818,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,34,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,34,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,34,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,35,uniform_random,21.0,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-3.0757207139381184,1.4736607226101561,0,0.0,-3.0757207139381184,1.4736607226101561,2,0.3333333333333333,-2.065501548756432,0.4634415574284698
official_test,35,target_ucb_beta1,0.0,0,0.0,-2.892790030352132,1.2907300390241698,0,0.0,-2.892790030352132,1.2907300390241698,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127
official_test,35,target_mean_greedy,0.0,0,0.0,-3.211831628858832,1.60977163753087,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.795880017344075,1.1938200260161127
official_test,35,composition_novelty,138.0,0,0.0,-5.301029995663981,3.6989700043360187,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,35,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,35,target_source_rank_fusion,126.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-2.065501548756432,0.4634415574284698
official_test,35,target_source_novelty_rank_fusion,140.0,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-2.065501548756432,0.4634415574284698
official_test,35,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,35,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,35,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,36,uniform_random,43.0,0,0.0,-4.1249387366083,2.5228787452803374,0,0.0,-3.0291883891274822,1.42712839779952,1,0.16666666666666666,-2.657577319177794,1.0555173278498315,3,0.5,-2.065501548756432,0.4634415574284698
official_test,36,target_ucb_beta1,0.0,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.795880017344075,1.1938200260161127
official_test,36,target_mean_greedy,0.0,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.795880017344075,1.1938200260161127
official_test,36,composition_novelty,107.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-1.6020599913279625,2.220446049250313e-16
official_test,36,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,36,target_source_rank_fusion,137.0,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,3,0.5,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,36,target_source_novelty_rank_fusion,141.0,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,36,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,36,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,36,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,37,uniform_random,63.0,1,0.16666666666666666,-2.657577319177794,1.0555173278498315,1,0.16666666666666666,-2.657577319177794,1.0555173278498315,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,37,target_ucb_beta1,0.0,0,0.0,-2.892790030352132,1.2907300390241698,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.795880017344075,1.1938200260161127
official_test,37,target_mean_greedy,0.0,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127
official_test,37,composition_novelty,68.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,3,0.5,-1.6020599913279625,2.220446049250313e-16
official_test,37,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,37,target_source_rank_fusion,71.0,0,0.0,-4.1249387366083,2.5228787452803374,1,0.16666666666666666,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,37,target_source_novelty_rank_fusion,130.0,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,3,0.5,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,37,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,37,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,37,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,38,uniform_random,87.0,1,0.16666666666666666,-2.657577319177794,1.0555173278498315,2,0.3333333333333333,-2.280175785218263,0.6781157938903009,2,0.3333333333333333,-2.280175785218263,0.6781157938903009,3,0.5,-2.280175785218263,0.6781157938903009
official_test,38,target_ucb_beta1,71.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385
official_test,38,target_mean_greedy,126.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.280175785218263,0.6781157938903009,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,38,composition_novelty,72.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,3,0.5,-2.280175785218263,0.6781157938903009
official_test,38,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,38,target_source_rank_fusion,129.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,3,0.5,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,38,target_source_novelty_rank_fusion,126.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,3,0.5,-2.065501548756432,0.4634415574284698,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,38,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,38,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,38,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,39,uniform_random,90.0,0,0.0,-2.987445420464013,1.3853854291360508,1,0.16666666666666666,-2.690369832574101,1.0883098412461385,3,0.5,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,39,target_ucb_beta1,29.0,0,0.0,-2.8601209135987635,1.2580609222708012,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,2,0.3333333333333333,-2.065501548756432,0.4634415574284698
official_test,39,target_mean_greedy,44.0,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-2.744727494896694,1.1426675035687317,3,0.5,-2.065501548756432,0.4634415574284698
official_test,39,composition_novelty,64.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,3,0.5,-1.6020599913279625,2.220446049250313e-16
official_test,39,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,39,target_source_rank_fusion,145.0,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,39,target_source_novelty_rank_fusion,146.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,39,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,39,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,39,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,40,uniform_random,9.0,0,0.0,-4.910094888560602,3.3080348972326394,0,0.0,-4.0,2.3979400086720375,0,0.0,-3.175223537524454,1.573163546196492,1,0.16666666666666666,-2.657577319177794,1.0555173278498315
official_test,40,target_ucb_beta1,79.0,1,0.16666666666666666,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,3,0.5,-2.065501548756432,0.4634415574284698
official_test,40,target_mean_greedy,107.0,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,3,0.5,-2.065501548756432,0.4634415574284698,3,0.5,-2.065501548756432,0.4634415574284698
official_test,40,composition_novelty,81.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-1.6020599913279625,2.220446049250313e-16,4,0.6666666666666666,-1.6020599913279625,2.220446049250313e-16
official_test,40,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,40,target_source_rank_fusion,90.0,1,0.16666666666666666,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,3,0.5,-2.065501548756432,0.4634415574284698
official_test,40,target_source_novelty_rank_fusion,81.0,0,0.0,-4.443697499232712,2.84163750790475,1,0.16666666666666666,-2.065501548756432,0.4634415574284698,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,40,alloy_prior_static_control,18.0,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,0,0.0,-2.744727494896694,1.1426675035687317,1,0.16666666666666666,-2.7166987712964503,1.114638779968488
official_test,40,catalysis_prior_static_control,97.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.657577319177794,1.0555173278498315,5,0.8333333333333334,-1.6020599913279625,2.220446049250313e-16
official_test,40,shuffled_thermoelectric_static_control,37.0,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.987445420464013,1.3853854291360508,0,0.0,-2.8601209135987635,1.2580609222708012,2,0.3333333333333333,-2.657577319177794,1.0555173278498315
official_test,41,uniform_random,57.0,0,0.0,-3.619788758288394,2.017728766960432,0,0.0,-3.4685210829577446,1.8664610916297824,1,0.16666666666666666,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
official_test,41,target_ucb_beta1,0.0,0,0.0,-2.8210230527068307,1.2189630613788685,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127
official_test,41,target_mean_greedy,0.0,0,0.0,-3.43297363384094,1.8309136425129775,0,0.0,-3.113509274827518,1.5114492834995559,0,0.0,-2.795880017344075,1.1938200260161127,0,0.0,-2.795880017344075,1.1938200260161127
official_test,41,composition_novelty,77.0,0,0.0,-3.211831628858832,1.60977163753087,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,2,0.3333333333333333,-2.065501548756432,0.4634415574284698,3,0.5,-2.065501548756432,0.4634415574284698
official_test,41,thermoelectric_prior_static,128.0,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,1,0.16666666666666666,-2.7166987712964503,1.114638779968488,4,0.6666666666666666,-2.065501548756432,0.4634415574284698,6,1.0,-1.6020599913279625,2.220446049250313e-16
official_test,41,target_source_rank_fusion,85.0,0,0.0,-4.1249387366083,2.5228787452803374,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,2,0.3333333333333333,-2.690369832574101,1.0883098412461385,4,0.6666666666666666,-2.065501548756432,0.4634415574284698
